id,title,currency,date,impact,forecast,previous,actual,all_day,tentative
,TIC Long-Term Purchases,USD,2023-04-17T16:00:00Z,None,40.3B,31.9B,71.0B,false,false
,Monetary Policy Meeting Minutes,AUD,2023-04-17T21:30:00Z,None,,,,false,false
,GDP q/y,CNY,2023-04-17T22:00:00Z,None,4.0%,2.9%,4.5%,false,false
,Industrial Production y/y,CNY,2023-04-17T22:00:00Z,None,4.7%,2.4%,3.9%,false,false
,NBS Press Conference,CNY,2023-04-17T22:00:00Z,None,,,,false,false
,Retail Sales y/y,CNY,2023-04-17T22:00:00Z,None,7.3%,3.5%,10.6%,false,false
,Unemployment Rate,CNY,2023-04-17T22:00:00Z,None,5.5%,5.6%,5.3%,false,false
,Fixed Asset Investment ytd/y,CNY,2023-04-17T22:00:00Z,None,5.7%,5.5%,5.1%,false,false
,Claimant Count Change,GBP,2023-04-18T02:00:00Z,High,-2.5K,-18.8K,28.2K,false,false
,Average Earnings Index 3m/y,GBP,2023-04-18T02:00:00Z,None,5.1%,5.9%,5.9%,false,false
,Unemployment Rate,GBP,2023-04-18T02:00:00Z,None,3.7%,3.7%,3.8%,false,false
,Italian Trade Balance,EUR,2023-04-18T04:00:00Z,None,-3.23B,-4.24B,2.11B,false,false
,German ZEW Economic Sentiment,EUR,2023-04-18T05:00:00Z,None,15.5,13.0,4.1,false,false
,ZEW Economic Sentiment,EUR,2023-04-18T05:00:00Z,None,12.2,10.0,6.4,false,false
,30-y Bond Auction,GBP,2023-04-18T05:15:00Z,None,,3.86|2.7,4.08|2.5,false,false
,Housing Starts,USD,2023-04-18T08:30:00Z,None,1.40M,1.43M,1.42M,false,false
,CPI m/m,CAD,2023-04-18T08:30:00Z,High,0.6%,0.4%,0.5%,false,false
,Common CPI y/y,CAD,2023-04-18T08:30:00Z,None,6.0%,6.4%,5.9%,false,false
,Building Permits,USD,2023-04-18T08:30:00Z,None,1.46M,1.55M,1.41M,false,false
,Median CPI y/y,CAD,2023-04-18T08:30:00Z,High,4.5%,4.9%,4.6%,false,false
,Trimmed CPI y/y,CAD,2023-04-18T08:30:00Z,High,4.4%,4.8%,4.4%,false,false
,Core CPI m/m,CAD,2023-04-18T08:32:00Z,None,,0.5%,0.6%,false,false
,GDT Price Index,NZD,2023-04-18T10:54:00Z,None,,-4.7%,3.2%,false,false
,BOC Gov Macklem Speaks,CAD,2023-04-18T11:30:00Z,High,,,,false,false
,FOMC Member Bowman Speaks,USD,2023-04-18T13:00:00Z,None,,,,false,false
,API Weekly Statistical Bulletin,USD,2023-04-18T16:30:00Z,None,,,,false,false
,MI Leading Index m/m,AUD,2023-04-18T20:30:00Z,None,,-0.1%,0.0%,false,false
,Revised Industrial Production m/m,JPY,2023-04-19T00:30:00Z,None,4.5%,4.5%,4.6%,false,false
,Core CPI y/y,GBP,2023-04-19T02:00:00Z,None,6.0%,6.2%,6.2%,false,false
,PPI Input m/m,GBP,2023-04-19T02:00:00Z,None,-0.3%,0.0%,0.2%,false,false
,PPI Output m/m,GBP,2023-04-19T02:00:00Z,None,-0.2%,-0.4%,0.1%,false,false
,RPI y/y,GBP,2023-04-19T02:00:00Z,None,13.3%,13.8%,13.5%,false,false
,CPI y/y,GBP,2023-04-19T02:00:00Z,High,9.8%,10.4%,10.1%,false,false
,Gov Board Member Maechler Speaks,CHF,2023-04-19T03:00:00Z,None,,,,false,false
,Current Account,EUR,2023-04-19T04:00:00Z,None,10.3B,18.6B,24.3B,false,false
,HPI y/y,GBP,2023-04-19T04:30:00Z,None,5.0%,6.5%,5.5%,false,false
,Final Core CPI y/y,EUR,2023-04-19T05:00:00Z,None,5.7%,5.7%,5.7%,false,false
,Final CPI y/y,EUR,2023-04-19T05:00:00Z,None,6.9%,6.9%,6.9%,false,false
,German 10-y Bond Auction,EUR,2023-04-19T05:34:00Z,None,,2.32|1.4,2.51|1.9,false,false
,Housing Starts,CAD,2023-04-19T08:13:00Z,None,236K,241K,214K,false,false
,RMPI m/m,CAD,2023-04-19T08:30:00Z,None,-0.7%,-0.3%,-1.7%,false,false
,IPPI m/m,CAD,2023-04-19T08:30:00Z,None,-0.4%,-0.6%,0.1%,false,false
,Crude Oil Inventories,USD,2023-04-19T10:30:00Z,None,-0.4M,0.6M,-4.6M,false,false
,Gov Board Member Schlegel Speaks,CHF,2023-04-19T12:00:00Z,None,,,,false,false
,Beige Book,USD,2023-04-19T14:00:00Z,None,,,,false,false
,MPC Member Mann Speaks,GBP,2023-04-19T17:30:00Z,None,,,,false,false
,FOMC Member Goolsbee Speaks,USD,2023-04-19T17:30:00Z,None,,,,false,false
,CPI q/q,NZD,2023-04-19T18:45:00Z,High,1.5%,1.4%,1.2%,false,false
,FOMC Member Williams Speaks,USD,2023-04-19T19:00:00Z,None,,,,false,false
,Trade Balance,JPY,2023-04-19T19:50:00Z,None,-1.70T,-1.25T,-1.21T,false,false
,1-y Loan Prime Rate,CNY,2023-04-19T21:15:00Z,None,3.65%,3.65%,3.65%,false,false
,5-y Loan Prime Rate,CNY,2023-04-19T21:15:00Z,None,4.30%,4.30%,4.30%,false,false
,NAB Quarterly Business Confidence,AUD,2023-04-19T21:30:00Z,None,,-1,-4,false,false
,RBA Gov Lowe Speaks,AUD,2023-04-19T22:00:00Z,High,,,,false,false
,Tertiary Industry Activity m/m,JPY,2023-04-20T00:30:00Z,None,0.4%,0.7%,0.7%,false,false
,German PPI m/m,EUR,2023-04-20T02:00:00Z,None,-0.6%,-0.3%,-2.6%,false,false
,Foreign Direct Investment ytd/y,CNY,2023-04-20T03:00:00Z,None,,6.1%,4.9%,false,false
,Spanish 10-y Bond Auction,EUR,2023-04-20T04:41:00Z,None,,3.40|1.4,3.51|1.4,false,false
,Trade Balance,EUR,2023-04-20T05:00:00Z,None,-8.5B,-11.6B,-0.1B,false,false
,ECB Monetary Policy Meeting Accounts,EUR,2023-04-20T07:30:00Z,None,,,,false,false
,ECB President Lagarde Speaks,EUR,2023-04-20T08:15:00Z,None,,,,false,false
,Unemployment Claims,USD,2023-04-20T08:30:00Z,High,240K,240K,245K,false,false
,Philly Fed Manufacturing Index,USD,2023-04-20T08:30:00Z,None,-19.1,-23.2,-31.3,false,false
,Consumer Confidence,EUR,2023-04-20T10:00:00Z,None,-19,-19,-18,false,false
,Existing Home Sales,USD,2023-04-20T10:00:00Z,None,4.50M,4.55M,4.44M,false,false
,CB Leading Index m/m,USD,2023-04-20T10:00:00Z,None,-0.7%,-0.5%,-1.2%,false,false
,Treasury Sec Yellen Speaks,USD,2023-04-20T10:15:00Z,None,,,,false,false
,Natural Gas Storage,USD,2023-04-20T10:30:00Z,None,69B,25B,75B,false,false
,BOC Gov Macklem Speaks,CAD,2023-04-20T11:30:00Z,High,,,,false,false
,FOMC Member Waller Speaks,USD,2023-04-20T12:00:00Z,None,,,,false,false
,FOMC Member Bowman Speaks,USD,2023-04-20T15:00:00Z,None,,,,false,false
,MPC Member Tenreyro Speaks,GBP,2023-04-20T16:30:00Z,None,,,,false,false
,Flash Manufacturing PMI,AUD,2023-04-20T19:00:00Z,None,,49.1,48.1,false,false
,Flash Services PMI,AUD,2023-04-20T19:00:00Z,None,,48.6,52.6,false,false
,GfK Consumer Confidence,GBP,2023-04-20T19:01:00Z,None,-35,-36,-30,false,false
,National Core CPI y/y,JPY,2023-04-20T19:30:00Z,None,3.0%,3.1%,3.1%,false,false
,FOMC Member Harker Speaks,USD,2023-04-20T19:45:00Z,None,,,,false,false
,Flash Manufacturing PMI,JPY,2023-04-20T20:30:00Z,None,49.9,49.2,49.5,false,false
,Retail Sales m/m,GBP,2023-04-21T02:00:00Z,None,-0.5%,1.1%,-0.9%,false,false
,French Flash Manufacturing PMI,EUR,2023-04-21T03:15:00Z,High,47.9,47.3,45.5,false,false
,French Flash Services PMI,EUR,2023-04-21T03:15:00Z,High,53.6,53.9,56.3,false,false
,German Flash Manufacturing PMI,EUR,2023-04-21T03:30:00Z,High,45.6,44.7,44.0,false,false
,German Flash Services PMI,EUR,2023-04-21T03:30:00Z,High,53.3,53.7,55.7,false,false
,Flash Manufacturing PMI,EUR,2023-04-21T04:00:00Z,None,47.9,47.3,45.5,false,false
,Flash Services PMI,EUR,2023-04-21T04:00:00Z,None,54.6,55.0,56.6,false,false
,Flash Manufacturing PMI,GBP,2023-04-21T04:30:00Z,High,48.3,47.9,46.6,false,false
,Flash Services PMI,GBP,2023-04-21T04:30:00Z,High,52.9,52.9,54.9,false,false
,Core Retail Sales m/m,CAD,2023-04-21T08:30:00Z,None,0.0%,0.9%,-0.7%,false,false
,Retail Sales m/m,CAD,2023-04-21T08:30:00Z,None,-0.6%,1.6%,-0.2%,false,false
,Flash Manufacturing PMI,USD,2023-04-21T09:45:00Z,High,49.0,49.2,50.4,false,false
,Flash Services PMI,USD,2023-04-21T09:45:00Z,High,51.5,52.6,53.7,false,false
,FOMC Member Cook Speaks,USD,2023-04-21T16:35:00Z,None,,,,false,false
,Rightmove HPI m/m,GBP,2023-04-23T19:01:00Z,None,,0.8%,0.2%,false,false
,Bank Holiday,NZD,2023-04-24T00:00:00Z,None,,,,true,false
,Bank Holiday,AUD,2023-04-24T00:00:00Z,None,,,,true,false
,German ifo Business Climate,EUR,2023-04-24T04:00:00Z,None,93.4,93.3,93.6,false,false
,German Buba Monthly Report,EUR,2023-04-24T06:00:00Z,None,,,,false,false
,NHPI m/m,CAD,2023-04-24T08:30:00Z,None,0.1%,-0.2%,0.0%,false,false
,Belgian NBB Business Climate,EUR,2023-04-24T09:00:00Z,None,-5.2,-7.6,-7.8,false,false
,SPPI y/y,JPY,2023-04-24T19:50:00Z,None,1.7%,1.7%,1.6%,false,false
,Italian Bank Holiday,EUR,2023-04-25T00:00:00Z,None,,,,true,false
,BOJ Core CPI y/y,JPY,2023-04-25T01:00:00Z,None,2.6%,2.7%,2.9%,false,false
,Trade Balance,CHF,2023-04-25T02:00:00Z,None,4.20B,3.14B,4.53B,false,false
,Public Sector Net Borrowing,GBP,2023-04-25T02:00:00Z,None,20.5B,12.5B,20.7B,false,false
,MPC Member Broadbent Speaks,GBP,2023-04-25T05:00:00Z,None,,,,false,false
,CBI Industrial Order Expectations,GBP,2023-04-25T06:00:00Z,None,-21,-20,-20,false,false
,HPI m/m,USD,2023-04-25T09:00:00Z,None,-0.1%,0.1%,0.5%,false,false
,S&P/CS Composite-20 HPI y/y,USD,2023-04-25T09:00:00Z,None,-0.1%,2.6%,0.4%,false,false
,Richmond Manufacturing Index,USD,2023-04-25T09:59:00Z,None,-8,-5,-10,false,false
,New Home Sales,USD,2023-04-25T10:00:00Z,None,633K,623K,683K,false,false
,CB Consumer Confidence,USD,2023-04-25T10:00:00Z,High,104.1,104.0,101.3,false,false
,API Weekly Statistical Bulletin,USD,2023-04-25T16:30:00Z,None,,,,false,false
,Trade Balance,NZD,2023-04-25T18:45:00Z,None,-500M,-796M,-1273M,false,false
,CPI m/m,AUD,2023-04-25T21:30:00Z,High,1.3%,1.9%,1.4%,false,false
,CPI y/y,AUD,2023-04-25T21:30:00Z,High,6.5%,6.8%,6.3%,false,false
,Trimmed Mean CPI m/m,AUD,2023-04-25T21:30:00Z,High,1.4%,1.7%,1.2%,false,false
,Credit Card Spending y/y,NZD,2023-04-25T23:00:00Z,None,,25.5%,20.3%,false,false
,German GfK Consumer Climate,EUR,2023-04-26T02:00:00Z,None,-28.0,-29.3,-25.7,false,false
,UBS Economic Expectations,CHF,2023-04-26T04:00:00Z,None,,-41.3,-33.3,false,false
,CBI Realized Sales,GBP,2023-04-26T06:00:00Z,None,4,1,5,false,false
,Core Durable Goods Orders m/m,USD,2023-04-26T08:30:00Z,None,-0.2%,-0.1%,0.3%,false,false
,Durable Goods Orders m/m,USD,2023-04-26T08:30:00Z,None,0.7%,-1.2%,3.2%,false,false
,Goods Trade Balance,USD,2023-04-26T08:30:00Z,None,-90.1B,-92.0B,-84.6B,false,false
,Prelim Wholesale Inventories m/m,USD,2023-04-26T08:30:00Z,None,0.1%,0.1%,0.1%,false,false
,CB Leading Index m/m,CNY,2023-04-26T09:00:00Z,None,,-0.3%,0.1%,false,false
,Crude Oil Inventories,USD,2023-04-26T10:30:00Z,None,-1.3M,-4.6M,-5.1M,false,false
,BOC Summary of Deliberations,CAD,2023-04-26T13:30:00Z,None,,,,false,false
,ANZ Business Confidence,NZD,2023-04-26T21:00:00Z,None,,-43.4,-43.8,false,false
,Import Prices q/q,AUD,2023-04-26T21:30:00Z,None,0.4%,1.8%,-4.2%,false,false
,Spanish Unemployment Rate,EUR,2023-04-27T03:00:00Z,None,13.0%,12.9%,13.3%,false,false
,Italian 10-y Bond Auction,EUR,2023-04-27T05:13:00Z,None,,4.12|1.4,4.42|1.3,false,false
,Advance GDP q/q,USD,2023-04-27T08:30:00Z,High,2.0%,2.6%,1.1%,false,false
,Unemployment Claims,USD,2023-04-27T08:30:00Z,High,247K,246K,230K,false,false
,Advance GDP Price Index q/q,USD,2023-04-27T08:30:00Z,None,3.7%,3.9%,4.0%,false,false
,Pending Home Sales m/m,USD,2023-04-27T10:00:00Z,None,0.6%,0.8%,-5.2%,false,false
,Natural Gas Storage,USD,2023-04-27T10:30:00Z,None,76B,75B,79B,false,false
,Tokyo Core CPI y/y,JPY,2023-04-27T19:30:00Z,High,3.2%,3.2%,3.5%,false,false
,Unemployment Rate,JPY,2023-04-27T19:30:00Z,None,2.5%,2.6%,2.8%,false,false
,Prelim Industrial Production m/m,JPY,2023-04-27T19:50:00Z,None,0.4%,4.6%,0.8%,false,false
,Retail Sales y/y,JPY,2023-04-27T19:50:00Z,None,6.5%,7.3%,7.2%,false,false
,PPI q/q,AUD,2023-04-27T21:30:00Z,None,0.6%,0.7%,1.0%,false,false
,Private Sector Credit m/m,AUD,2023-04-27T21:30:00Z,None,0.3%,0.3%,0.3%,false,false
,BOJ Policy Rate,JPY,2023-04-28T00:00:00Z,None,-0.10%,-0.10%,-0.10%,false,false
,BOJ Outlook Report,JPY,2023-04-28T00:00:00Z,High,,,,false,false
,German Prelim CPI m/m,EUR,2023-04-28T00:00:00Z,High,0.6%,0.8%,0.4%,true,false
,ECOFIN Meetings,EUR,2023-04-28T00:00:00Z,None,,,,false,false
,Eurogroup Meetings,EUR,2023-04-28T00:00:00Z,None,,,,true,false
,Monetary Policy Statement,JPY,2023-04-28T00:00:00Z,High,,,,false,false
,Housing Starts y/y,JPY,2023-04-28T01:00:00Z,None,-3.9%,-0.3%,-3.2%,false,false
,French Flash GDP q/q,EUR,2023-04-28T01:30:00Z,None,0.2%,0.0%,0.2%,false,false
,French Consumer Spending m/m,EUR,2023-04-28T01:30:00Z,None,0.5%,-0.8%,-1.3%,false,false
,German Import Prices m/m,EUR,2023-04-28T02:00:00Z,None,-1.3%,-2.4%,-1.1%,false,false
,BOJ Press Conference,JPY,2023-04-28T02:30:00Z,High,,,,false,false
,Retail Sales y/y,CHF,2023-04-28T02:30:00Z,None,0.4%,-0.5%,-1.9%,false,false
,French Prelim CPI m/m,EUR,2023-04-28T02:45:00Z,None,0.5%,0.9%,0.6%,false,false
,KOF Economic Barometer,CHF,2023-04-28T03:00:00Z,None,98.0,99.2,96.4,false,false
,Spanish Flash CPI y/y,EUR,2023-04-28T03:00:00Z,None,4.4%,3.3%,4.1%,false,false
,Spanish Flash GDP q/q,EUR,2023-04-28T03:00:00Z,None,0.3%,0.4%,0.5%,false,false
,German Unemployment Change,EUR,2023-04-28T03:55:00Z,None,8K,19K,24K,false,false
,German Prelim GDP q/q,EUR,2023-04-28T04:00:00Z,None,0.2%,-0.4%,0.0%,false,false
,SNB Chairman Jordan Speaks,CHF,2023-04-28T04:00:00Z,None,,,,false,false
,Italian Prelim GDP q/q,EUR,2023-04-28T04:00:00Z,None,0.2%,-0.1%,0.5%,false,false
,Prelim Flash GDP q/q,EUR,2023-04-28T05:00:00Z,None,0.2%,0.0%,0.1%,false,false
,GDP m/m,CAD,2023-04-28T08:30:00Z,High,0.2%,0.6%,0.1%,false,false
,Core PCE Price Index m/m,USD,2023-04-28T08:30:00Z,High,0.3%,0.3%,0.3%,false,false
,Employment Cost Index q/q,USD,2023-04-28T08:30:00Z,High,1.1%,1.0%,1.2%,false,false
,Personal Income m/m,USD,2023-04-28T08:30:00Z,None,0.2%,0.3%,0.3%,false,false
,Personal Spending m/m,USD,2023-04-28T08:30:00Z,None,-0.1%,0.1%,0.0%,false,false
,Chicago PMI,USD,2023-04-28T09:45:00Z,None,43.6,43.8,48.6,false,false
,Revised UoM Consumer Sentiment,USD,2023-04-28T10:00:00Z,None,63.5,63.5,63.5,false,false
,Revised UoM Inflation Expectations,USD,2023-04-28T10:00:00Z,None,,4.6%,4.6%,false,false
,ECOFIN Meetings,EUR,2023-04-29T00:00:00Z,None,,,,false,false
,Manufacturing PMI,CNY,2023-04-29T21:30:00Z,None,51.4,51.9,49.2,false,false
,Non-Manufacturing PMI,CNY,2023-04-29T21:30:00Z,None,57.0,58.2,56.4,false,false
,Bank Holiday,CNY,2023-04-30T00:00:00Z,None,,,,true,false
,Final Manufacturing PMI,JPY,2023-04-30T20:30:00Z,None,49.5,49.5,49.5,false,false
,MI Inflation Gauge m/m,AUD,2023-04-30T21:00:00Z,None,,0.3%,0.2%,false,false
,ANZ Job Advertisements m/m,AUD,2023-04-30T21:30:00Z,None,,-2.7%,-0.3%,false,false
,Italian Bank Holiday,EUR,2023-05-01T00:00:00Z,None,,,,true,false
,Bank Holiday,GBP,2023-05-01T00:00:00Z,None,,,,true,false
,French Bank Holiday,EUR,2023-05-01T00:00:00Z,None,,,,true,false
,German Bank Holiday,EUR,2023-05-01T00:00:00Z,None,,,,true,false
,Bank Holiday,CHF,2023-05-01T00:00:00Z,None,,,,true,false
,Consumer Confidence,JPY,2023-05-01T01:00:00Z,None,34.7,33.9,35.4,false,false
,Commodity Prices y/y,AUD,2023-05-01T02:30:00Z,None,,-6.9%,-19.2%,false,false
,Manufacturing PMI,CAD,2023-05-01T09:30:00Z,None,,48.6,50.2,false,false
,Final Manufacturing PMI,USD,2023-05-01T09:45:00Z,None,50.4,50.4,50.2,false,false
,ISM Manufacturing PMI,USD,2023-05-01T10:00:00Z,High,46.8,46.3,47.1,false,false
,ISM Manufacturing Prices,USD,2023-05-01T10:00:00Z,None,49.4,49.2,53.2,false,false
,Construction Spending m/m,USD,2023-05-01T10:00:00Z,None,0.2%,-0.3%,0.3%,false,false
,BRC Shop Price Index y/y,GBP,2023-05-01T19:01:00Z,None,,8.9%,8.8%,false,false
,Monetary Base y/y,JPY,2023-05-01T19:50:00Z,None,-1.3%,-1.0%,-1.7%,false,false
,Bank Holiday,JPY,2023-05-02T00:00:00Z,None,,,,true,false
,Omdia Total Vehicle Sales,USD,2023-05-02T00:00:00Z,None,15.1M,14.8M,15.9M,true,false
,Cash Rate,AUD,2023-05-02T00:30:00Z,High,3.60%,3.60%,3.85%,false,false
,RBA Rate Statement,AUD,2023-05-02T00:30:00Z,High,,,,false,false
,German Retail Sales m/m,EUR,2023-05-02T02:00:00Z,None,0.4%,-0.3%,-2.4%,false,false
,Nationwide HPI m/m,GBP,2023-05-02T02:00:00Z,None,-0.5%,-0.7%,0.5%,false,false
,SECO Consumer Climate,CHF,2023-05-02T03:00:00Z,None,-22,-30,-30,false,false
,Spanish Manufacturing PMI,EUR,2023-05-02T03:15:00Z,None,49.8,51.3,49.0,false,false
,Manufacturing PMI,CHF,2023-05-02T03:30:00Z,None,47.2,47.0,45.3,false,false
,Italian Manufacturing PMI,EUR,2023-05-02T03:45:00Z,None,49.4,51.1,46.8,false,false
,French Final Manufacturing PMI,EUR,2023-05-02T03:50:00Z,None,45.5,45.5,45.6,false,false
,German Final Manufacturing PMI,EUR,2023-05-02T03:55:00Z,None,44.0,44.0,44.5,false,false
,M3 Money Supply y/y,EUR,2023-05-02T04:00:00Z,None,2.4%,2.9%,2.5%,false,false
,Private Loans y/y,EUR,2023-05-02T04:00:00Z,None,3.2%,3.2%,2.9%,false,false
,Final Manufacturing PMI,EUR,2023-05-02T04:00:00Z,None,45.5,45.5,45.8,false,false
,Final Manufacturing PMI,GBP,2023-05-02T04:30:00Z,None,46.6,46.6,47.8,false,false
,Core CPI Flash Estimate y/y,EUR,2023-05-02T05:00:00Z,None,5.6%,5.7%,5.6%,false,false
,CPI Flash Estimate y/y,EUR,2023-05-02T05:00:00Z,None,7.0%,6.9%,7.0%,false,false
,Italian Prelim CPI m/m,EUR,2023-05-02T05:00:00Z,None,0.3%,-0.4%,0.5%,false,false
,RBA Gov Lowe Speaks,AUD,2023-05-02T07:20:00Z,High,,,,false,false
,JOLTS Job Openings,USD,2023-05-02T10:00:00Z,High,9.74M,9.97M,9.59M,false,false
,Factory Orders m/m,USD,2023-05-02T10:00:00Z,None,1.3%,-1.1%,0.9%,false,false
,GDT Price Index,NZD,2023-05-02T10:53:00Z,None,,3.2%,2.5%,false,false
,API Weekly Statistical Bulletin,USD,2023-05-02T16:30:00Z,None,,,,false,false
,RBNZ Financial Stability Report,NZD,2023-05-02T17:00:00Z,None,,,,false,false
,Unemployment Rate,NZD,2023-05-02T18:45:00Z,High,3.5%,3.4%,3.4%,false,false
,Employment Change q/q,NZD,2023-05-02T18:45:00Z,High,0.5%,0.5%,0.8%,false,false
,Labor Cost Index q/q,NZD,2023-05-02T18:45:00Z,None,1.1%,1.1%,0.9%,false,false
,RBNZ Gov Orr Speaks,NZD,2023-05-02T21:00:00Z,High,,,,false,false
,Retail Sales m/m,AUD,2023-05-02T21:30:00Z,None,0.2%,0.2%,0.4%,false,false
,Bank Holiday,JPY,2023-05-03T00:00:00Z,None,,,,true,false
,RBA Assist Gov Ellis Speaks,AUD,2023-05-03T00:55:00Z,None,,,,false,false
,French Gov Budget Balance,EUR,2023-05-03T02:45:00Z,None,,-50.3B,-54.7B,false,false
,Italian Monthly Unemployment Rate,EUR,2023-05-03T04:00:00Z,None,8.0%,7.9%,7.8%,false,false
,Unemployment Rate,EUR,2023-05-03T05:00:00Z,None,6.6%,6.6%,6.5%,false,false
,ADP Non-Farm Employment Change,USD,2023-05-03T08:15:00Z,High,148K,142K,296K,false,false
,Final Services PMI,USD,2023-05-03T09:45:00Z,None,53.7,53.7,53.6,false,false
,ISM Services PMI,USD,2023-05-03T10:00:00Z,High,51.8,51.2,51.9,false,false
,Crude Oil Inventories,USD,2023-05-03T10:30:00Z,None,-0.5M,-5.1M,-1.3M,false,false
,Federal Funds Rate,USD,2023-05-03T14:00:00Z,High,5.25%,5.00%,5.25%,false,false
,FOMC Statement,USD,2023-05-03T14:00:00Z,High,,,,false,false
,FOMC Press Conference,USD,2023-05-03T14:30:00Z,High,,,,false,false
,Building Consents m/m,NZD,2023-05-03T18:45:00Z,None,,-9.4%,7.0%,false,false
,ANZ Commodity Prices m/m,NZD,2023-05-03T21:00:00Z,None,,1.3%,-1.7%,false,false
,Goods Trade Balance,AUD,2023-05-03T21:30:00Z,None,13.00B,14.15B,15.27B,false,false
,RatingDog Manufacturing PMI,CNY,2023-05-03T21:45:00Z,None,50.0,50.0,49.5,false,false
,Bank Holiday,JPY,2023-05-04T00:00:00Z,None,,,,true,false
,German Trade Balance,EUR,2023-05-04T02:00:00Z,None,16.1B,16.1B,16.7B,false,false
,Spanish Unemployment Change,EUR,2023-05-04T03:00:00Z,None,-12.4K,-48.8K,-73.9K,false,false
,Spanish Services PMI,EUR,2023-05-04T03:15:00Z,None,59.2,59.4,57.9,false,false
,Italian Services PMI,EUR,2023-05-04T03:45:00Z,None,56.6,55.7,57.6,false,false
,French Final Services PMI,EUR,2023-05-04T03:50:00Z,None,56.3,56.3,54.6,false,false
,German Final Services PMI,EUR,2023-05-04T03:55:00Z,None,55.7,55.7,56.0,false,false
,Final Services PMI,EUR,2023-05-04T04:00:00Z,None,56.6,56.6,56.2,false,false
,Mortgage Approvals,GBP,2023-05-04T04:30:00Z,None,46K,44K,52K,false,false
,Net Lending to Individuals m/m,GBP,2023-05-04T04:30:00Z,None,2.8B,2.2B,1.6B,false,false
,M4 Money Supply m/m,GBP,2023-05-04T04:30:00Z,None,0.2%,-0.3%,-0.6%,false,false
,Final Services PMI,GBP,2023-05-04T04:30:00Z,None,54.9,54.9,55.9,false,false
,PPI m/m,EUR,2023-05-04T05:00:00Z,None,-1.4%,-0.4%,-1.6%,false,false
,French 10-y Bond Auction,EUR,2023-05-04T05:05:00Z,None,,2.70|2.0,2.83|1.9,false,false
,Challenger Job Cuts y/y,USD,2023-05-04T07:30:00Z,None,,319.4%,175.9%,false,false
,Main Refinancing Rate,EUR,2023-05-04T08:15:00Z,High,3.75%,3.50%,3.75%,false,false
,Monetary Policy Statement,EUR,2023-05-04T08:15:00Z,High,,,,false,false
,Trade Balance,CAD,2023-05-04T08:30:00Z,None,0.3B,-0.5B,1.0B,false,false
,Prelim Unit Labor Costs q/q,USD,2023-05-04T08:30:00Z,None,5.6%,3.2%,6.3%,false,false
,Trade Balance,USD,2023-05-04T08:30:00Z,None,-63.7B,-70.6B,-64.2B,false,false
,Prelim Nonfarm Productivity q/q,USD,2023-05-04T08:30:00Z,None,-1.7%,1.7%,-2.7%,false,false
,Unemployment Claims,USD,2023-05-04T08:30:00Z,High,239K,229K,242K,false,false
,ECB Press Conference,EUR,2023-05-04T08:45:00Z,High,,,,false,false
,Ivey PMI,CAD,2023-05-04T10:00:00Z,None,59.0,58.2,56.8,false,false
,Natural Gas Storage,USD,2023-05-04T10:30:00Z,None,51B,79B,54B,false,false
,BOC Gov Macklem Speaks,CAD,2023-05-04T12:50:00Z,High,,,,false,false
,RBA Monetary Policy Statement,AUD,2023-05-04T21:30:00Z,None,,,,false,false
,RatingDog Services PMI,CNY,2023-05-04T21:45:00Z,None,57.1,57.8,56.4,false,false
,Unemployment Rate,CHF,2023-05-05T01:45:00Z,None,1.9%,1.9%,1.9%,false,false
,German Factory Orders m/m,EUR,2023-05-05T02:00:00Z,None,-2.4%,4.5%,-10.7%,false,false
,CPI m/m,CHF,2023-05-05T02:30:00Z,High,0.2%,0.2%,0.0%,false,false
,French Industrial Production m/m,EUR,2023-05-05T02:45:00Z,None,-0.5%,1.4%,-1.1%,false,false
,French Prelim Private Payrolls q/q,EUR,2023-05-05T02:45:00Z,None,0.2%,0.2%,0.2%,false,false
,Foreign Currency Reserves,CHF,2023-05-05T03:00:00Z,None,,743B,732B,false,false
,Italian Retail Sales m/m,EUR,2023-05-05T04:00:00Z,None,-0.3%,-0.1%,0.0%,false,false
,Construction PMI,GBP,2023-05-05T04:30:00Z,None,50.9,50.7,51.1,false,false
,SNB Chairman Jordan Speaks,CHF,2023-05-05T05:00:00Z,None,,,,false,false
,Retail Sales m/m,EUR,2023-05-05T05:00:00Z,None,-0.2%,-0.2%,-1.2%,false,false
,Employment Change,CAD,2023-05-05T08:30:00Z,High,21.6K,34.7K,41.4K,false,false
,Unemployment Rate,CAD,2023-05-05T08:30:00Z,High,5.1%,5.0%,5.0%,false,false
,Average Hourly Earnings m/m,USD,2023-05-05T08:30:00Z,High,0.3%,0.3%,0.5%,false,false
,Non-Farm Employment Change,USD,2023-05-05T08:30:00Z,High,181K,165K,253K,false,false
,Unemployment Rate,USD,2023-05-05T08:30:00Z,High,3.6%,3.5%,3.4%,false,false
,FOMC Member Cook Speaks,USD,2023-05-05T13:00:00Z,None,,,,false,false
,Consumer Credit m/m,USD,2023-05-05T15:00:00Z,None,17.3B,15.0B,26.5B,false,false
,Monetary Policy Meeting Minutes,JPY,2023-05-07T19:50:00Z,None,,,,false,false
,Building Approvals m/m,AUD,2023-05-07T21:30:00Z,None,3.0%,3.9%,-0.1%,false,false
,NAB Business Confidence,AUD,2023-05-07T21:30:00Z,None,,-1,0,false,false
,Bank Holiday,GBP,2023-05-08T00:00:00Z,None,,,,true,false
