id,title,currency,date,impact,forecast,previous,actual,all_day,tentative
,Westpac Consumer Sentiment,AUD,2009-03-10T19:30:00Z,None,,-4.6%,-0.2%,false,false
,Core Machinery Orders m/m,JPY,2009-03-10T19:50:00Z,None,-4.9%,-1.7%,-3.2%,false,false
,PPI y/y,JPY,2009-03-10T19:50:00Z,None,-1.3%,-0.3%,-1.1%,false,false
,NIESR GDP Estimate,GBP,2009-03-10T20:01:00Z,None,,-1.7%,-1.8%,false,false
,Home Loans m/m,AUD,2009-03-10T20:30:00Z,High,4.0%,6.7%,3.5%,false,false
,Fixed Asset Investment ytd/y,CNY,2009-03-10T22:00:00Z,None,21.5%,26.1%,26.5%,false,false
,USD-Denominated Trade Balance,CNY,2009-03-11T00:00:00Z,High,28.3B,39.1B,4.8B,false,false
,German PPI m/m,EUR,2009-03-11T03:00:00Z,None,-0.1%,-0.8%,-1.2%,false,false
,Goods Trade Balance,GBP,2009-03-11T05:30:00Z,None,-7.5B,-7.2B,-7.7B,false,false
,German Factory Orders m/m,EUR,2009-03-11T07:00:00Z,None,-1.9%,-7.6%,-8.0%,false,false
,NHPI m/m,CAD,2009-03-11T08:30:00Z,None,-0.3%,-0.1%,-0.6%,false,false
,Assist Treasury Sec Kashkari Speaks,USD,2009-03-11T10:00:00Z,None,,,,false,false
,Crude Oil Inventories,USD,2009-03-11T10:30:00Z,None,0.1M,-0.7M,0.7M,false,false
,Treasury Sec Geithner Speaks,USD,2009-03-11T13:00:00Z,None,,,,false,false
,10-y Bond Auction,USD,2009-03-11T14:00:00Z,None,,2.82|2.2,3.04|2.1,false,false
,Federal Budget Balance,USD,2009-03-11T14:00:00Z,None,-203.0B,-83.8B,-192.8B,false,false
,Official Cash Rate,NZD,2009-03-11T16:00:00Z,High,3.00%,3.50%,3.00%,false,false
,RBNZ Press Conference,NZD,2009-03-11T16:00:00Z,High,,,,false,false
,RBNZ Rate Statement,NZD,2009-03-11T16:00:00Z,High,,,,false,false
,RBNZ Monetary Policy Statement,NZD,2009-03-11T16:00:00Z,None,,,,false,false
,BusinessNZ Manufacturing Index,NZD,2009-03-11T17:26:00Z,None,,41.8,38.6,false,false
,FPI m/m,NZD,2009-03-11T17:51:00Z,None,,0.8%,0.2%,false,false
,Final GDP q/q,JPY,2009-03-11T19:50:00Z,None,-3.5%,-3.3%,-3.2%,false,false
,Final GDP Price Index y/y,JPY,2009-03-11T19:50:00Z,None,0.9%,0.9%,0.7%,false,false
,MI Inflation Expectations,AUD,2009-03-11T20:00:00Z,None,,2.3%,2.2%,false,false
,Employment Change,AUD,2009-03-11T20:30:00Z,High,-20.6K,0.3K,1.8K,false,false
,Unemployment Rate,AUD,2009-03-11T20:30:00Z,High,5.0%,4.8%,5.2%,false,false
,Industrial Production y/y,CNY,2009-03-11T22:00:00Z,High,11.3%,5.7%,3.8%,false,false
,New Loans,CNY,2009-03-11T22:00:00Z,None,,1620B,1070B,false,false
,M2 Money Supply y/y,CNY,2009-03-11T22:00:00Z,None,19.3%,18.8%,20.5%,false,false
,French Final Private Payrolls q/q,EUR,2009-03-12T03:45:00Z,None,-0.6%,-0.6%,-0.7%,false,false
,French Final CPI m/m,EUR,2009-03-12T03:45:00Z,None,0.2%,-0.4%,0.4%,false,false
,ECB Monthly Bulletin,EUR,2009-03-12T05:00:00Z,None,,,,false,false
,Consumer Inflation Expectations,GBP,2009-03-12T05:30:00Z,None,,2.8%,2.1%,false,false
,PPI m/m,EUR,2009-03-12T06:00:00Z,None,-0.1%,-1.5%,-0.8%,false,false
,CB Leading Index m/m,GBP,2009-03-12T06:00:00Z,None,,-0.7%,-0.4%,false,false
,German Industrial Production m/m,EUR,2009-03-12T07:00:00Z,None,-3.3%,-3.9%,-7.5%,false,false
,ECB President Trichet Speaks,EUR,2009-03-12T08:00:00Z,None,,,,false,false
,Core Retail Sales m/m,USD,2009-03-12T08:30:00Z,High,-0.1%,1.6%,0.7%,false,false
,Retail Sales m/m,USD,2009-03-12T08:30:00Z,High,-0.5%,1.8%,-0.1%,false,false
,Unemployment Claims,USD,2009-03-12T08:30:00Z,High,642K,645K,654K,false,false
,Libor Rate,CHF,2009-03-12T09:00:00Z,High,0.25%,0.50%,0.25%,false,false
,SNB Monetary Policy Assessment,CHF,2009-03-12T09:00:00Z,High,,,,false,false
,Business Inventories m/m,USD,2009-03-12T10:00:00Z,None,-1.2%,-1.6%,-1.1%,false,false
,Treasury Sec Geithner Speaks,USD,2009-03-12T10:00:00Z,None,,,,false,false
,Natural Gas Storage,USD,2009-03-12T10:30:00Z,None,-104B,-102B,-112B,false,false
,Gov Council Member Longworth Speaks,CAD,2009-03-12T12:45:00Z,None,,,,false,false
,30-y Bond Auction,USD,2009-03-12T13:00:00Z,None,,3.54|2.0,3.64|2.4,false,false
,MPC Member Barker Speaks,GBP,2009-03-12T14:30:00Z,None,,,,false,false
,Core Retail Sales m/m,NZD,2009-03-12T17:45:00Z,High,0.2%,-0.7%,0.3%,false,false
,Retail Sales m/m,NZD,2009-03-12T17:45:00Z,High,-0.1%,-0.7%,-1.1%,false,false
,Retail Sales y/y,CNY,2009-03-12T22:00:00Z,None,15.6%,19.0%,15.2%,false,false
,G20 Meetings,All,2009-03-13T00:00:00Z,None,,,,false,false
,Revised Industrial Production m/m,JPY,2009-03-13T00:30:00Z,None,-9.9%,-10.0%,-10.2%,false,false
,Consumer Confidence,JPY,2009-03-13T01:00:00Z,None,26.4,26.4,26.7,false,false
,German WPI m/m,EUR,2009-03-13T03:00:00Z,None,0.2%,-0.4%,-0.1%,false,false
,PPI m/m,CHF,2009-03-13T04:15:00Z,None,-0.2%,-0.8%,-0.6%,false,false
,Retail Sales m/m,EUR,2009-03-13T06:00:00Z,None,0.2%,-0.3%,0.1%,false,false
,Unemployment Rate,CAD,2009-03-13T07:00:00Z,High,7.4%,7.2%,7.7%,false,false
,Employment Change,CAD,2009-03-13T07:00:00Z,High,-50.5K,-129.0K,-82.6K,false,false
,Trade Balance,CAD,2009-03-13T08:30:00Z,High,-1.0B,-0.7B,-1.0B,false,false
,Trade Balance,USD,2009-03-13T08:30:00Z,High,-38.3B,-39.9B,-36.0B,false,false
,Import Prices m/m,USD,2009-03-13T08:30:00Z,None,-0.7%,-1.2%,-0.2%,false,false
,Prelim UoM Consumer Sentiment,USD,2009-03-13T09:55:00Z,High,55.0,56.3,56.6,false,false
,Prelim UoM Inflation Expectations,USD,2009-03-13T09:55:00Z,None,,1.9%,2.2%,false,false
,G20 Meetings,All,2009-03-14T00:00:00Z,None,,,,false,false
,Treasury Sec Geithner Speaks,USD,2009-03-14T12:00:00Z,High,,,,false,false
,OPEC Meetings,All,2009-03-15T00:00:00Z,None,,,,true,false
,Manufacturing Sales q/q,NZD,2009-03-15T17:55:00Z,None,,1.3%,0.0%,false,false
,Fed Chairman Bernanke Speaks,USD,2009-03-15T19:00:00Z,High,,,,false,false
,Rightmove HPI m/m,GBP,2009-03-15T20:01:00Z,None,,1.2%,0.9%,false,false
,Foreign Direct Investment ytd/y,CNY,2009-03-15T23:09:00Z,None,,-32.6%,-26.2%,false,false
,Final Core CPI y/y,EUR,2009-03-16T06:00:00Z,None,1.6%,1.6%,1.7%,false,false
,Final CPI y/y,EUR,2009-03-16T06:00:00Z,None,1.2%,1.2%,1.2%,false,false
,Final Employment Change q/q,EUR,2009-03-16T06:00:00Z,None,,-0.1%,-0.3%,false,false
,Empire State Manufacturing Index,USD,2009-03-16T08:30:00Z,None,-31.5,-34.7,-38.2,false,false
,Capacity Utilization Rate,CAD,2009-03-16T08:30:00Z,None,75.2%,78.1%,74.7%,false,false
,TIC Long-Term Purchases,USD,2009-03-16T09:00:00Z,High,44.3B,34.7B,-43.0B,false,false
,Industrial Production m/m,USD,2009-03-16T09:15:00Z,None,-1.2%,-1.9%,-1.4%,false,false
,Capacity Utilization Rate,USD,2009-03-16T09:15:00Z,None,71.1%,71.9%,70.9%,false,false
,ECB President Trichet Speaks,EUR,2009-03-16T12:30:00Z,None,,,,false,false
,NAHB Housing Market Index,USD,2009-03-16T13:00:00Z,None,9,9,9,false,false
,Tertiary Industry Activity m/m,JPY,2009-03-16T19:50:00Z,None,-0.5%,-1.6%,0.4%,false,false
,Monetary Policy Meeting Minutes,AUD,2009-03-16T20:30:00Z,High,,,,false,false
,SECO Economic Forecasts,CHF,2009-03-17T02:45:00Z,None,,,,false,false
,Industrial Production q/q,CHF,2009-03-17T04:15:00Z,None,-0.1%,-5.1%,0.1%,false,false
,ONS HPI y/y,GBP,2009-03-17T05:33:00Z,None,-11.7%,-10.2%,-11.5%,false,false
,ZEW Economic Sentiment,EUR,2009-03-17T06:00:00Z,None,-11.7,-8.7,-6.5,false,false
,BOJ Gov Shirakawa Speaks,JPY,2009-03-17T06:00:00Z,None,,,,false,false
,German ZEW Economic Sentiment,EUR,2009-03-17T06:00:00Z,High,-7.7,-5.8,-3.5,false,false
,Housing Starts,USD,2009-03-17T08:30:00Z,None,0.45M,0.48M,0.58M,false,false
,Core PPI m/m,USD,2009-03-17T08:30:00Z,None,0.1%,0.4%,0.2%,false,false
,Labor Productivity q/q,CAD,2009-03-17T08:30:00Z,None,0.0%,0.1%,-0.5%,false,false
,Manufacturing Sales m/m,CAD,2009-03-17T08:30:00Z,None,-5.7%,-8.2%,-5.4%,false,false
,Building Permits,USD,2009-03-17T08:30:00Z,High,0.50M,0.53M,0.55M,false,false
,PPI m/m,USD,2009-03-17T08:30:00Z,High,0.3%,0.8%,0.1%,false,false
,ECB President Trichet Speaks,EUR,2009-03-17T15:15:00Z,None,,,,false,false
,German Buba President Weber Speaks,EUR,2009-03-17T15:30:00Z,None,,,,false,false
,BOE Gov King Speaks,GBP,2009-03-17T16:10:00Z,High,,,,false,false
,MI Leading Index m/m,AUD,2009-03-17T19:30:00Z,None,,-0.4%,-0.2%,false,false
,Monetary Policy Statement,JPY,2009-03-17T23:27:00Z,None,,,,false,false
,Overnight Call Rate,JPY,2009-03-17T23:27:00Z,None,0.10%,0.10%,0.10%,false,false
,BOJ Press Conference,JPY,2009-03-18T03:24:00Z,High,,,,false,false
,Retail Sales y/y,CHF,2009-03-18T04:15:00Z,None,-0.6%,3.6%,1.2%,false,false
,Italian Industrial Production m/m,EUR,2009-03-18T05:00:00Z,None,-2.3%,-3.9%,-0.2%,false,false
,Claimant Count Change,GBP,2009-03-18T05:30:00Z,High,84.5K,93.5K,138.4K,false,false
,MPC Asset Purchase Facility Votes,GBP,2009-03-18T05:30:00Z,High,9-0-0,,9-0-0,false,false
,MPC Official Bank Rate Votes,GBP,2009-03-18T05:30:00Z,High,0-9-0,0-9-0,0-9-0,false,false
,Average Earnings Index 3m/y,GBP,2009-03-18T05:30:00Z,None,3.0%,3.1%,1.8%,false,false
,Unemployment Rate,GBP,2009-03-18T05:30:00Z,None,6.5%,6.3%,6.5%,false,false
,German 10-y Bond Auction,EUR,2009-03-18T06:06:00Z,None,,3.28|1.2,3.23|2.1,false,false
,Spanish 10-y Bond Auction,EUR,2009-03-18T06:41:00Z,None,,3.81|1.8,4.20|1.6,false,false
,Wholesale Sales m/m,CAD,2009-03-18T08:30:00Z,None,-2.6%,-3.1%,-4.2%,false,false
,Core CPI m/m,USD,2009-03-18T08:30:00Z,High,0.1%,0.2%,0.2%,false,false
,Core CPI y/y,USD,2009-03-18T08:30:00Z,High,1.7%,1.7%,1.8%,false,false
,CPI y/y,USD,2009-03-18T08:30:00Z,High,0.0%,0.0%,0.2%,false,false
,CPI m/m,USD,2009-03-18T08:30:00Z,None,0.3%,0.3%,0.4%,false,false
,Current Account,USD,2009-03-18T08:30:00Z,None,-137B,-181B,-133B,false,false
,Crude Oil Inventories,USD,2009-03-18T10:30:00Z,None,1.2M,0.7M,2.0M,false,false
,Federal Funds Rate,USD,2009-03-18T14:17:00Z,High,<0.25%,<0.25%,<0.25%,false,false
,FOMC Statement,USD,2009-03-18T14:17:00Z,High,,,,false,false
,RBA Assist Gov Edey Speaks,AUD,2009-03-18T16:50:00Z,None,,,,false,false
,All Industries Activity m/m,JPY,2009-03-18T19:50:00Z,None,-2.0%,-2.6%,-1.7%,false,false
,New Motor Vehicle Sales m/m,AUD,2009-03-18T20:30:00Z,None,,-1.1%,-3.5%,false,false
,Housing Starts q/q,AUD,2009-03-18T20:30:00Z,None,1.0%,-8.9%,-9.9%,false,false
,RBA Bulletin,AUD,2009-03-18T20:30:00Z,None,,,,false,false
,Bank Holiday,JPY,2009-03-19T00:00:00Z,None,,,,true,false
,BOJ Monthly Report,JPY,2009-03-19T01:00:00Z,None,,,,false,false
,BOJ Gov Shirakawa Speaks,JPY,2009-03-19T02:20:00Z,None,,,,false,false
,Trade Balance,CHF,2009-03-19T03:15:00Z,None,1.01B,1.99B,0.73B,false,false
,Italian Trade Balance,EUR,2009-03-19T05:00:00Z,None,-2.47B,-0.41B,-3.59B,false,false
,Public Sector Net Borrowing,GBP,2009-03-19T05:30:00Z,None,8.0B,-2.6B,9.0B,false,false
,M4 Money Supply m/m,GBP,2009-03-19T05:30:00Z,None,1.4%,2.4%,1.4%,false,false
,UBS Economic Expectations,CHF,2009-03-19T06:00:00Z,None,,-57.7,-57.1,false,false
,Core CPI m/m,CAD,2009-03-19T07:00:00Z,High,0.2%,-0.4%,0.5%,false,false
,CPI m/m,CAD,2009-03-19T07:00:00Z,None,0.3%,-0.3%,0.7%,false,false
,CBI Industrial Order Expectations,GBP,2009-03-19T07:00:00Z,None,-55,-56,-58,false,false
,Foreign Securities Purchases,CAD,2009-03-19T08:30:00Z,None,-2.00B,-2.42B,10.43B,false,false
,Unemployment Claims,USD,2009-03-19T08:30:00Z,High,652K,658K,646K,false,false
,Chancellor Darling Speaks,GBP,2009-03-19T09:15:00Z,None,,,,false,false
,CB Leading Index m/m,USD,2009-03-19T10:00:00Z,None,-0.6%,0.1%,-0.4%,false,false
,Philly Fed Manufacturing Index,USD,2009-03-19T10:00:00Z,None,-39.1,-41.3,-35.0,false,false
,FOMC Member Tarullo Speaks,USD,2009-03-19T10:30:00Z,None,,,,false,false
,Natural Gas Storage,USD,2009-03-19T10:30:00Z,None,-26B,-112B,-30B,false,false
,Gov Board Member Jordan Speaks,CHF,2009-03-19T12:00:00Z,None,,,,false,false
,Fed Announcement,USD,2009-03-19T15:00:00Z,High,,,,false,false
,Visitor Arrivals m/m,NZD,2009-03-19T17:45:00Z,None,,-7.4%,2.9%,false,false
,Credit Card Spending y/y,NZD,2009-03-19T22:16:00Z,None,,-2.2%,-1.9%,false,false
,German PPI m/m,EUR,2009-03-20T03:00:00Z,None,-0.2%,-1.2%,-0.5%,false,false
,Industrial Production m/m,EUR,2009-03-20T06:00:00Z,None,-3.8%,-2.7%,-3.5%,false,false
,Italian Quarterly Unemployment Rate,EUR,2009-03-20T06:30:00Z,None,7.0%,6.7%,6.9%,false,false
,Core Retail Sales m/m,CAD,2009-03-20T08:30:00Z,High,0.4%,-3.1%,1.3%,false,false
,Retail Sales m/m,CAD,2009-03-20T08:30:00Z,None,0.8%,-5.2%,1.9%,false,false
,New Motor Vehicle Sales m/m,CAD,2009-03-20T08:30:00Z,None,6.0%,-10.8%,5.5%,false,false
,FOMC Member Duke Speaks,USD,2009-03-20T10:00:00Z,None,,,,false,false
,Fed Chairman Bernanke Speaks,USD,2009-03-20T12:00:00Z,High,,,,false,false
,BSI Manufacturing Index,JPY,2009-03-22T19:50:00Z,None,-47.3,-44.5,-66.0,false,false
,Trade Balance,EUR,2009-03-23T06:00:00Z,None,-1.9B,-1.7B,-5.5B,false,false
,German Buba Monthly Report,EUR,2009-03-23T07:00:00Z,None,,,,false,false
,German Buba Monthly Report,EUR,2009-03-23T07:00:00Z,None,,,,false,false
,Leading Index m/m,CAD,2009-03-23T08:30:00Z,None,-0.9%,-0.9%,-1.1%,false,false
,Treasury Sec Geithner Speaks,USD,2009-03-23T08:45:00Z,High,,,,false,false
,Existing Home Sales,USD,2009-03-23T10:00:00Z,High,4.45M,4.49M,4.72M,false,false
,Fed Announcement,USD,2009-03-23T16:30:00Z,High,,,,false,false
,Treasury Sec Geithner Speaks,USD,2009-03-23T18:00:00Z,None,,,,false,false
,RBA Deputy Gov Lowe Speaks,AUD,2009-03-23T18:30:00Z,None,,,,false,false
,ECB President Trichet Speaks,EUR,2009-03-23T19:00:00Z,None,,,,false,false
,Monetary Policy Meeting Minutes,JPY,2009-03-23T19:50:00Z,None,,,,false,false
,French Consumer Spending m/m,EUR,2009-03-24T03:45:00Z,None,-1.0%,1.7%,-2.0%,false,false
,French Flash Manufacturing PMI,EUR,2009-03-24T04:00:00Z,None,35.0,34.8,36.3,false,false
,French Flash Services PMI,EUR,2009-03-24T04:00:00Z,None,40.2,40.2,42.9,false,false
,German Flash Services PMI,EUR,2009-03-24T04:30:00Z,None,41.2,41.3,41.7,false,false
,German Flash Manufacturing PMI,EUR,2009-03-24T04:30:00Z,None,32.1,32.1,32.4,false,false
,Flash Manufacturing PMI,EUR,2009-03-24T05:00:00Z,None,33.5,33.5,34.0,false,false
,Flash Services PMI,EUR,2009-03-24T05:00:00Z,None,39.2,39.2,40.1,false,false
,Current Account,EUR,2009-03-24T05:00:00Z,None,-6.7B,-7.6B,-12.7B,false,false
,RPI y/y,GBP,2009-03-24T05:30:00Z,None,-0.7%,0.1%,0.0%,false,false
,CPI y/y,GBP,2009-03-24T05:30:00Z,High,2.6%,3.0%,3.2%,false,false
,Core CPI y/y,GBP,2009-03-24T05:30:00Z,None,1.3%,1.3%,1.6%,false,false
,High Street Lending,GBP,2009-03-24T05:30:00Z,None,22.3K,24.3K,28.2K,false,false
,BOE Inflation Letter,GBP,2009-03-24T05:31:00Z,High,,,,false,false
,Monetary Policy Report Hearings,GBP,2009-03-24T05:45:00Z,High,,,,false,false
,FOMC Member Evans Speaks,USD,2009-03-24T06:00:00Z,None,,,,false,false
,Richmond Manufacturing Index,USD,2009-03-24T09:59:00Z,None,-52,-51,-20,false,false
,Belgian NBB Business Climate,EUR,2009-03-24T10:00:00Z,None,-31.9,-31.6,-28.6,false,false
,Fed Chairman Bernanke Testifies,USD,2009-03-24T10:00:00Z,High,,,,false,false
,HPI m/m,USD,2009-03-24T10:00:00Z,None,-0.7%,-0.2%,1.7%,false,false
,BOE Gov King Speaks,GBP,2009-03-24T11:30:00Z,High,,,,false,false
,SNB Chairman Roth Speaks,CHF,2009-03-24T13:15:00Z,High,,,,false,false
,MPC Member Blanchflower Speaks,GBP,2009-03-24T14:30:00Z,High,,,,false,false
,Trade Balance,JPY,2009-03-24T19:50:00Z,None,-0.29T,-0.40T,-0.04T,false,false
,President Obama Speaks,USD,2009-03-24T20:00:00Z,None,,,,false,false
,Westpac Consumer Sentiment,NZD,2009-03-24T21:00:00Z,None,,101.3,96.0,false,false
,RBA Gov Stevens Speaks,AUD,2009-03-25T03:30:00Z,High,,,,false,false
,German ifo Business Climate,EUR,2009-03-25T05:00:00Z,High,82.2,82.6,82.1,false,false
,CBI Realized Sales,GBP,2009-03-25T07:00:00Z,High,-35,-25,-44,false,false
,Core Durable Goods Orders m/m,USD,2009-03-25T08:30:00Z,High,-2.0%,-5.9%,3.9%,false,false
,Durable Goods Orders m/m,USD,2009-03-25T08:30:00Z,None,-2.3%,-7.3%,3.4%,false,false
,New Home Sales,USD,2009-03-25T10:00:00Z,High,302K,322K,337K,false,false
,FOMC Member Duke Speaks,USD,2009-03-25T10:00:00Z,None,,,,false,false
,Treasury Sec Geithner Speaks,USD,2009-03-25T10:15:00Z,High,,,,false,false
,Crude Oil Inventories,USD,2009-03-25T10:30:00Z,None,1.2M,2.0M,3.3M,false,false
,FOMC Member Yellen Speaks,USD,2009-03-25T13:00:00Z,None,,,,false,false
,Current Account,NZD,2009-03-25T17:45:00Z,High,-4.02B,-6.00B,-4.03B,false,false
,CB Leading Index m/m,AUD,2009-03-25T19:00:00Z,None,,-1.1%,-0.6%,false,false
,SPPI y/y,JPY,2009-03-25T19:50:00Z,None,-2.5%,-2.4%,-2.6%,false,false
,RBA Financial Stability Review,AUD,2009-03-25T20:30:00Z,None,,,,false,false
,BOJ Gov Shirakawa Speaks,JPY,2009-03-26T00:30:00Z,None,,,,false,false
,German GfK Consumer Climate,EUR,2009-03-26T03:00:00Z,None,2.5,2.5,2.4,false,false
,FOMC Member Lockhart Speaks,USD,2009-03-26T05:00:00Z,None,,,,false,false
,Private Loans y/y,EUR,2009-03-26T05:00:00Z,None,4.5%,5.0%,4.2%,false,false
,M3 Money Supply y/y,EUR,2009-03-26T05:00:00Z,None,5.5%,6.0%,5.9%,false,false
,Revised Business Investment q/q,GBP,2009-03-26T05:30:00Z,None,-3.9%,-3.9%,-1.5%,false,false
,Retail Sales m/m,GBP,2009-03-26T05:30:00Z,High,-0.3%,0.8%,-1.9%,false,false
,SNB Quarterly Bulletin,CHF,2009-03-26T06:00:00Z,None,,,,false,false
,Final GDP q/q,USD,2009-03-26T08:30:00Z,None,-6.6%,-6.2%,-6.3%,false,false
,Unemployment Claims,USD,2009-03-26T08:30:00Z,High,649K,644K,652K,false,false
,Final GDP Price Index q/q,USD,2009-03-26T08:30:00Z,None,0.5%,0.5%,0.5%,false,false
,FOMC Member Lacker Speaks,USD,2009-03-26T09:25:00Z,None,,,,false,false
,Treasury Sec Geithner Speaks,USD,2009-03-26T10:00:00Z,None,,,,false,false
,Natural Gas Storage,USD,2009-03-26T10:30:00Z,None,-10B,-30B,3B,false,false
,FOMC Member Lacker Speaks,USD,2009-03-26T12:30:00Z,None,,,,false,false
,GDP q/q,NZD,2009-03-26T17:45:00Z,High,-1.1%,-0.5%,-0.9%,false,false
,Trade Balance,NZD,2009-03-26T17:45:00Z,High,77M,-104M,489M,false,false
,Tokyo Core CPI y/y,JPY,2009-03-26T19:30:00Z,None,0.4%,0.6%,0.4%,false,false
,National Core CPI y/y,JPY,2009-03-26T19:30:00Z,None,0.0%,0.0%,0.0%,false,false
,Retail Sales y/y,JPY,2009-03-26T19:50:00Z,None,-3.1%,-2.4%,-5.8%,false,false
,German Prelim CPI m/m,EUR,2009-03-27T00:00:00Z,None,0.1%,0.6%,-0.1%,true,false
,German Import Prices m/m,EUR,2009-03-27T03:00:00Z,None,-0.4%,-3.6%,-0.5%,false,false
,Current Account,GBP,2009-03-27T05:30:00Z,High,-5.8B,-8.2B,-7.6B,false,false
,MPC Member Dale Speaks,GBP,2009-03-27T05:30:00Z,None,,,,false,false
,Final GDP q/q,GBP,2009-03-27T05:30:00Z,None,-1.5%,-1.5%,-1.6%,false,false
,Industrial New Orders m/m,EUR,2009-03-27T06:00:00Z,None,-5.7%,-8.0%,-3.4%,false,false
,KOF Economic Barometer,CHF,2009-03-27T06:30:00Z,None,-1.55,-1.37,-1.79,false,false
,MPC Member Tucker Speaks,GBP,2009-03-27T07:45:00Z,None,,,,false,false
,Core PCE Price Index m/m,USD,2009-03-27T08:30:00Z,None,0.1%,0.2%,0.2%,false,false
,Personal Spending m/m,USD,2009-03-27T08:30:00Z,None,0.2%,1.0%,0.2%,false,false
,Personal Income m/m,USD,2009-03-27T08:30:00Z,None,-0.1%,0.2%,-0.2%,false,false
,Revised UoM Consumer Sentiment,USD,2009-03-27T09:55:00Z,None,56.7,56.6,57.3,false,false
,Revised UoM Inflation Expectations,USD,2009-03-27T09:55:00Z,None,,2.2%,2.0%,false,false
,Daylight Saving Time Shift,CHF,2009-03-28T21:00:00Z,None,,,,false,false
,Daylight Saving Time Shift,EUR,2009-03-28T21:00:00Z,None,,,,false,false
,Daylight Saving Time Shift,GBP,2009-03-28T21:00:00Z,None,,,,false,false
,Building Consents m/m,NZD,2009-03-29T17:45:00Z,High,,13.0%,11.6%,false,false
,HIA New Home Sales m/m,AUD,2009-03-29T18:21:00Z,None,,8.3%,3.9%,false,false
,Treasury Sec Geithner Speaks,USD,2009-03-29T18:30:00Z,None,,,,false,false
,Prelim Industrial Production m/m,JPY,2009-03-29T19:50:00Z,High,-9.1%,-10.2%,-9.4%,false,false
,Net Lending to Individuals m/m,GBP,2009-03-30T04:30:00Z,None,1.3B,1.2B,1.3B,false,false
,Mortgage Approvals,GBP,2009-03-30T04:30:00Z,None,34K,32K,38K,false,false
,Consumer Confidence,EUR,2009-03-30T05:00:00Z,None,-33,-33,-34,false,false
,Retail PMI,EUR,2009-03-30T05:00:00Z,None,,42.3,44.1,false,false
,Italian 10-y Bond Auction,EUR,2009-03-30T05:28:00Z,None,,4.57|1.3,4.39|1.2,false,false
,ECB President Trichet Speaks,EUR,2009-03-30T10:30:00Z,High,,,,false,false
,FOMC Member Duke Speaks,USD,2009-03-30T11:30:00Z,None,,,,false,false
,BOC Gov Carney Speaks,CAD,2009-03-30T14:05:00Z,None,,,,false,false
,GfK Consumer Confidence,GBP,2009-03-30T19:01:00Z,None,-35,-35,-30,false,false
,Final Manufacturing PMI,JPY,2009-03-30T19:15:00Z,None,,31.6,33.8,false,false
,Household Spending y/y,JPY,2009-03-30T19:30:00Z,None,-4.6%,-5.9%,-3.5%,false,false
,Unemployment Rate,JPY,2009-03-30T19:30:00Z,None,4.3%,4.1%,4.4%,false,false
,RBA Deputy Gov Battellino Speaks,AUD,2009-03-30T20:00:00Z,None,,,,false,false
,Private Sector Credit m/m,AUD,2009-03-30T20:30:00Z,None,0.5%,0.6%,0.0%,false,false
,Average Cash Earnings y/y,JPY,2009-03-30T21:30:00Z,None,-1.4%,-2.7%,-2.7%,false,false
,ANZ Business Confidence,NZD,2009-03-30T22:00:00Z,High,,-41.2,-39.3,false,false
,RBA Deputy Gov Debelle Speaks,AUD,2009-03-30T22:20:00Z,None,,,,false,false
,Housing Starts y/y,JPY,2009-03-31T01:00:00Z,None,-17.6%,-18.7%,-24.9%,false,false
,UBS Consumption Indicator,CHF,2009-03-31T02:00:00Z,None,,0.92,0.89,false,false
,German Unemployment Change,EUR,2009-03-31T03:55:00Z,None,53K,50K,69K,false,false
,Italian Retail Sales m/m,EUR,2009-03-31T04:00:00Z,None,-0.4%,-0.3%,0.3%,false,false
,Index of Services 3m/3m,GBP,2009-03-31T04:30:00Z,None,-1.0%,-0.8%,-1.3%,false,false
,CPI Flash Estimate y/y,EUR,2009-03-31T05:00:00Z,High,0.7%,1.2%,0.6%,false,false
,Italian Prelim CPI m/m,EUR,2009-03-31T05:00:00Z,None,0.2%,0.2%,0.1%,false,false
,GDP m/m,CAD,2009-03-31T08:30:00Z,High,-0.6%,-1.0%,-0.7%,false,false
,RMPI m/m,CAD,2009-03-31T08:30:00Z,None,0.2%,1.5%,1.7%,false,false
,IPPI m/m,CAD,2009-03-31T08:30:00Z,None,0.4%,0.0%,0.4%,false,false
,MPC Member Tucker Speaks,GBP,2009-03-31T09:00:00Z,None,,,,false,false
,S&P/CS Composite-20 HPI y/y,USD,2009-03-31T09:00:00Z,None,-18.5%,-18.6%,-19.0%,false,false
,Chicago PMI,USD,2009-03-31T09:45:00Z,None,34.3,34.2,31.4,false,false
,CB Consumer Confidence,USD,2009-03-31T10:00:00Z,High,27.8,25.3,26.0,false,false
,AIG Manufacturing Index,AUD,2009-03-31T18:30:00Z,None,,31.7,33.4,false,false
,Tankan Manufacturing Index,JPY,2009-03-31T19:50:00Z,High,-55,-24,-58,false,false
,Tankan Non-Manufacturing Index,JPY,2009-03-31T19:50:00Z,None,-26,-9,-31,false,false
,Building Approvals m/m,AUD,2009-03-31T20:30:00Z,High,1.5%,-4.0%,7.8%,false,false
,Retail Sales m/m,AUD,2009-03-31T20:30:00Z,High,-0.5%,0.5%,-2.0%,false,false
,RatingDog Manufacturing PMI,CNY,2009-03-31T22:30:00Z,None,,45.1,44.8,false,false
,Total Vehicle Sales,USD,2009-04-01T00:00:00Z,None,9.3M,9.1M,9.9M,true,false
