id,title,currency,date,impact,forecast,previous,actual,all_day,tentative
,BOC Rate Statement,CAD,2012-03-08T09:00:00Z,High,,,,false,false
,Overnight Rate,CAD,2012-03-08T09:00:00Z,High,1.00%,1.00%,1.00%,false,false
,Natural Gas Storage,USD,2012-03-08T10:30:00Z,None,-85B,-82B,-80B,false,false
,M2 Money Stock y/y,JPY,2012-03-08T18:50:00Z,None,3.1%,3.1%,2.9%,false,false
,Goods Trade Balance,AUD,2012-03-08T19:30:00Z,High,1.52B,1.33B,-0.67B,false,false
,CPI y/y,CNY,2012-03-08T20:30:00Z,High,3.5%,4.5%,3.2%,false,false
,PPI y/y,CNY,2012-03-08T20:30:00Z,None,0.1%,0.7%,0.0%,false,false
,Fixed Asset Investment ytd/y,CNY,2012-03-09T00:30:00Z,None,19.8%,23.8%,21.5%,false,false
,Industrial Production y/y,CNY,2012-03-09T00:30:00Z,None,12.4%,12.8%,11.4%,false,false
,Retail Sales y/y,CNY,2012-03-09T00:30:00Z,None,17.4%,18.1%,14.7%,false,false
,German Final CPI m/m,EUR,2012-03-09T02:00:00Z,None,0.7%,0.7%,0.7%,false,false
,German Trade Balance,EUR,2012-03-09T02:00:00Z,None,13.8B,13.9B,14.2B,false,false
,French Industrial Production m/m,EUR,2012-03-09T02:45:00Z,None,0.6%,-1.3%,0.3%,false,false
,French Gov Budget Balance,EUR,2012-03-09T02:45:00Z,None,,-90.8B,-12.5B,false,false
,New Loans,CNY,2012-03-09T03:00:00Z,None,800B,738B,711B,false,false
,M2 Money Supply y/y,CNY,2012-03-09T03:00:00Z,None,12.7%,12.4%,13.0%,false,false
,Italian Industrial Production m/m,EUR,2012-03-09T04:00:00Z,None,-0.7%,1.2%,-2.5%,false,false
,Manufacturing Production m/m,GBP,2012-03-09T04:30:00Z,High,0.3%,1.1%,0.1%,false,false
,PPI Input m/m,GBP,2012-03-09T04:30:00Z,High,0.9%,0.1%,2.1%,false,false
,Consumer Inflation Expectations,GBP,2012-03-09T04:30:00Z,None,,4.1%,3.5%,false,false
,Industrial Production m/m,GBP,2012-03-09T04:30:00Z,None,0.4%,0.4%,-0.4%,false,false
,PPI Output m/m,GBP,2012-03-09T04:30:00Z,None,0.4%,0.4%,0.6%,false,false
,Employment Change,CAD,2012-03-09T07:00:00Z,High,14.2K,2.3K,-2.8K,false,false
,Unemployment Rate,CAD,2012-03-09T07:00:00Z,High,7.6%,7.6%,7.4%,false,false
,Trade Balance,CAD,2012-03-09T08:30:00Z,High,2.0B,2.9B,2.1B,false,false
,Labor Productivity q/q,CAD,2012-03-09T08:30:00Z,None,0.6%,0.6%,0.7%,false,false
,Non-Farm Employment Change,USD,2012-03-09T08:30:00Z,High,209K,284K,227K,false,false
,Trade Balance,USD,2012-03-09T08:30:00Z,High,-48.9B,-50.4B,-52.6B,false,false
,Unemployment Rate,USD,2012-03-09T08:30:00Z,High,8.3%,8.3%,8.3%,false,false
,Average Hourly Earnings m/m,USD,2012-03-09T08:30:00Z,None,0.2%,0.1%,0.1%,false,false
,NIESR GDP Estimate,GBP,2012-03-09T10:00:00Z,None,,-0.2%,0.1%,false,false
,Final Wholesale Inventories m/m,USD,2012-03-09T10:00:00Z,None,0.7%,1.1%,0.4%,false,false
,USD-Denominated Trade Balance,CNY,2012-03-09T22:00:00Z,High,-5.2B,27.3B,-31.5B,false,false
,Daylight Saving Time Shift,CAD,2012-03-11T03:00:00Z,None,,,,false,false
,Daylight Saving Time Shift,USD,2012-03-11T03:00:00Z,None,,,,false,false
,Core Machinery Orders m/m,JPY,2012-03-11T19:50:00Z,None,1.9%,-7.1%,3.4%,false,false
,PPI y/y,JPY,2012-03-11T19:50:00Z,None,0.6%,0.5%,0.6%,false,false
,Eurogroup Meetings,EUR,2012-03-12T00:00:00Z,None,,,,true,false
,Consumer Confidence,JPY,2012-03-12T01:00:00Z,None,40.8,40.0,39.5,false,false
,German WPI m/m,EUR,2012-03-12T03:00:00Z,None,1.1%,1.2%,1.0%,false,false
,Gov Council Member Macklem Speaks,CAD,2012-03-12T12:30:00Z,None,,,,false,false
,Federal Budget Balance,USD,2012-03-12T13:59:00Z,None,-229.2B,-27.4B,-231.7B,false,false
,REINZ HPI m/m,NZD,2012-03-12T17:00:00Z,None,,-1.4%,0.8%,false,false
,FPI m/m,NZD,2012-03-12T17:45:00Z,None,,0.0%,0.6%,false,false
,Tertiary Industry Activity m/m,JPY,2012-03-12T19:50:00Z,None,0.4%,1.8%,-1.7%,false,false
,RICS House Price Balance,GBP,2012-03-12T20:01:00Z,None,-14%,-16%,-13%,false,false
,Home Loans m/m,AUD,2012-03-12T20:30:00Z,High,-0.5%,2.1%,-1.2%,false,false
,NAB Business Confidence,AUD,2012-03-12T20:30:00Z,None,,4,1,false,false
,ECOFIN Meetings,EUR,2012-03-13T00:00:00Z,None,,,,true,false
,Monetary Policy Statement,JPY,2012-03-13T01:07:00Z,High,,,,false,false
,Overnight Call Rate,JPY,2012-03-13T01:07:00Z,High,<0.10%,<0.10%,<0.10%,false,false
,French Final CPI m/m,EUR,2012-03-13T02:30:00Z,None,0.4%,-0.4%,0.4%,false,false
,BOJ Press Conference,JPY,2012-03-13T03:19:00Z,High,,,,false,false
,PPI m/m,CHF,2012-03-13T04:15:00Z,None,0.4%,0.0%,0.8%,false,false
,MPC Member Tucker Speaks,GBP,2012-03-13T04:35:00Z,None,,,,false,false
,Goods Trade Balance,GBP,2012-03-13T05:30:00Z,None,-7.8B,-7.2B,-7.5B,false,false
,ONS HPI y/y,GBP,2012-03-13T05:30:00Z,None,0.2%,0.1%,0.2%,false,false
,German ZEW Economic Sentiment,EUR,2012-03-13T06:00:00Z,High,10.6,5.4,22.3,false,false
,ZEW Economic Sentiment,EUR,2012-03-13T06:00:00Z,None,3.8,-8.1,11.0,false,false
,CB Leading Index m/m,GBP,2012-03-13T06:00:00Z,None,,-0.5%,0.9%,false,false
,ECB President Draghi Speaks,EUR,2012-03-13T07:30:00Z,High,,,,false,false
,Core Retail Sales m/m,USD,2012-03-13T08:30:00Z,High,0.8%,1.1%,0.9%,false,false
,Retail Sales m/m,USD,2012-03-13T08:30:00Z,High,1.1%,0.6%,1.1%,false,false
,NFIB Small Business Index,USD,2012-03-13T08:30:00Z,None,94.5,93.9,94.3,false,false
,Business Inventories m/m,USD,2012-03-13T10:00:00Z,None,0.5%,0.6%,0.7%,false,false
,RCM/TIPP Economic Optimism,USD,2012-03-13T10:00:00Z,None,53.2,49.4,47.5,false,false
,JOLTS Job Openings,USD,2012-03-13T11:00:00Z,None,,3.54M,3.46M,false,false
,10-y Bond Auction,USD,2012-03-13T13:00:00Z,None,,2.02|3.1,2.08|3.2,false,false
,FOMC Statement,USD,2012-03-13T14:15:00Z,High,,,,false,false
,Federal Funds Rate,USD,2012-03-13T14:15:00Z,None,<0.25%,<0.25%,<0.25%,false,false
,Bank Stress Test Results,USD,2012-03-13T16:30:00Z,High,,,,false,false
,Westpac Consumer Sentiment,AUD,2012-03-13T19:30:00Z,None,,4.2%,-5.0%,false,false
,BSI Manufacturing Index,JPY,2012-03-13T19:50:00Z,None,1.3,-6.1,-7.3,false,false
,Housing Starts q/q,AUD,2012-03-13T20:30:00Z,None,-3.9%,-5.8%,-6.9%,false,false
,Revised Industrial Production m/m,JPY,2012-03-14T00:30:00Z,None,2.1%,2.0%,1.9%,false,false
,BOJ Monthly Report,JPY,2012-03-14T01:00:00Z,None,,,,false,false
,Claimant Count Change,GBP,2012-03-14T05:30:00Z,High,6.5K,7.0K,7.2K,false,false
,Unemployment Rate,GBP,2012-03-14T05:30:00Z,None,8.4%,8.4%,8.4%,false,false
,Average Earnings Index 3m/y,GBP,2012-03-14T05:30:00Z,None,1.9%,1.9%,1.4%,false,false
,UBS Economic Expectations,CHF,2012-03-14T06:00:00Z,None,,-21.2,0.0,false,false
,Final Core CPI y/y,EUR,2012-03-14T06:00:00Z,None,1.6%,1.5%,1.5%,false,false
,Final CPI y/y,EUR,2012-03-14T06:00:00Z,None,2.7%,2.7%,2.7%,false,false
,Industrial Production m/m,EUR,2012-03-14T06:00:00Z,None,0.8%,-1.1%,0.2%,false,false
,Capacity Utilization Rate,CAD,2012-03-14T08:30:00Z,None,81.6%,80.0%,80.5%,false,false
,New Motor Vehicle Sales m/m,CAD,2012-03-14T08:30:00Z,None,2.1%,-3.0%,15.4%,false,false
,Current Account,USD,2012-03-14T08:30:00Z,None,-114B,-108B,-124B,false,false
,Import Prices m/m,USD,2012-03-14T08:30:00Z,None,0.6%,0.0%,0.4%,false,false
,Fed Chairman Bernanke Speaks,USD,2012-03-14T10:00:00Z,High,,,,false,false
,Crude Oil Inventories,USD,2012-03-14T10:30:00Z,None,2.2M,0.8M,1.8M,false,false
,30-y Bond Auction,USD,2012-03-14T13:00:00Z,None,,3.24|2.5,3.38|2.7,false,false
,BusinessNZ Manufacturing Index,NZD,2012-03-14T17:23:00Z,None,,50.8,57.7,false,false
,MI Inflation Expectations,AUD,2012-03-14T20:00:00Z,None,,2.5%,2.7%,false,false
,New Motor Vehicle Sales m/m,AUD,2012-03-14T20:30:00Z,None,,1.2%,0.0%,false,false
,RBA Bulletin,AUD,2012-03-14T20:30:00Z,None,,,,false,false
,Foreign Direct Investment ytd/y,CNY,2012-03-14T21:52:00Z,None,,-0.3%,-0.6%,false,false
,SECO Economic Forecasts,CHF,2012-03-15T02:45:00Z,None,,,,false,false
,Libor Rate,CHF,2012-03-15T04:30:00Z,High,<0.25%,<0.25%,<0.25%,false,false
,SNB Monetary Policy Assessment,CHF,2012-03-15T04:30:00Z,High,,,,false,false
,ECB Monthly Bulletin,EUR,2012-03-15T05:00:00Z,None,,,,false,false
,Final Employment Change q/q,EUR,2012-03-15T06:00:00Z,None,-0.2%,-0.2%,-0.2%,false,false
,30-y Bond Auction,GBP,2012-03-15T06:37:00Z,None,,3.29|2.0,3.43|1.7,false,false
,MPC Member Broadbent Speaks,GBP,2012-03-15T07:30:00Z,None,,,,false,false
,PPI m/m,USD,2012-03-15T08:30:00Z,High,0.5%,0.1%,0.4%,false,false
,Unemployment Claims,USD,2012-03-15T08:30:00Z,High,357K,365K,351K,false,false
,Core PPI m/m,USD,2012-03-15T08:30:00Z,None,0.2%,0.4%,0.2%,false,false
,Empire State Manufacturing Index,USD,2012-03-15T08:30:00Z,None,17.6,19.5,20.2,false,false
,TIC Long-Term Purchases,USD,2012-03-15T09:00:00Z,High,38.9B,19.1B,101.0B,false,false
,Philly Fed Manufacturing Index,USD,2012-03-15T10:00:00Z,High,11.9,10.2,12.5,false,false
,Natural Gas Storage,USD,2012-03-15T10:30:00Z,None,-58B,-80B,-64B,false,false
,Monetary Policy Meeting Minutes,JPY,2012-03-15T19:50:00Z,None,,,,false,false
,Italian Trade Balance,EUR,2012-03-16T05:00:00Z,None,1.62B,1.15B,-4.35B,false,false
,Trade Balance,EUR,2012-03-16T06:00:00Z,None,6.2B,7.4B,5.9B,false,false
,Foreign Securities Purchases,CAD,2012-03-16T08:30:00Z,None,6.27B,8.17B,-4.19B,false,false
,Manufacturing Sales m/m,CAD,2012-03-16T08:30:00Z,None,0.4%,0.6%,-0.9%,false,false
,Core CPI m/m,USD,2012-03-16T08:30:00Z,High,0.2%,0.2%,0.1%,false,false
,Core CPI y/y,USD,2012-03-16T08:30:00Z,High,2.2%,2.3%,2.2%,false,false
,CPI y/y,USD,2012-03-16T08:30:00Z,High,2.8%,2.9%,2.9%,false,false
,CPI m/m,USD,2012-03-16T08:30:00Z,None,0.4%,0.2%,0.4%,false,false
,Industrial Production m/m,USD,2012-03-16T09:15:00Z,None,0.4%,0.4%,0.0%,false,false
,Capacity Utilization Rate,USD,2012-03-16T09:15:00Z,None,78.9%,78.8%,78.7%,false,false
,Prelim UoM Consumer Sentiment,USD,2012-03-16T09:55:00Z,High,75.8,75.3,74.3,false,false
,Prelim UoM Inflation Expectations,USD,2012-03-16T09:55:00Z,None,,3.3%,4.0%,false,false
,Westpac Consumer Sentiment,NZD,2012-03-18T17:00:00Z,None,,101.3,102.4,false,false
,BusinessNZ Services Index,NZD,2012-03-18T17:30:00Z,None,,54.1,55.5,false,false
,Rightmove HPI m/m,GBP,2012-03-18T19:48:00Z,None,,4.1%,1.6%,false,false
,RBA Gov Stevens Speaks,AUD,2012-03-18T21:00:00Z,High,,,,false,false
,Bank Holiday,JPY,2012-03-19T00:00:00Z,None,,,,true,false
,Current Account,EUR,2012-03-19T05:00:00Z,None,3.3B,3.4B,4.5B,false,false
,German Buba Monthly Report,EUR,2012-03-19T07:00:00Z,None,,,,false,false
,Wholesale Sales m/m,CAD,2012-03-19T08:30:00Z,None,0.4%,1.0%,-1.0%,false,false
,FOMC Member Dudley Speaks,USD,2012-03-19T08:35:00Z,None,,,,false,false
,NAHB Housing Market Index,USD,2012-03-19T10:00:00Z,None,30,28,28,false,false
,FOMC Member Dudley Speaks,USD,2012-03-19T13:40:00Z,None,,,,false,false
,CB Leading Index m/m,AUD,2012-03-19T19:00:00Z,None,,-0.3%,1.1%,false,false
,Monetary Policy Meeting Minutes,AUD,2012-03-19T20:30:00Z,High,,,,false,false
,RBA Assist Gov Edey Speaks,AUD,2012-03-19T23:30:00Z,None,,,,false,false
,German PPI m/m,EUR,2012-03-20T03:00:00Z,None,0.5%,0.6%,0.4%,false,false
,Industrial Production q/q,CHF,2012-03-20T04:15:00Z,None,0.4%,-2.0%,7.9%,false,false
,RPI y/y,GBP,2012-03-20T05:30:00Z,None,3.4%,3.9%,3.7%,false,false
,CPI y/y,GBP,2012-03-20T05:30:00Z,High,3.4%,3.6%,3.4%,false,false
,Core CPI y/y,GBP,2012-03-20T05:30:00Z,None,2.4%,2.6%,2.4%,false,false
,German Buba President Weidmann Speaks,EUR,2012-03-20T06:30:00Z,None,,,,false,false
,CBI Industrial Order Expectations,GBP,2012-03-20T07:00:00Z,None,-5,-3,-8,false,false
,Building Permits,USD,2012-03-20T08:30:00Z,High,0.69M,0.68M,0.72M,false,false
,Housing Starts,USD,2012-03-20T08:30:00Z,None,0.70M,0.71M,0.70M,false,false
,GDT Price Index,NZD,2012-03-20T09:30:00Z,None,,-0.4%,-5.1%,false,false
,Treasury Sec Geithner Speaks,USD,2012-03-20T10:00:00Z,None,,,,false,false
,Fed Chairman Bernanke Speaks,USD,2012-03-20T12:45:00Z,None,,,,false,false
,Current Account,NZD,2012-03-20T17:45:00Z,High,-2.77B,-4.75B,-2.76B,false,false
,Visitor Arrivals m/m,NZD,2012-03-20T17:47:00Z,None,,-3.3%,-4.9%,false,false
,MI Leading Index m/m,AUD,2012-03-20T19:30:00Z,None,,0.7%,0.6%,false,false
,Credit Card Spending y/y,NZD,2012-03-20T22:00:00Z,None,,3.1%,4.0%,false,false
,All Industries Activity m/m,JPY,2012-03-21T00:30:00Z,None,-0.5%,1.6%,-1.0%,false,false
,MPC Asset Purchase Facility Votes,GBP,2012-03-21T05:30:00Z,High,2-0-7,2-0-7,2-0-7,false,false
,MPC Official Bank Rate Votes,GBP,2012-03-21T05:30:00Z,High,0-0-9,0-0-9,0-0-9,false,false
,Public Sector Net Borrowing,GBP,2012-03-21T05:30:00Z,High,5.2B,-10.2B,12.9B,false,false
,Leading Index m/m,CAD,2012-03-21T08:30:00Z,None,0.5%,0.4%,0.6%,false,false
,Annual Budget Release,GBP,2012-03-21T08:30:00Z,High,,,,false,false
,Fed Chairman Bernanke Testifies,USD,2012-03-21T09:30:00Z,High,,,,false,false
,Existing Home Sales,USD,2012-03-21T10:00:00Z,High,4.61M,4.63M,4.59M,false,false
,Crude Oil Inventories,USD,2012-03-21T10:30:00Z,None,2.4M,1.8M,-1.2M,false,false
,GDP q/q,NZD,2012-03-21T17:45:00Z,High,0.6%,0.7%,0.3%,false,false
,RBA Deputy Gov Debelle Speaks,AUD,2012-03-21T18:10:00Z,None,,,,false,false
,Trade Balance,JPY,2012-03-21T19:50:00Z,None,-0.34T,-0.49T,-0.31T,false,false
,Caixin Flash Manufacturing PMI,CNY,2012-03-21T22:30:00Z,High,,49.6,48.1,false,false
,Trade Balance,CHF,2012-03-22T03:00:00Z,None,1.97B,1.50B,2.68B,false,false
,French Flash Manufacturing PMI,EUR,2012-03-22T04:00:00Z,None,50.4,50.0,47.6,false,false
,French Flash Services PMI,EUR,2012-03-22T04:00:00Z,None,50.6,50.0,50.0,false,false
,German Flash Manufacturing PMI,EUR,2012-03-22T04:30:00Z,None,51.1,50.2,48.1,false,false
,German Flash Services PMI,EUR,2012-03-22T04:30:00Z,None,53.1,52.8,51.8,false,false
,Flash Manufacturing PMI,EUR,2012-03-22T05:00:00Z,None,49.6,49.0,47.7,false,false
,Flash Services PMI,EUR,2012-03-22T05:00:00Z,None,49.3,48.8,48.7,false,false
,Retail Sales m/m,GBP,2012-03-22T05:30:00Z,High,-0.5%,0.3%,-0.8%,false,false
,Industrial New Orders m/m,EUR,2012-03-22T06:07:00Z,None,-2.0%,3.5%,-2.3%,false,false
,Core Retail Sales m/m,CAD,2012-03-22T08:30:00Z,High,0.5%,0.3%,-0.5%,false,false
,Retail Sales m/m,CAD,2012-03-22T08:30:00Z,None,1.8%,0.0%,0.5%,false,false
,Unemployment Claims,USD,2012-03-22T08:30:00Z,High,353K,353K,348K,false,false
,Belgian NBB Business Climate,EUR,2012-03-22T10:00:00Z,None,-6.6,-7.7,-9.6,false,false
,CB Leading Index m/m,USD,2012-03-22T10:00:00Z,None,0.6%,0.2%,0.7%,false,false
,FOMC Member Tarullo Speaks,USD,2012-03-22T10:00:00Z,None,,,,false,false
,HPI m/m,USD,2012-03-22T10:00:00Z,None,0.2%,0.1%,0.0%,false,false
,Natural Gas Storage,USD,2012-03-22T10:30:00Z,None,10B,-64B,11B,false,false
,Consumer Confidence,EUR,2012-03-22T11:00:00Z,None,-20,-20,-19,false,false
,ECB President Draghi Speaks,EUR,2012-03-22T12:00:00Z,High,,,,false,false
,Fed Chairman Bernanke Speaks,USD,2012-03-22T12:45:00Z,None,,,,false,false
,Gov Board Member Danthine Speaks,CHF,2012-03-22T13:00:00Z,None,,,,false,false
,FOMC Member Dudley Speaks,USD,2012-03-22T19:30:00Z,None,,,,false,false
,Nationwide Consumer Confidence,GBP,2012-03-22T20:01:00Z,None,49,47,44,false,false
,CB Leading Index m/m,CNY,2012-03-22T22:00:00Z,None,,1.5%,0.8%,false,false
,SNB Quarterly Bulletin,CHF,2012-03-23T04:30:00Z,None,,,,false,false
,Italian Retail Sales m/m,EUR,2012-03-23T05:00:00Z,None,0.2%,-0.8%,0.7%,false,false
,High Street Lending,GBP,2012-03-23T05:30:00Z,None,39.1K,38.0K,33.1K,false,false
,FPC Statement,GBP,2012-03-23T05:30:00Z,None,,,,false,false
,Core CPI m/m,CAD,2012-03-23T07:00:00Z,High,0.3%,0.2%,0.4%,false,false
,CPI m/m,CAD,2012-03-23T07:00:00Z,None,0.4%,0.4%,0.4%,false,false
,New Home Sales,USD,2012-03-23T10:00:00Z,High,326K,318K,313K,false,false
,Fed Chairman Bernanke Speaks,USD,2012-03-23T13:45:00Z,None,,,,false,false
,FOMC Member Lockhart Speaks,USD,2012-03-23T14:30:00Z,None,,,,false,false
,MPC Member Tucker Speaks,GBP,2012-03-24T08:30:00Z,None,,,,false,false
,FOMC Member Yellen Speaks,USD,2012-03-24T16:30:00Z,None,,,,false,false
,Daylight Saving Time Shift,CHF,2012-03-24T21:00:00Z,None,,,,false,false
,Daylight Saving Time Shift,EUR,2012-03-24T21:00:00Z,None,,,,false,false
,Daylight Saving Time Shift,GBP,2012-03-24T21:00:00Z,None,,,,false,false
,Trade Balance,NZD,2012-03-25T17:45:00Z,None,154M,-159M,161M,false,false
,German ifo Business Climate,EUR,2012-03-26T04:00:00Z,High,109.7,109.7,109.8,false,false
,Fed Chairman Bernanke Speaks,USD,2012-03-26T08:00:00Z,High,,,,false,false
,Pending Home Sales m/m,USD,2012-03-26T10:00:00Z,High,1.0%,2.0%,-0.5%,false,false
,ECB President Draghi Speaks,EUR,2012-03-26T12:00:00Z,None,,,,false,false
,BOC Gov Carney Speaks,CAD,2012-03-26T13:00:00Z,None,,,,false,false
,MPC Member Miles Speaks,GBP,2012-03-26T16:45:00Z,None,,,,false,false
,RBA Deputy Gov Debelle Speaks,AUD,2012-03-26T18:15:00Z,None,,,,false,false
,SPPI y/y,JPY,2012-03-26T19:50:00Z,None,-0.3%,-0.4%,-0.6%,false,false
,UBS Consumption Indicator,CHF,2012-03-27T02:00:00Z,None,,0.93,0.87,false,false
,German GfK Consumer Climate,EUR,2012-03-27T02:00:00Z,None,6.2,6.0,5.9,false,false
,German Import Prices m/m,EUR,2012-03-27T02:00:00Z,None,0.9%,1.3%,1.0%,false,false
,CBI Realized Sales,GBP,2012-03-27T06:00:00Z,None,-4,-2,0,false,false
,S&P/CS Composite-20 HPI y/y,USD,2012-03-27T09:00:00Z,None,-3.8%,-4.1%,-3.8%,false,false
,Richmond Manufacturing Index,USD,2012-03-27T09:59:00Z,None,18,20,7,false,false
,CB Consumer Confidence,USD,2012-03-27T10:00:00Z,High,70.3,71.6,70.2,false,false
,FOMC Member Dudley Speaks,USD,2012-03-27T10:00:00Z,None,,,,false,false
,BOE Gov King Speaks,GBP,2012-03-27T10:30:00Z,High,,,,false,false
,Fed Chairman Bernanke Speaks,USD,2012-03-27T12:45:00Z,None,,,,false,false
,MPC Member Posen Speaks,GBP,2012-03-27T13:00:00Z,None,,,,false,false
,FOMC Member Duke Speaks,USD,2012-03-27T15:45:00Z,None,,,,false,false
,RBA Financial Stability Review,AUD,2012-03-27T20:30:00Z,None,,,,false,false
,German Prelim CPI m/m,EUR,2012-03-28T00:00:00Z,None,0.3%,0.7%,0.3%,true,false
,M3 Money Supply y/y,EUR,2012-03-28T04:00:00Z,None,2.5%,2.5%,2.8%,false,false
,Private Loans y/y,EUR,2012-03-28T04:00:00Z,None,1.3%,1.1%,0.7%,false,false
,Current Account,GBP,2012-03-28T04:30:00Z,High,-8.5B,-10.5B,-8.5B,false,false
,Final GDP q/q,GBP,2012-03-28T04:30:00Z,None,-0.2%,-0.2%,-0.3%,false,false
,FPC Meeting Minutes,GBP,2012-03-28T04:30:00Z,None,,,,false,false
,Revised Business Investment q/q,GBP,2012-03-28T04:30:00Z,None,-5.4%,-5.6%,-3.3%,false,false
,German Buba President Weidmann Speaks,EUR,2012-03-28T08:00:00Z,None,,,,false,false
,Core Durable Goods Orders m/m,USD,2012-03-28T08:30:00Z,High,1.6%,-3.0%,1.6%,false,false
,Durable Goods Orders m/m,USD,2012-03-28T08:30:00Z,None,3.0%,-3.6%,2.2%,false,false
,Crude Oil Inventories,USD,2012-03-28T10:30:00Z,None,2.8M,-1.2M,7.1M,false,false
,Retail Sales y/y,JPY,2012-03-28T19:50:00Z,None,1.4%,1.8%,3.5%,false,false
,ANZ Business Confidence,NZD,2012-03-28T20:00:00Z,High,,28.0,33.8,false,false
,BRICS Summit,All,2012-03-29T00:00:00Z,None,,,,true,false
,Nationwide HPI m/m,GBP,2012-03-29T02:00:00Z,None,0.3%,0.4%,-1.0%,false,false
,Spanish Flash CPI y/y,EUR,2012-03-29T03:00:00Z,None,1.9%,2.0%,1.9%,false,false
,German Unemployment Change,EUR,2012-03-29T03:55:00Z,None,-10K,-3K,-18K,false,false
,MPC Member Fisher Speaks,GBP,2012-03-29T04:10:00Z,None,,,,false,false
,BOE Credit Conditions Survey,GBP,2012-03-29T04:30:00Z,None,,,,false,false
,Index of Services 3m/3m,GBP,2012-03-29T04:30:00Z,None,0.2%,-0.1%,0.3%,false,false
,M4 Money Supply m/m,GBP,2012-03-29T04:30:00Z,None,1.2%,1.5%,-1.9%,false,false
,Mortgage Approvals,GBP,2012-03-29T04:30:00Z,None,59K,58K,49K,false,false
,Net Lending to Individuals m/m,GBP,2012-03-29T04:32:00Z,None,1.5B,1.8B,1.6B,false,false
,Retail PMI,EUR,2012-03-29T05:00:00Z,None,,47.9,49.1,false,false
,Italian 10-y Bond Auction,EUR,2012-03-29T05:18:00Z,High,,5.50|1.4,5.24|1.7,false,false
,RMPI m/m,CAD,2012-03-29T08:30:00Z,None,0.4%,0.2%,-0.5%,false,false
,IPPI m/m,CAD,2012-03-29T08:30:00Z,None,0.5%,0.4%,0.2%,false,false
,Unemployment Claims,USD,2012-03-29T08:30:00Z,High,351K,364K,359K,false,false
,Final GDP q/q,USD,2012-03-29T08:30:00Z,None,3.0%,3.0%,3.0%,false,false
,Final GDP Price Index q/q,USD,2012-03-29T08:30:00Z,None,0.9%,0.9%,0.9%,false,false
,Natural Gas Storage,USD,2012-03-29T10:30:00Z,None,49B,11B,57B,false,false
,FOMC Member Lockhart Speaks,USD,2012-03-29T12:15:00Z,None,,,,false,false
,Fed Chairman Bernanke Speaks,USD,2012-03-29T12:45:00Z,None,,,,false,false
,Annual Budget Release,CAD,2012-03-29T16:00:00Z,None,,,,false,false
,Building Consents m/m,NZD,2012-03-29T17:45:00Z,None,,8.1%,-6.7%,false,false
,FOMC Member Lacker Speaks,USD,2012-03-29T18:45:00Z,None,,,,false,false
,GfK Consumer Confidence,GBP,2012-03-29T19:01:00Z,None,-29,-29,-31,false,false
,Final Manufacturing PMI,JPY,2012-03-29T19:15:00Z,None,,50.5,51.1,false,false
,Household Spending y/y,JPY,2012-03-29T19:30:00Z,None,-0.3%,-2.3%,2.3%,false,false
,Tokyo Core CPI y/y,JPY,2012-03-29T19:30:00Z,None,-0.3%,-0.3%,-0.3%,false,false
,National Core CPI y/y,JPY,2012-03-29T19:30:00Z,None,-0.1%,-0.1%,0.1%,false,false
,Unemployment Rate,JPY,2012-03-29T19:30:00Z,None,4.6%,4.6%,4.5%,false,false
,Prelim Industrial Production m/m,JPY,2012-03-29T19:50:00Z,None,1.3%,1.9%,-1.2%,false,false
,HIA New Home Sales m/m,AUD,2012-03-29T20:00:00Z,None,,-7.3%,3.0%,false,false
,Private Sector Credit m/m,AUD,2012-03-29T20:30:00Z,None,0.3%,0.2%,0.4%,false,false
,ECOFIN Meetings,EUR,2012-03-30T00:00:00Z,None,,,,false,false
,RBA Assist Gov Edey Speaks,AUD,2012-03-30T00:00:00Z,None,,,,false,false
,Housing Starts y/y,JPY,2012-03-30T01:00:00Z,None,-1.4%,-1.1%,7.5%,false,false
,German Retail Sales m/m,EUR,2012-03-30T02:00:00Z,None,1.3%,-1.2%,-1.1%,false,false
,French Consumer Spending m/m,EUR,2012-03-30T02:45:00Z,None,0.2%,-0.4%,3.0%,false,false
,KOF Economic Barometer,CHF,2012-03-30T03:00:00Z,None,0.06,-0.11,0.08,false,false
,CPI Flash Estimate y/y,EUR,2012-03-30T05:00:00Z,None,2.5%,2.7%,2.6%,false,false
,Italian Prelim CPI m/m,EUR,2012-03-30T05:00:00Z,None,0.2%,0.4%,0.5%,false,false
,GDP m/m,CAD,2012-03-30T08:30:00Z,High,0.1%,0.5%,0.1%,false,false
,Core PCE Price Index m/m,USD,2012-03-30T08:30:00Z,None,0.1%,0.2%,0.1%,false,false
,Personal Spending m/m,USD,2012-03-30T08:30:00Z,None,0.6%,0.4%,0.8%,false,false
,Personal Income m/m,USD,2012-03-30T08:30:00Z,None,0.4%,0.2%,0.2%,false,false
,Chicago PMI,USD,2012-03-30T09:45:00Z,None,63.2,64.0,62.2,false,false
,Revised UoM Inflation Expectations,USD,2012-03-30T09:55:00Z,None,,4.0%,3.9%,false,false
,Revised UoM Consumer Sentiment,USD,2012-03-30T09:55:00Z,None,74.9,74.3,76.2,false,false
,ECOFIN Meetings,EUR,2012-03-31T00:00:00Z,None,,,,false,false
,Daylight Saving Time Shift,NZD,2012-03-31T10:00:00Z,None,,,,false,false
,Daylight Saving Time Shift,AUD,2012-03-31T12:00:00Z,None,,,,false,false
