id,title,currency,date,impact,forecast,previous,actual,all_day,tentative
,MPC Member Broadbent Speaks,GBP,2014-02-26T04:25:00Z,None,,,,false,false
,Second Estimate GDP q/q,GBP,2014-02-26T04:30:00Z,High,0.7%,0.7%,0.7%,false,false
,Prelim Business Investment q/q,GBP,2014-02-26T04:30:00Z,None,2.6%,2.0%,2.4%,false,false
,Index of Services 3m/3m,GBP,2014-02-26T04:30:00Z,None,0.8%,0.9%,0.8%,false,false
,German 30-y Bond Auction,EUR,2014-02-26T05:34:00Z,None,,2.64|1.4,2.53|1.1,false,false
,New Home Sales,USD,2014-02-26T10:00:00Z,High,406K,427K,468K,false,false
,Crude Oil Inventories,USD,2014-02-26T10:30:00Z,None,1.1M,1.0M,0.1M,false,false
,Trade Balance,NZD,2014-02-26T16:45:00Z,High,230M,493M,306M,false,false
,Visitor Arrivals m/m,NZD,2014-02-26T16:45:00Z,None,,0.3%,2.6%,false,false
,Private Capital Expenditure q/q,AUD,2014-02-26T19:30:00Z,High,-1.0%,2.6%,-5.2%,false,false
,FOMC Member Pianalto Speaks,USD,2014-02-26T19:30:00Z,None,,,,false,false
,German Prelim CPI m/m,EUR,2014-02-27T00:00:00Z,None,0.6%,-0.6%,0.5%,true,false
,GDP q/q,CHF,2014-02-27T01:45:00Z,None,0.4%,0.5%,0.2%,false,false
,German Import Prices m/m,EUR,2014-02-27T02:00:00Z,None,-0.1%,0.0%,-0.1%,false,false
,Employment Level,CHF,2014-02-27T03:15:00Z,None,4.22M,4.20M,4.19M,false,false
,German Unemployment Change,EUR,2014-02-27T03:55:00Z,None,-10K,-28K,-14K,false,false
,M3 Money Supply y/y,EUR,2014-02-27T04:00:00Z,None,1.1%,1.0%,1.2%,false,false
,Private Loans y/y,EUR,2014-02-27T04:00:00Z,None,-2.2%,-2.3%,-2.2%,false,false
,Italian 10-y Bond Auction,EUR,2014-02-27T05:17:00Z,None,,3.81|1.3,3.42|1.6,false,false
,German Buba President Weidmann Speaks,EUR,2014-02-27T08:00:00Z,None,,,,false,false
,Current Account,CAD,2014-02-27T08:30:00Z,None,-16.5B,-14.8B,-16.0B,false,false
,Core Durable Goods Orders m/m,USD,2014-02-27T08:30:00Z,High,-0.1%,-1.3%,1.1%,false,false
,Unemployment Claims,USD,2014-02-27T08:30:00Z,High,333K,334K,348K,false,false
,Durable Goods Orders m/m,USD,2014-02-27T08:30:00Z,None,-0.7%,-4.2%,-1.0%,false,false
,Fed Chair Yellen Testifies,USD,2014-02-27T10:00:00Z,High,,,,false,false
,FOMC Member Fisher Speaks,USD,2014-02-27T10:30:00Z,None,,,,false,false
,Natural Gas Storage,USD,2014-02-27T10:30:00Z,None,-110B,-250B,-95B,false,false
,Building Consents m/m,NZD,2014-02-27T16:45:00Z,None,,7.1%,-8.3%,false,false
,GfK Consumer Confidence,GBP,2014-02-27T18:05:00Z,None,-6,-7,-7,false,false
,Final Manufacturing PMI,JPY,2014-02-27T18:15:00Z,None,,56.6,55.5,false,false
,Household Spending y/y,JPY,2014-02-27T18:30:00Z,None,0.5%,0.7%,1.1%,false,false
,Tokyo Core CPI y/y,JPY,2014-02-27T18:30:00Z,None,0.8%,0.7%,0.9%,false,false
,National Core CPI y/y,JPY,2014-02-27T18:30:00Z,None,1.3%,1.3%,1.3%,false,false
,Unemployment Rate,JPY,2014-02-27T18:30:00Z,None,3.7%,3.7%,3.7%,false,false
,Prelim Industrial Production m/m,JPY,2014-02-27T18:50:00Z,None,3.1%,0.9%,4.0%,false,false
,Retail Sales y/y,JPY,2014-02-27T18:50:00Z,None,3.9%,2.5%,4.4%,false,false
,ANZ Business Confidence,NZD,2014-02-27T19:00:00Z,High,,64.1,70.8,false,false
,Private Sector Credit m/m,AUD,2014-02-27T19:30:00Z,None,0.5%,0.5%,0.4%,false,false
,Housing Starts y/y,JPY,2014-02-28T00:00:00Z,None,15.3%,18.0%,12.3%,false,false
,German Retail Sales m/m,EUR,2014-02-28T02:00:00Z,None,1.2%,-1.7%,2.5%,false,false
,Nationwide HPI m/m,GBP,2014-02-28T02:00:00Z,None,0.6%,0.8%,0.6%,false,false
,French Consumer Spending m/m,EUR,2014-02-28T02:45:00Z,None,-0.8%,0.2%,-2.1%,false,false
,KOF Economic Barometer,CHF,2014-02-28T03:00:00Z,None,2.03,2.01,2.03,false,false
,Spanish Flash CPI y/y,EUR,2014-02-28T03:00:00Z,None,0.1%,0.2%,-0.1%,false,false
,Italian Monthly Unemployment Rate,EUR,2014-02-28T04:00:00Z,None,12.7%,12.7%,12.9%,false,false
,Italian Quarterly Unemployment Rate,EUR,2014-02-28T04:00:00Z,None,12.4%,12.3%,12.6%,false,false
,CPI Flash Estimate y/y,EUR,2014-02-28T05:00:00Z,High,0.7%,0.8%,0.8%,false,false
,Core CPI Flash Estimate y/y,EUR,2014-02-28T05:00:00Z,None,,0.8%,1.0%,false,false
,Unemployment Rate,EUR,2014-02-28T05:00:00Z,None,12.0%,12.0%,12.0%,false,false
,Italian Prelim CPI m/m,EUR,2014-02-28T05:00:00Z,None,0.5%,0.2%,-0.1%,false,false
,FOMC Member Fisher Speaks,USD,2014-02-28T05:00:00Z,None,,,,false,false
,GDP m/m,CAD,2014-02-28T08:30:00Z,High,-0.2%,0.2%,-0.5%,false,false
,Prelim GDP q/q,USD,2014-02-28T08:30:00Z,High,2.6%,3.2%,2.4%,false,false
,Prelim GDP Price Index q/q,USD,2014-02-28T08:30:00Z,None,1.3%,1.3%,1.6%,false,false
,Chicago PMI,USD,2014-02-28T09:45:00Z,High,57.9,59.6,59.8,false,false
,Revised UoM Consumer Sentiment,USD,2014-02-28T09:55:00Z,None,81.4,81.2,81.6,false,false
,Revised UoM Inflation Expectations,USD,2014-02-28T09:55:00Z,None,,3.3%,3.2%,false,false
,Pending Home Sales m/m,USD,2014-02-28T10:00:00Z,High,2.9%,-5.8%,0.1%,false,false
,FOMC Member Kocherlakota Speaks,USD,2014-02-28T10:15:00Z,None,,,,false,false
,FOMC Member Stein Speaks,USD,2014-02-28T10:15:00Z,None,,,,false,false
,BOE Gov Carney Speaks,GBP,2014-02-28T10:30:00Z,High,,,,false,false
,Manufacturing PMI,CNY,2014-02-28T19:59:00Z,High,50.2,50.5,50.2,false,false
,G7 Meetings,All,2014-03-02T00:00:00Z,High,,,,true,false
,Overseas Trade Index q/q,NZD,2014-03-02T16:45:00Z,None,1.9%,7.5%,2.3%,false,false
,AIG Manufacturing Index,AUD,2014-03-02T17:15:00Z,None,,46.7,48.6,false,false
,MI Inflation Gauge m/m,AUD,2014-03-02T18:30:00Z,None,,0.1%,0.2%,false,false
,Capital Spending q/y,JPY,2014-03-02T18:50:00Z,None,5.1%,1.5%,4.0%,false,false
,HIA New Home Sales m/m,AUD,2014-03-02T18:59:00Z,None,,-0.4%,0.5%,false,false
,ANZ Job Advertisements m/m,AUD,2014-03-02T19:30:00Z,None,,0.0,5.1%,false,false
,Company Operating Profits q/q,AUD,2014-03-02T19:30:00Z,None,2.3%,4.3%,1.7%,false,false
,Non-Manufacturing PMI,CNY,2014-03-02T20:00:00Z,None,,53.4,55.0,false,false
,RatingDog Manufacturing PMI,CNY,2014-03-02T20:45:00Z,High,48.5,48.3,48.5,false,false
,Total Vehicle Sales,USD,2014-03-03T00:00:00Z,None,15.3M,15.2M,15.3M,true,false
,Commodity Prices y/y,AUD,2014-03-03T00:30:00Z,None,,-9.3%,-12.1%,false,false
,Spanish Manufacturing PMI,EUR,2014-03-03T03:15:00Z,None,53.2,52.2,52.5,false,false
,Manufacturing PMI,CHF,2014-03-03T03:30:00Z,None,57.2,56.1,57.6,false,false
,Italian Manufacturing PMI,EUR,2014-03-03T03:45:00Z,None,53.7,53.1,52.3,false,false
,French Final Manufacturing PMI,EUR,2014-03-03T03:50:00Z,None,48.5,48.5,49.7,false,false
,German Final Manufacturing PMI,EUR,2014-03-03T03:55:00Z,None,54.7,54.7,54.8,false,false
,Final Manufacturing PMI,EUR,2014-03-03T04:00:00Z,None,53.2,53.0,53.2,false,false
,Final Manufacturing PMI,GBP,2014-03-03T04:30:00Z,High,56.9,56.6,56.9,false,false
,Net Lending to Individuals m/m,GBP,2014-03-03T04:30:00Z,None,2.5B,2.3B,2.1B,false,false
,M4 Money Supply m/m,GBP,2014-03-03T04:30:00Z,None,0.3%,-1.4%,0.3%,false,false
,Mortgage Approvals,GBP,2014-03-03T04:30:00Z,None,74K,73K,77K,false,false
,RMPI m/m,CAD,2014-03-03T08:30:00Z,None,2.3%,1.8%,2.6%,false,false
,IPPI m/m,CAD,2014-03-03T08:30:00Z,None,0.9%,0.6%,1.4%,false,false
,Core PCE Price Index m/m,USD,2014-03-03T08:30:00Z,None,0.1%,0.1%,0.1%,false,false
,Personal Spending m/m,USD,2014-03-03T08:30:00Z,None,0.2%,0.1%,0.4%,false,false
,Personal Income m/m,USD,2014-03-03T08:30:00Z,None,0.2%,0.0%,0.3%,false,false
,ECB President Draghi Speaks,EUR,2014-03-03T09:00:00Z,High,,,,false,false
,Final Manufacturing PMI,USD,2014-03-03T09:00:00Z,None,56.7,56.7,57.1,false,false
,Manufacturing PMI,CAD,2014-03-03T09:30:00Z,None,,51.7,52.9,false,false
,ISM Manufacturing PMI,USD,2014-03-03T10:00:00Z,High,52.3,51.3,53.2,false,false
,Construction Spending m/m,USD,2014-03-03T10:00:00Z,None,0.0%,1.5%,0.1%,false,false
,ISM Manufacturing Prices,USD,2014-03-03T10:00:00Z,None,57.2,60.5,60.0,false,false
,Monetary Base y/y,JPY,2014-03-03T18:50:00Z,None,54.2%,51.9%,55.7%,false,false
,ANZ Commodity Prices m/m,NZD,2014-03-03T19:00:00Z,None,,1.2%,0.9%,false,false
,Building Approvals m/m,AUD,2014-03-03T19:30:00Z,High,0.7%,-1.3%,6.8%,false,false
,Current Account,AUD,2014-03-03T19:30:00Z,None,-10.1B,-12.5B,-10.1B,false,false
,Average Cash Earnings y/y,JPY,2014-03-03T20:30:00Z,None,0.3%,0.5%,-0.2%,false,false
,Cash Rate,AUD,2014-03-03T22:30:00Z,High,2.50%,2.50%,2.50%,false,false
,RBA Rate Statement,AUD,2014-03-03T22:30:00Z,High,,,,false,false
,10-y Bond Auction,JPY,2014-03-03T22:45:00Z,None,,0.60|3.2,0.60|3.5,false,false
,Spanish Unemployment Change,EUR,2014-03-04T03:00:00Z,None,74.2K,113.1K,-1.9K,false,false
,Construction PMI,GBP,2014-03-04T04:30:00Z,High,63.6,64.6,62.6,false,false
,PPI m/m,EUR,2014-03-04T05:00:00Z,None,0.0%,0.2%,-0.3%,false,false
,MPC Member Cunliffe Speaks,GBP,2014-03-04T05:30:00Z,None,,,,false,false
,GDT Price Index,NZD,2014-03-04T08:30:00Z,None,,-1.2%,-4.0%,false,false
,RCM/TIPP Economic Optimism,USD,2014-03-04T10:00:00Z,None,45.6,44.9,45.1,false,false
,AIG Services Index,AUD,2014-03-04T17:15:00Z,None,,49.3,55.2,false,false
,BRC Shop Price Index y/y,GBP,2014-03-04T19:01:00Z,None,,-1.0%,-1.4%,false,false
,GDP q/q,AUD,2014-03-04T19:30:00Z,High,0.7%,0.6%,0.8%,false,false
,RatingDog Services PMI,CNY,2014-03-04T20:45:00Z,None,,50.7,51.0,false,false
,Spanish Services PMI,EUR,2014-03-05T03:15:00Z,None,55.3,54.9,53.7,false,false
,Italian Services PMI,EUR,2014-03-05T03:45:00Z,None,50.6,49.4,52.9,false,false
,French Final Services PMI,EUR,2014-03-05T03:50:00Z,None,46.9,46.9,47.2,false,false
,German Final Services PMI,EUR,2014-03-05T03:55:00Z,None,55.4,55.4,55.9,false,false
,Final Services PMI,EUR,2014-03-05T04:00:00Z,None,51.7,51.7,52.6,false,false
,Final Services PMI,GBP,2014-03-05T04:30:00Z,High,58.0,58.3,58.2,false,false
,Revised GDP q/q,EUR,2014-03-05T05:00:00Z,None,0.3%,0.3%,0.3%,false,false
,Retail Sales m/m,EUR,2014-03-05T05:00:00Z,None,0.9%,-1.3%,1.6%,false,false
,ADP Non-Farm Employment Change,USD,2014-03-05T08:15:00Z,High,159K,127K,139K,false,false
,Final Services PMI,USD,2014-03-05T09:00:00Z,None,52.7,52.7,53.3,false,false
,ISM Services PMI,USD,2014-03-05T09:57:00Z,High,53.8,54.0,51.6,false,false
,BOC Rate Statement,CAD,2014-03-05T10:00:00Z,High,,,,false,false
,Overnight Rate,CAD,2014-03-05T10:00:00Z,High,1.00%,1.00%,1.00%,false,false
,Crude Oil Inventories,USD,2014-03-05T10:30:00Z,None,0.9M,0.1M,1.4M,false,false
,Beige Book,USD,2014-03-05T14:00:00Z,None,,,,false,false
,FOMC Member Fisher Speaks,USD,2014-03-05T19:00:00Z,None,,,,false,false
,Goods Trade Balance,AUD,2014-03-05T19:30:00Z,High,0.11B,0.59B,1.43B,false,false
,Retail Sales m/m,AUD,2014-03-05T19:30:00Z,High,0.5%,0.7%,1.2%,false,false
,Gov Council Member Macklem Speaks,CAD,2014-03-05T20:15:00Z,None,,,,false,false
,30-y Bond Auction,JPY,2014-03-05T22:45:00Z,None,,1.59|3.4,1.64|4.3,false,false
,Lloyds HPI m/m,GBP,2014-03-06T02:59:00Z,None,0.6%,1.2%,2.4%,false,false
,Retail PMI,EUR,2014-03-06T04:10:00Z,None,,50.5,48.5,false,false
,Spanish 10-y Bond Auction,EUR,2014-03-06T04:45:00Z,None,,3.56|1.9,3.34|2.8,false,false
,French 10-y Bond Auction,EUR,2014-03-06T05:00:00Z,None,,2.25|2.1,2.20|2.1,false,false
,German Factory Orders m/m,EUR,2014-03-06T06:00:00Z,None,1.1%,-0.2%,1.2%,false,false
,Asset Purchase Facility,GBP,2014-03-06T07:00:00Z,High,375B,375B,375B,false,false
,Official Bank Rate,GBP,2014-03-06T07:00:00Z,High,0.50%,0.50%,0.50%,false,false
,Challenger Job Cuts y/y,USD,2014-03-06T07:30:00Z,None,,11.6%,-24.4%,false,false
,Main Refinancing Rate,EUR,2014-03-06T07:45:00Z,High,0.25%,0.25%,0.25%,false,false
,FOMC Member Dudley Speaks,USD,2014-03-06T08:15:00Z,High,,,,false,false
,Building Permits m/m,CAD,2014-03-06T08:30:00Z,High,1.9%,-4.8%,8.5%,false,false
,ECB Press Conference,EUR,2014-03-06T08:30:00Z,High,,,,false,false
,Unemployment Claims,USD,2014-03-06T08:30:00Z,High,336K,349K,323K,false,false
,Revised Nonfarm Productivity q/q,USD,2014-03-06T08:30:00Z,None,2.6%,3.2%,1.8%,false,false
,Revised Unit Labor Costs q/q,USD,2014-03-06T08:30:00Z,None,-1.0%,-1.6%,-0.1%,false,false
,Ivey PMI,CAD,2014-03-06T10:00:00Z,High,56.7,56.8,57.2,false,false
,Factory Orders m/m,USD,2014-03-06T10:00:00Z,None,-0.4%,-2.0%,-0.7%,false,false
,Natural Gas Storage,USD,2014-03-06T10:30:00Z,None,-134B,-95B,-152B,false,false
,Gov Council Member Murray Speaks,CAD,2014-03-06T11:30:00Z,None,,,,false,false
,FOMC Member Plosser Speaks,USD,2014-03-06T13:00:00Z,None,,,,false,false
,AIG Construction Index,AUD,2014-03-06T17:17:00Z,None,,48.2,44.2,false,false
,RBA Gov Stevens Speaks,AUD,2014-03-06T17:30:00Z,High,,,,false,false
,Leading Indicators,JPY,2014-03-07T00:00:00Z,None,112.4%,111.7%,112.2%,false,false
,Unemployment Rate,CHF,2014-03-07T01:45:00Z,None,3.2%,3.2%,3.2%,false,false
,German WPI m/m,EUR,2014-03-07T02:00:00Z,None,0.6%,0.3%,-0.1%,false,false
,French Gov Budget Balance,EUR,2014-03-07T02:45:00Z,None,,-74.9B,-12.7B,false,false
,French Trade Balance,EUR,2014-03-07T02:45:00Z,None,-5.3B,-5.2B,-5.7B,false,false
,Foreign Currency Reserves,CHF,2014-03-07T03:00:00Z,None,,438B,434B,false,false
,CPI m/m,CHF,2014-03-07T03:15:00Z,None,0.4%,-0.3%,0.1%,false,false
,Consumer Inflation Expectations,GBP,2014-03-07T04:30:00Z,None,,3.6%,2.8%,false,false
,German Industrial Production m/m,EUR,2014-03-07T06:00:00Z,None,0.7%,0.1%,0.8%,false,false
,Unemployment Rate,CAD,2014-03-07T08:30:00Z,High,7.0%,7.0%,7.0%,false,false
,Trade Balance,CAD,2014-03-07T08:30:00Z,High,-1.6B,-0.9B,-0.2B,false,false
,Employment Change,CAD,2014-03-07T08:30:00Z,High,16.9K,29.4K,-7.0K,false,false
,Labor Productivity q/q,CAD,2014-03-07T08:30:00Z,None,0.6%,0.3%,1.0%,false,false
,Non-Farm Employment Change,USD,2014-03-07T08:30:00Z,High,151K,129K,175K,false,false
,Trade Balance,USD,2014-03-07T08:30:00Z,High,-39.1B,-39.0B,-39.1B,false,false
,Unemployment Rate,USD,2014-03-07T08:30:00Z,High,6.6%,6.6%,6.7%,false,false
,Average Hourly Earnings m/m,USD,2014-03-07T08:30:00Z,None,0.2%,0.2%,0.4%,false,false
,FOMC Member Dudley Speaks,USD,2014-03-07T12:00:00Z,None,,,,false,false
,Consumer Credit m/m,USD,2014-03-07T15:00:00Z,None,14.6B,15.9B,13.7B,false,false
,USD-Denominated Trade Balance,CNY,2014-03-07T21:02:00Z,High,13.2B,31.9B,-23.0B,false,false
,CPI y/y,CNY,2014-03-08T20:30:00Z,High,2.1%,2.5%,2.0%,false,false
,PPI y/y,CNY,2014-03-08T20:30:00Z,None,-1.9%,-1.6%,-2.0%,false,false
,Daylight Saving Time Shift,CAD,2014-03-09T03:00:00Z,None,,,,false,false
,Daylight Saving Time Shift,USD,2014-03-09T03:00:00Z,None,,,,false,false
,Manufacturing Sales q/q,NZD,2014-03-09T17:45:00Z,None,,6.2%,6.3%,false,false
,Current Account,JPY,2014-03-09T19:50:00Z,None,-0.59T,0.07T,-0.59T,false,false
,Final GDP q/q,JPY,2014-03-09T19:50:00Z,None,0.2%,0.3%,0.2%,false,false
,Bank Lending y/y,JPY,2014-03-09T19:50:00Z,None,,2.3%,2.2%,false,false
,Final GDP Price Index y/y,JPY,2014-03-09T19:50:00Z,None,-0.4%,-0.4%,-0.3%,false,false
,Eurogroup Meetings,EUR,2014-03-10T00:00:00Z,None,,,,true,false
,Economy Watchers Sentiment,JPY,2014-03-10T01:00:00Z,None,54.3,54.7,53.0,false,false
,French Industrial Production m/m,EUR,2014-03-10T03:45:00Z,None,0.6%,-0.6%,-0.2%,false,false
,M2 Money Supply y/y,CNY,2014-03-10T04:03:00Z,None,13.2%,13.2%,13.3%,false,false
,New Loans,CNY,2014-03-10T04:03:00Z,None,730B,1320B,645B,false,false
,Retail Sales y/y,CHF,2014-03-10T04:15:00Z,None,2.7%,2.5%,0.3%,false,false
,Italian Industrial Production m/m,EUR,2014-03-10T05:00:00Z,None,0.4%,-0.8%,1.0%,false,false
,Sentix Investor Confidence,EUR,2014-03-10T05:30:00Z,None,14.3,13.3,13.9,false,false
,FOMC Member Plosser Speaks,USD,2014-03-10T06:15:00Z,None,,,,false,false
,Housing Starts,CAD,2014-03-10T08:12:00Z,None,190K,180K,192K,false,false
,MPC Member Bean Speaks,GBP,2014-03-10T10:15:00Z,None,,,,false,false
,REINZ HPI m/m,NZD,2014-03-10T15:59:00Z,None,,-2.4%,2.1%,false,false
,M2 Money Stock y/y,JPY,2014-03-10T19:50:00Z,None,4.4%,4.3%,4.0%,false,false
,BRC Retail Sales Monitor y/y,GBP,2014-03-10T20:01:00Z,None,,3.9%,-1.0%,false,false
,NAB Business Confidence,AUD,2014-03-10T20:30:00Z,High,,9,7,false,false
,Monetary Policy Statement,JPY,2014-03-10T23:00:00Z,High,,,,false,false
,ECOFIN Meetings,EUR,2014-03-11T00:00:00Z,None,,,,true,false
,Prelim Machine Tool Orders y/y,JPY,2014-03-11T02:00:00Z,None,,40.3%,26.0%,false,false
,German Trade Balance,EUR,2014-03-11T03:00:00Z,None,19.3B,18.3B,17.2B,false,false
,BOJ Press Conference,JPY,2014-03-11T03:26:00Z,High,,,,false,false
,Manufacturing Production m/m,GBP,2014-03-11T05:30:00Z,High,0.3%,0.4%,0.4%,false,false
,Monetary Policy Report Hearings,GBP,2014-03-11T05:30:00Z,High,,,,false,false
,Industrial Production m/m,GBP,2014-03-11T05:30:00Z,None,0.3%,0.5%,0.1%,false,false
,10-y Bond Auction,GBP,2014-03-11T06:35:00Z,None,,2.73|1.8,2.93|2.2,false,false
,NFIB Small Business Index,USD,2014-03-11T07:30:00Z,None,95.3,94.1,91.4,false,false
,JOLTS Job Openings,USD,2014-03-11T10:00:00Z,High,4.02M,3.91M,3.97M,false,false
,Final Wholesale Inventories m/m,USD,2014-03-11T10:00:00Z,None,0.5%,0.4%,0.6%,false,false
,NIESR GDP Estimate,GBP,2014-03-11T11:00:00Z,None,,0.7%,0.8%,false,false
,Westpac Consumer Sentiment,AUD,2014-03-11T19:30:00Z,None,,-3.0%,-0.7%,false,false
,PPI y/y,JPY,2014-03-11T19:50:00Z,None,2.2%,2.5%,1.8%,false,false
,Tertiary Industry Activity m/m,JPY,2014-03-11T19:50:00Z,None,0.7%,-0.5%,0.9%,false,false
,BSI Manufacturing Index,JPY,2014-03-11T19:50:00Z,None,11.3,9.7,12.5,false,false
,Home Loans m/m,AUD,2014-03-11T20:30:00Z,None,0.8%,-3.3%,0.0%,false,false
,G7 Meetings,All,2014-03-12T00:00:00Z,High,,,,true,false
,BOJ Monthly Report,JPY,2014-03-12T01:00:00Z,None,,,,false,false
,Consumer Confidence,JPY,2014-03-12T01:00:00Z,None,40.3,40.5,38.3,false,false
,French Final Private Payrolls q/q,EUR,2014-03-12T02:30:00Z,None,0.1%,0.1%,0.1%,false,false
,Trade Balance,EUR,2014-03-12T06:00:00Z,None,14.5B,16.0B,13.7B,false,false
,Industrial Production m/m,EUR,2014-03-12T06:00:00Z,None,0.6%,-0.4%,-0.2%,false,false
,Crude Oil Inventories,USD,2014-03-12T10:30:00Z,None,2.1M,1.4M,6.2M,false,false
,10-y Bond Auction,USD,2014-03-12T13:01:00Z,None,,2.80|2.5,2.73|2.9,false,false
,Treasury Sec Lew Speaks,USD,2014-03-12T14:00:00Z,None,,,,false,false
,Official Cash Rate,NZD,2014-03-12T16:00:00Z,High,2.75%,2.50%,2.75%,false,false
,RBNZ Monetary Policy Statement,NZD,2014-03-12T16:00:00Z,High,,,,false,false
,RBNZ Press Conference,NZD,2014-03-12T16:00:00Z,High,,,,false,false
,RBNZ Rate Statement,NZD,2014-03-12T16:00:00Z,High,,,,false,false
,FPI m/m,NZD,2014-03-12T17:45:00Z,None,,1.2%,-1.0%,false,false
,Core Machinery Orders m/m,JPY,2014-03-12T19:50:00Z,None,7.3%,-15.7%,13.4%,false,false
,MI Inflation Expectations,AUD,2014-03-12T20:00:00Z,None,,2.3%,2.1%,false,false
,RICS House Price Balance,GBP,2014-03-12T20:01:00Z,None,52%,52%,45%,false,false
,Employment Change,AUD,2014-03-12T20:30:00Z,High,15.3K,18.0K,47.3K,false,false
,Unemployment Rate,AUD,2014-03-12T20:30:00Z,High,6.0%,6.0%,6.0%,false,false
,RBNZ Gov Wheeler Speaks,NZD,2014-03-12T21:10:00Z,High,,,,false,false
,Industrial Production y/y,CNY,2014-03-13T01:47:00Z,High,9.5%,9.7%,8.6%,false,false
,Fixed Asset Investment ytd/y,CNY,2014-03-13T01:47:00Z,None,19.5%,19.6%,17.9%,false,false
,Retail Sales y/y,CNY,2014-03-13T01:47:00Z,None,13.5%,13.6%,11.8%,false,false
,French Final CPI m/m,EUR,2014-03-13T03:45:00Z,None,0.4%,-0.6%,0.6%,false,false
,ECB Monthly Bulletin,EUR,2014-03-13T05:00:00Z,None,,,,false,false
,NHPI m/m,CAD,2014-03-13T08:30:00Z,None,0.3%,0.1%,0.3%,false,false
,Capacity Utilization Rate,CAD,2014-03-13T08:30:00Z,None,82.3%,81.2%,82.0%,false,false
,Core Retail Sales m/m,USD,2014-03-13T08:30:00Z,High,0.2%,-0.3%,0.3%,false,false
,Retail Sales m/m,USD,2014-03-13T08:30:00Z,High,0.3%,-0.6%,0.3%,false,false
,Unemployment Claims,USD,2014-03-13T08:30:00Z,High,334K,324K,315K,false,false
,Import Prices m/m,USD,2014-03-13T08:30:00Z,None,0.6%,0.4%,0.9%,false,false
,Business Inventories m/m,USD,2014-03-13T10:00:00Z,None,0.4%,0.5%,0.4%,false,false
,Fed Gov Nomination Hearings,USD,2014-03-13T10:00:00Z,None,,,,false,false
,Natural Gas Storage,USD,2014-03-13T10:30:00Z,None,-199B,-152B,-195B,false,false
,30-y Bond Auction,USD,2014-03-13T13:01:00Z,None,,3.69|2.3,3.63|2.4,false,false
,Federal Budget Balance,USD,2014-03-13T13:52:00Z,None,-223.2B,-10.4B,-193.5B,false,false
,BusinessNZ Manufacturing Index,NZD,2014-03-13T17:30:00Z,None,,56.3,56.2,false,false
,Monetary Policy Meeting Minutes,JPY,2014-03-13T19:50:00Z,None,,,,false,false
,Revised Industrial Production m/m,JPY,2014-03-14T00:30:00Z,None,4.0%,4.0%,3.8%,false,false
,German Final CPI m/m,EUR,2014-03-14T03:00:00Z,None,0.5%,0.5%,0.5%,false,false
,PPI m/m,CHF,2014-03-14T04:15:00Z,None,0.3%,0.0%,-0.4%,false,false
,Goods Trade Balance,GBP,2014-03-14T05:30:00Z,None,-8.7B,-7.7B,-9.8B,false,false
,Construction Output m/m,GBP,2014-03-14T05:30:00Z,None,1.4%,2.0%,1.8%,false,false
,CB Leading Index m/m,GBP,2014-03-14T06:00:00Z,None,,-0.1%,0.7%,false,false
,Final Employment Change q/q,EUR,2014-03-14T06:00:00Z,None,0.0%,0.0%,0.1%,false,false
,Core PPI m/m,USD,2014-03-14T08:30:00Z,None,0.1%,0.2%,-0.2%,false,false
,PPI m/m,USD,2014-03-14T08:30:00Z,High,0.2%,0.2%,-0.1%,false,false
,Prelim UoM Consumer Sentiment,USD,2014-03-14T09:55:00Z,High,81.9,81.6,79.9,false,false
,Prelim UoM Inflation Expectations,USD,2014-03-14T09:55:00Z,None,,3.2%,3.2%,false,false
,Westpac Consumer Sentiment,NZD,2014-03-16T17:00:00Z,None,,120.1,121.7,false,false
,BusinessNZ Services Index,NZD,2014-03-16T17:30:00Z,None,,57.7,53.1,false,false
,Rightmove HPI m/m,GBP,2014-03-16T19:04:00Z,None,,3.3%,1.6%,false,false
,New Motor Vehicle Sales m/m,AUD,2014-03-16T20:30:00Z,None,,-4.0%,0.1%,false,false
,MPC Member Cunliffe Speaks,GBP,2014-03-17T05:30:00Z,None,,,,false,false
,Final Core CPI y/y,EUR,2014-03-17T06:00:00Z,None,1.0%,1.0%,1.0%,false,false
,Final CPI y/y,EUR,2014-03-17T06:00:00Z,None,0.8%,0.8%,0.7%,false,false
,Empire State Manufacturing Index,USD,2014-03-17T08:30:00Z,None,6.6,4.5,5.6,false,false
,Foreign Securities Purchases,CAD,2014-03-17T08:30:00Z,None,3.24B,-4.28B,1.09B,false,false
,Industrial Production m/m,USD,2014-03-17T09:15:00Z,None,0.2%,-0.2%,0.6%,false,false
,Capacity Utilization Rate,USD,2014-03-17T09:15:00Z,None,78.7%,78.5%,78.8%,false,false
,NAHB Housing Market Index,USD,2014-03-17T10:00:00Z,None,50,46,47,false,false
,German Buba President Weidmann Speaks,EUR,2014-03-17T11:00:00Z,None,,,,false,false
,Monetary Policy Meeting Minutes,AUD,2014-03-17T20:30:00Z,High,,,,false,false
,Foreign Direct Investment ytd/y,CNY,2014-03-17T22:23:00Z,None,,16.1%,10.4%,false,false
,SECO Economic Forecasts,CHF,2014-03-18T02:45:00Z,None,,,,false,false
,German WPI m/m,EUR,2014-03-18T03:00:00Z,None,0.2%,-0.1%,-0.1%,false,false
,Italian Trade Balance,EUR,2014-03-18T05:00:00Z,None,2.47B,3.61B,0.37B,false,false
