ny_date,ist_time,side,r
2023-09-29,2023-09-29 18:30:00+05:30,1,-1.0
2023-10-02,2023-10-02 22:30:00+05:30,-1,-1.0
2023-10-09,2023-10-10 02:30:00+05:30,1,-1.0
2023-10-26,2023-10-26 22:30:00+05:30,-1,-1.0
2023-11-01,2023-11-02 02:30:00+05:30,1,3.0
2023-11-09,2023-11-10 02:30:00+05:30,-1,-1.0
2023-11-13,2023-11-13 14:30:00+05:30,1,3.0
2023-11-20,2023-11-21 02:30:00+05:30,1,3.0
2023-12-11,2023-12-11 22:30:00+05:30,1,3.0
2023-12-19,2023-12-19 22:30:00+05:30,1,-1.0
2023-12-20,2023-12-21 02:30:00+05:30,-1,-1.0
2023-12-26,2023-12-27 02:30:00+05:30,1,-1.0
2024-01-05,2024-01-05 22:30:00+05:30,-1,-1.0
2024-01-08,2024-01-09 02:30:00+05:30,1,-1.0
2024-01-10,2024-01-11 06:30:00+05:30,1,-1.0
2024-01-16,2024-01-16 22:30:00+05:30,-1,-1.0
2024-01-21,2024-01-22 02:30:00+05:30,1,3.0
2024-02-09,2024-02-09 18:30:00+05:30,1,-1.0
2024-02-13,2024-02-13 18:30:00+05:30,-1,-1.0
2024-02-19,2024-02-20 06:30:00+05:30,-1,-1.0
2024-02-22,2024-02-22 14:30:00+05:30,1,-1.0
2024-03-12,2024-03-13 06:30:00+05:30,1,-1.0
2024-03-19,2024-03-19 22:30:00+05:30,1,3.0
2024-03-31,2024-04-01 06:30:00+05:30,1,-1.0
2024-04-02,2024-04-02 18:30:00+05:30,-1,3.0
2024-04-04,2024-04-05 02:30:00+05:30,-1,-1.0
2024-04-10,2024-04-10 18:30:00+05:30,-1,3.0
2024-04-19,2024-04-19 10:30:00+05:30,-1,-1.0
2024-04-22,2024-04-22 18:30:00+05:30,1,-1.0
2024-05-02,2024-05-03 02:30:00+05:30,1,3.0
2024-05-15,2024-05-15 18:30:00+05:30,1,-1.0
2024-05-28,2024-05-28 22:30:00+05:30,-1,3.0
2024-06-06,2024-06-07 02:30:00+05:30,1,-1.0
2024-06-11,2024-06-11 22:30:00+05:30,-1,-1.0
2024-06-12,2024-06-12 18:30:00+05:30,1,-1.0
2024-06-14,2024-06-14 18:30:00+05:30,-1,-1.0
2024-06-20,2024-06-20 22:30:00+05:30,1,1.264924068637581
2024-07-10,2024-07-11 02:30:00+05:30,1,3.0
2024-07-24,2024-07-24 22:30:00+05:30,-1,-1.0
2024-07-26,2024-07-26 22:30:00+05:30,1,-1.0
2024-08-01,2024-08-01 22:30:00+05:30,-1,3.0
2024-08-09,2024-08-09 14:30:00+05:30,1,2.325088721632587
2024-08-25,2024-08-26 02:30:00+05:30,1,-1.0
2024-08-29,2024-08-29 22:30:00+05:30,1,-1.0
2024-09-03,2024-09-03 22:30:00+05:30,-1,3.0
2024-09-12,2024-09-13 02:30:00+05:30,1,2.659924572638891
2024-09-27,2024-09-27 22:30:00+05:30,1,-1.0
2024-10-09,2024-10-10 02:30:00+05:30,1,-0.05883039911241858
2024-10-27,2024-10-28 02:30:00+05:30,-1,-1.0
2024-10-31,2024-10-31 14:30:00+05:30,-1,-1.0
2024-11-05,2024-11-06 06:30:00+05:30,1,3.0
2024-11-08,2024-11-08 22:30:00+05:30,1,-1.0
2024-11-21,2024-11-21 22:30:00+05:30,1,3.0
2024-12-09,2024-12-09 22:30:00+05:30,-1,3.0
2024-12-16,2024-12-17 02:30:00+05:30,-1,3.0
2024-12-18,2024-12-19 02:30:00+05:30,-1,-1.0
2024-12-20,2024-12-20 14:30:00+05:30,-1,-1.0
2024-12-26,2024-12-27 02:30:00+05:30,1,-1.0
2025-01-10,2025-01-10 22:30:00+05:30,-1,-1.0
2025-01-15,2025-01-15 18:30:00+05:30,1,3.0
2025-01-27,2025-01-28 02:30:00+05:30,1,-1.0
2025-02-02,2025-02-03 06:30:00+05:30,-1,-1.0
2025-02-05,2025-02-06 02:30:00+05:30,1,-1.0
2025-02-13,2025-02-14 02:30:00+05:30,1,-1.0
2025-02-20,2025-02-20 22:30:00+05:30,-1,3.0
2025-02-27,2025-02-28 06:30:00+05:30,-1,-1.0
2025-03-04,2025-03-04 22:30:00+05:30,-1,-1.0
2025-03-10,2025-03-11 02:30:00+05:30,-1,-1.0
2025-03-26,2025-03-27 06:30:00+05:30,-1,3.0
2025-04-02,2025-04-02 22:30:00+05:30,1,-1.0
2025-04-02,2025-04-03 06:30:00+05:30,-1,3.0
2025-04-09,2025-04-10 02:30:00+05:30,1,-1.0
2025-04-29,2025-04-29 14:30:00+05:30,1,3.0
2025-05-19,2025-05-19 22:30:00+05:30,1,-1.0
2025-05-23,2025-05-23 18:30:00+05:30,-1,-1.0
2025-05-27,2025-05-27 22:30:00+05:30,1,-1.0
2025-05-29,2025-05-30 02:30:00+05:30,1,0.5377043813347312
2025-06-12,2025-06-13 06:30:00+05:30,-1,-1.0
2025-06-26,2025-06-26 22:30:00+05:30,1,3.0
2025-07-03,2025-07-03 22:30:00+05:30,1,-1.0
2025-07-07,2025-07-07 22:30:00+05:30,-1,-1.0
2025-07-10,2025-07-10 22:30:00+05:30,1,-1.0
2025-07-15,2025-07-16 02:30:00+05:30,-1,-1.0
2025-07-23,2025-07-23 10:30:00+05:30,1,-1.0
2025-07-30,2025-07-31 02:30:00+05:30,-1,3.0
2025-08-07,2025-08-07 22:30:00+05:30,-1,-1.0
2025-08-12,2025-08-12 22:30:00+05:30,1,3.0
2025-08-22,2025-08-22 22:30:00+05:30,1,-1.0
2025-09-02,2025-09-02 18:30:00+05:30,-1,-1.0
2025-09-11,2025-09-11 22:30:00+05:30,1,-1.0
2025-09-17,2025-09-18 02:30:00+05:30,1,1.44314786438734
2025-10-03,2025-10-03 10:30:00+05:30,1,-1.0
2025-10-09,2025-10-09 22:30:00+05:30,-1,3.0
2025-10-21,2025-10-21 22:30:00+05:30,1,-1.0
2025-10-24,2025-10-24 22:30:00+05:30,1,-1.0
2025-11-07,2025-11-07 22:30:00+05:30,-1,-1.0
2025-11-11,2025-11-11 22:30:00+05:30,1,-1.0
2025-11-17,2025-11-18 02:30:00+05:30,-1,-1.0
2025-11-28,2025-11-28 22:30:00+05:30,1,-1.0
2025-12-03,2025-12-03 22:30:00+05:30,1,-1.0
2025-12-10,2025-12-11 02:30:00+05:30,1,-1.0
2025-12-22,2025-12-22 22:30:00+05:30,1,-1.0
2026-01-05,2026-01-05 22:30:00+05:30,1,-1.0
2026-01-14,2026-01-14 22:30:00+05:30,-1,-1.0
2026-01-20,2026-01-20 14:30:00+05:30,-1,-1.0
2026-01-29,2026-01-29 22:30:00+05:30,-1,-1.0
2026-02-02,2026-02-02 22:30:00+05:30,1,-1.0
2026-02-06,2026-02-06 22:30:00+05:30,1,-1.0
2026-02-18,2026-02-18 22:30:00+05:30,1,-1.0
2026-02-23,2026-02-23 22:30:00+05:30,-1,-1.0
2026-03-01,2026-03-02 06:30:00+05:30,-1,3.0
2026-03-06,2026-03-06 18:30:00+05:30,-1,-1.0
2026-03-18,2026-03-19 02:30:00+05:30,-1,-1.0
2026-03-23,2026-03-23 22:30:00+05:30,-1,-0.6869547427335536
2026-04-07,2026-04-08 06:30:00+05:30,1,3.0
2026-04-29,2026-04-29 22:30:00+05:30,-1,-1.0
2026-04-30,2026-04-30 22:30:00+05:30,1,-1.0
2026-05-14,2026-05-14 14:30:00+05:30,1,-1.0
2026-05-17,2026-05-18 02:30:00+05:30,-1,-1.0
2026-05-20,2026-05-20 22:30:00+05:30,1,3.0
2026-06-03,2026-06-04 02:30:00+05:30,-1,-1.0
2026-06-04,2026-06-04 22:30:00+05:30,1,-1.0
2026-06-09,2026-06-09 22:30:00+05:30,-1,-1.0
2026-06-10,2026-06-11 02:30:00+05:30,-1,-1.0
2026-06-14,2026-06-15 06:30:00+05:30,1,0.7761625441410772
2026-07-02,2026-07-03 02:30:00+05:30,1,-1.0
2026-07-08,2026-07-08 14:30:00+05:30,-1,-1.0
