ny_date,ist_time,side,r
2011-10-06,2011-10-07 08:30:00+05:30,1,-1.0
2011-10-10,2011-10-10 21:30:00+05:30,1,-1.0
2011-10-12,2011-10-12 15:30:00+05:30,1,-1.0
2011-10-17,2011-10-17 13:30:00+05:30,1,-1.0
2011-10-18,2011-10-18 12:30:00+05:30,-1,3.0
2011-10-18,2011-10-18 19:30:00+05:30,-1,-1.0
2011-10-20,2011-10-20 09:30:00+05:30,-1,-1.0
2011-10-24,2011-10-24 11:30:00+05:30,1,3.0
2011-10-25,2011-10-25 21:30:00+05:30,1,3.0
2011-11-02,2011-11-02 13:30:00+05:30,1,3.0
2011-11-07,2011-11-07 18:30:00+05:30,1,-1.0
2011-11-25,2011-11-25 14:30:00+05:30,-1,-1.0
2011-11-27,2011-11-28 07:30:00+05:30,1,3.0
2011-12-02,2011-12-02 18:30:00+05:30,1,-1.0
2011-12-05,2011-12-05 19:30:00+05:30,-1,-1.0
2011-12-05,2011-12-06 09:30:00+05:30,-1,-1.0
2011-12-08,2011-12-08 18:30:00+05:30,1,-1.0
2011-12-20,2011-12-21 06:30:00+05:30,1,-1.0
2011-12-26,2011-12-27 06:30:00+05:30,-1,3.0
2011-12-28,2011-12-28 21:30:00+05:30,-1,3.0
2011-12-29,2011-12-29 16:30:00+05:30,-1,-1.0
2012-01-10,2012-01-10 18:30:00+05:30,1,-1.0
2012-01-13,2012-01-13 21:30:00+05:30,-1,-1.0
2012-01-16,2012-01-17 07:30:00+05:30,1,-1.0
2012-01-23,2012-01-23 10:30:00+05:30,1,-1.0
2012-01-25,2012-01-25 15:30:00+05:30,-1,-1.0
2012-01-31,2012-01-31 14:30:00+05:30,1,-1.0
2012-02-19,2012-02-20 07:30:00+05:30,1,3.0
2012-02-22,2012-02-23 00:30:00+05:30,1,-1.0
2012-02-28,2012-02-28 21:30:00+05:30,1,-1.0
2012-03-08,2012-03-09 08:30:00+05:30,1,-1.0
2012-03-28,2012-03-28 22:30:00+05:30,-1,-1.0
2012-04-01,2012-04-02 04:30:00+05:30,1,-1.0
2012-04-09,2012-04-10 07:30:00+05:30,1,-1.0
2012-04-16,2012-04-16 10:30:00+05:30,-1,-1.0
2012-04-23,2012-04-23 17:30:00+05:30,-1,-1.0
2012-04-26,2012-04-26 13:30:00+05:30,1,0.3009850419554859
2012-05-03,2012-05-03 11:30:00+05:30,-1,3.0
2012-05-04,2012-05-04 14:30:00+05:30,-1,-1.0
2012-06-20,2012-06-20 16:30:00+05:30,-1,-1.0
2012-06-28,2012-06-28 19:30:00+05:30,-1,-1.0
2012-07-03,2012-07-03 17:30:00+05:30,1,-1.0
2012-07-05,2012-07-05 18:30:00+05:30,-1,-1.0
2012-07-06,2012-07-06 14:30:00+05:30,-1,-1.0
