ny_date,ist_time,side,r
2024-03-28,2024-03-28 18:30:00+05:30,1,-1.0
2024-04-01,2024-04-01 18:00:00+05:30,-1,3.0
2024-04-02,2024-04-02 17:30:00+05:30,-1,3.0
2024-04-03,2024-04-03 17:30:00+05:30,1,-1.0
2024-04-09,2024-04-09 13:30:00+05:30,-1,-1.0
2024-04-10,2024-04-10 18:00:00+05:30,1,-1.0
2024-04-10,2024-04-10 18:30:00+05:30,-1,3.0
2024-04-18,2024-04-18 19:00:00+05:30,1,-1.0
2024-04-23,2024-04-23 16:30:00+05:30,1,-1.0
2024-04-25,2024-04-25 16:30:00+05:30,-1,3.0
2024-04-30,2024-04-30 16:30:00+05:30,1,-1.0
2024-04-30,2024-04-30 18:30:00+05:30,-1,3.0
2024-05-01,2024-05-01 15:00:00+05:30,-1,-1.0
2024-05-03,2024-05-03 16:00:00+05:30,1,3.0
2024-05-08,2024-05-08 18:00:00+05:30,-1,-1.0
2024-05-13,2024-05-13 17:30:00+05:30,1,-1.0
2024-05-14,2024-05-14 16:30:00+05:30,1,-1.0
2024-05-15,2024-05-15 18:30:00+05:30,1,3.0
2024-05-17,2024-05-17 19:00:00+05:30,1,-1.0
2024-05-27,2024-05-27 20:30:00+05:30,1,-1.0
2024-06-05,2024-06-05 18:30:00+05:30,1,-1.0
2024-06-05,2024-06-05 19:30:00+05:30,-1,-1.0
2024-06-06,2024-06-06 19:00:00+05:30,1,-1.0
2024-06-06,2024-06-06 19:30:00+05:30,1,-1.0
2024-06-11,2024-06-11 14:30:00+05:30,-1,3.0
2024-06-12,2024-06-12 18:30:00+05:30,1,-1.0
2024-06-17,2024-06-17 14:30:00+05:30,-1,-1.0
2024-06-18,2024-06-18 14:00:00+05:30,-1,-1.0
2024-06-19,2024-06-19 20:00:00+05:30,-1,-1.0
2024-06-26,2024-06-26 17:00:00+05:30,-1,-1.0
2024-06-27,2024-06-27 19:30:00+05:30,1,-1.0
2024-07-01,2024-07-01 19:30:00+05:30,1,-1.0
2024-07-09,2024-07-09 19:00:00+05:30,-1,-1.0
2024-07-22,2024-07-22 19:00:00+05:30,1,-1.0
2024-07-26,2024-07-26 16:30:00+05:30,1,3.0
2024-08-08,2024-08-08 18:30:00+05:30,1,3.0
2024-08-12,2024-08-12 17:00:00+05:30,1,-1.0
2024-08-12,2024-08-12 19:30:00+05:30,-1,-1.0
2024-08-15,2024-08-15 17:30:00+05:30,1,3.0
2024-08-16,2024-08-16 16:00:00+05:30,-1,-1.0
2024-08-19,2024-08-19 19:30:00+05:30,1,0.7419874508584268
2024-08-23,2024-08-23 16:30:00+05:30,1,3.0
2024-08-26,2024-08-26 18:00:00+05:30,1,-1.0
2024-08-28,2024-08-28 12:30:00+05:30,1,-1.0
2024-08-28,2024-08-28 19:30:00+05:30,1,-1.0
2024-08-30,2024-08-30 16:30:00+05:30,1,-1.0
2024-09-05,2024-09-05 19:00:00+05:30,1,-1.0
2024-09-12,2024-09-12 19:30:00+05:30,-1,-1.0
2024-09-13,2024-09-13 19:30:00+05:30,1,3.0
2024-09-18,2024-09-18 19:30:00+05:30,-1,-1.0
2024-09-20,2024-09-20 16:00:00+05:30,1,-1.0
2024-09-20,2024-09-20 19:00:00+05:30,-1,-1.0
2024-09-27,2024-09-27 18:00:00+05:30,1,3.0
2024-09-30,2024-09-30 19:30:00+05:30,-1,-1.0
2024-10-02,2024-10-02 19:00:00+05:30,1,-1.0
2024-10-04,2024-10-04 17:00:00+05:30,1,-1.0
2024-10-10,2024-10-10 18:30:00+05:30,-1,-1.0
2024-10-14,2024-10-14 16:30:00+05:30,-1,-1.0
2024-10-16,2024-10-16 17:30:00+05:30,1,3.0
2024-10-21,2024-10-21 15:30:00+05:30,-1,3.0
2024-10-23,2024-10-23 16:00:00+05:30,-1,3.0
2024-10-25,2024-10-25 15:00:00+05:30,1,-1.0
2024-10-28,2024-10-28 18:00:00+05:30,-1,-1.0
2024-10-29,2024-10-29 17:00:00+05:30,-1,-1.0
2024-10-30,2024-10-30 16:30:00+05:30,-1,-1.0
2024-11-05,2024-11-05 19:30:00+05:30,1,3.0
2024-11-08,2024-11-08 19:00:00+05:30,1,3.0
2024-11-12,2024-11-12 18:00:00+05:30,1,-1.0
2024-11-22,2024-11-22 14:00:00+05:30,-1,-1.0
2024-11-25,2024-11-25 18:00:00+05:30,1,-1.0
2024-12-03,2024-12-03 19:00:00+05:30,1,-1.0
