key_type,asset,tf,family,surprise,slot,direction,intensity,pretrend,n,fwd_15m_med,fwd_1h_med,fwd_4h_med,fwd_24h_med,cont_15m,cont_1h,cont_4h,cont_24h,adverse_med,adverse_worst
event,XAUUSD,M5,CPI_MM,big_down,0830_data,up,ALL,bull,13,1.2353,2.1868,2.9943,2.924,0.6923,0.6154,0.5385,0.6154,-11.1032,-38.3786
event,XAUUSD,M5,CPI_MM,down,0830_data,dn,ALL,bull,13,-0.4692,-1.6835,-2.4893,-5.6068,0.3077,0.3846,0.3077,0.0769,-13.8318,-47.5782
event,XAUUSD,M5,CPI_MM,down,0830_data,up,ALL,bear,11,0.0555,-0.0793,3.9739,-9.3856,0.6364,0.4545,0.6364,0.1818,-12.1647,-23.3129
event,XAUUSD,M5,CPI_MM,big_down,0830_data,dn,ALL,ALL,8,-0.6032,0.0336,-3.6821,-7.5376,0.375,0.5,0.375,0.25,-14.9451,-31.0615
event,XAUUSD,M5,CPI_MM,up,0830_data,up,ALL,bear,8,0.0775,2.6804,0.8786,3.6824,0.5,0.875,0.625,0.75,-5.418,-15.1145
event,XAUUSD,M5,CPI_MM,big_up,0830_data,up,ALL,ALL,6,3.3282,4.4843,7.0067,1.5275,1.0,0.8333,0.8333,0.6667,-0.7795,-15.9459
event,XAUUSD,M5,CPI_MM,big_down,0830_data,dn,ALL,bull,6,-0.4841,0.6579,-5.1488,-10.3416,0.5,0.6667,0.3333,0.3333,-17.6588,-31.0615
event,XAUUSD,M5,CPI_YY,down,0830_data,up,ALL,ALL,63,0.4115,-0.6204,0.944,1.2709,0.5397,0.4603,0.5714,0.6032,-7.4526,-36.4388
event,XAUUSD,M5,CPI_YY,up,0830_data,dn,ALL,ALL,61,-1.0315,-0.2116,-1.4332,-1.7269,0.3115,0.4426,0.4426,0.4754,-8.1718,-42.2797
event,XAUUSD,M5,CPI_YY,down,0830_data,up,ALL,bull,53,0.4115,-1.1264,0.3666,2.7182,0.5283,0.4151,0.5283,0.6415,-7.4526,-36.4388
event,XAUUSD,M5,CPI_YY,up,0830_data,up,ALL,ALL,49,0.2307,-0.0793,0.2756,0.6717,0.6531,0.449,0.5306,0.5714,-8.2675,-23.4151
event,XAUUSD,M5,CPI_YY,up,0830_data,dn,ALL,bear,45,-1.3565,-0.2116,-1.4332,-1.7269,0.2444,0.4,0.4444,0.4889,-9.9914,-40.8981
event,XAUUSD,M5,CPI_YY,up,0830_data,up,ALL,bull,39,0.3794,-0.2687,0.2756,0.6717,0.6667,0.3846,0.5128,0.5897,-8.0493,-23.4151
event,XAUUSD,M5,CPI_YY,down,0830_data,dn,ALL,ALL,34,-0.1046,0.6851,0.5367,-2.8641,0.4706,0.6176,0.5588,0.4412,-7.3433,-36.1417
event,XAUUSD,M5,CPI_YY,big_down,0830_data,up,ALL,ALL,27,0.7415,1.6622,1.6467,1.1665,0.5926,0.5926,0.5185,0.5556,-7.7743,-38.3786
event,XAUUSD,M5,CPI_YY,big_up,0830_data,dn,ALL,ALL,27,-0.3876,-1.5063,-1.8934,0.5418,0.4815,0.2963,0.3704,0.5556,-8.972,-44.6415
event,XAUUSD,M5,CPI_YY,big_down,0830_data,up,ALL,bull,21,1.1746,1.6622,-0.5258,1.1665,0.619,0.619,0.4762,0.619,-7.7743,-38.3786
event,XAUUSD,M5,CPI_YY,big_up,0830_data,dn,ALL,bear,19,-0.3876,-2.5166,-0.8961,2.5581,0.4737,0.3158,0.4737,0.7368,-8.972,-44.6415
event,XAUUSD,M5,CPI_YY,down,0830_data,dn,ALL,bull,18,0.1702,0.991,-1.1377,-5.121,0.5556,0.6667,0.5,0.2778,-12.9626,-36.1417
event,XAUUSD,M5,CPI_YY,down,0830_data,dn,ALL,bear,16,-0.1828,0.326,0.617,1.4127,0.375,0.5625,0.625,0.625,-6.4054,-17.2475
event,XAUUSD,M5,CPI_YY,up,0830_data,dn,ALL,bull,16,0.2306,0.7296,-2.4254,-2.8855,0.5,0.5625,0.4375,0.4375,-8.1217,-42.2797
event,XAUUSD,M5,CPI_YY,big_up,0830_data,up,ALL,ALL,13,1.6493,3.4811,4.3085,1.5275,0.7692,0.5385,0.6154,0.6154,-1.1525,-19.0317
event,XAUUSD,M5,CPI_YY,big_down,0830_data,dn,ALL,ALL,10,-0.3698,-0.1426,-3.2938,-2.9785,0.4,0.5,0.3,0.5,-12.9079,-36.1417
event,XAUUSD,M5,CPI_YY,down,0830_data,up,ALL,bear,10,0.369,0.7773,4.117,-5.5329,0.6,0.7,0.8,0.4,-8.7548,-23.3129
event,XAUUSD,M5,CPI_YY,up,0830_data,up,ALL,bear,10,0.1431,0.9055,1.253,-1.7407,0.6,0.7,0.6,0.5,-8.873,-19.0359
event,XAUUSD,M5,CPI_YY,big_down,0830_data,dn,ALL,bull,8,0.0085,-0.1426,-3.803,-3.3012,0.5,0.5,0.375,0.5,-13.4661,-36.1417
event,XAUUSD,M5,CPI_YY,big_up,0830_data,dn,ALL,bull,8,-0.0468,-0.9278,-1.8934,-6.1441,0.5,0.25,0.125,0.125,-10.259,-18.9277
event,XAUUSD,M5,CPI_YY,big_up,0830_data,up,ALL,bull,7,0.4054,-0.1351,2.9046,0.6916,0.7143,0.4286,0.5714,0.5714,-3.8036,-19.0317
event,XAUUSD,M5,CPI_YY,big_down,0830_data,up,ALL,bear,6,0.0277,0.0867,2.9534,-3.8913,0.5,0.5,0.6667,0.3333,-7.1058,-19.8813
event,XAUUSD,M5,CPI_YY,big_up,0830_data,up,ALL,bear,6,2.2081,4.4843,4.3085,1.5275,0.8333,0.6667,0.6667,0.6667,-1.1525,-18.1693
event,XAUUSD,M5,CRUDE,down,other,up,ALL,ALL,20,0.2455,-0.1789,0.873,3.1993,0.6,0.45,0.55,0.7,-5.1758,-18.6443
event,XAUUSD,M5,CRUDE,down,other,dn,ALL,ALL,19,-0.0626,0.1011,-0.3013,-1.475,0.3684,0.5263,0.4211,0.4211,-5.9128,-40.8379
event,XAUUSD,M5,CRUDE,big_down,other,dn,ALL,ALL,17,-0.2817,0.9121,0.8347,5.0922,0.2941,0.6471,0.5882,0.6471,-5.255,-46.5409
event,XAUUSD,M5,CRUDE,big_up,other,dn,ALL,ALL,17,-0.4053,-0.6759,-0.5746,1.3777,0.2941,0.1765,0.4706,0.5882,-5.5611,-21.2486
event,XAUUSD,M5,CRUDE,up,other,up,ALL,ALL,17,0.2239,0.5047,1.0332,-0.6668,0.5294,0.7059,0.5294,0.4118,-7.4863,-28.7413
event,XAUUSD,M5,CRUDE,big_down,other,dn,ALL,bear,13,-0.2817,0.9121,1.1473,5.3966,0.2308,0.6923,0.6923,0.6923,-5.255,-46.5409
event,XAUUSD,M5,CRUDE,down,other,up,ALL,bull,13,0.188,0.1398,1.2622,2.5952,0.5385,0.5385,0.5385,0.6154,-5.0532,-18.6443
event,XAUUSD,M5,CRUDE,big_down,other,up,ALL,ALL,12,0.0828,0.0629,2.5232,0.6206,0.5833,0.5,0.5833,0.5833,-4.0758,-8.9095
event,XAUUSD,M5,CRUDE,big_up,other,up,ALL,ALL,12,-0.4789,-0.1814,-0.9559,-2.9211,0.4167,0.5,0.5,0.1667,-7.1272,-27.2306
event,XAUUSD,M5,CRUDE,up,other,dn,ALL,ALL,12,-0.7052,0.1,1.2573,3.4567,0.25,0.5,0.6667,0.6667,-4.8308,-28.303
event,XAUUSD,M5,CRUDE,down,other,dn,ALL,bull,10,0.3355,0.4948,1.4724,-0.5516,0.6,0.7,0.6,0.5,-5.0788,-20.1467
event,XAUUSD,M5,CRUDE,up,other,up,ALL,bear,10,-0.2907,0.4082,1.5479,0.9578,0.4,0.7,0.7,0.5,-7.4436,-25.2809
event,XAUUSD,M5,CRUDE,big_down,other,up,ALL,bull,9,-0.1499,-0.1108,2.843,0.968,0.4444,0.4444,0.6667,0.6667,-3.9841,-8.0464
event,XAUUSD,M5,CRUDE,big_up,other,dn,ALL,bull,9,-0.4053,-0.7777,1.8946,1.3777,0.3333,0.2222,0.5556,0.5556,-10.3457,-21.2486
event,XAUUSD,M5,CRUDE,down,other,dn,ALL,bear,9,-0.6903,-0.2769,-2.5593,-2.4453,0.1111,0.3333,0.2222,0.3333,-6.4364,-40.8379
event,XAUUSD,M5,CRUDE,up,other,dn,ALL,bear,9,-0.8859,-0.0149,0.8833,2.6399,0.2222,0.4444,0.6667,0.5556,-5.0778,-28.303
event,XAUUSD,M5,CRUDE,big_up,other,dn,ALL,bear,8,-0.4024,-0.603,-1.043,2.7041,0.25,0.125,0.375,0.625,-3.989,-19.8298
event,XAUUSD,M5,CRUDE,big_up,other,up,ALL,bear,8,-0.6361,-0.1814,1.4129,-2.9211,0.375,0.5,0.625,0.125,-7.1272,-25.0642
event,XAUUSD,M5,CRUDE,down,other,up,ALL,bear,7,0.5849,-0.2626,0.4838,6.9974,0.7143,0.2857,0.5714,0.8571,-5.2983,-10.5808
event,XAUUSD,M5,CRUDE,up,other,up,ALL,bull,7,0.271,2.1402,-0.8151,-1.6599,0.7143,0.7143,0.2857,0.2857,-13.8632,-28.7413
event,XAUUSD,M5,DURABLES,down,0830_data,up,ALL,ALL,25,-0.1444,-0.2634,-0.4983,1.8145,0.36,0.44,0.44,0.6,-6.6938,-20.353
event,XAUUSD,M5,DURABLES,down,0830_data,dn,ALL,ALL,17,-0.2811,-1.3468,-1.5493,-2.5579,0.4706,0.3529,0.4118,0.3529,-7.5336,-48.5009
event,XAUUSD,M5,DURABLES,down,0830_data,up,ALL,bull,16,-0.2611,-1.3613,-5.2237,0.7748,0.375,0.1875,0.3125,0.5625,-9.8638,-17.2417
event,XAUUSD,M5,DURABLES,up,0830_data,dn,ALL,ALL,14,-0.1998,-0.9,1.0144,-0.2509,0.4286,0.3571,0.6429,0.5,-4.026,-19.4768
event,XAUUSD,M5,DURABLES,up,0830_data,up,ALL,ALL,11,-0.32,-0.7639,-1.2785,0.9052,0.3636,0.3636,0.4545,0.6364,-7.36,-22.2222
event,XAUUSD,M5,DURABLES,down,0830_data,dn,ALL,bear,9,-0.4336,-1.673,-1.7798,-3.7685,0.4444,0.3333,0.4444,0.4444,-7.5911,-32.133
event,XAUUSD,M5,DURABLES,down,0830_data,up,ALL,bear,9,-0.025,1.9934,0.6489,3.318,0.3333,0.8889,0.6667,0.6667,-3.2414,-20.353
event,XAUUSD,M5,DURABLES,down,0830_data,dn,ALL,bull,8,-0.1249,-1.0595,-0.9111,-2.3765,0.5,0.375,0.375,0.25,-7.5254,-48.5009
event,XAUUSD,M5,DURABLES,up,0830_data,dn,ALL,bear,8,0.2719,0.2354,2.8479,-2.7572,0.5,0.5,0.625,0.375,-3.9641,-19.4768
event,XAUUSD,M5,DURABLES,big_down,0830_data,up,ALL,ALL,7,-0.2469,-0.3951,-4.7672,-3.3384,0.4286,0.4286,0.4286,0.2857,-9.5008,-17.0794
event,XAUUSD,M5,DURABLES,up,0830_data,up,ALL,bull,7,-0.32,-0.6629,2.2737,1.1017,0.4286,0.4286,0.5714,0.7143,-5.3778,-20.4705
event,XAUUSD,M5,DURABLES,up,0830_data,dn,ALL,bull,6,-0.4402,-1.1882,1.0144,0.6029,0.3333,0.1667,0.6667,0.6667,-4.026,-12.4841
event,XAUUSD,M5,DURABLES,big_up,0830_data,dn,ALL,ALL,5,-0.6808,-1.2539,-4.0847,1.489,0.4,0.2,0.2,0.6,-7.2617,-20.3125
event,XAUUSD,M5,DURABLES,big_down,0830_data,up,ALL,bull,5,-0.3794,-0.3951,0.6173,-4.0782,0.2,0.4,0.6,0.0,-8.2119,-17.0794
event,XAUUSD,M5,GDP,up,0830_data,dn,ALL,ALL,27,0.0281,-0.7552,-3.6534,3.2454,0.5185,0.4074,0.3704,0.6296,-8.1798,-33.1969
event,XAUUSD,M5,GDP,down,0830_data,up,ALL,ALL,23,1.2557,2.2235,1.7647,2.6716,0.6087,0.6522,0.7391,0.5217,-7.4079,-27.5998
event,XAUUSD,M5,GDP,big_up,0830_data,dn,ALL,ALL,18,0.2821,1.0343,0.8329,-2.6926,0.5556,0.5556,0.5556,0.4444,-8.0962,-18.2738
event,XAUUSD,M5,GDP,up,0830_data,dn,ALL,bear,18,-0.1152,-0.6876,-1.8217,4.5709,0.5,0.4444,0.4444,0.6111,-6.5243,-33.1969
event,XAUUSD,M5,GDP,big_up,0830_data,dn,ALL,bear,17,0.2733,0.8443,0.5417,-2.7815,0.5294,0.5294,0.5294,0.4118,-9.2741,-18.2738
event,XAUUSD,M5,GDP,down,0830_data,dn,ALL,ALL,14,0.5936,-0.9798,-3.4406,-0.9273,0.7143,0.2857,0.3571,0.5,-10.9779,-27.0551
event,XAUUSD,M5,GDP,down,0830_data,up,ALL,bull,13,0.1373,2.2235,1.8788,2.6716,0.5385,0.6923,0.7692,0.5385,-7.4079,-27.5998
event,XAUUSD,M5,GDP,big_down,0830_data,up,ALL,ALL,11,-1.3784,-2.1004,-0.5658,-3.9398,0.3636,0.2727,0.4545,0.2727,-14.6106,-36.517
event,XAUUSD,M5,GDP,big_down,0830_data,up,ALL,bull,11,-1.3784,-2.1004,-0.5658,-3.9398,0.3636,0.2727,0.4545,0.2727,-14.6106,-36.517
event,XAUUSD,M5,GDP,down,0830_data,up,ALL,bear,10,2.3925,1.5683,1.1628,5.4737,0.7,0.6,0.7,0.5,-7.4972,-18.9476
event,XAUUSD,M5,GDP,big_down,0830_data,dn,ALL,ALL,9,1.3227,0.652,-0.8781,1.3082,0.6667,0.5556,0.4444,0.5556,-8.9737,-29.8614
event,XAUUSD,M5,GDP,up,0830_data,dn,ALL,bull,9,0.0281,-0.7663,-4.3654,0.3769,0.5556,0.3333,0.2222,0.6667,-9.997,-22.7165
event,XAUUSD,M5,GDP,up,0830_data,up,ALL,ALL,8,0.3706,-0.2628,1.6237,7.3898,0.5,0.5,0.625,0.75,-5.2557,-18.1203
event,XAUUSD,M5,GDP,down,0830_data,dn,ALL,bear,7,0.2664,-2.2981,-2.412,8.1985,0.5714,0.1429,0.2857,0.7143,-8.0131,-13.2066
event,XAUUSD,M5,GDP,down,0830_data,dn,ALL,bull,7,0.7163,-0.1657,-5.5655,-11.3106,0.8571,0.4286,0.4286,0.2857,-14.5422,-27.0551
event,XAUUSD,M5,GDP,big_up,0830_data,up,ALL,ALL,6,-0.4188,-0.8571,-1.148,-0.1314,0.5,0.5,0.5,0.5,-8.5553,-21.3945
event,XAUUSD,M5,GDP,big_down,0830_data,dn,ALL,bull,6,-0.8737,-0.7011,-1.0774,-2.7187,0.5,0.5,0.3333,0.5,-9.0765,-29.8614
event,XAUUSD,M5,GDP,big_up,0830_data,up,ALL,bull,5,0.16,-4.0764,-2.6739,-1.241,0.6,0.4,0.4,0.4,-10.3715,-21.3945
event,XAUUSD,M5,GDP,up,0830_data,up,ALL,bull,5,1.896,3.9125,5.9188,15.8219,0.8,0.8,1.0,1.0,-2.4992,-13.0419
event,XAUUSD,M5,HOMESALES,down,1000_data,dn,ALL,ALL,21,0.0,-0.1007,-0.9027,-0.9479,0.4762,0.381,0.2857,0.381,-7.6649,-22.9365
event,XAUUSD,M5,HOMESALES,down,1000_data,up,ALL,ALL,17,0.1447,0.1868,0.8606,3.4033,0.5294,0.5882,0.5294,0.6471,-5.594,-20.5004
event,XAUUSD,M5,HOMESALES,up,1000_data,dn,ALL,ALL,13,0.4389,-0.158,1.2163,-0.7272,0.6154,0.4615,0.5385,0.3846,-4.5741,-18.2016
event,XAUUSD,M5,HOMESALES,down,1000_data,dn,ALL,bull,13,-0.3247,-0.1007,-0.9027,-0.3909,0.4615,0.3077,0.3077,0.4615,-5.8209,-19.3691
event,XAUUSD,M5,HOMESALES,big_up,1000_data,dn,ALL,ALL,11,-0.326,-1.3106,0.0225,-3.2557,0.2727,0.0909,0.5455,0.3636,-6.3993,-22.0562
event,XAUUSD,M5,HOMESALES,down,1000_data,up,ALL,bull,11,0.1447,0.1868,0.8606,3.4033,0.5455,0.5455,0.5455,0.7273,-5.594,-20.5004
event,XAUUSD,M5,HOMESALES,big_down,1000_data,up,ALL,ALL,10,-0.7509,-1.1771,-1.6893,3.7458,0.3,0.4,0.4,0.6,-5.191,-14.7837
event,XAUUSD,M5,HOMESALES,big_up,1000_data,up,ALL,ALL,10,-0.2214,0.749,0.248,-3.3133,0.4,0.6,0.6,0.2,-7.1447,-25.3981
event,XAUUSD,M5,HOMESALES,up,1000_data,up,ALL,ALL,10,-0.2823,0.8574,-0.2855,1.2996,0.4,0.7,0.5,0.7,-4.2571,-21.868
event,XAUUSD,M5,HOMESALES,big_down,1000_data,dn,ALL,ALL,9,-0.5861,1.1171,-0.1489,2.0171,0.3333,0.7778,0.4444,0.5556,-4.12,-11.341
event,XAUUSD,M5,HOMESALES,down,1000_data,dn,ALL,bear,8,0.237,-0.1647,-1.2431,-5.898,0.5,0.5,0.25,0.25,-11.2282,-22.9365
event,XAUUSD,M5,HOMESALES,big_up,1000_data,dn,ALL,bear,7,-0.326,-1.8077,-1.3867,-3.2557,0.2857,0.1429,0.4286,0.2857,-5.8568,-14.8053
event,XAUUSD,M5,HOMESALES,up,1000_data,dn,ALL,bear,7,0.4389,-0.158,-0.7932,-1.6077,0.5714,0.4286,0.4286,0.2857,-3.8047,-18.2016
event,XAUUSD,M5,HOMESALES,up,1000_data,up,ALL,bull,7,-0.5228,0.8099,-0.8207,1.3889,0.2857,0.7143,0.4286,0.7143,-3.4345,-9.7222
event,XAUUSD,M5,HOMESALES,big_down,1000_data,dn,ALL,bear,6,-0.5902,0.4102,-0.1939,0.3526,0.3333,0.6667,0.3333,0.5,-4.1235,-11.341
event,XAUUSD,M5,HOMESALES,big_down,1000_data,up,ALL,bull,6,-0.9933,-0.5282,-1.8607,5.0612,0.3333,0.5,0.3333,0.6667,-3.9451,-14.7837
event,XAUUSD,M5,HOMESALES,down,1000_data,up,ALL,bear,6,0.1957,0.5367,-0.3854,-1.0795,0.5,0.6667,0.5,0.5,-7.0642,-15.8416
event,XAUUSD,M5,HOMESALES,up,1000_data,dn,ALL,bull,6,0.4499,-0.7105,1.7159,0.8092,0.6667,0.5,0.6667,0.5,-7.5192,-16.2738
event,XAUUSD,M5,HOMESALES,big_up,1000_data,up,ALL,bear,5,-0.2572,0.8935,0.4071,-3.6269,0.4,0.6,0.6,0.0,-16.2166,-25.3981
event,XAUUSD,M5,HOMESALES,big_up,1000_data,up,ALL,bull,5,-0.2117,0.6044,0.0889,-2.9642,0.4,0.6,0.6,0.4,-4.2311,-9.9837
event,XAUUSD,M5,HOUSING,down,0830_data,up,ALL,ALL,19,0.0246,0.9458,1.0105,3.4547,0.5789,0.6316,0.6316,0.6316,-7.2332,-22.1589
event,XAUUSD,M5,HOUSING,down,0830_data,dn,ALL,ALL,16,-0.1321,0.8638,2.7127,-0.0579,0.4375,0.625,0.8125,0.5,-5.2511,-50.4544
event,XAUUSD,M5,HOUSING,up,0830_data,dn,ALL,ALL,16,-0.5327,-1.2205,-2.1446,-0.8886,0.3125,0.3125,0.4375,0.5,-9.6338,-42.2686
event,XAUUSD,M5,HOUSING,up,0830_data,up,ALL,ALL,12,-0.5881,0.1175,0.247,-1.7585,0.25,0.5833,0.5,0.5,-7.4294,-33.4172
event,XAUUSD,M5,HOUSING,down,0830_data,dn,ALL,bear,12,-0.0299,3.5335,2.6701,-3.5018,0.5,0.6667,0.75,0.4167,-5.9507,-50.4544
event,XAUUSD,M5,HOUSING,down,0830_data,up,ALL,bull,11,0.2224,0.1786,-0.1786,1.3675,0.6364,0.5455,0.4545,0.5455,-9.2744,-18.193
event,XAUUSD,M5,HOUSING,big_up,0830_data,dn,ALL,ALL,9,0.1582,1.5179,2.1739,4.347,0.5556,0.6667,0.6667,0.6667,-3.0783,-20.4445
event,XAUUSD,M5,HOUSING,up,0830_data,dn,ALL,bear,9,-0.5547,-0.1142,-1.9329,4.3228,0.3333,0.3333,0.4444,0.5556,-6.4546,-42.2686
event,XAUUSD,M5,HOUSING,down,0830_data,up,ALL,bear,8,0.0068,1.1932,1.4902,5.3539,0.5,0.75,0.875,0.75,-4.4652,-22.1589
event,XAUUSD,M5,HOUSING,big_down,0830_data,up,ALL,ALL,7,0.5429,1.5526,-4.3537,-5.144,0.5714,0.5714,0.4286,0.4286,-6.8281,-20.3741
event,XAUUSD,M5,HOUSING,big_down,0830_data,up,ALL,bull,7,0.5429,1.5526,-4.3537,-5.144,0.5714,0.5714,0.4286,0.4286,-6.8281,-20.3741
event,XAUUSD,M5,HOUSING,big_up,0830_data,dn,ALL,bear,7,-0.6187,1.5179,1.7677,4.347,0.4286,0.5714,0.5714,0.7143,-3.0783,-20.4445
event,XAUUSD,M5,HOUSING,up,0830_data,dn,ALL,bull,7,-0.4418,-3.6819,-2.3564,-3.331,0.2857,0.2857,0.4286,0.4286,-12.813,-29.802
event,XAUUSD,M5,HOUSING,up,0830_data,up,ALL,bull,7,-0.9422,0.0544,5.5886,4.6208,0.2857,0.5714,0.7143,0.7143,-4.2204,-16.6137
event,XAUUSD,M5,HOUSING,big_down,0830_data,dn,ALL,ALL,6,-1.1896,-2.1912,-1.1868,-9.4447,0.3333,0.1667,0.5,0.3333,-18.0096,-36.1417
event,XAUUSD,M5,HOUSING,big_up,0830_data,up,ALL,ALL,6,0.8149,1.5223,0.4588,-1.6902,0.6667,0.6667,0.5,0.1667,-8.2876,-28.6008
event,XAUUSD,M5,HOUSING,big_up,0830_data,up,ALL,bear,5,0.6222,2.792,-2.0421,-1.6802,0.6,0.8,0.4,0.2,-6.9899,-28.6008
event,XAUUSD,M5,HOUSING,up,0830_data,up,ALL,bear,5,-0.3269,0.2472,-1.8189,-12.2774,0.2,0.6,0.2,0.2,-14.0778,-33.4172
event,XAUUSD,M5,ISM_MFG,up,1000_data,dn,ALL,ALL,39,0.3534,-0.1541,0.0666,-1.7069,0.6154,0.4103,0.5128,0.4359,-6.3942,-28.6252
event,XAUUSD,M5,ISM_MFG,down,1000_data,up,ALL,ALL,37,0.181,-0.1302,-0.1062,-1.4312,0.5135,0.4595,0.4865,0.4324,-7.5462,-31.7308
event,XAUUSD,M5,ISM_MFG,down,1000_data,up,ALL,bull,27,0.181,-0.0094,0.3736,-1.4852,0.5185,0.4815,0.5185,0.4074,-6.8335,-31.7308
event,XAUUSD,M5,ISM_MFG,up,1000_data,dn,ALL,bear,23,0.474,-0.2262,0.191,-2.4492,0.6522,0.4348,0.5217,0.3913,-6.2486,-28.6252
event,XAUUSD,M5,ISM_MFG,big_up,1000_data,dn,ALL,ALL,21,-0.1914,-1.2092,-1.2641,-2.2949,0.4286,0.2857,0.3333,0.1905,-7.0709,-20.7335
event,XAUUSD,M5,ISM_MFG,down,1000_data,dn,ALL,ALL,17,-0.5291,0.2106,-0.2276,0.0866,0.2353,0.5294,0.4706,0.5294,-6.7141,-20.843
event,XAUUSD,M5,ISM_MFG,big_down,1000_data,up,ALL,ALL,16,-0.5021,-0.1187,0.2281,-0.1981,0.4375,0.4375,0.5625,0.5,-7.741,-24.84
event,XAUUSD,M5,ISM_MFG,up,1000_data,up,ALL,ALL,16,-0.0734,-0.9586,-1.216,-1.4744,0.5,0.4375,0.3125,0.4375,-7.26,-27.6613
event,XAUUSD,M5,ISM_MFG,up,1000_data,dn,ALL,bull,16,0.3401,-0.1322,-0.2036,-0.5764,0.5625,0.375,0.5,0.5,-8.1484,-17.9438
event,XAUUSD,M5,ISM_MFG,big_up,1000_data,dn,ALL,bear,15,-0.1914,-1.1291,-1.2641,-1.8863,0.4,0.3333,0.2667,0.2667,-6.7555,-20.7335
event,XAUUSD,M5,ISM_MFG,big_down,1000_data,up,ALL,bull,13,-0.6536,-0.1714,-0.4731,-1.784,0.3077,0.3846,0.4615,0.4615,-8.7195,-24.84
event,XAUUSD,M5,ISM_MFG,big_up,1000_data,up,ALL,ALL,11,0.2127,0.7576,-2.334,3.8661,0.5455,0.5455,0.2727,0.6364,-6.6188,-15.8875
event,XAUUSD,M5,ISM_MFG,up,1000_data,up,ALL,bull,11,-0.35,-2.5233,-2.227,-4.904,0.3636,0.2727,0.0909,0.2727,-8.9927,-20.7546
event,XAUUSD,M5,ISM_MFG,down,1000_data,dn,ALL,bull,10,-0.4789,-0.1701,0.4575,3.8682,0.3,0.5,0.5,0.7,-5.7701,-16.304
event,XAUUSD,M5,ISM_MFG,down,1000_data,up,ALL,bear,10,0.0567,-2.3801,-0.9756,-0.6347,0.5,0.4,0.4,0.5,-8.2238,-13.8281
event,XAUUSD,M5,ISM_MFG,big_down,1000_data,dn,ALL,ALL,7,0.0,0.0509,2.8436,6.7751,0.4286,0.5714,0.7143,0.7143,-7.7643,-23.9058
event,XAUUSD,M5,ISM_MFG,down,1000_data,dn,ALL,bear,7,-0.5291,0.6122,-0.5277,-4.883,0.1429,0.5714,0.4286,0.2857,-11.9794,-20.843
event,XAUUSD,M5,ISM_MFG,big_up,1000_data,dn,ALL,bull,6,-0.1603,-1.4318,-0.7086,-7.2143,0.5,0.1667,0.5,0.0,-10.936,-15.834
event,XAUUSD,M5,ISM_MFG,big_up,1000_data,up,ALL,bull,6,0.3392,0.9233,-0.6076,9.2788,0.6667,0.6667,0.5,0.6667,-7.4691,-13.5015
event,XAUUSD,M5,ISM_MFG,big_up,1000_data,up,ALL,bear,5,-0.3269,-1.0624,-3.2578,0.5582,0.4,0.4,0.0,0.6,-6.6188,-15.8875
event,XAUUSD,M5,ISM_MFG,up,1000_data,up,ALL,bear,5,0.5254,1.0107,2.1545,7.82,0.8,0.8,0.8,0.8,-1.3081,-27.6613
event,XAUUSD,M5,ISM_SVC,up,1000_data,dn,ALL,ALL,42,0.0,-0.372,-0.6297,-3.6661,0.4762,0.4286,0.4762,0.2381,-6.8273,-38.3988
event,XAUUSD,M5,ISM_SVC,down,1000_data,up,ALL,ALL,32,0.5085,0.5525,0.6853,-0.0911,0.7188,0.5312,0.5312,0.5,-4.6741,-31.3209
event,XAUUSD,M5,ISM_SVC,up,1000_data,dn,ALL,bear,25,0.0,-0.4885,-0.8948,-4.4358,0.44,0.44,0.48,0.24,-10.5191,-28.3074
event,XAUUSD,M5,ISM_SVC,up,1000_data,up,ALL,ALL,23,0.2049,1.0549,0.6361,0.1898,0.6087,0.7391,0.6087,0.5217,-5.6158,-41.1149
event,XAUUSD,M5,ISM_SVC,big_up,1000_data,dn,ALL,ALL,20,-0.3255,-0.266,-0.2263,-0.5878,0.45,0.45,0.45,0.45,-6.0723,-18.1071
event,XAUUSD,M5,ISM_SVC,down,1000_data,up,ALL,bull,19,0.2091,-0.5468,0.9487,0.9745,0.6316,0.4211,0.5789,0.5263,-5.0159,-31.3209
event,XAUUSD,M5,ISM_SVC,big_down,1000_data,up,ALL,ALL,18,-0.2996,0.0365,-0.0037,-0.4273,0.3889,0.5556,0.5,0.4444,-5.2586,-23.1177
event,XAUUSD,M5,ISM_SVC,big_up,1000_data,dn,ALL,bear,17,-0.2297,-0.1153,-0.2569,-0.1357,0.4706,0.4706,0.4118,0.4706,-6.0033,-18.1071
event,XAUUSD,M5,ISM_SVC,up,1000_data,dn,ALL,bull,17,0.1069,-0.1735,-0.4866,-1.8896,0.5294,0.4118,0.4706,0.2353,-4.8525,-38.3988
event,XAUUSD,M5,ISM_SVC,down,1000_data,dn,ALL,ALL,16,-0.011,0.8017,1.4856,0.7164,0.5,0.75,0.5625,0.625,-4.0606,-21.9303
event,XAUUSD,M5,ISM_SVC,up,1000_data,up,ALL,bull,16,0.4942,1.1576,0.8178,0.0348,0.5625,0.75,0.625,0.5,-6.1645,-19.2064
event,XAUUSD,M5,ISM_SVC,big_down,1000_data,up,ALL,bull,15,-0.2726,0.1175,-0.5229,-0.7694,0.4,0.6,0.4,0.4,-6.3558,-18.55
