ts_ny,asset,ccy,family,event_raw,tf,slot,surprise_z,surprise,direction,react_atr,range_mult,intensity,pretrend,entry,atr,fwd_15m,fwd_1h,fwd_4h,fwd_24h,worst_adverse_atr,cost_atr,pit_n_15m,pit_cont_15m,pit_n_1h,pit_cont_1h,pit_n_4h,pit_cont_4h,pnl_atr,conf,win,mode,horizon,thr
2018-04-27 08:30:00-04:00,GBPUSD,USD,GDP,Advance GDP q/q,M15,0830_data,0.6784158673067157,up,dn,-0.6978798586570919,1.8816254416960387,3-5x,bear,1.37631,0.0011628000000000237,0.33539731682136437,-2.3477812177503146,-1.7543859649122808,1.8059855521155384,-3.8097695218438816,0.0859993120055022,20,0.65,20,0.4,20,0.45,0.24939800481586216,0.65,True,follow,15m,0.65
2018-08-29 08:30:00-04:00,GBPUSD,USD,GDP,Prelim GDP q/q,M15,0830_data,0.4576876044029088,up,dn,-0.8285791904373802,2.2548220592230295,3-5x,bull,1.28732,0.0007626,-0.01311303435623592,0.406504065040693,-16.037241017571418,-19.52530815630746,-22.147915027537465,0.13113034356150013,21,0.6666666666666666,21,0.38095238095238093,21,0.42857142857142855,-0.14424337791773606,0.6666666666666666,False,follow,15m,0.65
2018-09-06 08:15:00-04:00,XAUUSD,USD,ADP,ADP Non-Farm Employment Change,M5,other,-0.600570484162056,down,up,2.272727272727169,3.07634354595653,3-5x,bull,1205.97,0.8138000000000102,-0.9830425165887743,-3.563529122634621,-8.011796510198943,-11.440157286802444,-15.433767510444566,0.2826247235192887,24,0.6666666666666666,24,0.4166666666666667,24,0.5833333333333334,-1.2656672401080629,0.6666666666666666,False,follow,15m,0.65
2018-10-18 04:30:00-04:00,GBPUSD,GBP,RETAIL,Retail Sales m/m,M15,eu_session,-0.4607955643724331,down,up,1.0154462242562798,2.1596109839815583,3-5x,bear,1.31093,0.0007187999999999972,-0.05564830272651379,0.0417362270450398,-1.015581524763356,-9.599332220367186,-13.67557039510301,0.13912075681691763,56,0.6607142857142857,56,0.5357142857142857,56,0.39285714285714285,-0.19476905954343143,0.6607142857142857,False,follow,15m,0.65
2018-11-14 08:30:00-05:00,XAUUSD,USD,CPI_YY,Core CPI y/y,M5,0830_data,-0.7905454399600929,down,up,0.38350910834132973,1.8056887184405335,3-5x,bear,1201.42,0.6392000000000144,-1.016896120150307,-2.440550688360666,2.8942428035041727,17.09949937421713,-4.646433041301565,0.3598247809762122,29,0.6551724137931034,29,0.5172413793103449,29,0.4827586206896552,-1.3767209011265193,0.6551724137931034,False,follow,15m,0.65
2019-04-01 08:30:00-04:00,GBPUSD,USD,RETAIL,Core Retail Sales m/m,M15,0830_data,-1.7323815017323687,big_down,up,0.14129995962860994,1.453371013322429,3-5x,bull,1.3109,0.001004400000000012,0.6073277578653844,0.7865392273995011,1.5631222620470455,-7.895260852249997,-9.54798884906399,0.09956192751891557,20,0.65,20,0.4,20,0.55,0.5077658303464688,0.65,True,follow,15m,0.65
2019-04-01 08:30:00-04:00,GBPUSD,USD,RETAIL,Retail Sales m/m,M15,0830_data,-1.0798192375675706,big_down,up,0.14129995962860994,1.453371013322429,3-5x,bull,1.3109,0.001004400000000012,0.6073277578653844,0.7865392273995011,1.5631222620470455,-7.895260852249997,-9.54798884906399,0.09956192751891557,21,0.6666666666666666,21,0.42857142857142855,21,0.5714285714285714,0.5077658303464688,0.6666666666666666,True,follow,15m,0.65
2019-04-01 10:00:00-04:00,GBPUSD,USD,ISM_MFG,ISM Manufacturing PMI,M15,1000_data,0.4981286791130629,up,dn,-0.7632868450810175,1.1684885035807626,3-5x,bull,1.31041,0.001072799999999998,0.6618195376584542,-2.4328859060402737,-2.759134973899941,6.1894108873974565,-4.24123788217733,0.0932140193885162,21,0.6666666666666666,21,0.5238095238095238,21,0.5714285714285714,0.5686055182699381,0.6666666666666666,True,follow,15m,0.65
2019-04-10 08:30:00-04:00,GBPUSD,USD,CPI_MM,Core CPI m/m,M15,0830_data,-0.9219477565967223,down,dn,-0.8004131164472792,2.5303382390910842,3-5x,bull,1.3082,0.0008028000000000013,0.8470353761833742,0.7100149476830574,-3.5376183358245505,1.320378674638838,-4.708520179372059,0.1245640259093172,26,0.6538461538461539,26,0.46153846153846156,26,0.5769230769230769,0.722471350274057,0.6538461538461539,True,follow,15m,0.65
2019-05-15 08:30:00-04:00,XAUUSD,USD,RETAIL,Core Retail Sales m/m,M5,0830_data,-1.2923144561072022,big_down,up,1.764487369984873,2.2102526002973657,3-5x,bull,1299.86,0.5381999999999789,0.7989594946118181,-0.6503158677070285,-4.607952434039182,-15.979189892233828,-18.599033816425834,0.4273504273504441,20,0.7,20,0.65,20,0.5,0.37160906726137405,0.7,True,follow,15m,0.65
2019-05-23 03:30:00-04:00,EURUSD,EUR,PMI_FLASH,German Flash Manufacturing PMI,M15,eu_session,-0.4179314306644379,down,dn,-1.5173410404627095,3.7933526011559717,3-5x,bear,1.11421,0.0002932000000000068,0.5457025920870882,0.5798090040927678,1.7394270122783035,-15.859481582537295,-21.657571623464975,0.2728512960436499,20,0.8,20,0.65,20,0.65,0.2728512960434383,0.8,True,follow,15m,0.65
2019-07-24 03:15:00-04:00,EURUSD,EUR,PMI_FLASH,French Flash Services PMI,M15,eu_session,-0.3498024054187615,down,dn,-4.029957203994585,5.599144079886163,5-10x,bear,1.11438,0.0003065999999999969,3.163731245922783,1.4350945857795188,-1.011089367253867,4.468362687540395,-3.913894324853562,0.26092628832355125,21,0.8095238095238095,21,0.6666666666666666,21,0.6666666666666666,2.9028049575992316,0.8095238095238095,True,follow,15m,0.65
2019-09-30 04:30:00-04:00,GBPUSD,GBP,OTHER,Current Account,M15,eu_session,-2.949511565167364,big_down,up,1.6627996906421072,2.20417633410661,3-5x,bear,1.23139,0.0005309999999999882,2.542372881355918,-0.32015065913372365,-1.3559322033899623,-3.4463276836158925,-10.207156308851415,0.18832391713748065,21,0.6666666666666666,21,0.5714285714285714,21,0.5238095238095238,2.3540489642184372,0.6666666666666666,True,follow,15m,0.65
2019-10-10 08:30:00-04:00,GBPUSD,USD,CPI_MM,CPI m/m,M15,0830_data,-0.9284541981972428,down,dn,-0.6126862085535927,2.9913503123499563,3-5x,bear,1.22254,0.0008718000000000004,-0.7914659325534287,0.9749942647396387,-18.582243633860962,-43.95503555861449,-52.70704289974755,0.11470520761642575,27,0.6666666666666666,27,0.48148148148148145,27,0.5555555555555556,-0.9061711401698544,0.6666666666666666,False,follow,15m,0.65
2019-10-16 08:30:00-04:00,USDCHF,USD,RETAIL,Retail Sales m/m,M15,0830_data,-1.3004014512005833,big_down,dn,-2.255319148936046,2.531914893616817,3-5x,bear,0.99613,0.0004902000000000006,-0.5711954304366741,-1.7543859649124476,2.2847817217462434,13.5046919624642,-2.38678090575276,0.20399836801305563,20,0.9,20,0.65,20,0.55,-0.7751937984497297,0.9,False,follow,15m,0.65
2019-10-16 08:30:00-04:00,GBPUSD,USD,RETAIL,Retail Sales m/m,M15,0830_data,-1.3004014512005833,big_down,up,0.6615052920423257,2.4059192473541016,3-5x,bull,1.27885,0.0021277999999999775,0.07519503712752122,1.588495159319473,3.167590938998045,0.10339317605032865,-1.8563774790864565,0.04699689820471899,22,0.6818181818181818,22,0.45454545454545453,22,0.5909090909090909,0.028198138922802235,0.6818181818181818,True,follow,15m,0.65
2019-10-16 08:30:00-04:00,XAUUSD,USD,RETAIL,Retail Sales m/m,M5,0830_data,-1.3004014512005833,big_down,up,2.434748733930565,4.226723802103382,3-5x,bull,1483.07,1.134400000000037,3.102961918194523,3.4291255289139397,5.677009873060512,7.995416078984369,-0.7052186177714461,0.2027503526093023,21,0.7142857142857143,21,0.6190476190476191,21,0.47619047619047616,2.900211565585221,0.7142857142857143,True,follow,15m,0.65
2019-10-24 03:30:00-04:00,EURUSD,EUR,PMI_FLASH,German Flash Services PMI,M15,eu_session,-0.5611008180804258,down,dn,-5.697445972495041,6.254092992796268,5-10x,bull,1.11409,0.0003242000000000145,-1.8507094386178504,4.25663170882133,4.194941394201009,9.006785934607967,-3.9481801357183546,0.24676125848240724,22,0.8181818181818182,22,0.6818181818181818,22,0.6363636363636364,-2.0974706971002575,0.8181818181818182,False,follow,15m,0.65
2019-11-22 03:30:00-05:00,EURUSD,EUR,PMI_FLASH,German Flash Services PMI,M15,eu_session,-0.492378527232004,down,dn,-1.0685663401602312,9.305431878894318,5-10x,bull,1.10717,0.0002640000000000242,0.49242424242405897,5.90909090909039,6.325757575757224,17.348484848483366,-1.5909090909092745,0.3030303030302753,23,0.782608695652174,23,0.6956521739130435,23,0.6521739130434783,0.18939393939378368,0.782608695652174,True,follow,15m,0.65
2019-12-13 08:30:00-05:00,USDCAD,USD,RETAIL,Core Retail Sales m/m,H1,0830_data,-0.6515596475343487,down,dn,-0.3126832128198854,1.2116474496774359,3-5x,bear,1.31658,0.0010378000000000132,-0.7804972056272568,-0.7804972056272568,-2.5823858161495292,4.461360570437536,-3.7483137406050293,0.13490075158989998,39,0.6923076923076923,39,0.6923076923076923,39,0.5128205128205128,-0.9153979572171568,0.6923076923076923,False,follow,15m,0.65
2019-12-13 08:30:00-05:00,USDCAD,USD,RETAIL,Retail Sales m/m,H1,0830_data,-0.6523148769901802,down,dn,-0.3126832128198854,1.2116474496774359,3-5x,bear,1.31658,0.0010378000000000132,-0.7804972056272568,-0.7804972056272568,-2.5823858161495292,4.461360570437536,-3.7483137406050293,0.13490075158989998,40,0.675,40,0.675,40,0.5,-0.9153979572171568,0.675,False,follow,15m,0.65
2019-12-16 03:30:00-05:00,EURUSD,EUR,PMI_FLASH,German Flash Manufacturing PMI,M15,eu_session,-0.8463774502821825,down,dn,-2.5116822429902443,3.7967289719621937,3-5x,bull,1.11354,0.0003595999999999977,1.1123470522801961,0.5005561735263352,-2.8921023359286333,0.5005561735263352,-6.312569521690792,0.22246941045606375,24,0.7916666666666666,24,0.7083333333333334,24,0.6666666666666666,0.8898776418241324,0.7916666666666666,True,follow,15m,0.65
2020-01-24 03:15:00-05:00,EURUSD,EUR,PMI_FLASH,French Flash Services PMI,M15,eu_session,-0.3529321478750308,down,dn,-0.49627791563323514,2.440033085194673,3-5x,bear,1.10559,0.0002486000000000077,2.9766693483505224,2.735317779565538,7.763475462590215,9.975864843121322,-2.3330651649236,0.32180209171358615,25,0.8,25,0.72,25,0.64,2.6548672566369365,0.8,True,follow,15m,0.65
2020-01-24 08:30:00-05:00,USDCAD,CAD,RETAIL,Core Retail Sales m/m,H1,0830_data,-0.4393629398843917,down,dn,-1.2016143826822274,1.8436984039626654,3-5x,bull,1.31249,0.0011195999999999851,-1.1968560200072675,-1.1968560200072675,-1.4826723829939414,-4.912468738835417,-5.868167202572393,0.12504465880671833,41,0.6585365853658537,41,0.6585365853658537,41,0.4878048780487805,-1.3219006788139858,0.6585365853658537,False,follow,15m,0.65
2020-03-17 08:30:00-04:00,USDCHF,USD,RETAIL,Core Retail Sales m/m,M15,0830_data,-1.094803862570925,big_down,dn,-0.73333333333333,1.924999999999945,3-5x,bull,0.96056,0.0012263999999999919,0.26908023483361354,-1.0110893672537729,-2.160795825179435,-4.9657534246576,-4.973907371167673,0.08153946510110949,21,0.8571428571428571,21,0.6190476190476191,21,0.5714285714285714,0.18754076973250405,0.8571428571428571,True,follow,15m,0.65
2020-03-17 08:30:00-04:00,USDCHF,USD,RETAIL,Retail Sales m/m,M15,0830_data,-1.5328560374207545,big_down,dn,-0.73333333333333,1.924999999999945,3-5x,bull,0.96056,0.0012263999999999919,0.26908023483361354,-1.0110893672537729,-2.160795825179435,-4.9657534246576,-4.973907371167673,0.08153946510110949,22,0.8636363636363636,22,0.5909090909090909,22,0.5454545454545454,0.18754076973250405,0.8636363636363636,True,follow,15m,0.65
2020-03-17 08:30:00-04:00,XAUUSD,USD,RETAIL,Retail Sales m/m,M5,0830_data,-1.5328560374207545,big_down,up,0.9717363540451988,4.1507024265645045,3-5x,bull,1494.01,3.850800000000004,-0.41809494131087005,5.019736158720241,8.151552924067744,-0.7297185000519223,-2.256673937883049,0.05972784875869943,22,0.7272727272727273,22,0.6363636363636364,22,0.5,-0.47782279006956946,0.7272727272727273,False,follow,15m,0.65
2020-03-17 08:30:00-04:00,XAUUSD,USD,RETAIL,Core Retail Sales m/m,M5,0830_data,-1.094803862570925,big_down,up,0.9717363540451988,4.1507024265645045,3-5x,bull,1494.01,3.850800000000004,-0.41809494131087005,5.019736158720241,8.151552924067744,-0.7297185000519223,-2.256673937883049,0.05972784875869943,23,0.6956521739130435,23,0.6521739130434783,23,0.5217391304347826,-0.47782279006956946,0.6956521739130435,False,follow,15m,0.65
2020-03-26 08:30:00-04:00,USDCHF,USD,CLAIMS,Unemployment Claims,M15,0830_data,98.37771446067708,big_up,up,0.593220338983079,1.1694915254237683,3-5x,bear,0.97033,0.0011874000000000008,-0.9516590870810803,-0.9263938015832821,-6.5773959912413495,-4.471955533097552,-9.971366009769298,0.0842176183257537,21,0.7142857142857143,21,0.38095238095238093,21,0.23809523809523808,-1.0358767054068339,0.7142857142857143,False,follow,15m,0.65
2020-03-26 08:30:00-04:00,GBPUSD,USD,CLAIMS,Unemployment Claims,M15,0830_data,98.37771446067708,big_up,dn,-1.2236622981680971,1.784809210049986,3-5x,bull,1.19771,0.0028016000000000217,-1.5526841804682396,-1.7775556824671424,-6.8996287835521475,-8.330953740719494,-11.718303826384801,0.03569388920616763,26,0.6538461538461539,26,0.4230769230769231,26,0.5384615384615384,-1.5883780696744072,0.6538461538461539,False,follow,15m,0.65
2020-04-30 08:30:00-04:00,USDCHF,USD,CLAIMS,Unemployment Claims,M15,0830_data,2.3297658925134384,big_up,up,0.7659231389412448,1.2093523246439373,3-5x,bear,0.97176,0.0007471999999999945,-0.5754817987151145,0.9234475374733465,-6.116167023554599,-12.59368308351176,-13.985546038543946,0.13383297644539713,22,0.6818181818181818,22,0.36363636363636365,22,0.22727272727272727,-0.7093147751605117,0.6818181818181818,False,follow,15m,0.65
2020-05-15 08:30:00-04:00,GBPUSD,USD,RETAIL,Core Retail Sales m/m,M15,0830_data,-18.774626913040308,big_down,up,2.474402730375438,3.706863860447569,3-5x,bear,1.21822,0.0011069999999999958,-0.12646793134600678,-0.9846431797651667,-6.0252935862693775,-1.9150858175249592,-9.728997289973089,0.09033423667570044,23,0.6956521739130435,23,0.4782608695652174,23,0.6086956521739131,-0.2168021680217072,0.6956521739130435,False,follow,15m,0.65
2020-05-15 08:30:00-04:00,USDCHF,USD,RETAIL,Retail Sales m/m,M15,0830_data,-6.660408248993816,big_down,dn,-5.02861815208502,5.600981193785642,5-10x,bull,0.97087,0.0005340000000000033,-0.3370786516853124,1.2734082397003927,-3.689138576779054,0.24344569288382523,-4.737827715355836,0.1872659176029951,23,0.8695652173913043,23,0.5652173913043478,23,0.5217391304347826,-0.5243445692883075,0.8695652173913043,False,follow,15m,0.65
2020-05-15 08:30:00-04:00,USDCHF,USD,RETAIL,Core Retail Sales m/m,M15,0830_data,-18.774626913040308,big_down,dn,-5.02861815208502,5.600981193785642,5-10x,bull,0.97087,0.0005340000000000033,-0.3370786516853124,1.2734082397003927,-3.689138576779054,0.24344569288382523,-4.737827715355836,0.1872659176029951,24,0.8333333333333334,24,0.5833333333333334,24,0.5,-0.5243445692883075,0.8333333333333334,False,follow,15m,0.65
2020-05-15 08:30:00-04:00,XAUUSD,USD,RETAIL,Core Retail Sales m/m,M5,0830_data,-18.774626913040308,big_down,up,2.2248243559719003,3.2229285156685448,3-5x,bull,1739.92,1.878199999999997,0.7879884996273137,0.026621233095492816,4.584176339047978,1.8049196038759867,-3.3755723565116367,0.12245767223937833,24,0.6666666666666666,24,0.6666666666666666,24,0.5416666666666666,0.6655308273879353,0.6666666666666666,True,follow,15m,0.65
2020-05-15 08:30:00-04:00,XAUUSD,USD,RETAIL,Retail Sales m/m,M5,0830_data,-6.660408248993816,big_down,up,2.2248243559719003,3.2229285156685448,3-5x,bull,1739.92,1.878199999999997,0.7879884996273137,0.026621233095492816,4.584176339047978,1.8049196038759867,-3.3755723565116367,0.12245767223937833,25,0.68,25,0.68,25,0.56,0.6655308273879353,0.68,True,follow,15m,0.65
2020-05-15 08:30:00-04:00,GBPUSD,USD,RETAIL,Retail Sales m/m,M15,0830_data,-6.660408248993816,big_down,up,2.474402730375438,3.706863860447569,3-5x,bear,1.21822,0.0011069999999999958,-0.12646793134600678,-0.9846431797651667,-6.0252935862693775,-1.9150858175249592,-9.728997289973089,0.09033423667570044,24,0.6666666666666666,24,0.4583333333333333,24,0.5833333333333334,-0.2168021680217072,0.6666666666666666,False,follow,15m,0.65
2020-08-14 08:30:00-04:00,GBPUSD,USD,RETAIL,Retail Sales m/m,M15,0830_data,-0.8117556017379186,down,up,1.8883039597162976,2.5978484779124797,3-5x,bull,1.31247,0.0009018000000000281,0.14415613218003928,-0.4213794632956699,-2.9496562430694433,-3.825681969394373,-5.644267021512398,0.11088933244621522,58,0.6551724137931034,58,0.5517241379310345,58,0.39655172413793105,0.03326679973382406,0.6551724137931034,True,follow,15m,0.65
2020-09-01 10:00:00-04:00,GBPUSD,USD,ISM_MFG,ISM Manufacturing PMI,M15,1000_data,0.7580096352975485,up,dn,-1.1117926698360667,2.031896948320876,3-5x,bull,1.34236,0.0013339999999999773,0.8020989505246796,-1.754122938530771,3.0284857571215236,8.928035982009213,-2.4587706146926576,0.07496251874063097,22,0.6818181818181818,22,0.5,22,0.5454545454545454,0.7271364317840486,0.6818181818181818,True,follow,15m,0.65
2020-09-16 08:30:00-04:00,XAUUSD,USD,RETAIL,Core Retail Sales m/m,M5,0830_data,-0.3045906752750911,down,dn,-1.0607846438794275,2.7698265701296054,3-5x,bull,1967.73,1.2292000000000052,1.8711356980149243,-0.23592580540185681,0.7809957696062743,26.431825577611352,-4.80800520663851,0.18711356980149613,20,0.65,20,0.45,20,0.55,1.6840221282134282,0.65,True,follow,15m,0.65
2020-10-16 08:30:00-04:00,USDCHF,USD,RETAIL,Retail Sales m/m,M15,0830_data,1.2209172251560052,big_up,up,0.909878682842481,1.6464471403812542,3-5x,bear,0.91298,0.00046959999999999667,0.3407155025552366,0.9369676320272553,4.770017035775203,-6.750425894378255,-7.197614991482269,0.21294718909710544,20,0.7,20,0.75,20,0.7,0.12776831345813114,0.7,True,follow,15m,0.65
2020-11-06 08:30:00-05:00,USDCHF,USD,UNRATE,Unemployment Rate,M15,0830_data,-1.5259210501807774,big_down,up,0.6979695431472093,1.6973350253807533,3-5x,bear,0.89962,0.0006391999999999931,-1.5175219023780302,3.097622027534423,-1.3297872340425947,10.653942428035132,-2.2058823529412352,0.15644555694618442,23,0.6521739130434783,23,0.6521739130434783,23,0.5217391304347826,-1.6739674593242146,0.6521739130434783,False,follow,15m,0.65
2020-11-17 08:30:00-05:00,GBPUSD,USD,RETAIL,Core Retail Sales m/m,M15,0830_data,-0.4066259874216827,down,up,0.4800512054617495,1.4934926392149372,3-5x,bull,1.32593,0.0009543999999999908,0.481978206202755,-0.6181894383907126,-1.2468566638726277,0.8382229673092201,-2.1374685666387903,0.10477787091366406,59,0.6610169491525424,59,0.5423728813559322,59,0.3898305084745763,0.3772003352890909,0.6610169491525424,True,follow,15m,0.65
2020-11-23 03:15:00-05:00,EURUSD,EUR,PMI_FLASH,French Flash Services PMI,M15,eu_session,-0.6475407862700431,down,dn,-1.111111111110534,1.7543859649119844,3-5x,bull,1.18656,0.0003486000000000189,-0.9466437177278358,-4.016064257027453,-11.101549053355797,-3.1267928858289626,-11.58921399885205,0.22948938611587974,26,0.8076923076923077,26,0.7307692307692307,26,0.6538461538461539,-1.1761331038437155,0.8076923076923077,False,follow,15m,0.65
2020-12-16 08:30:00-05:00,USDCHF,USD,RETAIL,Core Retail Sales m/m,M15,0830_data,-1.0199515142125894,big_down,dn,-1.0761259465922308,4.085292945396538,3-5x,bear,0.8843,0.0005336000000000052,-2.4737631184407327,0.3748125937031035,-4.197901049475258,1.1056971514242386,-9.164167916042004,0.1874062968515724,25,0.8,25,0.6,25,0.48,-2.661169415292305,0.8,False,follow,15m,0.65
2020-12-16 08:30:00-05:00,GBPUSD,USD,RETAIL,Retail Sales m/m,M15,0830_data,-0.8154917464621788,down,up,0.0867507886433999,1.4984227129337453,3-5x,bull,1.35272,0.0012940000000000174,-0.1159196290570869,-0.803709428129765,-4.103554868624308,5.409582689335412,-5.919629057186937,0.07727975270479032,60,0.6666666666666666,60,0.5333333333333333,60,0.38333333333333336,-0.19319938176187723,0.6666666666666666,False,follow,15m,0.65
2020-12-16 08:30:00-05:00,XAUUSD,USD,RETAIL,Core Retail Sales m/m,M5,0830_data,-1.0199515142125894,big_down,up,0.32265498962891287,1.9820235077206894,3-5x,bear,1854.36,1.774600000000014,-0.30429392539161465,1.9102896427364326,-0.9241519215597092,21.418911303955646,-5.4378451482022925,0.12960667192606684,26,0.6923076923076923,26,0.6923076923076923,26,0.5769230769230769,-0.4339005973176815,0.6923076923076923,False,follow,15m,0.65
2021-01-15 08:30:00-05:00,XAUUSD,USD,RETAIL,Core Retail Sales m/m,M5,0830_data,-1.3259899990620785,big_down,up,0.8382770183131072,1.8313128707763378,3-5x,bear,1849.58,1.5819999999999845,-7.136536030341387,-4.1908975979772105,-12.187104930467864,-9.778761061947016,-24.835651074589347,0.1453855878634654,27,0.6666666666666666,27,0.7037037037037037,27,0.5555555555555556,-7.281921618204852,0.6666666666666666,False,follow,15m,0.65
2021-01-15 08:30:00-05:00,GBPUSD,USD,RETAIL,Retail Sales m/m,M15,0830_data,-0.7132923462390651,down,up,0.19243830654290714,1.3583880461853008,3-5x,bear,1.36281,0.0008894000000000002,-2.5635259725658415,-2.1250281088376086,-3.8790195637510396,-9.332134022936781,-12.232966044524398,0.11243534967393747,61,0.6557377049180327,61,0.5245901639344263,61,0.3770491803278688,-2.675961322239779,0.6557377049180327,False,follow,15m,0.65
2021-01-15 08:30:00-05:00,USDCHF,USD,RETAIL,Core Retail Sales m/m,M15,0830_data,-1.3259899990620785,big_down,dn,-1.7120462046204539,2.310231023102327,3-5x,bull,0.88727,0.0004970000000000008,-1.6498993963783533,-2.1327967806840005,-5.754527162977805,-8.249496981891319,-10.684104627766656,0.20120724346076427,26,0.7692307692307693,26,0.6153846153846154,26,0.46153846153846156,-1.8511066398391176,0.7692307692307693,False,follow,15m,0.65
2021-01-22 03:15:00-05:00,EURUSD,EUR,PMI_FLASH,French Flash Services PMI,M15,eu_session,-0.9551549503726372,down,dn,-0.33914728682177214,2.0591085271318037,3-5x,bull,1.21565,0.000422400000000005,-4.687500000000164,-3.7168560606061853,-2.769886363636604,-4.782196969697227,-7.788825757575701,0.18939393939393717,27,0.7777777777777778,27,0.7037037037037037,27,0.6296296296296297,-4.876893939394101,0.7777777777777778,False,follow,15m,0.65
2021-02-17 08:30:00-05:00,USDCHF,USD,RETAIL,Core Retail Sales m/m,M15,0830_data,4.895116612195295,big_up,up,2.6525198938991346,3.9787798408485795,3-5x,bull,0.89736,0.00047900000000000275,1.315240083507108,-0.10438413361167893,1.8162839248432596,-3.0271398747391522,-3.423799582463625,0.20876826722338085,21,0.7142857142857143,21,0.7619047619047619,21,0.7142857142857143,1.1064718162837273,0.7142857142857143,True,follow,15m,0.65
2021-02-17 08:30:00-05:00,USDCHF,USD,RETAIL,Retail Sales m/m,M15,0830_data,4.142867379138751,big_up,up,2.6525198938991346,3.9787798408485795,3-5x,bull,0.89736,0.00047900000000000275,1.315240083507108,-0.10438413361167893,1.8162839248432596,-3.0271398747391522,-3.423799582463625,0.20876826722338085,22,0.7272727272727273,22,0.7272727272727273,22,0.7272727272727273,1.1064718162837273,0.7272727272727273,True,follow,15m,0.65
2021-03-16 08:30:00-04:00,USDCHF,USD,RETAIL,Retail Sales m/m,M15,0830_data,-2.3852532985595527,big_down,dn,-2.2417153996101797,2.2579597141000343,3-5x,bear,0.92513,0.0006380000000000097,-1.1442006269592435,-1.3949843260187036,-0.031347962382476016,-3.1818181818180964,-6.943573667711564,0.15673981191222333,27,0.7407407407407407,27,0.5925925925925926,27,0.4444444444444444,-1.300940438871467,0.7407407407407407,False,follow,15m,0.65
2021-03-16 08:30:00-04:00,USDCHF,USD,RETAIL,Core Retail Sales m/m,M15,0830_data,-2.794075558511369,big_down,dn,-2.2417153996101797,2.2579597141000343,3-5x,bear,0.92513,0.0006380000000000097,-1.1442006269592435,-1.3949843260187036,-0.031347962382476016,-3.1818181818180964,-6.943573667711564,0.15673981191222333,28,0.7142857142857143,28,0.5714285714285714,28,0.42857142857142855,-1.300940438871467,0.7142857142857143,False,follow,15m,0.65
2021-04-15 08:30:00-04:00,USDCHF,USD,RETAIL,Core Retail Sales m/m,M15,0830_data,3.067498983468873,big_up,up,0.9082853345148956,3.6996012405847565,3-5x,bull,0.92316,0.0004793999999999965,2.62828535669597,-1.564455569461898,-2.357113057989096,-6.800166875260646,-10.992907801418514,0.2085940759282452,23,0.7391304347826086,23,0.6956521739130435,23,0.7391304347826086,2.419691280767725,0.7391304347826086,True,follow,15m,0.65
2021-04-15 08:30:00-04:00,USDCHF,USD,RETAIL,Retail Sales m/m,M15,0830_data,3.791060205968512,big_up,up,0.9082853345148956,3.6996012405847565,3-5x,bull,0.92316,0.0004793999999999965,2.62828535669597,-1.564455569461898,-2.357113057989096,-6.800166875260646,-10.992907801418514,0.2085940759282452,24,0.75,24,0.6666666666666666,24,0.7083333333333334,2.419691280767725,0.75,True,follow,15m,0.65
2021-05-14 08:30:00-04:00,XAUUSD,USD,RETAIL,Retail Sales m/m,M5,0830_data,-0.9182629838787816,down,dn,-1.5221830332282185,5.169853350659091,5-10x,bull,1835.51,1.1408000000000174,-0.2892706872369585,-1.542776998597444,-3.094319775596002,-15.287517531556617,-17.470196353435973,0.20161290322580339,21,0.6666666666666666,21,0.42857142857142855,21,0.5714285714285714,-0.49088359046276187,0.6666666666666666,False,follow,15m,0.65
2021-08-04 08:15:00-04:00,XAUUSD,USD,ADP,ADP Non-Farm Employment Change,M5,other,-0.7461186447951565,down,up,5.678771630514267,7.4335851815745055,5-10x,bull,1823.78,0.9358000000000175,1.0365462705706445,6.700149604616226,-13.881171190425055,-14.607822184227203,-18.57234451805894,0.24577901260952736,26,0.6538461538461539,26,0.38461538461538464,26,0.5384615384615384,0.7907672579611171,0.6538461538461539,True,follow,15m,0.65
2021-09-01 08:15:00-04:00,XAUUSD,USD,ADP,ADP Non-Farm Employment Change,M5,other,-0.5442999661293771,down,up,3.9718511450382805,4.592080152671835,3-5x,bull,1815.83,0.8916000000000213,-1.4244055630326957,0.291610587707475,0.6841633019292427,-3.8470165993716403,-7.974427994616118,0.25796321220277535,27,0.6666666666666666,27,0.4074074074074074,27,0.5185185185185185,-1.682368775235471,0.6666666666666666,False,follow,15m,0.65
2021-09-01 10:00:00-04:00,GBPUSD,USD,ISM_MFG,ISM Manufacturing PMI,M15,1000_data,0.7417173001138878,up,dn,-0.9026798307475123,2.440056417489169,3-5x,bull,1.37847,0.0007333999999999818,0.2590673575131432,-1.0226343059719456,0.6544859558222632,-3.5178620125444375,-4.608671938914674,0.13635124079629463,23,0.6956521739130435,23,0.4782608695652174,23,0.5652173913043478,0.12271611671684857,0.6956521739130435,True,follow,15m,0.65
2021-09-14 08:30:00-04:00,GBPUSD,USD,CPI_YY,Core CPI y/y,M15,0830_data,-1.4433995249962586,big_down,up,4.285714285714383,6.973886328725003,5-10x,bull,1.38844,0.0007339999999999991,2.4795640326977617,0.653950953678524,-4.332425068119843,-7.76566757493164,-12.56130790190738,0.13623978201634895,20,0.65,20,0.65,20,0.55,2.343324250681413,0.65,True,follow,15m,0.65
