symbol,tf,gate,exit,side,n,tpm,wr,rr,avg,net,tr,ho,stress3x,verdict
GBPUSD,M15,atrp0.5,be0.5,both,4636,20.906642962962962,33.8869715271786,2.0228379623902457,0.011720923209663505,54.33820000000001,18.908100000000008,35.4301,-362.9,FAIL
GBPUSD,M30,none,h20,both,992,10.309484465687948,45.564516129032256,1.16423942861312,-0.013672883064516132,-13.563500000000003,-18.073799999999995,4.5103,-80.3,FAIL
GBPUSD,M30,none,h12,both,998,10.371840218504609,47.795591182364724,1.0738691557851103,-0.008286873747494988,-8.270299999999997,-7.598699999999994,-0.6716000000000015,-75.7,FAIL
GBPUSD,M30,none,h8,both,998,10.371840218504609,48.49699398797595,1.030076698666722,-0.012807014028056115,-12.781400000000003,-3.4948999999999995,-9.286500000000004,-80.3,FAIL
GBPUSD,M30,none,be0.5,both,1027,10.673226357118471,31.84031158714703,2.2630809866160577,0.019635637779941574,20.165799999999997,15.460100000000004,4.7056999999999976,-61.8,FAIL
GBPUSD,M30,adx25,h20,both,628,6.526568794810516,45.54140127388535,1.1034667513481127,-0.04127149681528662,-25.918499999999998,-33.7903,7.871800000000001,-67.4,FAIL
GBPUSD,M30,adx25,h12,both,631,6.557746671218847,47.70206022187005,1.0478704984314822,-0.021582408874801902,-13.618500000000001,-26.0545,12.435999999999998,-56.1,FAIL
GBPUSD,M30,adx25,h8,both,631,6.557746671218847,47.86053882725832,0.9943251124541712,-0.03703819334389858,-23.371100000000006,-18.5196,-4.851499999999996,-65.3,FAIL
GBPUSD,M30,adx25,be0.5,both,643,6.682458176852168,31.41524105754277,2.0016605089043003,-0.030082737169517884,-19.3432,-14.822199999999999,-4.521000000000002,-67.4,FAIL
GBPUSD,M30,adx30,h20,both,774,8.043892113349266,44.832041343669246,1.1119690821634922,-0.05235645994832041,-40.5239,-39.36109999999999,-1.1628000000000025,-90.6,FAIL
GBPUSD,M30,adx30,h12,both,779,8.095855240696483,47.11168164313222,1.0448681801662179,-0.03443388960205392,-26.824000000000005,-27.130200000000002,0.30620000000000225,-78.3,FAIL
GBPUSD,M30,adx30,h8,both,779,8.095855240696483,47.368421052631575,1.0038236919493655,-0.04159191270860076,-32.400099999999995,-18.1823,-14.217799999999999,-83.6,FAIL
GBPUSD,M30,adx30,be0.5,both,793,8.241351997268692,31.399747793190414,2.076628742684229,-0.01757591424968474,-13.937699999999998,-6.663699999999999,-7.274000000000003,-79.7,FAIL
GBPUSD,M30,slope1.0,h20,both,618,6.422642540116081,46.116504854368934,1.1172456528367884,-0.02314223300970874,-14.3019,-25.376599999999996,11.0747,-55.9,FAIL
GBPUSD,M30,slope1.0,h12,both,622,6.464213041993855,49.035369774919616,1.0340958378581007,-0.002430546623794205,-1.5117999999999956,-13.281099999999999,11.7693,-44.3,FAIL
GBPUSD,M30,slope1.0,h8,both,622,6.464213041993855,49.67845659163987,0.9795527612204753,-0.013506430868167203,-8.401,-7.3927999999999985,-1.0082,-50.9,FAIL
GBPUSD,M30,slope1.0,be0.5,both,632,6.56813929668829,32.120253164556964,2.1074184868237356,-0.0009629746835442968,-0.6085999999999956,-10.443299999999992,9.834700000000002,-55.1,FAIL
GBPUSD,M30,slope1.5,h20,both,812,8.43881188118812,45.19704433497537,1.1587675702853886,-0.023947906403940882,-19.445699999999995,-26.197200000000002,6.751500000000002,-73.6,FAIL
GBPUSD,M30,slope1.5,h12,both,817,8.490775008535337,47.49082007343941,1.0775900654081938,-0.01255226438188494,-10.255199999999997,-17.849400000000003,7.594199999999996,-65.4,FAIL
GBPUSD,M30,slope1.5,h8,both,817,8.490775008535337,47.858017135862916,1.015404194378995,-0.029235373317013466,-23.8853,-17.775599999999997,-6.109699999999999,-78.5,FAIL
GBPUSD,M30,slope1.5,be0.5,both,840,8.729805394332537,31.547619047619047,2.2154804467576583,0.007307976190476184,6.138699999999995,0.3373000000000026,5.8014,-58.4,FAIL
GBPUSD,M30,atrp0.5,h20,both,771,8.012714236940935,46.43320363164721,1.124656619985654,-0.01327911802853436,-10.238199999999992,-7.973199999999991,-2.265000000000006,-63.9,FAIL
GBPUSD,M30,atrp0.5,h12,both,775,8.05428473881871,48.774193548387096,1.0486630750354555,-0.0007421935483871032,-0.575200000000005,2.2379,-2.8130999999999986,-55.2,FAIL
GBPUSD,M30,atrp0.5,h8,both,775,8.05428473881871,50.064516129032256,1.0091235377640115,0.004895225806451612,3.793799999999999,4.169300000000003,-0.3754999999999984,-51.4,FAIL
GBPUSD,M30,atrp0.5,be0.5,both,797,8.282922499146467,32.24592220828105,2.2272961554097215,0.020185069008782943,16.087500000000006,10.758000000000001,5.329500000000001,-47.4,FAIL
USDCHF,M15,none,h20,both,5386,24.288865185185188,51.03973264017824,1.0178092434822426,0.028396750835499446,152.94490000000002,179.0233,-26.078400000000002,-483.5,FAIL
