id,symbol,tf,family,params,rr_plan,n,tpm,wr,rr_real,avg_r,net,tr,ho,n_ho,stress3x,stress3x_status,verdict,plateau
ZB-PIV5-XAGUSD-M15-pad0.1-rr2,XAGUSD,M15,PIV5,pad0.1,2.0,2131,42.012720207253885,28.53120600656969,2.000916753664776,-0.1437363735026543,-306.3022119341564,-201.0,-105.30221193415636,1264,-536.2,Fail,REJECT,0.0
ZB-PIV5-XAGUSD-M15-pad0.1-rr3,XAGUSD,M15,PIV5,pad0.1,3.0,1906,37.57683937823834,21.61594963273872,2.962937992828495,-0.1432414813250284,-273.01826340550423,-214.8184238520491,-58.19983955345509,1117,-516.4,Fail,REJECT,0.0
ZB-PIV5-XAGUSD-M15-pad0.25-rr2,XAGUSD,M15,PIV5,pad0.25,2.0,2118,41.756424870466326,27.7148253068933,2.000911961128203,-0.1682257846714619,-356.3022119341564,-219.0,-137.3022119341564,1254,-530.1,Fail,REJECT,0.0
ZB-PIV5-XAGUSD-M15-pad0.25-rr3,XAGUSD,M15,PIV5,pad0.25,3.0,1890,37.26139896373057,21.904761904761905,2.9480780834617155,-0.1348298644095667,-254.8284437340812,-189.5967815118036,-65.2316622222776,1115,-519.9,Fail,REJECT,0.0
"ZB-BOX-XAGUSD-M15-N24,tight2.5-rr2",XAGUSD,M15,BOX,"N24,tight2.5",2.0,436,8.595751295336788,26.605504587155966,1.995211213450548,-0.2031089432104046,-88.55549923973642,-60.0,-28.55549923973642,214,-128.5,Fail,REJECT,0.0
"ZB-BOX-XAGUSD-M15-N24,tight2.5-rr3",XAGUSD,M15,BOX,"N24,tight2.5",3.0,417,8.221165803108809,22.30215827338129,2.892826499397529,-0.1318156727962346,-54.96713555602986,-49.41163631629345,-5.555499239736411,208,-75.1,Fail,REJECT,0.0
ZB-CMPX-XAGUSD-M15-q0.25-rr2,XAGUSD,M15,CMPX,q0.25,2.0,883,17.40836787564767,28.65232163080408,2.0,-0.1404303510758777,-124.0,-81.0,-43.0,481,-252.0,Fail,REJECT,0.0
ZB-CMPX-XAGUSD-M15-q0.25-rr3,XAGUSD,M15,CMPX,q0.25,3.0,805,15.87059585492228,21.490683229813666,3.0,-0.1403726708074534,-113.0,-88.0,-25.0,437,-182.8,Fail,REJECT,0.0
ZB-PIV5-XAGUSD-M30-pad0.1-rr2,XAGUSD,M30,PIV5,pad0.1,2.0,2717,27.20575,28.74493927125506,1.9421918727183527,-0.1533978767770404,-416.7820312032189,-338.1481271179283,-78.63390408529055,838,-672.9,Fail,REJECT,0.0
ZB-PIV5-XAGUSD-M30-pad0.1-rr3,XAGUSD,M30,PIV5,pad0.1,3.0,2330,23.33065789473684,24.29184549356223,2.593454053183952,-0.1256978961147798,-292.8760979474371,-232.775023795898,-60.101074151539066,704,-575.1,Fail,REJECT,0.0
ZB-PIV5-XAGUSD-M30-pad0.25-rr2,XAGUSD,M30,PIV5,pad0.25,2.0,2619,26.22446052631579,29.667812142038947,1.938877936663496,-0.1275464019131428,-334.0440266105212,-298.5648536435278,-35.479172966993374,814,-608.3,Fail,REJECT,0.0
ZB-PIV5-XAGUSD-M30-pad0.25-rr3,XAGUSD,M30,PIV5,pad0.25,3.0,2265,22.679802631578948,24.591611479028696,2.57501801281928,-0.1197100359308465,-271.14323138336744,-219.48925315983,-51.65397822353748,698,-542.3,Fail,REJECT,0.0
"ZB-BOX-XAGUSD-M30-N24,tight2.5-rr2",XAGUSD,M30,BOX,"N24,tight2.5",2.0,379,3.794986842105264,27.176781002638524,1.9341338703107367,-0.2008124160255208,-76.10790567367242,-59.107905673672434,-16.99999999999999,80,-138.3,Fail,REJECT,0.0
"ZB-BOX-XAGUSD-M30-N24,tight2.5-rr3",XAGUSD,M30,BOX,"N24,tight2.5",3.0,373,3.734907894736842,20.91152815013405,2.471267380214221,-0.2676717833242527,-99.84157517994625,-80.30146524463152,-19.54010993531473,78,-131.1,Fail,REJECT,0.0
ZB-CMPX-XAGUSD-M30-q0.25-rr2,XAGUSD,M30,CMPX,q0.25,2.0,673,6.738855263157895,30.60921248142645,1.9823833744022183,-0.0870483475996494,-58.58353793456406,-34.80947743960531,-23.77406049495876,212,-136.9,Fail,REJECT,0.0
ZB-CMPX-XAGUSD-M30-q0.25-rr3,XAGUSD,M30,CMPX,q0.25,3.0,618,6.1881315789473685,24.59546925566343,2.8129886985554644,-0.0617426681375671,-38.15696890901648,-14.30455236956895,-23.852416539447525,196,-140.0,Fail,REJECT,0.0
ZB-PIV5-XAGUSD-H1-pad0.1-rr2,XAGUSD,H1,PIV5,pad0.1,2.0,2626,14.271637207641492,31.49276466108149,1.941740076176628,-0.0732037831364838,-192.23313451640664,-181.4781459035458,-10.754988612860842,441,-421.6,Fail,REJECT,0.0
ZB-PIV5-XAGUSD-H1-pad0.1-rr3,XAGUSD,H1,PIV5,pad0.1,3.0,2245,12.200999821460456,25.701559020044545,2.6699275567608862,-0.0563475425975208,-126.5002331314344,-110.90058461062642,-15.599648520807964,362,-383.5,Fail,REJECT,0.0
ZB-PIV5-XAGUSD-H1-pad0.25-rr2,XAGUSD,H1,PIV5,pad0.25,2.0,2552,13.869466166755938,31.152037617554857,1.9480682098897035,-0.0811600721283456,-207.1205040715382,-185.3655154586773,-21.75498861286084,419,-423.6,Fail,REJECT,0.0
ZB-PIV5-XAGUSD-H1-pad0.25-rr3,XAGUSD,H1,PIV5,pad0.25,3.0,2194,11.923827887877168,25.70647219690064,2.678378358043666,-0.0539347712806757,-118.33288818980256,-95.6816045143168,-22.651283675485782,354,-354.7,Fail,REJECT,0.0
"ZB-BOX-XAGUSD-H1-N24,tight2.5-rr2",XAGUSD,H1,BOX,"N24,tight2.5",2.0,125,0.679342974468845,41.6,1.9095216238188544,0.2103609955086433,26.29512443858041,17.295124438580416,9.0,18,9.5,Pass,DEPLOY-CANDIDATE,1.0
"ZB-BOX-XAGUSD-H1-N24,tight2.5-rr3",XAGUSD,H1,BOX,"N24,tight2.5",3.0,124,0.6739082306730941,33.87096774193548,2.57445907331711,0.2083380134057162,25.833913662308813,21.827813364973583,4.006100297335227,18,9.2,Pass,DEPLOY-CANDIDATE,1.0
ZB-CMPX-XAGUSD-H1-q0.25-rr2,XAGUSD,H1,CMPX,q0.25,2.0,684,3.7173647562935193,32.89473684210527,1.9772903996563875,-0.0206281580077672,-14.109660077312803,-18.934436131496778,4.824776054183978,105,-110.7,Fail,REJECT,0.0
ZB-CMPX-XAGUSD-H1-q0.25-rr3,XAGUSD,H1,CMPX,q0.25,3.0,614,3.336932690590966,25.0814332247557,2.845053969295966,-0.0356053562352136,-21.861688728421164,-27.06007547547017,5.198386747049009,90,-70.0,Fail,REJECT,0.0
ZB-PIV5-XAGUSD-H4-pad0.1-rr2,XAGUSD,H4,PIV5,pad0.1,2.0,781,4.244534904481343,35.59539052496799,1.866730302695496,0.0202478532375642,15.813573378537647,11.034843311130905,4.7787300674067446,134,-35.6,Fail,REJECT,1.0
ZB-PIV5-XAGUSD-H4-pad0.1-rr3,XAGUSD,H4,PIV5,pad0.1,3.0,687,3.733668987680772,31.877729257641924,2.3516139419456,0.0672731426249822,46.21664898336278,33.72619789110219,12.49045109226059,119,25.3,Pass,DEPLOY-CANDIDATE,1.0
ZB-PIV5-XAGUSD-H4-pad0.25-rr2,XAGUSD,H4,PIV5,pad0.25,2.0,750,4.07605784681307,36.0,1.8682366176262684,0.0322331768514837,24.1748826386128,16.502443006034447,7.672439632578353,128,-30.1,Fail,REJECT,1.0
ZB-PIV5-XAGUSD-H4-pad0.25-rr3,XAGUSD,H4,PIV5,pad0.25,3.0,663,3.603235136582753,32.880844645550525,2.356251395054701,0.1018064111106241,67.4976505663438,50.1134899089116,17.3841606574322,114,36.3,Pass,DEPLOY-CANDIDATE,1.0
"ZB-BOX-XAGUSD-H4-N24,tight2.5-rr2",XAGUSD,H4,BOX,"N24,tight2.5",2.0,25,0.1358685948937689,32.0,1.5201196962694816,-0.1860049111998726,-4.650122779996815,-2.650122779996815,-2.0,2,-5.3,Fail,REJECT,0.0
"ZB-BOX-XAGUSD-H4-N24,tight2.5-rr3",XAGUSD,H4,BOX,"N24,tight2.5",3.0,25,0.1358685948937689,32.0,2.040433100752046,-0.0260049111998728,-0.6501227799968201,1.34987722000318,-2.0,2,-1.3,Fail,REJECT,0.0
ZB-CMPX-XAGUSD-H4-q0.25-rr2,XAGUSD,H4,CMPX,q0.25,2.0,222,1.2065131226566683,41.44144144144144,1.948780586500359,0.2182954908153465,48.46159896100694,51.46159896100694,-3.0,21,17.1,Pass,REJECT,1.0
ZB-CMPX-XAGUSD-H4-q0.25-rr3,XAGUSD,H4,CMPX,q0.25,3.0,185,1.0054276022138904,37.2972972972973,2.468977920004092,0.2862662806354278,52.95926191755415,60.76828897089582,-7.8090270533416675,18,33.0,Pass,REJECT,1.0
ZB-PIV5-XAGUSD-D1-pad0.1-rr2,XAGUSD,D1,PIV5,pad0.1,2.0,129,0.701081949651848,40.310077519379846,1.801890702378148,0.1131461490874945,14.595853232286796,8.706274022452423,5.889579209834374,23,12.0,Pass,DEPLOY-CANDIDATE,1.0
ZB-PIV5-XAGUSD-D1-pad0.1-rr3,XAGUSD,D1,PIV5,pad0.1,3.0,124,0.6739082306730941,39.516129032258064,1.728630633439178,0.067978922386848,8.429386375969159,1.917767881033664,6.511618494935493,22,1.3,Pass,WATCH,1.0
ZB-PIV5-XAGUSD-D1-pad0.25-rr2,XAGUSD,D1,PIV5,pad0.25,2.0,121,0.6576039992858419,42.97520661157025,1.7368287350777067,0.1558041878824566,18.85230673377725,10.962727523942885,7.889579209834374,21,17.4,Pass,DEPLOY-CANDIDATE,1.0
ZB-PIV5-XAGUSD-D1-pad0.25-rr3,XAGUSD,D1,PIV5,pad0.25,3.0,116,0.6304302803070881,41.37931034482759,1.7213756098280582,0.1095224142561289,12.704600053710962,5.623527445347561,7.081072608363399,19,6.1,Pass,DEPLOY-CANDIDATE,1.0
"ZB-BOX-XAGUSD-D1-N24,tight2.5-rr2",XAGUSD,D1,BOX,"N24,tight2.5",2.0,7,0.0380432065702553,85.71428571428571,1.4992113157020193,1.142181127744588,7.995267894212116,5.995267894212116,2.0,1,7.9,Pass,WATCH,1.0
"ZB-BOX-XAGUSD-D1-N24,tight2.5-rr3",XAGUSD,D1,BOX,"N24,tight2.5",3.0,7,0.0380432065702553,85.71428571428571,0.869945679781737,0.6028105826700603,4.219674078690422,2.655874910158277,1.5637991685321442,1,3.9,Pass,WATCH,1.0
ZB-CMPX-XAGUSD-D1-q0.25-rr2,XAGUSD,D1,CMPX,q0.25,2.0,42,0.2282592394215319,40.47619047619048,1.6673454080357732,0.0755452759503041,3.172901589912772,1.172901589912772,2.0,1,2.7,Pass,WATCH,1.0
ZB-CMPX-XAGUSD-D1-q0.25-rr3,XAGUSD,D1,CMPX,q0.25,3.0,38,0.2065202642385288,36.84210526315789,1.7842675350005248,0.0244019705302829,0.9272748801507532,-2.0727251198492467,3.0,1,0.1,Pass,REJECT,1.0
ZB-PIV5-EURUSD-M15-pad0.1-rr2,EURUSD,M15,PIV5,pad0.1,2.0,2181,45.34811475409836,29.25263640531866,1.9983119292723928,-0.1229147130326514,-268.0769891242129,-72.0,-196.07698912421293,1332,-378.2,Fail,REJECT,0.0
ZB-PIV5-EURUSD-M15-pad0.1-rr3,EURUSD,M15,PIV5,pad0.1,3.0,2003,41.64707650273224,22.31652521218173,2.977839755700032,-0.1122843880190144,-224.90562920208583,-96.0,-128.90562920208586,1235,-315.8,Fail,REJECT,0.0
ZB-PIV5-EURUSD-M15-pad0.25-rr2,EURUSD,M15,PIV5,pad0.25,2.0,2148,44.66196721311476,29.981378026070765,1.9983276566394208,-0.1010600508027062,-217.07698912421293,-50.0,-167.07698912421293,1306,-325.2,Fail,REJECT,0.0
ZB-PIV5-EURUSD-M15-pad0.25-rr3,EURUSD,M15,PIV5,pad0.25,3.0,1973,41.02330601092896,22.14901165737456,2.974638637612586,-0.1196568248166751,-236.0829153633001,-104.32197168327232,-131.7609436800278,1210,-345.8,Fail,REJECT,0.0
"ZB-BOX-EURUSD-M15-N24,tight2.5-rr2",EURUSD,M15,BOX,"N24,tight2.5",2.0,445,9.2525956284153,24.9438202247191,2.0,-0.251685393258427,-112.0,-47.0,-65.0,251,-132.0,Fail,REJECT,0.0
"ZB-BOX-EURUSD-M15-N24,tight2.5-rr3",EURUSD,M15,BOX,"N24,tight2.5",3.0,437,9.086256830601092,17.620137299771166,2.9036734822339443,-0.3121673726956208,-136.4171418679863,-58.32197168327226,-78.09517018471404,244,-153.9,Fail,REJECT,0.0
ZB-CMPX-EURUSD-M15-q0.25-rr2,EURUSD,M15,CMPX,q0.25,2.0,1086,22.58049180327869,29.37384898710866,2.0,-0.1187845303867403,-129.0,-79.0,-50.0,644,-175.0,Fail,REJECT,0.0
ZB-CMPX-EURUSD-M15-q0.25-rr3,EURUSD,M15,CMPX,q0.25,3.0,1005,20.89631147540984,23.48258706467661,2.992323012102884,-0.0624992727798202,-62.81176914371938,-48.99999999999999,-13.811769143719395,592,-138.0,Fail,REJECT,0.0
ZB-PIV5-EURUSD-M30-pad0.1-rr2,EURUSD,M30,PIV5,pad0.1,2.0,2979,30.959631273472176,31.05068815038604,1.9734430725358203,-0.0765740855845967,-228.11420095651368,-155.40372099441686,-72.71047996209685,949,-317.3,Fail,REJECT,0.0
ZB-PIV5-EURUSD-M30-pad0.1-rr3,EURUSD,M30,PIV5,pad0.1,3.0,2498,25.96077842266985,24.419535628502803,2.726774771542091,-0.0894059545945757,-223.3360745772501,-157.6252180870042,-65.71085649024596,788,-292.8,Fail,REJECT,0.0
ZB-PIV5-EURUSD-M30-pad0.25-rr2,EURUSD,M30,PIV5,pad0.25,2.0,2923,30.37764424718334,30.892918234690388,1.9816574508670937,-0.0786618488173244,-229.92858409303943,-165.78368367546648,-64.144900417573,921,-328.8,Fail,REJECT,0.0
ZB-PIV5-EURUSD-M30-pad0.25-rr3,EURUSD,M30,PIV5,pad0.25,3.0,2471,25.68017753499488,23.67462565762849,2.736068992589917,-0.1147853645649864,-283.6346358400816,-195.0210185948525,-88.61361724522905,780,-340.7,Fail,REJECT,0.0
"ZB-BOX-EURUSD-M30-N24,tight2.5-rr2",EURUSD,M30,BOX,"N24,tight2.5",2.0,628,6.526568794810516,33.28025477707006,1.95948944632622,-0.0150474016078934,-9.449768209757096,-33.87096804974428,24.42119983998718,175,-32.4,Fail,REJECT,0.0
"ZB-BOX-EURUSD-M30-N24,tight2.5-rr3",EURUSD,M30,BOX,"N24,tight2.5",3.0,606,6.297931034482759,26.23762376237624,2.704370681999086,-0.0278911128626168,-16.90201439474582,-39.63755427838559,22.73553988363977,170,-73.1,Fail,REJECT,0.0
ZB-CMPX-EURUSD-M30-q0.25-rr2,EURUSD,M30,CMPX,q0.25,2.0,764,7.939965858654832,33.24607329842932,1.9958968817064688,-0.003981926762509,-3.042192046556913,-1.042192046556913,-2.0,242,-36.1,Fail,REJECT,0.5
ZB-CMPX-EURUSD-M30-q0.25-rr3,EURUSD,M30,CMPX,q0.25,3.0,672,6.98384431546603,26.934523809523807,2.93008273462543,0.0583826250177507,39.23312401192851,-10.02009487219152,49.25321888412003,207,10.3,Pass,REJECT,0.5
ZB-PIV5-EURUSD-H1-pad0.1-rr2,EURUSD,H1,PIV5,pad0.1,2.0,3073,15.976450896669515,33.387569150667105,1.9729261321501232,-0.0074053303842114,-22.75658027068163,-1.386025378277569,-21.370554892404066,488,-92.3,Fail,REJECT,0.5
ZB-PIV5-EURUSD-H1-pad0.1-rr3,EURUSD,H1,PIV5,pad0.1,3.0,2546,13.236590947907771,26.78711704634721,2.8028428446047897,0.0185931213664149,47.33808699889241,31.317089755609786,16.020997243282636,392,-19.7,Fail,REJECT,0.5
ZB-PIV5-EURUSD-H1-pad0.25-rr2,EURUSD,H1,PIV5,pad0.25,2.0,2974,15.461752348420156,33.45662407531943,1.9750730229729865,-0.0046334505743439,-13.779882008099053,1.406092380921944,-15.185974389020986,463,-76.4,Fail,REJECT,0.5
ZB-PIV5-EURUSD-H1-pad0.25-rr3,EURUSD,H1,PIV5,pad0.25,3.0,2479,12.888259607173357,27.30939895119,2.8019665578162365,0.0380685556530344,94.37194946387244,81.81204158034122,12.559907883531244,381,32.6,Pass,WATCH,0.5
"ZB-BOX-EURUSD-H1-N24,tight2.5-rr2",EURUSD,H1,BOX,"N24,tight2.5",2.0,97,0.5043005977796755,32.98969072164948,1.898433015115104,-0.0438159125393472,-4.250143516316687,-3.250143516316688,-1.0,10,-4.3,Fail,REJECT,0.5
"ZB-BOX-EURUSD-H1-N24,tight2.5-rr3",EURUSD,H1,BOX,"N24,tight2.5",3.0,97,0.5043005977796755,29.89690721649485,2.781550940106116,0.1305667759080138,12.664977263077343,10.664977263077343,2.0,10,12.5,Pass,DEPLOY-CANDIDATE,0.5
ZB-CMPX-EURUSD-H1-q0.25-rr2,EURUSD,H1,CMPX,q0.25,2.0,821,4.268358667805295,33.13032886723508,1.99438295833502,-0.0079403169659339,-6.519000229031754,5.480999770968246,-12.0,135,-26.6,Fail,REJECT,0.5
ZB-CMPX-EURUSD-H1-q0.25-rr3,EURUSD,H1,CMPX,q0.25,3.0,715,3.7172672929120414,27.132867132867133,2.90251620939583,0.0587805859762519,42.02811897302014,37.39867151673194,4.629447456288212,112,27.7,Pass,DEPLOY-CANDIDATE,0.5
ZB-PIV5-EURUSD-H4-pad0.1-rr2,EURUSD,H4,PIV5,pad0.1,2.0,823,4.278756618274979,33.77885783718105,1.927083087784416,-0.0111619585832814,-9.186291914040638,-11.873187606475888,2.686895692435254,121,-26.2,Fail,REJECT,0.5
ZB-PIV5-EURUSD-H4-pad0.1-rr3,EURUSD,H4,PIV5,pad0.1,3.0,698,3.628884713919727,29.799426934097426,2.451955952460388,0.0280960187733619,19.611021103806628,4.583654622620955,15.027366481185672,102,9.4,Pass,WATCH,0.5
ZB-PIV5-EURUSD-H4-pad0.25-rr2,EURUSD,H4,PIV5,pad0.25,2.0,802,4.169578138343296,33.66583541147132,1.9177076221018736,-0.0175870155765665,-14.104786492406395,-9.452132199877372,-4.652654292529029,119,-23.1,Fail,REJECT,0.5
ZB-PIV5-EURUSD-H4-pad0.25-rr3,EURUSD,H4,PIV5,pad0.25,3.0,695,3.613287788215201,29.92805755395684,2.4892060564373737,0.0433546402494353,30.13147497335753,20.977621813122283,9.153853160235256,102,22.3,Pass,WATCH,0.5
"ZB-BOX-EURUSD-H4-N24,tight2.5-rr2",EURUSD,H4,BOX,"N24,tight2.5",2.0,14,0.0727856532877882,21.428571428571427,2.0,-0.3571428571428571,-5.0,-4.0,-1.0,1,-5.0,Fail,REJECT,0.0
"ZB-BOX-EURUSD-H4-N24,tight2.5-rr3",EURUSD,H4,BOX,"N24,tight2.5",3.0,14,0.0727856532877882,14.285714285714285,2.0411062616905618,-0.5655562483299198,-7.9177874766188765,-6.9177874766188765,-1.0,1,-8.0,Fail,REJECT,0.0
ZB-CMPX-EURUSD-H4-q0.25-rr2,EURUSD,H4,CMPX,q0.25,2.0,253,1.31534073441503,35.573122529644266,1.963264913790528,0.0538528311527623,13.624766281648874,11.949773865833343,1.67499241581553,36,10.9,Pass,DEPLOY-CANDIDATE,0.5
ZB-CMPX-EURUSD-H4-q0.25-rr3,EURUSD,H4,CMPX,q0.25,3.0,220,1.1437745516652436,27.27272727272727,2.6506789298346467,-0.0042145254095501,-0.9271955901010428,13.945698313034304,-14.872893903135347,33,-1.3,Fail,REJECT,0.5
ZB-PIV5-EURUSD-D1-pad0.1-rr2,EURUSD,D1,PIV5,pad0.1,2.0,145,0.7538514090520922,42.75862068965517,1.7060838667332068,0.1446972681327954,20.981103879255333,22.60471153142006,-1.6236076521647302,26,20.7,Pass,REJECT,1.0
ZB-PIV5-EURUSD-D1-pad0.1-rr3,EURUSD,D1,PIV5,pad0.1,3.0,138,0.7174585824081982,40.57971014492754,1.804961175983521,0.125441165762241,17.310880875189266,22.640551918963133,-5.329671043773862,23,16.9,Pass,REJECT,1.0
ZB-PIV5-EURUSD-D1-pad0.25-rr2,EURUSD,D1,PIV5,pad0.25,2.0,143,0.7434534585824083,39.16083916083916,1.7326580939328975,0.0648056238718039,9.26720421366796,15.121746248407495,-5.854542034739535,28,9.1,Pass,REJECT,1.0
ZB-PIV5-EURUSD-D1-pad0.25-rr3,EURUSD,D1,PIV5,pad0.25,3.0,139,0.7226575576430402,35.97122302158273,1.9209579421396883,0.0460535186267027,6.401439089111683,16.844341904883052,-10.442902815771369,25,6.0,Pass,REJECT,1.0
"ZB-BOX-EURUSD-D1-N24,tight2.5-rr2",EURUSD,D1,BOX,"N24,tight2.5",2.0,3,0.015596925704526,0.0,0.0,-1.0,-3.0,-3.0,0.0,0,-3.0,Fail,REJECT,0.0
"ZB-BOX-EURUSD-D1-N24,tight2.5-rr3",EURUSD,D1,BOX,"N24,tight2.5",3.0,3,0.015596925704526,0.0,0.0,-1.0,-3.0,-3.0,0.0,0,-3.0,Fail,REJECT,0.0
ZB-CMPX-EURUSD-D1-q0.25-rr2,EURUSD,D1,CMPX,q0.25,2.0,52,0.2703467122117848,38.46153846153847,1.647173555936045,0.0181436753600173,0.9434711187209,3.943471118720901,-3.0,9,0.9,Pass,REJECT,1.0
ZB-CMPX-EURUSD-D1-q0.25-rr3,EURUSD,D1,CMPX,q0.25,3.0,43,0.2235559350982066,34.88372093023256,1.9873721695228108,0.0407577103410895,1.7525815446668511,5.385135117767733,-3.632553573100883,7,1.6,Pass,REJECT,1.0
ZB-PIV5-GBPUSD-M15-pad0.1-rr2,GBPUSD,M15,PIV5,pad0.1,2.0,2177,45.23404778156997,30.087276067983463,2.0,-0.097381717960496,-212.0,-68.0,-144.0,1323,-290.7,Fail,REJECT,0.0
ZB-PIV5-GBPUSD-M15-pad0.1-rr3,GBPUSD,M15,PIV5,pad0.1,3.0,1995,41.45242320819113,23.00751879699248,2.992098287913319,-0.081433522920985,-162.45987822736518,-66.50722236806826,-95.95265585929693,1210,-303.8,Fail,REJECT,0.0
ZB-PIV5-GBPUSD-M15-pad0.25-rr2,GBPUSD,M15,PIV5,pad0.25,2.0,2156,44.79770648464165,29.916512059369204,2.0,-0.1025046382189239,-221.0,-67.0,-154.0,1315,-323.7,Fail,REJECT,0.0
ZB-PIV5-GBPUSD-M15-pad0.25-rr3,GBPUSD,M15,PIV5,pad0.25,3.0,1974,41.0160819112628,22.492401215805472,2.9870477409941523,-0.1030784259665346,-203.47681285793948,-70.52415699864255,-132.95265585929693,1211,-293.4,Fail,REJECT,0.0
"ZB-BOX-GBPUSD-M15-N24,tight2.5-rr2",GBPUSD,M15,BOX,"N24,tight2.5",2.0,420,8.726825938566554,35.23809523809524,2.0,0.0571428571428571,24.0,12.0,12.0,231,4.0,Pass,DEPLOY-CANDIDATE,1.0
"ZB-BOX-GBPUSD-M15-N24,tight2.5-rr3",GBPUSD,M15,BOX,"N24,tight2.5",3.0,414,8.60215699658703,27.77777777777778,3.009894044944078,0.1134851811014755,46.98286497601086,22.0,24.98286497601085,228,32.8,Pass,DEPLOY-CANDIDATE,1.0
ZB-CMPX-GBPUSD-M15-q0.25-rr2,GBPUSD,M15,CMPX,q0.25,2.0,1120,23.27153583617748,29.82142857142857,2.0,-0.1053571428571428,-118.0,-57.0,-61.0,670,-190.0,Fail,REJECT,0.0
ZB-CMPX-GBPUSD-M15-q0.25-rr3,GBPUSD,M15,CMPX,q0.25,3.0,1034,21.48461433447099,23.30754352030948,3.0,-0.0676982591876208,-70.0,-44.0,-26.0,614,-115.0,Fail,REJECT,0.0
ZB-PIV5-GBPUSD-M30-pad0.1-rr2,GBPUSD,M30,PIV5,pad0.1,2.0,2928,30.42960737453056,32.61612021857923,1.9827388691074168,-0.0270765373233025,-79.28010128262997,-35.62037773787108,-43.65972354475887,862,-171.6,Fail,REJECT,0.0
ZB-PIV5-GBPUSD-M30-pad0.1-rr3,GBPUSD,M30,PIV5,pad0.1,3.0,2491,25.88803004438375,25.732637494981937,2.760890820870474,-0.0321084398424975,-79.9821236476615,-44.15284335271035,-35.82928029495116,755,-175.0,Fail,REJECT,0.0
ZB-PIV5-GBPUSD-M30-pad0.25-rr2,GBPUSD,M30,PIV5,pad0.25,2.0,2881,29.941153977466715,32.384588684484555,1.981701592165069,-0.0342736122913351,-98.7422770113366,-70.45999623777189,-28.282280773564715,856,-188.3,Fail,REJECT,0.0
ZB-PIV5-GBPUSD-M30-pad0.25-rr3,GBPUSD,M30,PIV5,pad0.25,3.0,2455,25.513895527483783,25.94704684317719,2.7533071966769005,-0.026025677143689,-63.89303738775661,-17.68460118491683,-46.20843620283979,746,-195.2,Fail,REJECT,0.0
"ZB-BOX-GBPUSD-M30-N24,tight2.5-rr2",GBPUSD,M30,BOX,"N24,tight2.5",2.0,708,7.357978832365996,33.47457627118644,1.9557660348500885,-0.0105448543621102,-7.465756888374054,-14.120394506616464,6.654637618242403,181,-29.9,Fail,REJECT,0.0
"ZB-BOX-GBPUSD-M30-N24,tight2.5-rr3",GBPUSD,M30,BOX,"N24,tight2.5",3.0,680,7.066985319221578,26.91176470588235,2.6977759518552618,-0.0048397625790961,-3.291038553785384,-9.173524225940952,5.882485672155568,176,-36.7,Fail,REJECT,0.0
ZB-CMPX-GBPUSD-M30-q0.25-rr2,GBPUSD,M30,CMPX,q0.25,2.0,782,8.127033117104814,34.271099744245525,1.9951781557378336,0.0264804932707664,20.707745737739373,9.707745737739373,11.0,253,-30.4,Fail,REJECT,1.0
ZB-CMPX-GBPUSD-M30-q0.25-rr3,GBPUSD,M30,CMPX,q0.25,3.0,694,7.212482075793787,26.80115273775216,2.899320843627072,0.044656575639569,30.99166349386092,4.3866534524879945,26.60501004137293,229,0.7,Pass,WATCH,1.0
ZB-PIV5-GBPUSD-H1-pad0.1-rr2,GBPUSD,H1,PIV5,pad0.1,2.0,3093,16.072195288494367,32.68671193016489,1.9809337055188256,-0.0255868916443171,-79.14025585587292,-71.3522394479458,-7.788016407927097,477,-161.7,Fail,REJECT,0.5
ZB-PIV5-GBPUSD-H1-pad0.1-rr3,GBPUSD,H1,PIV5,pad0.1,3.0,2500,12.990781836804372,26.840000000000003,2.7677711587794405,0.011213314204039,28.033285510097585,12.263300713906386,15.7699847961912,378,-44.1,Fail,REJECT,0.5
ZB-PIV5-GBPUSD-H1-pad0.25-rr2,GBPUSD,H1,PIV5,pad0.25,2.0,2987,15.52138613861386,33.143622363575496,1.981932226539952,-0.0116648833643817,-34.84300660940838,-33.57654436984334,-1.2664622395650351,466,-124.3,Fail,REJECT,0.5
ZB-PIV5-GBPUSD-H1-pad0.25-rr3,GBPUSD,H1,PIV5,pad0.25,3.0,2466,12.81410720382383,26.64233576642336,2.769740243728661,0.004324964441421,10.665362312544246,-2.5173642088393144,13.182726521383556,376,-67.8,Fail,REJECT,0.5
"ZB-BOX-GBPUSD-H1-N24,tight2.5-rr2",GBPUSD,H1,BOX,"N24,tight2.5",2.0,71,0.3689382041652441,36.61971830985916,2.0,0.0985915492957746,7.0,6.0,1.0,14,4.0,Pass,WATCH,0.5
"ZB-BOX-GBPUSD-H1-N24,tight2.5-rr3",GBPUSD,H1,BOX,"N24,tight2.5",3.0,70,0.3637418914305224,27.142857142857142,2.563573197551256,-0.0325654613111084,-2.279582291777592,-2.2073531510552336,-0.0722291407223583,14,-2.4,Fail,REJECT,0.5
ZB-CMPX-GBPUSD-H1-q0.25-rr2,GBPUSD,H1,CMPX,q0.25,2.0,778,4.04273130761352,30.97686375321337,1.9897018500054933,-0.0738841312964988,-57.48185414867613,-52.48185414867613,-5.0,119,-74.6,Fail,REJECT,0.0
