SYMBOL,UNDERLYING_ASSET,%CHNG,VOLUME,LTP,CATEGORY,DATE
AUTOIETF,Nifty Auto Index,-0.49,"7,27,475",28.39,AUTO,2026-01-17
EVINDIA,Nifty EV and New Age Automotive Total Return Index,-0.49,"1,93,501",30.66,AUTO,2026-01-17
METALIETF,Nifty Metal Index,-0.51,"4,15,29,688",11.66,METAL,2026-01-17
GOLDADD,DSP Gold ETF,-0.51,"8,45,534",137.70,GOLD,2026-01-17
GROWWCHEM,Nifty Chemicals Index - TRI,-0.52,"72,431",28.65,,2026-01-17
CONSUMER,Nifty India New AgeConsumption,-0.52,"1,64,824",11.55,FMCG,2026-01-17
NEXT30ADD,BSE SENSEX Next 30 Index,-0.54,"4,506",40.85,SENSEX,2026-01-17
TWCGOLDETF,Commodity,-0.54,"11,486",142.20,GOLD,2026-01-17
EBBETF0431,Nifty BHARAT Bond,-0.54,"27,324","1,391.00",,2026-01-17
METAL,Nifty Metal Total Return Index,-0.60,"6,09,73,615",11.65,METAL,2026-01-17
MODEFENCE,Nifty India Defence Total Return Index,-0.60,"32,17,735",85.50,DEFENCE,2026-01-17
CONSUMIETF,Nifty India Consumption Index,-0.60,"29,640",123.25,FMCG,2026-01-17
ICICIB22,S&P BSE BHARAT 22 index,-0.61,"1,58,633",117.60,,2026-01-17
AUTOBEES,Nifty Auto TRI,-0.62,"3,69,881",283.50,AUTO,2026-01-17
CONS,Kotak Nifty India Consumption ETF,-0.67,"19,536",122.18,FMCG,2026-01-17
GSEC5IETF,Nifty 5 yr Benchmark G-Sec Index,-0.70,"11,796",63.72,GSEC,2026-01-17
CPSEETF,CPSE ETF,-0.71,"10,44,318",93.88,PSU,2026-01-17
SELECTIPO,BSE Select IPO Index,-0.71,"1,47,737",44.49,,2026-01-17
HEALTHIETF,Nifty Healthcare Index,-0.76,"1,18,447",148.02,HEALTHCARE,2026-01-17
GILT10BETA,UTI Nifty 10 yr Benchmark G-Sec ETF,-0.77,"3,519",25.81,GSEC,2026-01-17
HNGSNGBEES,Hang Seng Index,-0.77,"3,23,946",535.61,,2026-01-17
ABSLPSE,Aditya Birla Sun Life Nifty PSE ETF,-0.77,"8,62,532",10.29,,2026-01-17
SMALLADD,Nifty Smallcap 250 Index,-0.80,"26,849",16.14,SMALLCAP,2026-01-17
ENERGY,Nifty Energy,-0.81,"13,35,538",34.40,ENERGY,2026-01-17
AONETMMQ50,Nifty Total Market Momentum Quality 50 TRI,-0.83,"43,614",9.56,MOMENTUM,2026-01-17
HEALTHADD,DSP Nifty Healthcare ETF,-0.83,"1,091",145.10,HEALTHCARE,2026-01-17
AXISGOLD,Gold,-0.87,"36,92,281",118.82,GOLD,2026-01-17
EGOLD,Edelweiss Gold ETF,-0.88,"80,742",141.35,GOLD,2026-01-17
GROWWMETAL,Nifty Metal Index,-0.90,"21,78,383",10.99,METAL,2026-01-17
LICNETFGSC,GSEC10 NSE Index,-0.93,"1,97,776",28.70,GSEC,2026-01-17
GROWWPOWER,BSE Power Index - TRI,-0.94,"23,37,231",9.48,,2026-01-17
MAKEINDIA,Nifty India Manufacturing Total Return Index,-0.97,"1,57,942",153.67,MANUFACTURING,2026-01-17
PHARMABEES,Nifty Pharma TRI,-1.08,"72,36,388",22.84,HEALTHCARE,2026-01-17
MOHEALTH,Motilal Oswal S&P BSE Healthcare ETF,-1.23,"1,14,672",43.43,HEALTHCARE,2026-01-17
MOENERGY,Nifty Energy Index,-1.43,"1,26,406",34.44,ENERGY,2026-01-17
LICMFGOLD,Gold,-2.34,"13,108","12,855.75",GOLD,2026-01-17
