SYMBOL,UNDERLYING_ASSET,%CHNG,VOLUME,LTP,CATEGORY,DATE
QUALITY30,Nifty200 Quality 30 Index,1.80,"19,704",20.35,QUALITY,2026-03-11
EBANKNIFTY,Edelweiss Nifty Bank ETF,-2.00,"6,936",55.98,NIFTY_BANK,2026-03-11
AXISBPSETF,Nifty AAA Bond Plus SDL Apr 2026 50:50 Index,0.08,"28,803",13.25,,2026-03-11
ABSL10BANK,BSE Top 10 Banks Index,-1.95,"1,936",167.59,NIFTY_BANK,2026-03-11
GSEC5IETF,Nifty 5 yr Benchmark G-Sec Index,-0.29,"4,403",64.54,GSEC,2026-03-11
EQUAL50,Nifty50 Equal Weight,-1.56,889,316.89,QUALITY,2026-03-11
BBNPNBETF,Baroda BNP Paribas NIFTY Bank ETF,-2.11,"4,996",56.14,NIFTY_BANK,2026-03-11
LICNETFN50,Nifty 50,-1.79,"1,043",266.54,NIFTY_50,2026-03-11
ITBETA,UTI Nifty IT ETF,-1.20,899,310.05,IT,2026-03-11
NPBET,Nifty Private Bank Index,-2.04,956,274.00,NIFTY_BANK,2026-03-11
MOINFRA,BSE India Infrastructure Total Return Index,0.09,"4,500",58.27,INFRASTRUCTURE,2026-03-11
SBIETFQLTY,Nifty 200 Quality 30 Index,-0.41,"1,143",213.57,QUALITY,2026-03-11
LICNMID100,LIC MF Nifty Midcap 100 ETF,-1.01,"4,000",56.87,NIFTY_MIDCAP,2026-03-11
NEXT50ADD,Nifty Next 50 TRI,-1.44,"3,376",66.38,NIFTY_NEXT_50,2026-03-11
HDFCLOWVOL,HDFC NIFTY100 Low Volatility 30 ETF,3.26,"10,810",20.90,LOW_VOLATILITY,2026-03-11
IVZINNIFTY,Nifty 50,0.29,79,"2,770.00",NIFTY_50,2026-03-11
DIVIDEND,BSE 500 Dividend Leaders,-0.42,"6,130",35.35,DIVIDEND,2026-03-11
ENIFTY,Nifty 50 TRI,-1.72,"8,942",23.93,NIFTY_50,2026-03-11
MIDCAPBETA,UTI Nifty Midcap 150 Exchange Traded Fund (ETF),1.03,982,214.80,NIFTY_MIDCAP,2026-03-11
MOIPO,BSE Select IPO Total Return Index,-0.76,"4,798",40.63,,2026-03-11
EQUAL200,BSE 200 Equal Weight,-1.16,"15,184",12.74,QUALITY,2026-03-11
INFRA,Nifty India Infrastructure & Logistics,-0.63,"17,262",10.96,INFRASTRUCTURE,2026-03-11
MOGSEC,Nifty 5 yr Benchmark G-Sec Index,-0.09,"2,911",63.59,GSEC,2026-03-11
NEXT30ADD,BSE SENSEX Next 30 Index,-1.28,"4,397",40.09,SENSEX,2026-03-11
HDFCQUAL,HDFC NIFTY100 Quality 30 ETF,-1.02,"3,129",56.07,QUALITY,2026-03-11
MOALPHA50,Nifty Alpha 50 Total Return Index,0.75,"3,416",49.50,ALPHA,2026-03-11
MIDCAPADD,Nifty Midcap 150 Index,-1.32,"7,497",20.88,NIFTY_MIDCAP,2026-03-11
GILT5BETA,UTI Nifty 5 yr Benchmark G-Sec ETF,-0.94,"2,398",64.57,GSEC,2026-03-11
GROWWLOVOL,Nifty 500 Low Volatility 50 Index   TRI,-1.16,"14,270",10.20,NIFTY_50,2026-03-11
MOQUALITY,Motilal Oswal S&P BSE Quality ETF,1.65,706,194.89,QUALITY,2026-03-11
LICNFNHGP,Nifty 100,-1.62,430,268.48,NIFTY_100,2026-03-11
ESENSEX,BSE Sensex TRI,-1.57,"1,449",77.13,SENSEX,2026-03-11
MOSERVICE,Nifty Services Sector Total Return Index,-1.23,"3,620",30.60,SERVICES,2026-03-11
MOPSE,Nifty PSE Total Return Index,0.11,"1,053",103.10,,2026-03-11
AXISHCETF,Nifty Healthcare Index,0.02,669,151.91,HEALTHCARE,2026-03-11
LOWVOL,Mirae Asset Nifty 100 Low Volatility 30 ETF,-1.30,388,199.95,LOW_VOLATILITY,2026-03-11
ABSLMSCIN,MSCI India Index,-3.13,"2,450",28.50,,2026-03-11
ABGSEC,Aditya Birla Sun Life CRISIL Broad Based Gilt ETF,-0.60,456,112.26,GSEC,2026-03-11
MOLOWVOL,Nifty Midcap 100 TRI,-1.19,"1,145",36.50,LOW_VOLATILITY,2026-03-11
GROWWMC150,Nifty Midcap 150 Index - TRI,-1.21,166,208.99,NIFTY_MIDCAP,2026-03-11
MSCIADD,MSCI India Index,-1.38,554,28.53,,2026-03-11
GSEC10IETF,ICICI Prudential Nifty 10 yr Benchmark G-Sec ETF,0.12,46,260.89,GSEC,2026-03-11
GILT10BETA,UTI Nifty 10 yr Benchmark G-Sec ETF,0.04,326,26.05,GSEC,2026-03-11
MOMNC,Nifty MNC ETF Total Return Index,-1.22,223,30.02,MNC,2026-03-11
LICNETFSEN,SENSEX,0.01,-,881.18,SENSEX,2026-03-11
