SYMBOL,UNDERLYING_ASSET,%CHNG,VOLUME,LTP,CATEGORY,DATE
NEXT30ADD,BSE SENSEX Next 30 Index,-0.32,"19,641",37.89,SENSEX,2026-04-05
SNXT30BEES,BSE Sensex Next 30 Index,-0.53,"19,173",37.77,SENSEX,2026-04-05
MIDCAPADD,Nifty Midcap 150 Index,-0.25,"34,971",19.87,NIFTY_MIDCAP,2026-04-05
GSEC10IETF,ICICI Prudential Nifty 10 yr Benchmark G-Sec ETF,-0.16,"2,652",256.46,GSEC,2026-04-05
HSBCGOLD,Commodity,-1.15,"5,275",127.50,GOLD,2026-04-05
HDFCQUAL,HDFC NIFTY100 Quality 30 ETF,2.52,"11,966",54.50,QUALITY,2026-04-05
MOGSEC,Nifty 5 yr Benchmark G-Sec Index,-0.11,"10,047",63.40,GSEC,2026-04-05
TWCGOLDETF,Commodity,-1.10,"4,296",146.00,GOLD,2026-04-05
TOP20,Nifty Top 20 Equal Weight,0.48,"76,502",8.32,,2026-04-05
BSLSENETFG,BSE SENSEX Index,-0.49,"8,176",73.21,SENSEX,2026-04-05
GROWWMC150,Nifty Midcap 150 Index - TRI,-1.19,"2,675",199.00,NIFTY_MIDCAP,2026-04-05
HEALTHCARE,Nifty 500 Healthcare Index,-0.90,"29,123",17.64,HEALTHCARE,2026-04-05
AXSENSEX,AXIS S&P BSE SENSEX ETF,-0.01,"6,774",75.60,SENSEX,2026-04-05
ESG,NIFTY100 ESG SECTOR LEADERS,0.39,"12,990",38.52,ESG,2026-04-05
DIVIDEND,BSE 500 Dividend Leaders,0.09,"13,332",34.26,DIVIDEND,2026-04-05
GROWWNXT50,Index,-1.40,"7,226",62.10,,2026-04-05
SBIETFCON,Nifty India Consumption Index,1.36,"3,834",108.78,FMCG,2026-04-05
GROWWPSE,Nifty PSE Index - TRI,0.19,"4,088",98.00,,2026-04-05
LICNETFSEN,SENSEX,0.19,474,823.82,SENSEX,2026-04-05
LICNMID100,LIC MF Nifty Midcap 100 ETF,-0.37,"7,167",53.85,NIFTY_MIDCAP,2026-04-05
MOPSE,Nifty PSE Total Return Index,-0.60,"3,595",97.76,,2026-04-05
ITBETA,UTI Nifty IT ETF,3.16,"1,013",320.00,IT,2026-04-05
INFRA,Nifty India Infrastructure & Logistics,-0.19,"29,151",10.43,INFRASTRUCTURE,2026-04-05
MONIFTY100,Nifty 100 Total Return Index,-1.03,"12,767",23.11,NIFTY_100,2026-04-05
EQUAL200,BSE 200 Equal Weight,-0.08,"24,689",12.09,QUALITY,2026-04-05
GROWWCHEM,Nifty Chemicals Index - TRI,0.47,"11,435",25.66,,2026-04-05
MOALPHA50,Nifty Alpha 50 Total Return Index,-0.61,"6,473",45.30,ALPHA,2026-04-05
QUALITY30,Nifty200 Quality 30 Index,0.85,"14,016",18.96,QUALITY,2026-04-05
AXISCETF,NIFTY India Consumption Index,-0.65,"2,058",108.29,FMCG,2026-04-05
GILT5BETA,UTI Nifty 5 yr Benchmark G-Sec ETF,0.50,"3,354",64.69,GSEC,2026-04-05
VALUE,Nifty 500 Value 50,-0.72,"13,226",15.19,VALUE,2026-04-05
NPBET,Nifty Private Bank Index,-0.61,728,252.57,NIFTY_BANK,2026-04-05
HDFCLOWVOL,HDFC NIFTY100 Low Volatility 30 ETF,0.32,"9,119",18.94,LOW_VOLATILITY,2026-04-05
SELECTIPO,BSE Select IPO Index,-0.05,"4,219",38.86,,2026-04-05
IDFNIFTYET,Nifty 50,0.51,599,249.87,NIFTY_50,2026-04-05
LOWVOL,Mirae Asset Nifty 100 Low Volatility 30 ETF,0.27,786,189.26,LOW_VOLATILITY,2026-04-05
ENIFTY,Nifty 50 TRI,0.09,"6,265",22.85,NIFTY_50,2026-04-05
ABSLMSCIN,MSCI India Index,-2.59,"5,298",27.06,,2026-04-05
MON50EQUAL,Nifty 50 Equal Weight Total Return Index,-0.20,"4,368",30.27,NIFTY_50,2026-04-05
LICNETFN50,Nifty 50,0.09,501,253.70,NIFTY_50,2026-04-05
MOIPO,BSE Select IPO Total Return Index,0.80,"3,087",38.98,,2026-04-05
MOMGF,Nifty India Manufacturing Total Return Index,-0.75,773,141.36,MANUFACTURING,2026-04-05
BBNPNBETF,Baroda BNP Paribas NIFTY Bank ETF,1.92,"1,652",51.98,NIFTY_BANK,2026-04-05
ESENSEX,BSE Sensex TRI,-0.03,"1,076",73.50,SENSEX,2026-04-05
GROWWLOVOL,Nifty 500 Low Volatility 50 Index   TRI,0.10,"6,042",9.71,NIFTY_50,2026-04-05
GILT10BETA,UTI Nifty 10 yr Benchmark G-Sec ETF,-0.08,"2,065",25.97,GSEC,2026-04-05
GSEC10ABSL,CRISIL 10 Year Gilt ETF,-0.72,420,108.41,GSEC,2026-04-05
MOSERVICE,Nifty Services Sector Total Return Index,0.69,"1,521",29.10,SERVICES,2026-04-05
MOMNC,Nifty MNC ETF Total Return Index,-1.77,"1,412",27.71,MNC,2026-04-05
ABGSEC,Aditya Birla Sun Life CRISIL Broad Based Gilt ETF,-1.43,271,109.50,GSEC,2026-04-05
MSCIADD,MSCI India Index,5.28,311,28.50,,2026-04-05
