SYMBOL,UNDERLYING_ASSET,%CHNG,VOLUME,LTP,CATEGORY,DATE
EGOLD,Edelweiss Gold ETF,-6.83,"1,74,452",150.00,GOLD,2026-01-22
QGOLDHALF,Gold,-6.86,"2,12,075",124.24,GOLD,2026-01-22
GOLDBND,Commodity - Gold,-6.88,"62,303",148.70,GOLD,2026-01-22
GOLDCASE,Zerodha Gold ETF,-7.30,"3,55,25,286",23.75,GOLD,2026-01-22
GOLDBETA,Gold,-7.38,"39,51,968",126.70,GOLD,2026-01-22
GOLDETF,Mirae Asset Gold ETF,-7.45,"38,08,073",145.75,GOLD,2026-01-22
SETFGOLD,Gold,-7.54,"1,51,11,137",128.14,GOLD,2026-01-22
IVZINGOLD,Gold,-7.64,"1,663","12,955.05",GOLD,2026-01-22
LICMFGOLD,Gold,-7.91,"6,286","13,598.95",GOLD,2026-01-22
GOLDBEES,Gold,-8.05,"13,04,09,893",124.10,GOLD,2026-01-22
HDFCGOLD,Gold,-8.11,"1,60,36,635",128.25,GOLD,2026-01-22
GOLDADD,DSP Gold ETF,-8.31,"5,72,205",145.92,GOLD,2026-01-22
SILVERIETF,Domestic Price of Silver,-9.02,"3,16,31,954",292.96,SILVER,2026-01-22
TATAGOLD,Tata Gold Exchange Traded Fund,-9.10,"27,32,31,510",14.59,GOLD,2026-01-22
SILVERBETA,UTI Silver Exchange Traded Fund (UTI Silver ETF),-9.26,"64,05,395",281.30,SILVER,2026-01-22
AXISGOLD,Gold,-9.32,"46,54,545",124.86,GOLD,2026-01-22
SILVER1,Kotak Silver ETF,-9.37,"52,45,833",276.15,SILVER,2026-01-22
SBISILVER,SBI SILVER ETF,-9.49,"96,34,250",286.83,SILVER,2026-01-22
HDFCSILVER,HDFC Silver ETF,-9.52,"2,22,09,291",282.00,SILVER,2026-01-22
MOSILVER,Domestic Price of Physical Silver,-9.53,"3,97,955",282.05,SILVER,2026-01-22
SILVERADD,DSP Silver ETF,-9.59,"16,24,428",278.79,SILVER,2026-01-22
SILVERCASE,Commodity-Silver,-9.81,"8,25,50,421",29.59,SILVER,2026-01-22
SILVER360,Commodity-Silver,-9.91,"3,40,302",288.50,SILVER,2026-01-22
GROWWSLVR,Commodity-Silver,-10.15,"35,62,678",284.38,SILVER,2026-01-22
BSLGOLDETF,Gold,-10.17,"21,66,361",132.45,GOLD,2026-01-22
AXISILVER,Axis Silver ETF,-10.18,"27,44,570",288.24,SILVER,2026-01-22
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,-10.39,"21,02,78,669",278.39,SILVER,2026-01-22
ESILVER,Edelweiss Silver ETF,-10.91,"4,34,393",291.44,SILVER,2026-01-22
SILVERAG,Mirae Asset Silver ETF,-11.15,"17,93,930",282.31,SILVER,2026-01-22
SILVERBND,Commodity - Silver,-11.17,"2,19,126",285.01,SILVER,2026-01-22
SILVER,Physical price of Silver,-11.69,"1,74,87,686",294.09,SILVER,2026-01-22
TATSILV,Tata Silver Exchange Traded Fund,-15.68,"77,45,23,954",28.33,SILVER,2026-01-22
