SYMBOL,UNDERLYING_ASSET,%CHNG,VOLUME,LTP,CATEGORY,DATE
ABSLNN50ET,Nifty Next 50,0.45,"3,321",65.45,NIFTY_50,2026-04-06
ESG,NIFTY100 ESG SECTOR LEADERS,-,"5,456",38.49,ESG,2026-04-06
CONS,Kotak Nifty India Consumption ETF,-0.46,"19,164",10.76,FMCG,2026-04-06
HDFCLOWVOL,HDFC NIFTY100 Low Volatility 30 ETF,-,"10,857",18.89,LOW_VOLATILITY,2026-04-06
SENSEXADD,DSP S&P BSE Sensex ETF,-0.82,"2,212",74.70,SENSEX,2026-04-06
MIDCAPADD,Nifty Midcap 150 Index,-0.80,"8,243",19.91,NIFTY_MIDCAP,2026-04-06
GSEC10IETF,ICICI Prudential Nifty 10 yr Benchmark G-Sec ETF,-,593,254.43,GSEC,2026-04-06
SBIETFCON,Nifty India Consumption Index,0.55,"1,366",108.68,FMCG,2026-04-06
SDL26BEES,Nifty SDL Apr 2026 Top 20 Equal Weight Index,-0.12,"1,075",137.20,,2026-04-06
GROWWPSE,Nifty PSE Index - TRI,-0.71,"1,394",96.90,,2026-04-06
SETF10GILT,Nifty 10 yr Benchmark G-Sec Index,0.74,512,255.75,GSEC,2026-04-06
MOPSE,Nifty PSE Total Return Index,0.41,"1,273",98.14,,2026-04-06
SBIETFQLTY,Nifty 200 Quality 30 Index,0.12,546,203.62,QUALITY,2026-04-06
MONEXT50,Nifty Next 50 Total Return Index,0.42,"1,730",62.15,NIFTY_NEXT_50,2026-04-06
GROWWCHEM,Nifty Chemicals Index - TRI,-0.47,"4,051",25.52,,2026-04-06
ITBETA,UTI Nifty IT ETF,0.39,286,320.51,IT,2026-04-06
IDFNIFTYET,Nifty 50,-0.27,324,249.30,NIFTY_50,2026-04-06
NEXT30ADD,BSE SENSEX Next 30 Index,0.11,"2,092",37.91,SENSEX,2026-04-06
GILT10BETA,UTI Nifty 10 yr Benchmark G-Sec ETF,-0.50,"2,838",25.84,GSEC,2026-04-06
AXISCETF,NIFTY India Consumption Index,0.06,586,108.41,FMCG,2026-04-06
EBANKNIFTY,Edelweiss Nifty Bank ETF,0.48,"1,171",52.00,NIFTY_BANK,2026-04-06
QUALITY30,Nifty200 Quality 30 Index,0.42,"3,164",19.03,QUALITY,2026-04-06
NPBET,Nifty Private Bank Index,1.19,235,255.58,NIFTY_BANK,2026-04-06
MOMNC,Nifty MNC ETF Total Return Index,0.04,"2,098",28.27,MNC,2026-04-06
TWCGOLDETF,Commodity,0.58,402,146.24,GOLD,2026-04-06
GROWWMC150,Nifty Midcap 150 Index - TRI,0.95,266,199.60,NIFTY_MIDCAP,2026-04-06
SELECTIPO,BSE Select IPO Index,0.49,"1,215",39.06,,2026-04-06
HEALTHADD,DSP Nifty Healthcare ETF,-1.20,323,139.38,HEALTHCARE,2026-04-06
HSBCGOLD,Commodity,1.60,340,128.76,GOLD,2026-04-06
ENIFTY,Nifty 50 TRI,-0.61,"1,655",22.71,NIFTY_50,2026-04-06
GROWWLOVOL,Nifty 500 Low Volatility 50 Index   TRI,0.31,"3,710",9.68,NIFTY_50,2026-04-06
BANK10ADD,BSE Top 10 Banks Index (TRI),5.24,"2,070",15.46,NIFTY_BANK,2026-04-06
BBNPNBETF,Baroda BNP Paribas NIFTY Bank ETF,0.04,593,51.99,NIFTY_BANK,2026-04-06
TOP20,Nifty Top 20 Equal Weight,-0.24,"3,304",8.30,,2026-04-06
LICNETFSEN,SENSEX,-0.27,33,821.63,SENSEX,2026-04-06
INFRA,Nifty India Infrastructure & Logistics,0.10,"2,400",10.44,INFRASTRUCTURE,2026-04-06
VALUE,Nifty 500 Value 50,1.18,"1,569",15.37,VALUE,2026-04-06
MOLOWVOL,Nifty Midcap 100 TRI,-0.26,556,34.16,LOW_VOLATILITY,2026-04-06
MON50EQUAL,Nifty 50 Equal Weight Total Return Index,0.17,620,30.32,NIFTY_50,2026-04-06
ABSL10BANK,BSE Top 10 Banks Index,-0.10,110,154.38,NIFTY_BANK,2026-04-06
ABSLMSCIN,MSCI India Index,-0.33,558,26.95,,2026-04-06
MOIPO,BSE Select IPO Total Return Index,0.21,330,38.97,,2026-04-06
ESENSEX,BSE Sensex TRI,-0.72,70,73.15,SENSEX,2026-04-06
GSEC10ABSL,CRISIL 10 Year Gilt ETF,0.42,45,108.87,GSEC,2026-04-06
MSCIADD,MSCI India Index,-1.92,178,27.05,,2026-04-06
ABGSEC,Aditya Birla Sun Life CRISIL Broad Based Gilt ETF,0.99,41,110.72,GSEC,2026-04-06
MOSERVICE,Nifty Services Sector Total Return Index,-,104,28.99,SERVICES,2026-04-06
