sym,family,cell,params,n,net,avg,wr,tr_n,tr_net,tr_avg,va_n,va_net,va_avg,maxdd,yrs_pos,tr_avg_2x,va_net_2x,tr_avg_3x,va_net_3x
AUDUSD,HANDOFF,1,"{'k': 1.5, 'rr': 2.5, 'stop_atr': 1.5}",841,-27.304107270538132,-0.032466239322875304,0.31747919143876335,444,2.1909956726013,0.004934674938291216,397,-29.49510294313944,-0.07429496963007416,-40.73187712746149,4/12,-0.08937668097665348,-71.95542247254616,-0.19473262941694894,-120.77055949485973
AUDUSD,HANDOFF,2,"{'k': 2.0, 'rr': 1.5, 'stop_atr': 1.5}",690,-50.86135770134953,-0.0737121126106515,0.39565217391304347,379,-17.05275554340925,-0.04499407795094789,311,-33.80860215794029,-0.10870933169755721,-50.8892944425523,3/12,,,,
AUDUSD,HANDOFF,3,"{'k': 2.0, 'rr': 2.5, 'stop_atr': 1.5}",690,-27.8922686075521,-0.040423577692104494,0.3115942028985507,379,-0.14384760772930605,-0.0003795451391274566,311,-27.74842099982278,-0.08922321864894785,-40.26850016170025,3/12,,,,
AUDUSD,HANDOFF,4,"{'k': 2.5, 'rr': 1.5, 'stop_atr': 1.5}",562,-57.626445456571425,-0.102538159175394,0.38434163701067614,318,-31.25784284678675,-0.09829510329178223,244,-26.36860260978467,-0.10806804348272406,-57.24990172158454,4/12,,,,
AUDUSD,HANDOFF,5,"{'k': 2.5, 'rr': 2.5, 'stop_atr': 1.5}",562,-42.18694312935094,-0.07506573510560664,0.298932384341637,318,-20.322819208020938,-0.0639082365032105,244,-21.864123921330005,-0.08960706525135248,-44.84511679472515,6/12,,,,
AUDUSD,IBX,0,"{'rr': 2.0, 'sides': 'L'}",300,0.14836210733017907,0.0004945403577672635,0.37,166,19.258659480905024,0.11601602096930737,134,-19.110297373574845,-0.14261415950428988,-32.665737073418725,9/12,0.1152795158743324,-26.93343613078959,0.08043839154014971,-33.39634903183539
AUDUSD,IBX,1,"{'rr': 2.0, 'sides': 'LS'}",470,9.49689262890714,0.02020615452958966,0.37446808510638296,249,41.845844021360946,0.16805559847936122,221,-32.34895139245382,-0.14637534566721186,-43.30045707001345,6/12,0.14231135213161353,-48.55620674278551,0.10416599493500413,-59.37023195777269
AUDUSD,IBX,2,"{'rr': 3.0, 'sides': 'L'}",284,13.293808841598349,0.04680918606196602,0.31690140845070425,158,29.089445100366735,0.18411041202763756,126,-15.795636258768385,-0.12536219252990782,-28.62463214779435,8/12,0.16203064962835184,-17.53427681425263,0.14463539810349713,-20.03819610881873
AUDUSD,IBX,3,"{'rr': 3.0, 'sides': 'LS'}",435,4.67787458695679,0.010753734682659288,0.30114942528735633,225,37.88884711182495,0.16839487605255535,210,-33.21097252486816,-0.1581474882136579,-44.526103298103564,7/12,0.1482326880425966,-43.688672668374316,0.14690633564033387,-39.808173397359425
USDCAD,ORB,0,"{'open_min': 120, 'rng_min': 30, 'pad': 0.1, 'rr': 2.0, 'cutoff_min': 720}",3274,-559.4323865803611,-0.17087122375698263,0.30604764813683566,2514,-446.77713349266605,-0.17771564578069454,760,-112.65525308769504,-0.14823059616801978,-570.8039199021949,1/12,,,,
USDCAD,ORB,1,"{'open_min': 120, 'rng_min': 30, 'pad': 0.1, 'rr': 3.0, 'cutoff_min': 720}",3274,-566.7635675651051,-0.1731104360308812,0.25626145387904703,2514,-471.44958326105757,-0.18752966716828065,760,-95.31398430404748,-0.12541313724216774,-582.9447873870186,1/12,,,,
USDCAD,ORB,2,"{'open_min': 120, 'rng_min': 60, 'pad': 0.1, 'rr': 2.0, 'cutoff_min': 720}",3083,-414.19016115160616,-0.13434646809977493,0.3285760622770029,2365,-315.4590475666963,-0.13338648945737688,718,-98.73111358490988,-0.13750851474221432,-420.9464826099973,1/12,,,,
USDCAD,ORB,3,"{'open_min': 120, 'rng_min': 60, 'pad': 0.1, 'rr': 3.0, 'cutoff_min': 720}",3083,-410.19993163818003,-0.13305219968802467,0.29581576386636393,2365,-337.23598669156286,-0.14259449754400122,718,-72.96394494661718,-0.10162109324041389,-431.7172273278463,2/12,,,,
USDCAD,ORB,4,"{'open_min': 480, 'rng_min': 30, 'pad': 0.1, 'rr': 2.0, 'cutoff_min': 720}",2685,-148.63842725181192,-0.05535881834331915,0.3865921787709497,2062,-147.0061025204626,-0.07129296921457934,623,-1.6323247313492781,-0.0026201039026473166,-170.76958709992874,4/12,,,,
USDCAD,ORB,5,"{'open_min': 480, 'rng_min': 30, 'pad': 0.1, 'rr': 3.0, 'cutoff_min': 720}",2685,-190.41432135234788,-0.07091781055953367,0.3649906890130354,2062,-167.4488903044154,-0.08120702730573007,623,-22.965431047932515,-0.036862650157195045,-207.5716159624493,2/12,,,,
USDCAD,ORB,6,"{'open_min': 480, 'rng_min': 60, 'pad': 0.1, 'rr': 2.0, 'cutoff_min': 720}",2177,-78.26349319242215,-0.035950157644658774,0.43454294901240237,1652,-53.28413100084526,-0.032254316586468074,525,-24.979362191576875,-0.04757973750776548,-98.21591677975078,3/12,,,,
USDCAD,ORB,7,"{'open_min': 480, 'rng_min': 60, 'pad': 0.1, 'rr': 3.0, 'cutoff_min': 720}",2177,-67.61004754221685,-0.031056521608735347,0.4294901240238861,1652,-41.56899827615749,-0.02516283188629388,525,-26.041049266059346,-0.049601998602017805,-91.53214344674271,3/12,,,,
USDCAD,PULL,0,"{'rr': 2.0, 'stop_atr': 1.5, 'sides': 'L'}",1006,-65.03677899790272,-0.06464888568379991,0.3220675944333996,760,-57.847746811149484,-0.07611545633045985,246,-7.189032186753225,-0.029223708076232622,-100.21022405416389,4/12,,,,
USDCAD,PULL,1,"{'rr': 2.0, 'stop_atr': 1.5, 'sides': 'LS'}",1847,-93.28069727986471,-0.050503896740587285,0.32647536545749867,1430,-68.51401801227408,-0.047911900707883974,417,-24.76667926759066,-0.0593925162292342,-148.66929884118986,4/12,,,,
USDCAD,PULL,2,"{'rr': 2.0, 'stop_atr': 2.5, 'sides': 'L'}",605,-29.274313013014257,-0.048387294236387206,0.3338842975206612,442,-31.786604028341102,-0.0719153937292785,163,2.512291015326838,0.015412828314888575,-60.37369049679967,5/12,,,,
USDCAD,PULL,3,"{'rr': 2.0, 'stop_atr': 2.5, 'sides': 'LS'}",1085,-53.820760573577154,-0.04960438762541673,0.3317972350230415,826,-39.942182074318694,-0.04835615263234709,259,-13.878578499258452,-0.053585245170882055,-96.6467390562893,6/12,,,,
USDCAD,PULL,4,"{'rr': 3.0, 'stop_atr': 1.5, 'sides': 'L'}",851,-46.53665299876671,-0.05468466862369766,0.24794359576968272,639,-63.393942672134706,-0.09920804800021081,212,16.857289673367973,0.07951551732720742,-113.02128928885041,5/12,,,,
USDCAD,PULL,5,"{'rr': 3.0, 'stop_atr': 1.5, 'sides': 'LS'}",1540,-64.52069186268363,-0.04189655315758677,0.2506493506493506,1191,-66.44567318891619,-0.055789817958787735,349,1.9249813262325404,0.005515705805823898,-143.9273086592824,4/12,,,,
USDCAD,PULL,6,"{'rr': 3.0, 'stop_atr': 2.5, 'sides': 'L'}",528,4.8727659693379195,0.009228723426776362,0.2935606060606061,393,-17.982817291351513,-0.04575780481259927,135,22.855583260689432,0.16930061674584765,-43.84297034368083,6/12,,,,
USDCAD,PULL,7,"{'rr': 3.0, 'stop_atr': 2.5, 'sides': 'LS'}",925,-23.02026875266583,-0.024886777029909008,0.2875675675675676,698,-40.07525345098972,-0.05741440322491364,227,17.05498469832388,0.07513209118204353,-83.10672742388206,6/12,,,,
USDCAD,TSMOM,0,"{'N': 20, 'trail': 3.0, 'sides': 'L'}",44,20.914257902322724,0.47532404323460736,0.38636363636363635,33,10.44735729688608,0.31658658475412366,11,10.466900605436642,0.9515364186760583,-6.183754244591513,9/11,0.3042580112735697,10.26966933753051,0.2920712001598101,10.074887465028343
USDCAD,TSMOM,1,"{'N': 20, 'trail': 3.0, 'sides': 'LS'}",93,12.877939190274414,0.13847246441155284,0.3225806451612903,69,4.344699068337247,0.06296665316430793,24,8.533240121937169,0.35555167174738206,-11.535558382259955,7/11,0.05271205568077426,8.204407082249821,0.04256767030769234,7.879528227879652
USDCAD,TSMOM,2,"{'N': 20, 'trail': 4.0, 'sides': 'L'}",40,13.95882928105416,0.348970732026354,0.325,29,6.785637543996643,0.2339875015171256,11,7.173191737057517,0.6521083397325016,-5.943228428309155,9/11,0.222049073565935,6.995523457263577,0.21024892936912376,6.8200657047282975
USDCAD,TSMOM,3,"{'N': 20, 'trail': 4.0, 'sides': 'LS'}",85,-5.791002774764684,-0.06812944440899628,0.23529411764705882,61,-5.798523073385364,-0.09505775530139941,24,0.007520298620679711,0.00031334577586165463,-16.041591494592446,4/11,,,,
USDCAD,TSMOM,4,"{'N': 55, 'trail': 3.0, 'sides': 'L'}",28,6.667135325225033,0.23811197590089403,0.32142857142857145,20,2.651990817501201,0.13259954087506004,8,4.015144507723831,0.5018930634654789,-5.666914535363765,4/11,,,,
USDCAD,TSMOM,5,"{'N': 55, 'trail': 3.0, 'sides': 'LS'}",55,0.5576694223278407,0.010139444042324376,0.32727272727272727,39,-0.015198534996441415,-0.0003897060255497799,16,0.5728679573242803,0.03580424733276752,-11.642503700541466,4/11,,,,
USDCAD,TSMOM,6,"{'N': 55, 'trail': 4.0, 'sides': 'L'}",27,0.2527732726049966,0.009361973059444318,0.2222222222222222,19,-1.3370929325948315,-0.07037331224183324,8,1.589866205199828,0.1987332756499785,-7.623382937229249,3/11,,,,
USDCAD,TSMOM,7,"{'N': 55, 'trail': 4.0, 'sides': 'LS'}",51,-5.703921331663979,-0.1118415947385094,0.21568627450980393,35,-2.156302446372754,-0.06160864132493583,16,-3.547618885291225,-0.22172618033070157,-13.884523859494939,3/11,,,,
USDCAD,AFADE,0,"{'k': 1.5, 'stop_atr': 1.2}",1915,-303.762763075771,-0.15862285278108146,0.370757180156658,1501,-239.12851785014033,-0.1593128033645172,414,-64.63424522563065,-0.1561213652793011,-306.7239502749811,2/12,,,,
USDCAD,AFADE,1,"{'k': 1.5, 'stop_atr': 2.0}",1915,-177.72506425338236,-0.09280682206442943,0.4919060052219321,1501,-131.0411606523976,-0.08730257205356269,414,-46.68390360098479,-0.11276305217629176,-183.84503923036002,1/12,,,,
USDCAD,AFADE,2,"{'k': 2.0, 'stop_atr': 1.2}",1576,-241.75303926765025,-0.15339659852008264,0.33058375634517767,1249,-194.05309211603105,-0.15536676710651004,327,-47.69994715161922,-0.14587139801718416,-242.73652680795888,1/12,,,,
USDCAD,AFADE,3,"{'k': 2.0, 'stop_atr': 2.0}",1576,-124.5463073613751,-0.07902684477244613,0.45241116751269034,1249,-101.19348720064454,-0.08101960544487152,327,-23.35282016073057,-0.07141535217348798,-126.8741346361286,1/12,,,,
USDCAD,AFADE,4,"{'k': 2.5, 'stop_atr': 1.2}",1256,-196.8980521083532,-0.15676596505442134,0.2921974522292994,993,-170.91290028807094,-0.172117724358581,263,-25.985151820282276,-0.098802858632252,-195.83724023029293,2/12,,,,
USDCAD,AFADE,5,"{'k': 2.5, 'stop_atr': 2.0}",1256,-92.37526616084858,-0.07354718643379664,0.4140127388535032,993,-73.98699546405514,-0.07450855535151575,263,-18.388270696793413,-0.06991737907526012,-100.89970065073943,3/12,,,,
USDCAD,HANDOFF,0,"{'k': 1.5, 'rr': 1.5, 'stop_atr': 1.5}",1348,-164.93433125709942,-0.12235484514621618,0.3798219584569733,1047,-122.86440064819888,-0.11734899775377161,301,-42.06993060890055,-0.139767211325251,-172.14734631256553,1/12,,,,
USDCAD,HANDOFF,1,"{'k': 1.5, 'rr': 2.5, 'stop_atr': 1.5}",1348,-177.2794166847395,-0.13151292038927262,0.271513353115727,1047,-115.76887060058405,-0.11057198720208601,301,-61.510546084155436,-0.20435397370151306,-185.42048300521145,1/12,,,,
USDCAD,HANDOFF,2,"{'k': 2.0, 'rr': 1.5, 'stop_atr': 1.5}",1150,-143.78143109189824,-0.12502733138425934,0.3791304347826087,894,-116.85547066317211,-0.1307108172966131,256,-26.92596042872615,-0.10517953292471152,-152.07599321166992,2/12,,,,
USDCAD,HANDOFF,3,"{'k': 2.0, 'rr': 2.5, 'stop_atr': 1.5}",1150,-157.25209079212615,-0.1367409485148923,0.27043478260869563,894,-109.75994061555743,-0.12277398279145126,256,-47.49215017656873,-0.1855162116272216,-162.97144945715166,1/12,,,,
USDCAD,HANDOFF,4,"{'k': 2.5, 'rr': 1.5, 'stop_atr': 1.5}",964,-118.54076358517696,-0.12296759708005908,0.3796680497925311,753,-100.32999661053279,-0.13324036734466504,211,-18.21076697464418,-0.0863069524864653,-125.84662406910446,3/12,,,,
USDCAD,HANDOFF,5,"{'k': 2.5, 'rr': 2.5, 'stop_atr': 1.5}",964,-131.86680282246354,-0.13679128923492068,0.2697095435684647,753,-86.0315911635567,-0.1142517810937008,211,-45.83521165890685,-0.21722849127444005,-142.46066021793774,3/12,,,,
USDCAD,IBX,0,"{'rr': 2.0, 'sides': 'L'}",410,-40.785363784041394,-0.0994764970342473,0.32195121951219513,313,-35.269871340720705,-0.11268329501827701,97,-5.515492443320687,-0.056860746838357595,-49.44261188611291,5/12,,,,
USDCAD,IBX,1,"{'rr': 2.0, 'sides': 'LS'}",699,-70.33028447821238,-0.10061557149958852,0.31759656652360513,542,-30.169449282555643,-0.05566319055822074,157,-40.160835195656716,-0.25580149806150776,-81.48932391238706,4/12,,,,
USDCAD,IBX,2,"{'rr': 3.0, 'sides': 'L'}",388,-37.094999755816765,-0.09560566947375455,0.26288659793814434,296,-37.70234965431745,-0.12737280288620761,92,0.607349898500688,0.006601629331529218,-49.54084943163714,5/12,,,,
USDCAD,IBX,3,"{'rr': 3.0, 'sides': 'LS'}",648,-82.81737537445022,-0.127804591627238,0.25,499,-57.66338902094385,-0.1155578938295468,149,-25.15398635350635,-0.168818700359103,-97.29360213064993,3/12,,,,
USDCHF,ORB,0,"{'open_min': 120, 'rng_min': 30, 'pad': 0.1, 'rr': 2.0, 'cutoff_min': 720}",2525,-150.1125830742037,-0.05945052795017969,0.3473267326732673,1327,-54.89714801677003,-0.04136936549869633,1198,-95.2154350574337,-0.07947866031505317,-161.64688918092475,3/12,,,,
USDCHF,ORB,1,"{'open_min': 120, 'rng_min': 30, 'pad': 0.1, 'rr': 3.0, 'cutoff_min': 720}",2522,-177.48904300716896,-0.07037630571259673,0.29619349722442506,1326,-65.77744470347227,-0.04960591606596702,1196,-111.71159830369673,-0.09340434640777319,-193.96139116547326,3/12,,,,
USDCHF,ORB,2,"{'open_min': 120, 'rng_min': 60, 'pad': 0.1, 'rr': 2.0, 'cutoff_min': 720}",2333,-94.60266226195938,-0.04054979093954538,0.37291041577368195,1236,-35.10291967331551,-0.02840042044766627,1097,-59.49974258864386,-0.05423859853112476,-121.28627639060879,3/12,,,,
USDCHF,ORB,3,"{'open_min': 120, 'rng_min': 60, 'pad': 0.1, 'rr': 3.0, 'cutoff_min': 720}",2333,-104.16281711747006,-0.04464758556256753,0.3437633947706815,1236,-52.31024836515062,-0.042322207415170406,1097,-51.852568752319456,-0.04726761053082904,-138.09397696440678,4/12,,,,
USDCHF,ORB,4,"{'open_min': 480, 'rng_min': 30, 'pad': 0.1, 'rr': 2.0, 'cutoff_min': 720}",2070,-315.2882016537944,-0.15231314089555284,0.36183574879227054,1085,-146.8414636787669,-0.1353377545426423,985,-168.4467379750275,-0.17101191672591626,-317.55185658707893,1/12,,,,
USDCHF,ORB,5,"{'open_min': 480, 'rng_min': 30, 'pad': 0.1, 'rr': 3.0, 'cutoff_min': 720}",2070,-341.6633953302961,-0.16505478035280005,0.34541062801932365,1085,-177.65203743325833,-0.16373459671268048,985,-164.01135789703773,-0.1665089927888708,-345.92705026358055,1/12,,,,
USDCHF,ORB,6,"{'open_min': 480, 'rng_min': 60, 'pad': 0.1, 'rr': 2.0, 'cutoff_min': 720}",1643,-215.7576041561977,-0.1313192965040765,0.3998782714546561,876,-111.44472759153838,-0.1272200086661397,767,-104.3128765646593,-0.1360011428483172,-218.08601366518974,1/12,,,,
USDCHF,ORB,7,"{'open_min': 480, 'rng_min': 60, 'pad': 0.1, 'rr': 3.0, 'cutoff_min': 720}",1643,-216.0411157959066,-0.13149185380152562,0.39622641509433965,876,-117.48923266034977,-0.13412012860770522,767,-98.5518831355568,-0.12849006927712753,-218.75134348671676,1/12,,,,
USDCHF,PULL,0,"{'rr': 2.0, 'stop_atr': 1.5, 'sides': 'L'}",789,-68.39453325633353,-0.08668508650992843,0.31432192648922685,384,-23.347456482041995,-0.06080066792198436,405,-45.04707677429155,-0.11122735005997912,-87.07959677603546,4/11,,,,
USDCHF,PULL,1,"{'rr': 2.0, 'stop_atr': 1.5, 'sides': 'LS'}",1477,-120.70040108710313,-0.08171997365409826,0.3155044008124577,741,-41.305767368072594,-0.05574327580036787,736,-79.39463371903055,-0.10787314363998717,-124.6400649520852,3/12,,,,
USDCHF,PULL,2,"{'rr': 2.0, 'stop_atr': 2.5, 'sides': 'L'}",493,-3.2745035341707087,-0.006641994998317868,0.3407707910750507,251,10.818455824251762,0.04310141762650104,242,-14.09295935842247,-0.05823536924967963,-32.384521697110515,7/11,0.015255747666745447,-21.24825053546263,-0.023412046950021803,-27.11486808364407
USDCHF,PULL,3,"{'rr': 2.0, 'stop_atr': 2.5, 'sides': 'LS'}",891,-25.442688118359918,-0.028555205520044803,0.3344556677890011,462,8.194034718826341,0.0177360058849055,429,-33.63672283718628,-0.07840727934076056,-42.53087663847344,6/12,-0.01308311845934124,-47.272960810582305,-0.04341212116982783,-54.27510777544656
USDCHF,PULL,4,"{'rr': 3.0, 'stop_atr': 1.5, 'sides': 'L'}",674,-20.946484056194983,-0.031077869519577125,0.2507418397626113,339,11.518082591092956,0.033976644811483644,335,-32.464566647287924,-0.09690915417100873,-62.219572163642894,5/11,-0.00823484884614576,-49.73635178252735,-0.0504232715071476,-70.4147107860399
USDCHF,PULL,5,"{'rr': 3.0, 'stop_atr': 1.5, 'sides': 'LS'}",1255,-45.00616210143842,-0.03586148374616607,0.24940239043824702,639,13.299785829326296,0.020813436352623314,616,-58.30594793076472,-0.09465251287461805,-87.25323927601507,6/12,-0.03346531249916636,-96.13803273358909,-0.09248389279316187,-125.06698272324654
USDCHF,PULL,6,"{'rr': 3.0, 'stop_atr': 2.5, 'sides': 'L'}",406,10.031442143239218,0.024707985574480833,0.29802955665024633,203,16.994735617566704,0.0837179094461414,203,-6.963293474327493,-0.03430193829717977,-28.4402306500974,6/11,0.040250187510548055,-11.075196029775038,0.008467347104555547,-20.826407163302207
USDCHF,PULL,7,"{'rr': 3.0, 'stop_atr': 2.5, 'sides': 'LS'}",767,-13.53001961992641,-0.01764018203380236,0.2790091264667536,390,5.176052457764278,0.013271929378882765,377,-18.70607207769069,-0.04961822832278697,-33.996108150493555,3/12,-0.0207515769609192,-32.945019371790835,-0.04994528495432378,-44.01320566915471
USDCHF,TSMOM,0,"{'N': 20, 'trail': 3.0, 'sides': 'L'}",42,-14.492723257093987,-0.34506483945461874,0.21428571428571427,27,-13.636686199465705,-0.5050624518320631,15,-0.8560370576282825,-0.05706913717521884,-15.690125705005006,2/11,,,,
USDCHF,TSMOM,1,"{'N': 20, 'trail': 3.0, 'sides': 'LS'}",84,-11.801566192792912,-0.14049483562848705,0.2857142857142857,55,-18.445605607580585,-0.3353746474105561,29,6.644039414787679,0.22910480740647168,-20.027453936131824,4/11,,,,
USDCHF,TSMOM,2,"{'N': 20, 'trail': 4.0, 'sides': 'L'}",40,-20.258938110862857,-0.5064734527715714,0.175,26,-18.106071035000554,-0.6963873475000213,14,-2.1528670758623036,-0.15377621970445027,-21.109174344364618,2/11,,,,
USDCHF,TSMOM,3,"{'N': 20, 'trail': 4.0, 'sides': 'LS'}",75,-20.718086400648424,-0.27624115200864563,0.25333333333333335,53,-27.823245238878172,-0.5249668912995882,22,7.105158838229757,0.3229617653740799,-28.943711997971587,3/11,,,,
USDCHF,TSMOM,4,"{'N': 55, 'trail': 3.0, 'sides': 'L'}",23,-10.557314496758108,-0.4590136737720917,0.17391304347826086,14,-7.302298159137467,-0.5215927256526762,9,-3.255016337620639,-0.3616684819578488,-9.991607637690276,2/10,,,,
USDCHF,TSMOM,5,"{'N': 55, 'trail': 3.0, 'sides': 'LS'}",45,-10.374159258808445,-0.23053687241796544,0.24444444444444444,25,-11.335763160714876,-0.45343052642859505,20,0.9616039019064341,0.0480801950953217,-12.226899650771264,3/11,,,,
USDCHF,TSMOM,6,"{'N': 55, 'trail': 4.0, 'sides': 'L'}",22,-13.231845609727657,-0.6014475277148935,0.18181818181818182,14,-9.661830620969884,-0.6901307586407059,8,-3.5700149887577757,-0.44625187359472196,-12.666138750659826,0/10,,,,
USDCHF,TSMOM,7,"{'N': 55, 'trail': 4.0, 'sides': 'LS'}",43,-16.17211109570168,-0.3760956068767833,0.20930232558139536,25,-16.550822200152037,-0.6620328880060815,18,0.37871110445035916,0.02103950580279773,-15.606404236633844,2/11,,,,
USDCHF,AFADE,0,"{'k': 1.5, 'stop_atr': 1.2}",1626,-247.0380806023627,-0.15192993886984177,0.36100861008610086,858,-122.20915574184889,-0.14243491345203832,768,-124.8289248605138,-0.162537662578794,-251.74179935716728,1/12,,,,
USDCHF,AFADE,1,"{'k': 1.5, 'stop_atr': 2.0}",1626,-117.20814873237501,-0.07208373230773371,0.48523985239852396,858,-70.30280411054576,-0.08193800012884121,768,-46.90534462182926,-0.06107466747634018,-121.52446622129237,2/12,,,,
USDCHF,AFADE,2,"{'k': 2.0, 'stop_atr': 1.2}",1334,-268.6607101942699,-0.20139483522808838,0.30134932533733133,695,-140.58114643544863,-0.20227503084237214,639,-128.07956375882128,-0.20043750196998636,-271.24897869757075,0/12,,,,
USDCHF,AFADE,3,"{'k': 2.0, 'stop_atr': 2.0}",1334,-141.89734806480035,-0.1063698261355325,0.424287856071964,695,-89.9846604074704,-0.12947433152154014,639,-51.912687657329954,-0.08124051276577457,-145.8963064654367,2/12,,,,
USDCHF,AFADE,4,"{'k': 2.5, 'stop_atr': 1.2}",1101,-192.50038211938215,-0.1748414006533898,0.27520435967302453,559,-92.46985775802727,-0.16542013910201658,542,-100.03052436135489,-0.18455816302833006,-206.32479384393804,2/12,,,,
USDCHF,AFADE,5,"{'k': 2.5, 'stop_atr': 2.0}",1101,-88.43803672576672,-0.0803251923031487,0.3960036330608538,559,-57.076080838499294,-0.10210390132110786,542,-31.361955887267428,-0.05786338724588086,-96.82018081456899,3/12,,,,
USDCHF,HANDOFF,0,"{'k': 1.5, 'rr': 1.5, 'stop_atr': 1.5}",1121,-109.78507637372445,-0.09793494770180593,0.3871543264942016,581,-42.41256606392804,-0.07299925312207924,540,-67.3725103097964,-0.12476390798110444,-123.0769979956207,3/12,,,,
USDCHF,HANDOFF,1,"{'k': 1.5, 'rr': 2.5, 'stop_atr': 1.5}",1121,-126.42782979979965,-0.11278129330936633,0.2836752899197145,581,-57.812174191217636,-0.09950460273875669,540,-68.61565560858202,-0.12706602890478153,-140.22150473803617,3/12,,,,
USDCHF,HANDOFF,2,"{'k': 2.0, 'rr': 1.5, 'stop_atr': 1.5}",991,-90.66865858420584,-0.09149208737054071,0.3895055499495459,517,-36.01850382268121,-0.06966828592394818,474,-54.65015476152462,-0.11529568515089582,-106.40393297544004,3/12,,,,
USDCHF,HANDOFF,3,"{'k': 2.0, 'rr': 2.5, 'stop_atr': 1.5}",991,-97.18864979276557,-0.09807129141550512,0.2875882946518668,517,-41.0900482160568,-0.07947784954749865,474,-56.098601576708774,-0.11835148011963877,-112.01173130631244,3/12,,,,
USDCHF,HANDOFF,4,"{'k': 2.5, 'rr': 1.5, 'stop_atr': 1.5}",861,-79.64198970030864,-0.09249940731743164,0.389082462253194,447,-26.3174238828691,-0.05887566864176533,414,-53.324565817439534,-0.1288032990759409,-92.56073316310466,4/12,,,,
USDCHF,HANDOFF,5,"{'k': 2.5, 'rr': 2.5, 'stop_atr': 1.5}",861,-82.68061087191865,-0.09602858405565463,0.2868757259001161,447,-28.418857165401302,-0.06357686166756443,414,-54.261753706517354,-0.1310670379384477,-96.09427659714989,5/12,,,,
USDCHF,IBX,0,"{'rr': 2.0, 'sides': 'L'}",302,-22.824962178643897,-0.07557934496239702,0.3344370860927152,154,13.347461473310485,0.08667182774876939,148,-36.17242365195438,-0.2444082679186107,-52.078070806519904,7/12,0.022363781232608026,-41.2909046136469,-0.030505356956781974,-49.97561101389814
USDCHF,IBX,1,"{'rr': 2.0, 'sides': 'LS'}",503,-24.029516600297864,-0.04777239880774923,0.3379721669980119,258,6.250688976384955,0.024227476652654865,245,-30.28020557668282,-0.12359267582319519,-45.75943709592507,6/12,-0.06162938474264689,-49.67265055397361,-0.11747306200401116,-60.10041890658874
USDCHF,IBX,2,"{'rr': 3.0, 'sides': 'L'}",286,11.78061712564972,0.04119096897080322,0.3041958041958042,148,27.543132581086162,0.1861022471695011,138,-15.762515455436448,-0.11422112648866992,-42.194638359961985,7/12,0.14492988680891702,-22.126806691289588,0.08828202905070347,-28.84981037310522
USDCHF,IBX,3,"{'rr': 3.0, 'sides': 'LS'}",467,15.91965429845626,0.03408919549990634,0.2955032119914347,246,21.755749825823532,0.08843800742204688,221,-5.836095527367281,-0.026407672069535208,-30.4846429150343,6/12,0.06091695249489918,-11.329529916070317,-0.01781086875081094,-18.775552146026612
