entry_ts,side,entry,sl,t1,exit_ts,r,attempt,zone,mfe_r,mae_r,sess_date,sig_ts,exit_px,exit_reason,t1_hit,t1_fallback,risk,rr_t1_planned,year
2013-10-24 08:32:00-04:00,short,1345.3030,1346.8420,1344.2730,2013-10-24 08:33:00-04:00,0.3358,3,PDH,0.6846,0.0786,2013-10-24,2013-10-24 08:31:00-04:00,1345.3030,runner_stop,1,0,1.7690,0.5822,2013
2013-10-25 13:12:00-04:00,short,1354.2220,1355.7470,1348.8420,2013-10-25 16:55:00-04:00,2.0798,1,PDH,2.3248,0.3618,2013-10-25,2013-10-25 13:10:00-04:00,1350.3420,sessend_pre_t1,0,0,1.7550,3.0655,2013
2013-10-28 10:53:00-04:00,short,1358.3420,1359.4370,1353.7720,2013-10-28 10:54:00-04:00,-1.0000,1,PDH,0.1811,0.8264,2013-10-28,2013-10-28 10:52:00-04:00,1359.4370,sl,0,0,1.3250,3.4491,2013
2013-10-28 10:56:00-04:00,short,1358.9810,1359.3370,1353.7720,2013-10-28 11:00:00-04:00,-1.0000,2,PDH,0.5273,0.9488,2013-10-28,2013-10-28 10:55:00-04:00,1359.3370,sl,0,0,0.5860,8.8891,2013
2013-10-28 11:06:00-04:00,short,1360.7420,1361.5420,1353.7720,2013-10-28 16:55:00-04:00,6.7571,3,PDH,8.8350,0.6796,2013-10-28,2013-10-28 11:04:00-04:00,1352.6730,sessend_runner,1,0,1.0300,6.7670,2013
2013-10-29 03:47:00-04:00,long,1342.5420,1341.1420,1353.8220,2013-10-29 03:48:00-04:00,-1.0000,1,PDL,0.6135,1.5951,2013-10-29,2013-10-29 03:46:00-04:00,1341.1420,sl,0,0,1.6300,6.9202,2013
2013-10-29 03:50:00-04:00,long,1342.5420,1340.1420,1353.8220,2013-10-29 16:55:00-04:00,0.8787,2,PDL,3.9525,0.6791,2013-10-29,2013-10-29 03:49:00-04:00,1345.0830,sessend_pre_t1,0,0,2.6300,4.2890,2013
2013-10-29 21:30:00-04:00,long,1340.2320,1339.2960,1343.2200,2013-10-30 14:00:00-04:00,1.8528,1,PDL,16.5189,0.6501,2013-10-30,2013-10-29 21:29:00-04:00,1340.2320,runner_stop,1,0,1.1660,2.5626,2013
2013-10-30 14:28:00-04:00,long,1336.7320,1335.3500,1345.4030,2013-10-30 16:55:00-04:00,5.1537,2,PDL,5.4001,0.3412,2013-10-30,2013-10-30 14:27:00-04:00,1344.7370,sessend_runner,1,0,1.6120,5.3790,2013
2013-10-31 02:33:00-04:00,long,1334.2220,1333.4220,1335.7910,2013-10-31 03:32:00-04:00,0.9953,1,PDL,3.0000,0.5922,2013-10-31,2013-10-31 02:32:00-04:00,1334.2220,runner_stop,1,0,1.0300,1.5233,2013
2013-10-31 03:35:00-04:00,long,1334.5120,1334.2020,1337.3120,2013-10-31 04:03:00-04:00,-1.0000,2,PDL,3.9815,1.9074,2013-10-31,2013-10-31 03:34:00-04:00,1334.2020,sl,0,0,0.5400,5.1852,2013
2013-10-31 04:08:00-04:00,long,1332.6620,1331.9200,1336.4030,2013-10-31 07:45:00-04:00,2.8424,3,PDL,4.4650,0.5658,2013-10-31,2013-10-31 04:07:00-04:00,1332.6620,runner_stop,1,0,0.9720,3.8488,2013
2013-11-01 05:40:00-04:00,long,1319.0520,1318.1620,1321.5930,2013-11-01 05:47:00-04:00,-1.0000,1,PDL,0.4554,0.8027,2013-11-01,2013-11-01 05:38:00-04:00,1318.1620,sl,0,0,1.1200,2.2688,2013
2013-11-01 05:51:00-04:00,long,1318.5930,1318.2930,1319.5620,2013-11-01 05:52:00-04:00,-1.0000,2,PDL,0.4698,0.5962,2013-11-01,2013-11-01 05:50:00-04:00,1318.2930,sl,0,0,0.5300,1.8283,2013
2013-11-01 06:04:00-04:00,long,1317.2620,1316.3420,1319.5620,2013-11-01 06:18:00-04:00,-1.0000,3,PDL,0.6965,1.2870,2013-11-01,2013-11-01 06:03:00-04:00,1316.3420,sl,0,0,1.1500,2.0000,2013
2013-11-05 03:23:00-05:00,long,1309.6420,1309.3220,1312.7420,2013-11-05 10:00:00-05:00,4.0909,1,PDL,18.5055,0.4018,2013-11-05,2013-11-05 03:22:00-05:00,1309.6420,runner_stop,1,0,0.5500,5.6364,2013
2013-11-05 10:08:00-05:00,long,1307.3900,1306.8520,1314.5420,2013-11-05 10:10:00-05:00,-1.0000,2,PDL,0.5104,0.7266,2013-11-05,2013-11-05 10:07:00-05:00,1306.8520,sl,0,0,0.7680,9.3125,2013
2013-11-05 10:12:00-05:00,long,1307.3720,1307.0920,1314.5420,2013-11-05 10:12:00-05:00,-1.0000,3,PDL,0.0392,0.7451,2013-11-05,2013-11-05 10:11:00-05:00,1307.0920,sl,0,0,0.5100,14.0588,2013
2013-11-06 06:06:00-05:00,short,1321.2800,1322.0070,1316.5960,2013-11-06 16:55:00-05:00,4.4355,1,PDH,7.0470,0.0000,2013-11-06,2013-11-06 06:05:00-05:00,1317.6420,sessend_runner,1,0,0.9570,4.8945,2013
2013-11-07 07:59:00-05:00,short,1323.8570,1325.5370,1310.8420,2013-11-07 16:55:00-05:00,7.0591,1,PDH,14.2168,0.3037,2013-11-07,2013-11-07 07:58:00-05:00,1307.3530,sessend_runner,1,0,1.9100,6.8141,2013
2013-11-08 08:31:00-05:00,long,1294.6790,1292.4800,1313.6580,2013-11-08 08:31:00-05:00,-1.0000,1,PDL,0.3886,1.0173,2013-11-08,2013-11-08 08:30:00-05:00,1292.4800,sl,0,0,2.4290,7.8135,2013
2013-11-08 08:32:00-05:00,long,1295.6230,1292.2080,1313.6580,2013-11-08 08:33:00-05:00,-1.0000,2,PDL,0.5048,1.3561,2013-11-08,2013-11-08 08:31:00-05:00,1292.2080,sl,0,0,3.6450,4.9479,2013
2013-11-08 08:35:00-05:00,long,1293.3430,1290.7800,1313.6580,2013-11-08 08:42:00-05:00,-1.0000,3,PDL,0.9001,1.1461,2013-11-08,2013-11-08 08:34:00-05:00,1290.7800,sl,0,0,2.7930,7.2735,2013
2013-11-11 04:33:00-05:00,long,1279.9930,1279.3180,1282.4830,2013-11-11 04:33:00-05:00,-1.0000,1,PDL,0.1878,0.7713,2013-11-11,2013-11-11 04:32:00-05:00,1279.3180,sl,0,0,0.9050,2.7514,2013
2013-11-11 04:34:00-05:00,long,1280.1630,1279.2950,1282.4830,2013-11-11 16:55:00-05:00,1.9506,2,PDL,6.8889,0.7559,2013-11-11,2013-11-11 04:33:00-05:00,1282.7420,sessend_runner,1,0,1.0980,2.1129,2013
2013-11-11 22:02:00-05:00,long,1277.2130,1276.6430,1280.3950,2013-11-11 22:16:00-05:00,-1.0000,1,PDL,1.1213,0.7725,2013-11-12,2013-11-11 22:01:00-05:00,1276.6430,sl,0,0,0.8000,3.9775,2013
2013-11-11 22:18:00-05:00,long,1277.6030,1276.6920,1280.3950,2013-11-12 00:29:00-05:00,-1.0000,2,PDL,1.9106,0.8791,2013-11-12,2013-11-11 22:17:00-05:00,1276.6920,sl,0,0,1.1410,2.4470,2013
2013-11-12 00:30:00-05:00,long,1277.1690,1276.6000,1278.4900,2013-11-12 11:01:00-05:00,1.0348,3,PDL,10.2053,1.0976,2013-11-12,2013-11-12 00:29:00-05:00,1277.1690,runner_stop,1,0,0.7990,1.6533,2013
2013-11-13 18:39:00-05:00,short,1284.1240,1284.2640,1282.5420,2013-11-13 18:39:00-05:00,-1.0000,1,PDH,0.0649,0.5432,2013-11-14,2013-11-13 18:38:00-05:00,1284.2640,sl,0,0,0.3700,4.2757,2013
2013-11-13 18:47:00-05:00,short,1285.5830,1286.0300,1282.5420,2013-11-13 19:24:00-05:00,-1.0000,2,PDH,2.7474,0.9232,2013-11-14,2013-11-13 18:46:00-05:00,1286.0300,sl,0,0,0.6770,4.4919,2013
2013-11-13 19:26:00-05:00,short,1285.8730,1286.1230,1283.9830,2013-11-13 23:50:00-05:00,2.6708,3,PDH,10.8854,0.3437,2013-11-14,2013-11-13 19:25:00-05:00,1285.8730,runner_stop,1,0,0.4800,3.9375,2013
2013-11-18 08:06:00-05:00,long,1278.6220,1278.0320,1284.7930,2013-11-18 08:13:00-05:00,-1.0000,1,PDL,0.9634,1.2463,2013-11-18,2013-11-18 08:05:00-05:00,1278.0320,sl,0,0,0.8200,7.5256,2013
2013-11-18 08:17:00-05:00,long,1279.1030,1278.1730,1282.5830,2013-11-18 11:25:00-05:00,2.2017,2,PDL,5.2190,0.4052,2013-11-18,2013-11-18 08:16:00-05:00,1279.1030,runner_stop,1,1,1.1600,3.0000,2013
2013-11-18 11:31:00-05:00,long,1276.4720,1275.2580,1280.7970,2013-11-18 11:38:00-05:00,-1.0000,3,PDL,0.6371,0.9903,2013-11-18,2013-11-18 11:30:00-05:00,1275.2580,sl,0,0,1.4440,2.9952,2013
2013-11-19 06:17:00-05:00,long,1270.0220,1269.2020,1272.8430,2013-11-19 16:55:00-05:00,2.9398,1,PDL,8.4000,0.5990,2013-11-19,2013-11-19 06:16:00-05:00,1275.3220,sessend_runner,1,0,1.0500,2.6867,2013
2013-11-20 06:31:00-05:00,long,1264.3170,1260.9230,1271.0630,2013-11-20 08:00:00-05:00,-1.0000,1,PDL,0.6198,1.0058,2013-11-20,2013-11-20 06:28:00-05:00,1260.9230,sl,0,0,3.6240,1.8615,2013
2013-11-20 08:02:00-05:00,long,1261.6490,1260.5660,1266.5630,2013-11-20 08:21:00-05:00,-1.0000,2,PDL,2.3222,0.8880,2013-11-20,2013-11-20 08:01:00-05:00,1260.5660,sl,0,0,1.3130,3.7426,2013
2013-11-20 08:24:00-05:00,long,1261.0060,1259.4010,1264.6980,2013-11-20 08:25:00-05:00,-1.0000,3,PDL,0.0965,1.1444,2013-11-20,2013-11-20 08:23:00-05:00,1259.4010,sl,0,0,1.8350,2.0120,2013
2013-11-21 09:32:00-05:00,long,1241.2530,1240.5860,1243.1150,2013-11-21 09:42:00-05:00,-1.0000,1,PDL,1.7503,1.2999,2013-11-21,2013-11-21 09:31:00-05:00,1240.5860,sl,0,0,0.8970,2.0758,2013
2013-11-21 09:46:00-05:00,long,1239.0680,1237.5120,1242.8230,2013-11-21 09:49:00-05:00,-1.0000,2,PDL,0.0672,0.8819,2013-11-21,2013-11-21 09:45:00-05:00,1237.5120,sl,0,0,1.7860,2.1025,2013
2013-11-21 09:55:00-05:00,long,1237.8430,1237.0660,1242.8230,2013-11-21 16:55:00-05:00,4.6753,3,PDL,9.1619,0.5065,2013-11-21,2013-11-21 09:54:00-05:00,1242.6130,sessend_runner,1,0,1.0070,4.9454,2013
2013-11-24 18:05:00-05:00,long,1238.2430,1237.4330,1243.7030,2013-11-24 18:08:00-05:00,-1.0000,1,PDL,0.5962,0.8942,2013-11-25,2013-11-24 18:04:00-05:00,1237.4330,sl,0,0,1.0400,5.2500,2013
2013-11-24 18:11:00-05:00,long,1238.1130,1237.8730,1243.7030,2013-11-24 23:41:00-05:00,9.0255,2,PDL,13.0851,0.6170,2013-11-25,2013-11-24 18:10:00-05:00,1238.1130,runner_stop,1,0,0.4700,11.8936,2013
2013-11-24 23:45:00-05:00,long,1238.0600,1237.8200,1240.4320,2013-11-24 23:45:00-05:00,-1.0000,3,PDL,0.1085,1.3617,2013-11-25,2013-11-24 23:44:00-05:00,1237.8200,sl,0,0,0.4700,5.0468,2013
2013-11-25 14:58:00-05:00,short,1251.7090,1252.3900,1247.0100,2013-11-25 16:38:00-05:00,-1.0000,1,PDH,3.6103,0.7838,2013-11-25,2013-11-25 14:57:00-05:00,1252.3900,sl,0,0,0.9110,5.1581,2013
2013-11-25 16:42:00-05:00,short,1252.4900,1253.3490,1248.4200,2013-11-25 16:55:00-05:00,0.4013,2,PDH,0.6676,0.4601,2013-11-25,2013-11-25 16:41:00-05:00,1251.8230,sessend_pre_t1,0,0,1.0890,3.7374,2013
2013-11-25 18:17:00-05:00,short,1254.8090,1257.8420,1249.8130,2013-11-26 16:55:00-05:00,1.8835,1,PDH,4.6610,0.6059,2013-11-26,2013-11-25 18:16:00-05:00,1242.9130,sessend_runner,1,0,3.2630,1.5311,2013
2013-11-27 12:02:00-05:00,long,1238.7430,1237.7930,1243.9630,2013-11-27 13:29:00-05:00,-1.0000,1,PDL,2.8390,0.8263,2013-11-27,2013-11-27 12:01:00-05:00,1237.7930,sl,0,0,1.1800,4.4237,2013
2013-11-27 13:30:00-05:00,long,1238.6570,1237.7680,1241.4730,2013-11-27 15:15:00-05:00,-1.0000,2,PDL,1.9598,2.1314,2013-11-27,2013-11-27 13:29:00-05:00,1237.7680,sl,0,0,1.1190,2.5165,2013
2013-11-27 15:23:00-05:00,long,1236.9890,1236.5090,1240.4140,2013-11-27 15:26:00-05:00,-1.0000,3,PDL,0.0746,0.8380,2013-11-27,2013-11-27 15:22:00-05:00,1236.5090,sl,0,0,0.7100,4.8239,2013
2013-11-27 18:27:00-05:00,long,1236.2030,1234.8030,1240.8590,2013-11-27 18:30:00-05:00,-1.0000,1,PDL,1.2454,0.8834,2013-11-28,2013-11-27 18:26:00-05:00,1234.8030,sl,0,0,1.6300,2.8564,2013
2013-11-27 18:35:00-05:00,long,1235.7370,1235.4330,1238.2330,2013-11-28 12:09:00-05:00,6.3933,2,PDL,18.6311,0.1573,2013-11-28,2013-11-27 18:34:00-05:00,1243.9730,sessend_runner,1,0,0.5340,4.6742,2013
2013-11-29 03:10:00-05:00,short,1249.2430,1249.7530,1243.8260,2013-11-29 07:30:00-05:00,-1.0000,1,PDH,6.7703,3.4230,2013-11-29,2013-11-29 03:09:00-05:00,1249.7530,sl,0,0,0.7400,7.3203,2013
2013-11-29 07:32:00-05:00,short,1250.5430,1251.4430,1247.4530,2013-11-29 07:38:00-05:00,-1.0000,2,PDH,0.7044,0.8646,2013-11-29,2013-11-29 07:31:00-05:00,1251.4430,sl,0,0,1.1300,2.7345,2013
2013-11-29 07:41:00-05:00,short,1251.5240,1251.9510,1247.4530,2013-11-29 07:43:00-05:00,-1.0000,3,PDH,0.8387,0.8174,2013-11-29,2013-11-29 07:40:00-05:00,1251.9510,sl,0,0,0.6570,6.1963,2013
2013-12-02 04:07:00-05:00,long,1239.4130,1238.4650,1242.5730,2013-12-02 04:27:00-05:00,-1.0000,1,PDL,1.0586,1.2224,2013-12-02,2013-12-02 04:06:00-05:00,1238.4650,sl,0,0,1.1780,2.6825,2013
2013-12-02 04:30:00-05:00,long,1238.6880,1237.5580,1240.6600,2013-12-02 04:52:00-05:00,-1.0000,2,PDL,0.9382,0.8493,2013-12-02,2013-12-02 04:29:00-05:00,1237.5580,sl,0,0,1.3600,1.4500,2013
2013-12-02 04:53:00-05:00,long,1237.8590,1237.5330,1239.9640,2013-12-02 04:53:00-05:00,-1.0000,3,PDL,0.0252,1.1853,2013-12-02,2013-12-02 04:52:00-05:00,1237.5330,sl,0,0,0.5560,3.7860,2013
2013-12-03 10:10:00-05:00,long,1217.1780,1215.2030,1220.6880,2013-12-03 16:55:00-05:00,1.7278,1,PDL,4.0662,0.0703,2013-12-03,2013-12-03 10:09:00-05:00,1223.3370,sessend_runner,1,0,2.2050,1.5918,2013
2013-12-04 03:14:00-05:00,long,1213.6530,1212.7830,1217.8030,2013-12-04 05:10:00-05:00,-1.0000,1,PDL,3.4273,0.8073,2013-12-04,2013-12-04 03:13:00-05:00,1212.7830,sl,0,0,1.1000,3.7727,2013
2013-12-04 05:13:00-05:00,long,1213.1140,1212.9430,1217.4230,2013-12-04 05:27:00-05:00,-1.0000,2,PDL,2.1421,0.6783,2013-12-04,2013-12-04 05:12:00-05:00,1212.9430,sl,0,0,0.4010,10.7456,2013
2013-12-04 05:31:00-05:00,long,1212.9420,1212.4440,1213.9730,2013-12-04 05:42:00-05:00,-1.0000,3,PDL,1.3338,0.6868,2013-12-04,2013-12-04 05:30:00-05:00,1212.4440,sl,0,0,0.7280,1.4162,2013
2013-12-04 09:14:00-05:00,short,1227.1770,1228.1280,1223.4630,2013-12-04 09:17:00-05:00,-1.0000,1,PDH,0.5859,2.0787,2013-12-04,2013-12-04 09:13:00-05:00,1228.1280,sl,0,0,1.1810,3.1448,2013
2013-12-04 09:19:00-05:00,short,1228.9430,1230.6430,1223.4630,2013-12-04 12:17:00-05:00,-1.0000,2,PDH,2.1819,1.8477,2013-12-04,2013-12-04 09:18:00-05:00,1230.6430,sl,0,0,1.9300,2.8394,2013
2013-12-04 12:23:00-05:00,short,1236.2470,1237.0210,1227.6830,2013-12-04 12:30:00-05:00,-1.0000,3,PDH,1.7321,7.3287,2013-12-04,2013-12-04 12:22:00-05:00,1237.0210,sl,0,0,1.0040,8.5299,2013
2013-12-06 08:31:00-05:00,long,1216.9640,1211.6700,1235.3880,2013-12-06 16:55:00-05:00,3.0462,1,PDL,4.9446,0.5825,2013-12-06,2013-12-06 08:30:00-05:00,1228.5530,sessend_runner,1,0,5.5240,3.3353,2013
2013-12-10 01:08:00-05:00,short,1244.1400,1244.9590,1241.7110,2013-12-10 01:10:00-05:00,-1.0000,1,PDH,0.0343,0.8999,2013-12-10,2013-12-10 01:07:00-05:00,1244.9590,sl,0,0,1.0490,2.3155,2013
2013-12-10 01:12:00-05:00,short,1244.0620,1244.9830,1241.7110,2013-12-10 01:53:00-05:00,-1.0000,2,PDH,0.2772,1.0087,2013-12-10,2013-12-10 01:11:00-05:00,1244.9830,sl,0,0,1.1510,2.0426,2013
2013-12-10 02:04:00-05:00,short,1246.6130,1246.9930,1243.9210,2013-12-10 03:02:00-05:00,-1.0000,3,PDH,4.2557,1.9098,2013-12-10,2013-12-10 02:03:00-05:00,1246.9930,sl,0,0,0.6100,4.4131,2013
2013-12-12 04:24:00-05:00,long,1244.6870,1243.4170,1253.3500,2013-12-12 04:51:00-05:00,-1.0000,1,PDL,0.7700,1.2907,2013-12-12,2013-12-12 04:23:00-05:00,1243.4170,sl,0,0,1.5000,5.7753,2013
2013-12-12 04:54:00-05:00,long,1241.8200,1240.6430,1245.3200,2013-12-12 04:55:00-05:00,-1.0000,2,PDL,0.2274,1.0647,2013-12-12,2013-12-12 04:53:00-05:00,1240.6430,sl,0,0,1.4070,2.4876,2013
2013-12-12 04:57:00-05:00,long,1241.2420,1240.3130,1245.3200,2013-12-12 06:52:00-05:00,-1.0000,3,PDL,3.0207,3.5669,2013-12-12,2013-12-12 04:56:00-05:00,1240.3130,sl,0,0,1.1590,3.5186,2013
2013-12-13 05:21:00-05:00,long,1221.6930,1221.5030,1225.6630,2013-12-13 16:55:00-05:00,14.9424,1,PDL,40.1786,0.3595,2013-12-13,2013-12-13 05:20:00-05:00,1238.3420,sessend_runner,1,0,0.4200,9.4524,2013
2013-12-16 10:25:00-05:00,short,1242.0730,1242.3680,1234.6200,2013-12-16 10:25:00-05:00,-1.0000,1,PDH,0.5562,1.7619,2013-12-16,2013-12-16 10:24:00-05:00,1242.3680,sl,0,0,0.5250,14.1962,2013
2013-12-16 10:26:00-05:00,short,1241.7810,1242.9980,1234.6200,2013-12-16 10:30:00-05:00,-1.0000,2,PDH,0.1555,1.5225,2013-12-16,2013-12-16 10:25:00-05:00,1242.9980,sl,0,0,1.4470,4.9489,2013
2013-12-16 10:35:00-05:00,short,1243.0700,1243.9280,1234.6200,2013-12-16 10:38:00-05:00,-1.0000,3,PDH,0.0000,1.0184,2013-12-16,2013-12-16 10:34:00-05:00,1243.9280,sl,0,0,1.0880,7.7665,2013
2013-12-18 15:33:00-05:00,long,1224.5070,1222.7010,1232.1900,2013-12-18 15:35:00-05:00,-1.0000,1,PDL,0.5963,1.0128,2013-12-18,2013-12-18 15:32:00-05:00,1222.7010,sl,0,0,2.0360,3.7736,2013
2013-12-18 15:38:00-05:00,long,1224.0220,1221.9140,1232.1900,2013-12-18 15:43:00-05:00,-1.0000,2,PDL,0.1920,1.8379,2013-12-18,2013-12-18 15:37:00-05:00,1221.9140,sl,0,0,2.3380,3.4936,2013
2013-12-18 15:48:00-05:00,long,1218.5420,1217.5560,1232.1900,2013-12-18 15:48:00-05:00,-1.0000,3,PDL,0.0206,1.6456,2013-12-18,2013-12-18 15:47:00-05:00,1217.5560,sl,0,0,1.2160,11.2237,2013
2013-12-19 02:43:00-05:00,long,1215.2840,1213.7400,1224.4170,2013-12-19 02:46:00-05:00,-1.0000,1,PDL,1.0767,1.0722,2013-12-19,2013-12-19 02:42:00-05:00,1213.7400,sl,0,0,1.7740,5.1483,2013
2013-12-19 02:47:00-05:00,long,1215.3220,1213.3820,1224.4170,2013-12-19 03:20:00-05:00,-1.0000,2,PDL,0.8811,1.2857,2013-12-19,2013-12-19 02:46:00-05:00,1213.3820,sl,0,0,2.1700,4.1912,2013
2013-12-19 03:22:00-05:00,long,1213.2930,1212.6330,1217.2340,2013-12-19 03:27:00-05:00,-1.0000,3,PDL,0.8449,0.9404,2013-12-19,2013-12-19 03:21:00-05:00,1212.6330,sl,0,0,0.8900,4.4281,2013
2013-12-25 21:17:00-05:00,short,1206.3760,1206.4850,1204.2890,2013-12-26 02:15:00-05:00,4.2466,1,PDH,9.4602,1.2301,2013-12-26,2013-12-25 21:16:00-05:00,1206.3760,runner_stop,1,0,0.3390,6.1563,2013
2013-12-26 02:18:00-05:00,short,1206.2440,1206.5090,1204.1470,2013-12-26 02:30:00-05:00,-1.0000,2,PDH,4.2323,0.8040,2013-12-26,2013-12-26 02:17:00-05:00,1206.5090,sl,0,0,0.4950,4.2364,2013
2013-12-26 02:32:00-05:00,short,1206.4420,1206.5420,1204.1490,2013-12-26 02:32:00-05:00,-1.0000,3,PDH,1.0818,0.3030,2013-12-26,2013-12-26 02:31:00-05:00,1206.5420,sl,0,0,0.3300,6.9485,2013
2013-12-27 08:58:00-05:00,short,1217.4730,1217.9430,1211.2930,2013-12-27 08:59:00-05:00,-1.0000,1,PDH,0.2871,0.8214,2013-12-27,2013-12-27 08:57:00-05:00,1217.9430,sl,0,0,0.7000,8.8286,2013
2013-12-27 09:03:00-05:00,short,1218.1230,1218.7430,1211.2930,2013-12-27 16:55:00-05:00,5.8118,2,PDH,7.7529,0.3882,2013-12-27,2013-12-27 09:02:00-05:00,1212.9530,sessend_pre_t1,0,0,0.8500,8.0353,2013
2013-12-30 00:36:00-05:00,long,1208.4650,1207.9920,1210.1500,2013-12-30 00:36:00-05:00,-1.0000,1,PDL,0.1579,0.9161,2013-12-30,2013-12-30 00:35:00-05:00,1207.9920,sl,0,0,0.7030,2.3969,2013
2013-12-30 00:38:00-05:00,long,1208.2300,1207.7500,1210.5180,2013-12-30 00:53:00-05:00,-1.0127,2,PDL,0.9268,1.2211,2013-12-30,2013-12-30 00:37:00-05:00,1207.7410,sl,0,0,0.7100,3.2225,2013
2013-12-30 01:01:00-05:00,long,1207.9240,1207.2850,1208.8880,2013-12-30 01:27:00-05:00,-1.0000,3,PDL,0.3763,1.6651,2013-12-30,2013-12-30 01:00:00-05:00,1207.2850,sl,0,0,0.8690,1.1093,2013
2013-12-31 08:51:00-05:00,long,1186.5490,1182.3430,1198.3830,2013-12-31 16:55:00-05:00,2.9477,1,PDL,6.3093,0.2561,2013-12-31,2013-12-31 08:50:00-05:00,1205.7420,sessend_runner,1,0,4.4360,2.6677,2013
2014-01-01 21:49:00-05:00,short,1214.4930,1214.8630,1212.5770,2014-01-01 21:50:00-05:00,-1.0000,1,PDH,0.1133,1.3667,2014-01-02,2014-01-01 21:48:00-05:00,1214.8630,sl,0,0,0.6000,3.1933,2014
2014-01-01 21:56:00-05:00,short,1223.3230,1225.1730,1212.5770,2014-01-01 22:35:00-05:00,-1.0000,2,PDH,0.9327,1.3990,2014-01-02,2014-01-01 21:55:00-05:00,1225.1730,sl,0,0,2.0800,5.1663,2014
2014-01-01 22:38:00-05:00,short,1225.6420,1227.5930,1222.3430,2014-01-02 00:41:00-05:00,1.1046,3,PDH,2.0023,0.3352,2014-01-02,2014-01-01 22:37:00-05:00,1225.6420,runner_stop,1,0,2.1810,1.5126,2014
2014-01-02 19:48:00-05:00,short,1233.0420,1233.5580,1224.3220,2014-01-02 19:52:00-05:00,-1.0000,1,PDH,0.5282,1.8043,2014-01-03,2014-01-02 19:47:00-05:00,1233.5580,sl,0,0,0.7460,11.6890,2014
2014-01-02 19:58:00-05:00,short,1234.7430,1234.9420,1232.6480,2014-01-02 19:58:00-05:00,-1.0000,2,PDH,0.0023,0.6970,2014-01-03,2014-01-02 19:57:00-05:00,1234.9420,sl,0,0,0.4290,4.8834,2014
2014-01-02 19:59:00-05:00,short,1234.7420,1235.0420,1232.6480,2014-01-02 20:00:00-05:00,-1.0000,3,PDH,1.5094,0.9434,2014-01-03,2014-01-02 19:58:00-05:00,1235.0420,sl,0,0,0.5300,3.9509,2014
2014-01-05 20:48:00-05:00,short,1242.4330,1243.5680,1239.0630,2014-01-05 20:52:00-05:00,-1.0000,1,PDH,0.2491,1.4029,2014-01-06,2014-01-05 20:47:00-05:00,1243.5680,sl,0,0,1.3650,2.4689,2014
2014-01-05 20:54:00-05:00,short,1243.0130,1243.7430,1239.0630,2014-01-05 21:45:00-05:00,-1.0000,2,PDH,1.2812,0.8615,2014-01-06,2014-01-05 20:53:00-05:00,1243.7430,sl,0,0,0.9600,4.1146,2014
2014-01-05 21:48:00-05:00,short,1244.5430,1245.0170,1242.4420,2014-01-05 21:48:00-05:00,-1.0000,3,PDH,0.0028,0.7088,2014-01-06,2014-01-05 21:47:00-05:00,1245.0170,sl,0,0,0.7040,2.9844,2014
2014-01-08 03:37:00-05:00,long,1223.8580,1223.3580,1227.2370,2014-01-08 04:37:00-05:00,-1.0000,1,PDL,2.7808,3.6644,2014-01-08,2014-01-08 03:36:00-05:00,1223.3580,sl,0,0,0.7300,4.6288,2014
2014-01-08 04:39:00-05:00,long,1223.8080,1221.5930,1231.1430,2014-01-08 08:32:00-05:00,2.3059,2,PDL,3.3047,0.5276,2014-01-08,2014-01-08 04:38:00-05:00,1223.8080,runner_stop,1,1,2.4450,3.0000,2014
2014-01-08 08:36:00-05:00,long,1224.0770,1223.0930,1228.6400,2014-01-08 08:41:00-05:00,-1.0000,3,PDL,0.6623,1.3295,2014-01-08,2014-01-08 08:35:00-05:00,1223.0930,sl,0,0,1.2140,3.7586,2014
2014-01-09 21:35:00-05:00,short,1232.3650,1232.6400,1229.6800,2014-01-09 21:39:00-05:00,-1.0000,1,PDH,0.8158,2.1525,2014-01-10,2014-01-09 21:34:00-05:00,1232.6400,sl,0,0,0.5050,5.3168,2014
2014-01-09 21:43:00-05:00,short,1233.1430,1233.6320,1229.6800,2014-01-09 21:49:00-05:00,-1.0000,2,PDH,0.9750,0.8331,2014-01-10,2014-01-09 21:42:00-05:00,1233.6320,sl,0,0,0.7190,4.8164,2014
2014-01-09 21:51:00-05:00,short,1233.4190,1233.7800,1232.4420,2014-01-09 22:00:00-05:00,-1.0000,3,PDH,1.6379,2.4078,2014-01-10,2014-01-09 21:50:00-05:00,1233.7800,sl,0,0,0.5910,1.6531,2014
2014-01-12 18:03:00-05:00,short,1249.4420,1249.9380,1245.9830,2014-01-12 18:03:00-05:00,-1.0000,1,PDH,0.1088,0.8347,2014-01-13,2014-01-12 18:02:00-05:00,1249.9380,sl,0,0,0.7260,4.7645,2014
2014-01-12 18:08:00-05:00,short,1249.7530,1249.9370,1247.4730,2014-01-12 20:02:00-05:00,3.8502,2,PDH,5.8237,1.0362,2014-01-13,2014-01-12 18:07:00-05:00,1249.7530,runner_stop,1,0,0.4140,5.5072,2014
2014-01-12 20:03:00-05:00,short,1249.4570,1250.1820,1247.4640,2014-01-12 20:03:00-05:00,-1.0000,3,PDH,0.0157,5.8429,2014-01-13,2014-01-12 20:02:00-05:00,1250.1820,sl,0,0,0.9550,2.0869,2014
