cell,tf,window,floor,sl_mode,body,t1,run,att_scheme,n,net,avg,wr,tr_n,tr_net,tr_avg,va_n,va_net,va_avg,maxdd,tr_avg_2x,va_avg_2x,pass
M15-ldnny-f1-sl0-b0.25-T1rr5-Rsess-A3e,15,ldnny,1.0,0,0.25,3,0,A3e,2972,-396.03012984624024,-0.13325374490115754,0.23519515477792732,1961,-279.27395848026913,-0.14241405327907655,1011,-116.75617136597111,-0.11548582726604462,-401.5971460364559,,,False
M5-ldnny-f0-sl0-b0.25-T1m15k2-Rchand-A3e,5,ldnny,0.0,0,0.25,1,2,A3e,4539,-572.8093570065209,-0.12619725864871578,0.24454725710508923,3013,-429.18303586525116,-0.14244375568046835,1526,-143.6263211412698,-0.09411947650148743,-571.8093570065215,,,False
M5-ldnny-f0-sl0-b0-T1rr5-Rsess-A3e,5,ldnny,0.0,0,0.0,3,0,A3e,4506,-574.79263248791,-0.12756161395648247,0.17865068797159342,2994,-426.8395982032404,-0.14256499605986656,1512,-147.95303428466963,-0.09785253590255928,-587.8036240083605,,,False
M1-nyam-f0-sl1-b0.25-T1rr3-Rsess-A2sl,1,nyam,0.0,1,0.25,2,0,A2sl,3492,-421.4664763329187,-0.12069486722019436,0.24054982817869416,2276,-324.9369736965136,-0.14276668440092863,1216,-96.5295026364052,-0.07938281466809638,-509.7440132672453,,,False
M15-ldnny-f0-sl0-b0-T1rr5-Rsess-A2sl,15,ldnny,0.0,0,0.0,3,0,A2sl,2683,-298.44832892738134,-0.1112367979602614,0.22139396198285502,1787,-255.18990496195374,-0.14280352823836248,896,-43.25842396542764,-0.04827949103284335,-306.86356975041787,,,False
M1-nyam-f0-sl1-b0.25-T1m15k2-Rsess-A3e,1,nyam,0.0,1,0.25,1,0,A3e,4435,-473.7905802640283,-0.10682989408433557,0.2076662908680947,2907,-416.05340793558753,-0.14312122736002322,1528,-57.73717232844078,-0.03778610754479109,-590.6052213825759,,,False
M15-ldnny-f1-sl0-b0-T1rr3-Rsess-A3e,15,ldnny,1.0,0,0.0,2,0,A3e,3276,-402.8388561191224,-0.12296668379704591,0.2600732600732601,2158,-308.9276147758414,-0.14315459442810075,1118,-93.91124134328093,-0.08399932141617257,-410.7779306397813,,,False
M1-ldnny-f0-sl1-b0-T1m15k2-Rsess-A2sl,1,ldnny,0.0,1,0.0,1,0,A2sl,3928,-484.7418173794195,-0.12340677631858948,0.1815173116089613,2617,-375.4652849371838,-0.14347164116820169,1311,-109.27653244223568,-0.08335357165693034,-484.4372363451181,,,False
M5-all-f0-sl0-b0-T1m15k2-Rchand-A3e,5,all,0.0,0,0.0,1,2,A3e,5780,-833.8785036510621,-0.14426963730987236,0.21539792387543252,3836,-552.5314347724186,-0.14403843450792977,1944,-281.34706887864354,-0.1447258584766685,-837.9415725655529,,,False
M1-nyam-f0-sl1-b0.25-T1rr3-Rchand-A2sl,1,nyam,0.0,1,0.25,2,2,A2sl,3675,-427.26161735425694,-0.11626166458619236,0.24462585034013606,2391,-344.87138995340587,-0.14423730236445248,1284,-82.39022740085105,-0.06416684377013321,-518.7078804421648,,,False
M1-all-f0-sl0-b0.25-T1rr5-Rsess-A2sl,1,all,0.0,0,0.25,3,0,A2sl,4684,-753.3752900074576,-0.16084015585129324,0.15072587532023912,3112,-448.986757095726,-0.14427595022356232,1572,-304.38853291173155,-0.1936313822593712,-795.2992061868196,,,False
M1-all-f0-sl1-b0-T1rr5-Rchand-A2sl,1,all,0.0,1,0.0,3,2,A2sl,4869,-722.4554633630421,-0.14837861231526844,0.16368864243171083,3212,-463.438265912072,-0.14428339536490412,1657,-259.0171974509701,-0.15631695682013888,-759.9168053374788,,,False
M15-ldnny-f1-sl0-b0-T1m15k2-Rchand-A2sl,15,ldnny,1.0,0,0.0,1,2,A2sl,2928,-397.03282651430914,-0.13559864293521487,0.3251366120218579,1928,-278.25232607814456,-0.14432174589115382,1000,-118.7805004361645,-0.1187805004361645,-396.735103747583,,,False
M5-ldnny-f0-sl1-b0-T1m15k2-Rchand-A2sl,5,ldnny,0.0,1,0.0,1,2,A2sl,3652,-495.32588594757055,-0.13563140360010148,0.27026286966046004,2428,-350.72261793449434,-0.14444918366330078,1224,-144.60326801307622,-0.11813992484728449,-499.5398183824941,,,False
M5-nyam-f0-sl0-b0-T1rr5-Rsess-A3e,5,nyam,0.0,0,0.0,3,0,A3e,4029,-546.9830857187328,-0.1357615005506907,0.189873417721519,2645,-382.6446726415695,-0.14466717302138735,1384,-164.33841307716324,-0.1187416279459272,-593.0874661168623,,,False
M15-ldnny-f1-sl0-b0.25-T1rr5-Rchand-A3e,15,ldnny,1.0,0,0.25,3,2,A3e,3000,-403.4232240271399,-0.13447440800904664,0.23566666666666666,1980,-286.5614786699983,-0.14472801953030215,1020,-116.86174535714161,-0.11457033858543296,-409.7046722664993,,,False
M15-ldnny-f0-sl0-b0-T1rr5-Rchand-A2sl,15,ldnny,0.0,0,0.0,3,2,A2sl,2720,-311.97053964410327,-0.11469505133974385,0.22279411764705884,1812,-262.39255618102175,-0.1448082539630363,908,-49.57798346308152,-0.0546013033734378,-319.66931993651735,,,False
M5-ldnny-f0-sl0-b0-T1rr5-Rsess-A2sl,5,ldnny,0.0,0,0.0,3,0,A2sl,3439,-408.8436586019252,-0.11888446019247607,0.18028496656004653,2277,-330.35816109099426,-0.1450848313970111,1162,-78.48549751093088,-0.06754345741043966,-430.3284173992511,,,False
M15-ldnny-f1-sl0-b0-T1rr3-Rchand-A2sl,15,ldnny,1.0,0,0.0,2,2,A2sl,2747,-320.8265991098517,-0.11679162690566135,0.26319621405169275,1808,-263.66752137506194,-0.14583380607027763,939,-57.159077734789804,-0.06087228725749713,-329.45885630927813,,,False
M5-ldnny-f0-sl0-b0.25-T1rr3-Rsess-A2sl,5,ldnny,0.0,0,0.25,2,0,A2sl,3520,-435.9339757645887,-0.12384487947857634,0.23664772727272726,2313,-337.3598632136591,-0.14585381029557246,1207,-98.57411255092963,-0.08166869308279173,-441.33337296133374,,,False
M15-ldnny-f1-sl0-b0-T1rr3-Rchand-A3e,15,ldnny,1.0,0,0.0,2,2,A3e,3337,-418.3516039034353,-0.12536757683651042,0.261312556188193,2197,-320.9376626242032,-0.14607995567783486,1140,-97.41394127923216,-0.08545082568353699,-426.6152813656808,,,False
M5-ldnny-f0-sl0-b0.25-T1m15k2-Rsess-A2sl,5,ldnny,0.0,0,0.25,1,0,A2sl,3577,-447.2374861285509,-0.12503144705858288,0.24266144814090018,2379,-347.5366865757859,-0.14608519822437407,1198,-99.700799552765,-0.0832227041341945,-449.35251978575263,,,False
M5-nyam-f0-sl0-b0.25-T1rr3-Rsess-A2sl,5,nyam,0.0,0,0.25,2,0,A2sl,3126,-452.30860386895404,-0.14469245165353617,0.2418426103646833,2037,-297.89525659919866,-0.14624214855139847,1089,-154.41334726975543,-0.14179370731841637,-475.8424992168871,,,False
M1-all-f0-sl1-b0.25-T1rr3-Rsess-A2sl,1,all,0.0,1,0.25,2,0,A2sl,4858,-709.9906007453205,-0.14614874449265552,0.22457801564429805,3194,-468.19369075189763,-0.14658537593985524,1664,-241.7969099934228,-0.1453106430248935,-737.2266827902655,,,False
M15-ldnny-f0-sl0-b0-T1rr3-Rchand-A3e,15,ldnny,0.0,0,0.0,2,2,A3e,3415,-430.55985085032955,-0.12607901928267337,0.26002928257686675,2274,-335.6842353442933,-0.14761839724902961,1141,-94.87561550603624,-0.08315128440493974,-438.8235283125751,,,False
M15-ldnny-f1-sl0-b0-T1m15k2-Rsess-A3e,15,ldnny,1.0,0,0.0,1,0,A3e,3321,-470.433263186433,-0.14165409912268384,0.32128876844324,2187,-322.8563793232355,-0.14762523060047347,1134,-147.57688386319757,-0.13013834555837528,-470.2624549925716,,,False
M1-all-f0-sl0-b0.25-T1m15k2-Rsess-A3e,1,all,0.0,0,0.25,1,0,A3e,6254,-935.5230336164228,-0.1495879490912093,0.12695874640230254,4155,-617.0744085765962,-0.1485136964083264,2099,-318.4486250398268,-0.15171444737485795,-941.4351583779741,,,False
M5-ldnny-f1-sl0-b0-T1m15k2-Rchand-A2sl,5,ldnny,1.0,0,0.0,1,2,A2sl,3660,-482.9775118812272,-0.13196106882000744,0.2510928961748634,2375,-352.96681756920987,-0.14861760739756205,1285,-130.01069431201725,-0.10117563759690058,-481.97751188122754,,,False
M1-ldnny-f0-sl1-b0-T1rr5-Rsess-A3e,1,ldnny,0.0,1,0.0,3,0,A3e,5127,-655.128325165907,-0.12778005171950593,0.16656914374878096,3401,-506.9834027944936,-0.1490689217272842,1726,-148.14492237141346,-0.08583135710974128,-688.5144265237275,,,False
M5-ldnny-f1-sl0-b0-T1rr3-Rchand-A3e,5,ldnny,1.0,0,0.0,2,2,A3e,4490,-571.1757454361375,-0.12721063372742483,0.23875278396436525,2892,-431.32946590046447,-0.14914573509697943,1598,-139.84627953567298,-0.08751331635523966,-578.393661317844,,,False
M1-nyam-f0-sl1-b0.25-T1m15k2-Rchand-A3e,1,nyam,0.0,1,0.25,1,2,A3e,4587,-546.9368217654248,-0.11923628117842268,0.20885110093743187,3003,-448.32409262829196,-0.14929207213729337,1584,-98.61272913713287,-0.06225551081889702,-644.6585780551519,,,False
M15-ldnny-f1-sl0-b0-T1m15k2-Rchand-A3e,15,ldnny,1.0,0,0.0,1,2,A3e,3396,-492.75603860531794,-0.14509895129720787,0.32361601884570085,2234,-333.88471409269937,-0.14945600451777052,1162,-158.87132451261857,-0.13672231025182321,-492.4583158385921,,,False
M5-ldnny-f0-sl0-b0.25-T1rr3-Rchand-A3e,5,ldnny,0.0,0,0.25,2,2,A3e,4559,-569.6573485379248,-0.12495225894668234,0.23842948014915552,3009,-450.6065443285202,-0.14975292267481563,1550,-119.05080420940459,-0.07680697045768038,-572.4081091548439,,,False
M1-nyam-f0-sl1-b0.25-T1rr3-Rsess-A3e,1,nyam,0.0,1,0.25,2,0,A3e,4406,-517.362459930431,-0.11742225599873604,0.23967317294598275,2886,-433.15476695141984,-0.1500882768369438,1520,-84.20769297901117,-0.05539979801250735,-598.0921286468249,,,False
M1-ldnny-f0-sl1-b0-T1rr5-Rchand-A3e,1,ldnny,0.0,1,0.0,3,2,A3e,5304,-732.5171822533396,-0.13810655774007155,0.16760935143288083,3516,-529.457640636931,-0.15058522202415558,1788,-203.0595416164085,-0.11356797629553048,-757.1666370151098,,,False
M15-ldnny-f0-sl0-b0-T1rr3-Rsess-A2sl,15,ldnny,0.0,0,0.0,2,0,A2sl,2734,-321.4756428940428,-0.11758436097075449,0.25932699341623994,1818,-273.9693984159071,-0.15069823895264417,916,-47.50624447813568,-0.05186271231237519,-329.68610692441854,,,False
M15-ldnny-f0-sl0-b0-T1m15k2-Rsess-A2sl,15,ldnny,0.0,0,0.0,1,0,A2sl,2902,-398.16084247000424,-0.13720222001033916,0.31840110268780153,1935,-292.0972875033199,-0.15095467054435135,967,-106.06355496668439,-0.10968309717340682,-397.99003427614224,,,False
M1-all-f0-sl1-b0.25-T1rr5-Rchand-A3e,1,all,0.0,1,0.25,3,2,A3e,6371,-996.1816303968343,-0.15636189458434066,0.16402448595196986,4205,-637.132144727642,-0.15151775142155577,2166,-359.04948566919245,-0.16576615220184324,-1006.2749663107921,,,False
M15-ldnny-f1-sl0-b0.25-T1rr3-Rsess-A3e,15,ldnny,1.0,0,0.25,2,0,A3e,2988,-398.9377207608187,-0.1335132934273155,0.2660642570281124,1969,-298.56536143675294,-0.15163299209586234,1019,-100.37235932406577,-0.0985008433013403,-403.1121361905688,,,False
M5-ldnny-f0-sl0-b0.25-T1m15k2-Rchand-A2sl,5,ldnny,0.0,0,0.25,1,2,A2sl,3744,-490.10811133659854,-0.13090494426725388,0.24572649572649571,2484,-378.1932101130284,-0.1522516948925235,1260,-111.91490122357013,-0.08882135017743661,-489.76551552537364,,,False
M1-all-f0-sl1-b0.25-T1m15k2-Rchand-A3e,1,all,0.0,1,0.25,1,2,A3e,6395,-981.6262848575585,-0.15349902812471594,0.15777951524628617,4227,-646.634138775018,-0.15297708511355995,2168,-334.99214608254044,-0.15451667254729726,-986.1953710055169,,,False
M5-ldnny-f1-sl0-b0-T1m15k2-Rchand-A3e,5,ldnny,1.0,0,0.0,1,2,A3e,4464,-605.879810046253,-0.13572576389925023,0.24753584229390682,2897,-443.6234269539639,-0.15313200792335654,1567,-162.25638309228916,-0.1035458730646389,-606.0481228264615,,,False
M1-ldnny-f0-sl1-b0.25-T1rr5-Rchand-A3e,1,ldnny,0.0,1,0.25,3,2,A3e,5207,-737.2223335290407,-0.14158293326849256,0.1691953140003841,3449,-529.0543442445157,-0.1533935471860005,1758,-208.167989284525,-0.11841182553158418,-746.4626372245565,,,False
M1-nyam-f0-sl1-b0.25-T1rr3-Rchand-A3e,1,nyam,0.0,1,0.25,2,2,A3e,4584,-533.8229423834154,-0.11645352146235065,0.2419284467713787,2999,-461.33853792861436,-0.15383078957272903,1585,-72.48440445480101,-0.04573148546044228,-612.2056171123124,,,False
M1-ldnny-f0-sl1-b0-T1m15k2-Rchand-A2sl,1,ldnny,0.0,1,0.0,1,2,A2sl,4110,-549.3015381212613,-0.13365000927524606,0.18442822384428223,2735,-421.5119040949334,-0.15411769802374164,1375,-127.78963402632783,-0.09293791565551116,-549.7058228429186,,,False
M15-ldnny-f0-sl0-b0-T1m15k2-Rsess-A3e,15,ldnny,0.0,0,0.0,1,0,A3e,3397,-492.3768522004631,-0.14494461354149635,0.3188107153370621,2264,-348.9381126671623,-0.15412460806853456,1133,-143.43873953330078,-0.12660082924386654,-492.2060440066013,,,False
M15-ldnny-f1-sl0-b0.25-T1rr3-Rchand-A3e,15,ldnny,1.0,0,0.25,2,2,A3e,3035,-413.9391726424144,-0.1363885247586209,0.26655683690280063,2000,-310.93867877173955,-0.15546933938586976,1035,-103.00049387067492,-0.0995173853822946,-418.2393810137509,,,False
M5-ldnny-f0-sl0-b0-T1rr5-Rchand-A3e,5,ldnny,0.0,0,0.0,3,2,A3e,4650,-618.6233211897935,-0.13303727337414914,0.17870967741935484,3082,-480.9988140677551,-0.15606710385066683,1568,-137.62450712203838,-0.08777073158293264,-631.5577952859527,,,False
M1-all-f0-sl1-b0-T1rr5-Rchand-A3e,1,all,0.0,1,0.0,3,2,A3e,6497,-1012.1566553611652,-0.1557883108144013,0.16145913498537787,4292,-670.2389510745563,-0.15616005383843343,2205,-341.9177042866089,-0.1550647184973283,-1045.0880583517821,,,False
M5-all-f0-sl0-b0.25-T1rr3-Rsess-A2sl,5,all,0.0,0,0.25,2,0,A2sl,4294,-588.5678585330858,-0.13706750315162686,0.23497904052165813,2822,-440.82847706924883,-0.15621136678570122,1472,-147.7393814638369,-0.1003664276248892,-608.1774380839823,,,False
M1-nyam-f0-sl1-b0-T1rr3-Rsess-A2sl,1,nyam,0.0,1,0.0,2,0,A2sl,3571,-441.4723384267092,-0.12362709001027981,0.2383085970316438,2325,-364.74840767485085,-0.15688103555907565,1246,-76.72393075185832,-0.06157618840438067,-515.1335562202728,,,False
M15-ldnny-f0-sl0-b0-T1m15k2-Rchand-A2sl,15,ldnny,0.0,0,0.0,1,2,A2sl,2987,-428.3677916873243,-0.14341071030710556,0.3210579176431202,1986,-312.10087475631434,-0.15715049081385415,1001,-116.26691693100999,-0.11615076616484514,-428.0700689205986,,,False
M15-ldnny-f0-sl0-b0.25-T1rr3-Rsess-A3e,15,ldnny,0.0,0,0.25,2,0,A3e,3055,-420.97207148323633,-0.13779773207307244,0.2635024549918167,2036,-320.5997121591706,-0.15746547748485787,1019,-100.37235932406577,-0.0985008433013403,-425.14648691298646,,,False
M15-ldnny-f1-sl0-b0.25-T1rr5-Rsess-A2sl,15,ldnny,1.0,0,0.25,3,0,A2sl,2453,-298.88512508563474,-0.12184473097661425,0.232776192417448,1615,-254.40470034936828,-0.15752613024728687,838,-44.48042473626651,-0.05307926579506743,-309.0085035671335,,,False
M15-ldnny-f0-sl0-b0-T1m15k2-Rchand-A3e,15,ldnny,0.0,0,0.0,1,2,A3e,3475,-520.6997335837422,-0.14984164995215601,0.320863309352518,2312,-364.3419925762781,-0.15758736703126214,1163,-156.35774100746409,-0.13444345744407918,-520.4020108170159,,,False
M5-ldnny-f0-sl0-b0-T1rr5-Rchand-A2sl,5,ldnny,0.0,0,0.0,3,2,A2sl,3567,-434.0637461296361,-0.12168874295756549,0.1808242220353238,2348,-370.712961291126,-0.15788456613761756,1219,-63.350784838510194,-0.05196947074529138,-453.2581205127953,,,False
M15-ldnny-f0-sl0-b0.25-T1rr5-Rsess-A3e,15,ldnny,0.0,0,0.25,3,0,A3e,3039,-436.9938442995172,-0.14379527617621493,0.22935176044751562,2028,-320.2376729335461,-0.15790812274829688,1011,-116.75617136597111,-0.11548582726604462,-442.5608604897331,,,False
M1-nyam-f0-sl1-b0-T1rr3-Rsess-A3e,1,nyam,0.0,1,0.0,2,0,A3e,4497,-534.5282157919771,-0.11886329014720416,0.23793640204580832,2952,-467.3286078458445,-0.15830914899926982,1545,-67.19960794613263,-0.0434948918745195,-607.1036578584487,,,False
M5-ldnny-f0-sl0-b0-T1rr3-Rsess-A2sl,5,ldnny,0.0,0,0.0,2,0,A2sl,3635,-505.8358949428143,-0.13915705500490078,0.23466299862448417,2399,-381.15641523273916,-0.1588813735859688,1236,-124.67947971007519,-0.10087336546122588,-513.7478378066703,,,False
M5-ldnny-f0-sl0-b0.25-T1rr3-Rchand-A2sl,5,ldnny,0.0,0,0.25,2,2,A2sl,3698,-483.8384630734896,-0.13083787535789335,0.23688480259599784,2420,-385.88992458003696,-0.15945864652067643,1278,-97.9485384934527,-0.07664204889941525,-486.65203777722365,,,False
M15-ldnny-f0-sl0-b0.25-T1rr5-Rchand-A3e,15,ldnny,0.0,0,0.25,3,2,A3e,3069,-443.9339147628781,-0.14465099861938027,0.22971652003910067,2049,-327.07216940573653,-0.15962526569338045,1020,-116.86174535714161,-0.11457033858543296,-450.2153630022375,,,False
M5-all-f0-sl0-b0.25-T1rr3-Rchand-A3e,5,all,0.0,0,0.25,2,2,A3e,5721,-762.9104856525148,-0.13335264563057417,0.2445376682398182,3798,-611.0347971238205,-0.1608833062463982,1923,-151.87568852869418,-0.078978517175608,-790.4914976034075,,,False
M15-ldnny-f0-sl0-b0-T1rr3-Rchand-A2sl,15,ldnny,0.0,0,0.0,2,2,A2sl,2800,-354.43367473999996,-0.1265834552642857,0.26,1860,-299.81292277840606,-0.16118974342925058,940,-54.6207519615939,-0.058107182937865855,-363.06593193942626,,,False
M15-ldnny-f0-sl0-b0.25-T1rr3-Rchand-A3e,15,ldnny,0.0,0,0.25,2,2,A3e,3104,-437.8542774750264,-0.14106130073293377,0.26353092783505155,2069,-334.85378360435146,-0.16184329802046954,1035,-103.00049387067492,-0.0995173853822946,-442.154485846363,,,False
M1-all-f0-sl1-b0-T1m15k2-Rchand-A3e,1,all,0.0,1,0.0,1,2,A3e,6503,-938.3874796385884,-0.14430070423475141,0.14870059972320468,4299,-695.9178907181561,-0.16187901621729614,2204,-242.46958892043233,-0.11001342510001468,-985.1455927530521,,,False
M5-nyam-f0-sl0-b0-T1rr5-Rchand-A2sl,5,nyam,0.0,0,0.0,3,2,A2sl,3186,-469.4219312047218,-0.14733896145785366,0.1854990583804143,2076,-336.9762424282231,-0.16231996263401882,1110,-132.44568877649868,-0.11932044033918801,-509.9458693314363,,,False
M1-ldnny-f0-sl1-b0.25-T1rr3-Rsess-A2sl,1,ldnny,0.0,1,0.25,2,0,A2sl,4020,-582.9364208487222,-0.14500905991261745,0.2281094527363184,2657,-431.3592632696903,-0.16234823608193086,1363,-151.57715757903185,-0.11120847951506371,-583.264435037921,,,False
M15-ldnny-f1-sl0-b0.25-T1m15k2-Rsess-A3e,15,ldnny,1.0,0,0.25,1,0,A3e,3033,-458.00276952533693,-0.1510065181422146,0.33003626772172767,1997,-325.42989283537014,-0.16295938549592898,1036,-132.57287668996676,-0.12796609719108762,-457.0027695253368,,,False
M15-ldnny-f1-sl0-b0.25-T1rr5-Rchand-A2sl,15,ldnny,1.0,0,0.25,3,2,A2sl,2481,-311.5869392896748,-0.12558925404662424,0.23337363966142685,1634,-266.3359767005929,-0.16299631377025267,847,-45.25096258908188,-0.05342498534720411,-320.81371451645066,,,False
M15-ldnny-f1-sl0-b0.25-T1m15k2-Rsess-A2sl,15,ldnny,1.0,0,0.25,1,0,A2sl,2627,-376.17473159014435,-0.1431955582756545,0.3277502854967644,1726,-282.750235026374,-0.16381821264563964,901,-93.42449656377035,-0.10368978530940105,-375.1747315901441,,,False
M1-nyam-f0-sl0-b0.25-T1m15k2-Rchand-A2sl,1,nyam,0.0,0,0.25,1,2,A2sl,3816,-681.7233214440485,-0.17864866914152214,0.16273584905660377,2511,-412.11444573347694,-0.16412363430245996,1305,-269.60887571057157,-0.20659683962495906,-708.5587068189711,,,False
M15-ldnny-f1-sl0-b0.25-T1rr3-Rsess-A2sl,15,ldnny,1.0,0,0.25,2,0,A2sl,2487,-322.2302232591371,-0.12956583162812108,0.26336952151186166,1636,-269.3054440214879,-0.1646121295974865,851,-52.92477923764913,-0.062191279950234,-326.40463868888736,,,False
M5-nyam-f0-sl0-b0-T1rr3-Rchand-A3e,5,nyam,0.0,0,0.0,2,2,A3e,4201,-619.3732434740077,-0.14743471637086591,0.23756248512258987,2747,-452.92206174122185,-0.1648787993233425,1454,-166.45118173278587,-0.11447811673506593,-640.354032475106,,,False
M5-nyam-f0-sl0-b0-T1m15k2-Rchand-A3e,5,nyam,0.0,0,0.0,1,2,A3e,4189,-690.8102181164132,-0.1649105318969714,0.252327524468847,2747,-453.4515854493823,-0.16507156368743442,1442,-237.35863266703092,-0.1646037674528647,-699.873383351034,,,False
M5-nyam-f0-sl0-b0-T1m15k2-Rchand-A2sl,5,nyam,0.0,0,0.0,1,2,A2sl,3441,-617.0106996930783,-0.17931145007064178,0.24789305434466724,2244,-370.54561128653506,-0.16512727775692293,1197,-246.4650884065432,-0.205902329495859,-617.686549263098,,,False
M1-all-f0-sl0-b0.25-T1rr5-Rsess-A3e,1,all,0.0,0,0.25,3,0,A3e,6255,-1011.0766636525146,-0.161642951822944,0.14980015987210232,4153,-692.587474580196,-0.16676799291601158,2102,-318.4891890723187,-0.1515172164949185,-1038.7598648049668,,,False
M15-ldnny-f1-sl0-b0.25-T1m15k2-Rchand-A3e,15,ldnny,1.0,0,0.25,1,2,A3e,3096,-483.0817061735272,-0.15603414282090672,0.33042635658914726,2034,-341.25280227287834,-0.16777423907221156,1062,-141.8289039006489,-0.13354887372942456,-482.08170617352687,,,False
M5-all-f0-sl0-b0-T1rr3-Rchand-A3e,5,all,0.0,0,0.0,2,2,A3e,5860,-895.0255177407646,-0.15273472998989157,0.23839590443686007,3886,-653.7925569282686,-0.16824306663105212,1974,-241.23296081249603,-0.12220514732142657,-907.3786327639532,,,False
M1-nyam-f0-sl1-b0-T1rr3-Rchand-A2sl,1,nyam,0.0,1,0.0,2,2,A2sl,3761,-485.4903815646988,-0.12908545109404382,0.24009571922361075,2441,-412.438483101584,-0.16896291810798197,1320,-73.05189846311472,-0.05534234732054146,-574.9142983808027,,,False
M5-ldnny-f0-sl0-b0-T1rr3-Rsess-A3e,5,ldnny,0.0,0,0.0,2,0,A3e,4553,-675.5838207117606,-0.14838212622705044,0.23149571710959807,3021,-510.4955016523354,-0.1689822911791908,1532,-165.0883190594252,-0.10775999938604779,-687.4726083103183,,,False
M1-nyam-f0-sl1-b0-T1rr3-Rchand-A3e,1,nyam,0.0,1,0.0,2,2,A3e,4689,-587.0204040125634,-0.12519095841598707,0.23885689912561314,3070,-520.3462794122116,-0.1694939020886683,1619,-66.6741246003518,-0.04118228820281149,-662.6244841479338,,,False
M1-all-f0-sl1-b0.25-T1rr3-Rsess-A3e,1,all,0.0,1,0.25,2,0,A3e,6097,-957.1151372252034,-0.15698132478681373,0.22388059701492538,4018,-681.4832232184729,-0.169607571731825,2079,-275.6319140067304,-0.13257908321632056,-967.9929670096748,,,False
M1-ldnny-f0-sl1-b0.25-T1m15k2-Rsess-A3e,1,ldnny,0.0,1,0.25,1,0,A3e,5072,-756.3839169131795,-0.14912932115796126,0.18020504731861198,3360,-570.4301000782805,-0.16977086311853584,1712,-185.95381683489904,-0.10861788366524477,-763.4652879510891,,,False
M15-ldnny-f0-sl0-b0.25-T1m15k2-Rsess-A3e,15,ldnny,0.0,0,0.25,1,0,A3e,3105,-484.66067297686453,-0.15609039387338633,0.32753623188405795,2069,-352.0877962868978,-0.17017293198980077,1036,-132.57287668996676,-0.12796609719108762,-483.6606729768648,,,False
M5-all-f0-sl0-b0-T1rr3-Rchand-A2sl,5,all,0.0,0,0.0,2,2,A2sl,4674,-710.7200734366535,-0.15205820997788908,0.2381258023106547,3079,-524.0217119870752,-0.17019217667654277,1595,-186.69836144957827,-0.11705226423171051,-720.5165538996264,,,False
M5-nyam-f0-sl0-b0-T1rr5-Rsess-A2sl,5,nyam,0.0,0,0.0,3,0,A2sl,3099,-496.7698730295282,-0.1603000558339878,0.18425298483381736,2026,-344.97977388081074,-0.17027629510405268,1073,-151.79009914871745,-0.14146327972853442,-534.5149872187452,,,False
M5-ldnny-f0-sl0-b0-T1m15k2-Rsess-A2sl,5,ldnny,0.0,0,0.0,1,0,A2sl,3653,-564.3952081249664,-0.15450183633314163,0.2313167259786477,2438,-416.0835573898161,-0.17066593822387863,1215,-148.31165073515035,-0.12206720225115256,-565.742417970827,,,False
M1-all-f0-sl0-b0.25-T1m15k2-Rchand-A2sl,1,all,0.0,0,0.25,1,2,A2sl,4760,-880.4280149646187,-0.18496386869004594,0.12710084033613445,3177,-545.172319549755,-0.17159972286740793,1583,-335.25569541486374,-0.21178502553055195,-905.4118414848822,,,False
M5-nyam-f0-sl0-b0-T1rr3-Rsess-A3e,5,nyam,0.0,0,0.0,2,0,A3e,4065,-636.6574017545165,-0.1566192870244813,0.23591635916359163,2665,-457.41577704599734,-0.17163819026116223,1400,-179.2416247085192,-0.12802973193465658,-662.710886079933,,,False
M5-nyam-f0-sl0-b0-T1m15k2-Rsess-A3e,5,nyam,0.0,0,0.0,1,0,A3e,4078,-697.9962058950923,-0.17116140409394123,0.24987739087788133,2676,-459.43000097944247,-0.17168535163656296,1402,-238.56620491564976,-0.17016134444768172,-710.6602045803544,,,False
M15-ldnny-f1-sl0-b0.25-T1m15k2-Rchand-A2sl,15,ldnny,1.0,0,0.25,1,2,A2sl,2693,-404.23604037454845,-0.15010621625493817,0.3286297809134794,1763,-303.11160572578706,-0.17192944170492744,930,-101.1244346487614,-0.10873595123522731,-403.23604037454834,,,False
M15-ldnny-f0-sl0-b0.25-T1rr3-Rsess-A2sl,15,ldnny,0.0,0,0.25,2,0,A2sl,2533,-342.1169164436397,-0.13506392279654153,0.2609553888669562,1682,-289.19213720599055,-0.17193349417716441,851,-52.92477923764913,-0.062191279950234,-346.2913318733899,,,False
M15-ldnny-f1-sl0-b0.25-T1rr3-Rchand-A2sl,15,ldnny,1.0,0,0.25,2,2,A2sl,2535,-343.0330511990809,-0.1353187578694599,0.26429980276134124,1667,-287.0322839090629,-0.172184933358766,868,-56.00076729001794,-0.0645170130069331,-347.33325957041734,,,False
M15-ldnny-f0-sl0-b0.25-T1rr5-Rsess-A2sl,15,ldnny,0.0,0,0.25,3,0,A2sl,2495,-329.9883402505193,-0.1322598558118314,0.22765531062124247,1657,-285.5079155142527,-0.1723041131649081,838,-44.48042473626651,-0.05307926579506743,-340.111718732018,,,False
M5-nyam-f0-sl0-b0-T1m15k2-Rsess-A2sl,5,nyam,0.0,0,0.0,1,0,A2sl,3294,-623.0222320302188,-0.18913850395574341,0.24377656344869458,2155,-372.4652226748267,-0.1728376903363465,1139,-250.55700935539204,-0.21997981506180161,-629.1659772973078,,,False
