si,side,attempt,sig_j,entry_j,entry,sl,risk,t1,t1_fallback,t1_hit,exit_j,exit_px,r,mfe_px,mae_px,reason,entry_ts,exit_ts,sig_ts,sess_date,year,mfe_r,mae_r,rr_t1_planned,ny_hour,r_refined
2352,-1,1,6099723,6099724,2909.105,2910.215,1.3400000000001273,2901.188,0,0,6099725,2910.215,-1.0,0.13000000000010914,1.6799999999998363,1,2025-02-12 22:18:00-05:00,2025-02-12 22:19:00-05:00,2025-02-12 22:17:00-05:00,2025-02-13,2025,0.09701492537320656,1.2537313432833408,5.908208955223257,22,-1.0
2352,-1,2,6099735,6099736,2914.725,2916.915,2.4200000000000546,2901.188,0,0,6099746,2916.915,-1.0,0.7869999999998072,2.849999999999909,1,2025-02-12 22:30:00-05:00,2025-02-12 22:40:00-05:00,2025-02-12 22:29:00-05:00,2025-02-13,2025,0.32520661157016095,1.177685950413159,5.593801652892356,22,-1.0
2353,-1,1,6100878,6100879,2930.715,2931.175,0.6900000000000364,2924.665,0,0,6100880,2931.175,-1.0,0.3000000000001819,0.7399999999997817,1,2025-02-13 18:33:00-05:00,2025-02-13 18:34:00-05:00,2025-02-13 18:32:00-05:00,2025-02-14,2025,0.43478260869589286,1.072463768115569,8.768115942028787,18,-1.0
2353,-1,2,6100885,6100886,2930.975,2932.215,1.4700000000002365,2924.665,0,0,6100975,2932.215,-1.0,3.6770000000001346,1.8699999999998909,1,2025-02-13 18:40:00-05:00,2025-02-13 20:09:00-05:00,2025-02-13 18:39:00-05:00,2025-02-14,2025,2.501360544217376,1.2721088435371362,4.292517006801994,18,-1.0
2353,1,1,6101835,6101836,2900.255,2897.225,3.2600000000002,2928.345,0,0,6101836,2897.225,-1.0,0.01999999999998181,3.7100000000000364,1,2025-02-14 10:30:00-05:00,2025-02-14 10:30:00-05:00,2025-02-14 10:29:00-05:00,2025-02-14,2025,0.006134969325147418,1.1380368098158922,8.61656441717729,10,-1.0
2353,1,2,6101840,6101841,2897.365,2892.795,4.799999999999709,2928.345,0,0,6101895,2892.795,-1.0,9.620000000000346,4.729999999999563,1,2025-02-14 10:35:00-05:00,2025-02-14 11:29:00-05:00,2025-02-14 10:34:00-05:00,2025-02-14,2025,2.00416666666686,0.9854166666666354,6.454166666667061,10,-1.0
2355,-1,1,6103710,6103711,2907.725,2909.038,1.5430000000001018,2891.775,0,0,6103716,2909.038,-1.0,0.38000000000010914,2.0399999999999636,1,2025-02-17 22:17:00-05:00,2025-02-17 22:22:00-05:00,2025-02-17 22:16:00-05:00,2025-02-18,2025,0.246273493195129,1.3220998055734472,10.33700583279246,22,-1.0
2355,-1,2,6103717,6103718,2909.085,2909.765,0.9099999999998363,2891.775,0,0,6103726,2909.765,-1.0,0.38000000000010914,1.1399999999998727,1,2025-02-17 22:24:00-05:00,2025-02-17 22:32:00-05:00,2025-02-17 22:23:00-05:00,2025-02-18,2025,0.41758241758261266,1.2527472527473382,19.021978021981383,22,-1.0
2356,-1,1,6105014,6105015,2938.285,2939.415,1.3600000000001091,2927.575,0,0,6105016,2939.415,-1.0,1.0299999999997453,1.180000000000291,1,2025-02-18 21:02:00-05:00,2025-02-18 21:03:00-05:00,2025-02-18 21:01:00-05:00,2025-02-19,2025,0.7573529411762225,0.8676470588236738,7.874999999999395,21,-1.0
2356,-1,2,6105017,6105018,2938.045,2939.465,1.6500000000000727,2927.575,0,1,6105393,2938.045,4.936969696969602,14.045000000000073,0.5399999999999636,3,2025-02-18 21:05:00-05:00,2025-02-19 03:20:00-05:00,2025-02-18 21:04:00-05:00,2025-02-19,2025,8.512121212120881,0.3272727272726908,6.3454545454544204,21,3.033333333333277
2356,-1,2,6105400,6105401,2938.095,2938.995,1.130000000000091,2930.215,0,0,6105402,2938.995,-1.0,0.1799999999998363,1.150000000000091,1,2025-02-19 03:28:00-05:00,2025-02-19 03:29:00-05:00,2025-02-19 03:27:00-05:00,2025-02-19,2025,0.1592920353980724,1.0176991150442465,6.973451327432762,3,-1.0
2357,-1,1,6106690,6106691,2948.005,2948.845,1.0699999999996908,2939.125,0,0,6106701,2948.845,-1.0,1.7800000000002,0.849999999999909,1,2025-02-20 01:58:00-05:00,2025-02-20 02:08:00-05:00,2025-02-20 01:57:00-05:00,2025-02-20,2025,1.6635514018698268,0.7943925233646306,8.299065420563249,1,-1.0
2357,-1,2,6106702,6106703,2948.175,2948.865,0.9199999999995998,2939.125,0,0,6106706,2948.865,-1.0,0.21000000000003638,0.7999999999997272,1,2025-02-20 02:10:00-05:00,2025-02-20 02:13:00-05:00,2025-02-20 02:09:00-05:00,2025-02-20,2025,0.22826086956535624,0.869565217391386,9.836956521743607,2,-1.0
2358,1,1,6108155,6108156,2920.825,2916.615,4.440000000000037,2932.965,0,1,6108966,2936.135,2.8252252252252785,21.800000000000182,2.519999999999982,4,2025-02-21 03:23:00-05:00,2025-02-21 16:55:00-05:00,2025-02-21 03:22:00-05:00,2025-02-21,2025,4.90990990990991,0.5675675675675588,2.734234234234285,3,1.3153153153153414
2359,-1,1,6109826,6109827,2950.065,2950.925,1.0900000000001273,2934.735,0,0,6109843,2950.925,-1.0,3.2600000000002183,0.9400000000000546,1,2025-02-24 08:16:00-05:00,2025-02-24 08:32:00-05:00,2025-02-24 08:15:00-05:00,2025-02-24,2025,2.9908256880732456,0.8623853211008667,14.06422018348453,8,-1.0
2359,-1,2,6109844,6109845,2949.405,2951.005,1.829999999999909,2945.255,0,0,6109850,2951.005,-1.0,0.13000000000010914,2.269999999999982,1,2025-02-24 08:34:00-05:00,2025-02-24 08:39:00-05:00,2025-02-24 08:33:00-05:00,2025-02-24,2025,0.07103825136618339,1.2404371584699971,2.2677595628416927,8,-1.0
2360,1,1,6111336,6111337,2915.025,2909.898,5.356999999999953,2944.648,0,0,6111341,2909.898,-1.0,0.5099999999997635,9.16000000000031,1,2025-02-25 10:26:00-05:00,2025-02-25 10:30:00-05:00,2025-02-25 10:25:00-05:00,2025-02-25,2025,0.09520253873432294,1.7099122643271214,5.529774127310119,10,-1.0
2360,1,2,6111343,6111344,2904.145,2900.475,3.9000000000000727,2944.648,0,0,6111377,2900.475,-1.0,6.599999999999909,4.519999999999982,1,2025-02-25 10:33:00-05:00,2025-02-25 11:06:00-05:00,2025-02-25 10:32:00-05:00,2025-02-25,2025,1.6923076923076374,1.1589743589743327,10.385384615384462,10,-1.0
2362,1,1,6113635,6113636,2890.155,2887.855,2.530000000000182,2898.205,0,0,6113660,2887.855,-1.0,3.7899999999999636,4.0,1,2025-02-27 02:45:00-05:00,2025-02-27 03:09:00-05:00,2025-02-27 02:44:00-05:00,2025-02-27,2025,1.4980237154148976,1.581027667984076,3.181818181817845,2,-1.0
2362,1,2,6113665,6113666,2885.805,2883.815,2.2199999999997817,2898.205,0,0,6113677,2883.815,-1.0,3.130000000000109,2.1099999999996726,1,2025-02-27 03:15:00-05:00,2025-02-27 03:26:00-05:00,2025-02-27 03:14:00-05:00,2025-02-27,2025,1.4099099099100978,0.9504504504503964,5.585585585586176,3,-1.0
2363,1,1,6114776,6114777,2865.028,2863.428,1.829999999999909,2884.925,0,0,6114792,2863.428,-1.0,1.667000000000371,1.663000000000011,1,2025-02-27 22:46:00-05:00,2025-02-27 23:01:00-05:00,2025-02-27 22:45:00-05:00,2025-02-28,2025,0.9109289617488819,0.9087431693989583,10.872677595629169,22,-1.0
2363,1,2,6114795,6114796,2862.655,2860.648,2.237000000000062,2884.925,0,0,6114800,2860.648,-1.0,0.34999999999990905,2.9670000000000982,1,2025-02-27 23:05:00-05:00,2025-02-27 23:09:00-05:00,2025-02-27 23:04:00-05:00,2025-02-28,2025,0.156459544032141,1.3263299061242808,9.955297273133377,23,-1.0
2364,-1,1,6116837,6116838,2887.185,2890.215,3.2600000000002,2868.465,0,0,6116905,2890.215,-1.0,3.4200000000000728,3.6799999999998363,1,2025-03-03 10:32:00-05:00,2025-03-03 11:39:00-05:00,2025-03-03 10:31:00-05:00,2025-03-03,2025,1.049079754601185,1.1288343558281013,5.742331288343144,10,-1.0
2364,-1,2,6116911,6116912,2891.945,2892.665,0.9499999999997999,2873.348,0,0,6116912,2892.665,-1.0,0.01999999999998181,0.9899999999997817,1,2025-03-03 11:46:00-05:00,2025-03-03 11:46:00-05:00,2025-03-03 11:45:00-05:00,2025-03-03,2025,0.021052631578932654,1.0421052631578844,19.575789473688552,11,-1.0
2365,-1,1,6117739,6117740,2896.878,2901.105,4.456999999999862,2884.155,0,0,6117776,2901.105,-1.0,0.7229999999999563,6.736999999999625,1,2025-03-04 02:34:00-05:00,2025-03-04 03:10:00-05:00,2025-03-04 02:33:00-05:00,2025-03-04,2025,0.16221673771594766,1.5115548575274476,2.8546107247027934,2,-1.0
2365,-1,2,6117789,6117790,2906.645,2910.065,3.6500000000000727,2884.155,0,0,6117793,2910.065,-1.0,0.38999999999987267,3.4900000000002365,1,2025-03-04 03:24:00-05:00,2025-03-04 03:27:00-05:00,2025-03-04 03:23:00-05:00,2025-03-04,2025,0.10684931506845613,0.9561643835616895,6.161643835616256,3,-1.0
2366,-1,1,6119652,6119654,2928.355,2929.418,1.2930000000001018,2894.145,0,0,6119658,2929.418,-1.0,1.099999999999909,1.1199999999998909,1,2025-03-05 11:28:00-05:00,2025-03-05 11:32:00-05:00,2025-03-05 11:26:00-05:00,2025-03-05,2025,0.8507347254445649,0.8662026295435442,26.457849961328183,11,-1.0
2366,-1,2,6119659,6119660,2928.255,2929.475,1.4499999999998,2894.145,0,0,6119669,2929.548,-1.050344827586121,2.5799999999999272,1.4929999999999382,1,2025-03-05 11:34:00-05:00,2025-03-05 11:43:00-05:00,2025-03-05 11:33:00-05:00,2025-03-05,2025,1.7793103448277816,1.0296551724138925,23.524137931037817,11,-1.050344827586121
2367,1,1,6120642,6120643,2893.335,2890.815,2.749999999999982,2922.895,0,0,6121360,2911.355,6.469090909090945,29.29300000000012,1.6100000000001273,5,2025-03-06 04:58:00-05:00,2025-03-06 16:55:00-05:00,2025-03-06 04:57:00-05:00,2025-03-06,2025,10.652000000000115,0.5854545454545956,10.74909090909096,4,6.469090909090945
2368,-1,1,6122323,6122324,2927.478,2928.578,1.329999999999909,2903.229,0,0,6122325,2928.578,-1.0,1.2130000000001928,1.9699999999998,1,2025-03-07 09:59:00-05:00,2025-03-07 10:00:00-05:00,2025-03-07 09:58:00-05:00,2025-03-07,2025,0.9120300751881772,1.481203007518748,18.232330827069106,9,-1.0
2368,-1,2,6122326,6122327,2928.485,2929.748,1.49299999999992,2903.229,0,0,6122327,2929.748,-1.0,1.2170000000000982,1.362999999999829,1,2025-03-07 10:02:00-05:00,2025-03-07 10:02:00-05:00,2025-03-07 10:01:00-05:00,2025-03-07,2025,0.8151373074348047,0.9129269926322184,16.916275954455237,10,-1.0
2369,1,1,6123887,6123888,2895.145,2893.105,2.2699999999999636,2910.288,0,0,6123895,2893.105,-1.0,0.7029999999999745,4.4099999999998545,1,2025-03-10 13:03:00-04:00,2025-03-10 13:10:00-04:00,2025-03-10 13:02:00-04:00,2025-03-10,2025,0.3096916299559409,1.9427312775330068,6.670925110132278,13,-1.0
2369,1,2,6123897,6123898,2892.355,2890.535,2.0500000000001637,2910.288,0,0,6123922,2890.535,-1.0,3.369999999999891,2.5300000000002,1,2025-03-10 13:13:00-04:00,2025-03-10 13:37:00-04:00,2025-03-10 13:12:00-04:00,2025-03-10,2025,1.6439024390242056,1.2341463414634137,8.747804878048079,13,-1.0
2370,-1,1,6125064,6125065,2918.545,2920.418,2.1030000000000473,2910.335,0,0,6125069,2920.418,-1.0,1.4970000000002983,2.1100000000001273,1,2025-03-11 09:40:00-04:00,2025-03-11 09:44:00-04:00,2025-03-11 09:39:00-04:00,2025-03-11,2025,0.7118402282454896,1.0033285782216261,3.903946742748384,9,-1.0
2370,-1,2,6125072,6125073,2918.428,2922.048,3.849999999999891,2910.335,0,0,6125500,2915.278,0.7584415584416035,6.802999999999884,2.8170000000000073,5,2025-03-11 09:48:00-04:00,2025-03-11 16:55:00-04:00,2025-03-11 09:47:00-04:00,2025-03-11,2025,1.767012987013007,0.7316883116883344,2.102077922077942,9,0.7584415584416035
2371,-1,1,6126529,6126530,2923.758,2924.968,1.4400000000000364,2905.755,0,0,6126534,2924.968,-1.0,0.5029999999997017,1.4670000000000982,1,2025-03-12 11:05:00-04:00,2025-03-12 11:09:00-04:00,2025-03-12 11:04:00-04:00,2025-03-12,2025,0.3493055555553396,1.0187500000000425,12.502083333332811,11,-1.0
2371,-1,2,6126537,6126538,2925.995,2927.348,1.5830000000000655,2905.755,0,0,6126538,2927.348,-1.0,0.1069999999999709,1.5529999999998836,1,2025-03-12 11:13:00-04:00,2025-03-12 11:13:00-04:00,2025-03-12 11:12:00-04:00,2025-03-12,2025,0.06759317751103378,0.9810486418192162,12.785849652557767,11,-1.0
2372,-1,1,6127078,6127079,2940.595,2941.155,0.7900000000004002,2934.435,0,0,6127140,2941.155,-1.0,4.346999999999753,0.8100000000004002,1,2025-03-12 21:14:00-04:00,2025-03-12 22:15:00-04:00,2025-03-12 21:13:00-04:00,2025-03-13,2025,5.50253164556652,1.0253164556961898,7.797468354426246,21,-1.0
2372,-1,2,6127140,6127141,2940.725,2941.405,0.910000000000291,2934.435,0,0,6127167,2941.405,-1.0,2.0599999999999454,1.4700000000002547,1,2025-03-12 22:16:00-04:00,2025-03-12 22:42:00-04:00,2025-03-12 22:15:00-04:00,2025-03-13,2025,2.26373626373548,1.6153846153843787,6.912087912085662,22,-1.0
2373,-1,1,6128458,6128459,2989.245,2990.015,0.9999999999999818,2984.408,0,1,6128614,2989.245,3.639600000000057,7.769999999999982,0.6100000000001273,3,2025-03-13 21:14:00-04:00,2025-03-13 23:49:00-04:00,2025-03-13 21:13:00-04:00,2025-03-14,2025,7.770000000000123,0.6100000000001384,4.837000000000077,21,2.188500000000034
2373,-1,1,6128621,6128622,2991.445,2992.875,1.6599999999998363,2983.545,0,0,6128625,2992.875,-1.0,0.8200000000001637,2.269999999999982,1,2025-03-13 23:57:00-04:00,2025-03-14 00:00:00-04:00,2025-03-13 23:56:00-04:00,2025-03-14,2025,0.4939759036146052,1.367469879518196,4.759036144578838,23,-1.0
2373,-1,2,6128629,6128630,2992.545,2993.835,1.5199999999999636,2983.545,0,1,6128894,2992.545,4.585526315789584,11.545000000000073,1.0199999999999818,3,2025-03-14 00:05:00-04:00,2025-03-14 04:29:00-04:00,2025-03-14 00:04:00-04:00,2025-03-14,2025,7.595394736842335,0.6710526315789515,5.921052631579089,0,2.809210526315856
2373,-1,2,6128895,6128896,2990.438,2992.805,2.5969999999997344,2981.0,0,0,6128923,2992.805,-1.0,1.1730000000002292,2.606999999999971,1,2025-03-14 04:31:00-04:00,2025-03-14 04:58:00-04:00,2025-03-14 04:30:00-04:00,2025-03-14,2025,0.45167500962662654,1.0038505968426021,3.634193299961905,4,-1.0
2375,-1,1,6131103,6131104,3001.835,3002.255,0.6500000000000727,2999.685,0,0,6131123,3002.255,-1.0,0.7300000000000182,0.5199999999999818,1,2025-03-17 19:20:00-04:00,2025-03-17 19:39:00-04:00,2025-03-17 19:19:00-04:00,2025-03-18,2025,1.1230769230768254,0.7999999999998825,3.3076923076920774,19,-1.0
2375,-1,2,6131126,6131128,3001.948,3002.665,0.9470000000000982,2999.685,0,1,6131152,3001.948,1.668848996831861,2.599999999999909,0.12000000000034561,3,2025-03-17 19:44:00-04:00,2025-03-17 20:08:00-04:00,2025-03-17 19:42:00-04:00,2025-03-18,2025,2.7455121436110237,0.12671594509010894,2.3896515311506707,19,0.9519535374866593
2375,-1,2,6131176,6131177,3002.725,3003.455,0.9600000000000182,2999.685,0,1,6131226,3002.725,2.2937499999999265,3.4600000000000364,0.7100000000000364,3,2025-03-17 20:33:00-04:00,2025-03-17 21:22:00-04:00,2025-03-17 20:32:00-04:00,2025-03-18,2025,3.6041666666666363,0.7395833333333572,3.166666666666569,20,1.3437499999999558
2375,-1,2,6131228,6131229,3003.125,3003.455,0.5599999999999272,2999.258,0,0,6131229,3003.455,-1.0,0.3369999999999891,1.1700000000000728,1,2025-03-17 21:25:00-04:00,2025-03-17 21:25:00-04:00,2025-03-17 21:24:00-04:00,2025-03-18,2025,0.601785714285773,2.089285714286116,6.905357142858378,21,-1.0
2376,-1,1,6132760,6132761,3037.965,3038.795,1.0599999999999272,3027.175,0,0,6132840,3038.795,-1.0,3.980000000000018,1.0929999999998472,1,2025-03-18 23:57:00-04:00,2025-03-19 01:16:00-04:00,2025-03-18 23:56:00-04:00,2025-03-19,2025,3.7547169811323506,1.0311320754716247,10.179245283019533,23,-1.0
2376,-1,2,6132843,6132844,3037.908,3038.275,0.5970000000001892,3027.175,0,0,6132848,3038.275,-1.0,1.0299999999997453,0.4110000000000582,1,2025-03-19 01:20:00-04:00,2025-03-19 01:24:00-04:00,2025-03-19 01:19:00-04:00,2025-03-19,2025,1.725293132327335,0.6884422110551558,17.978224455605226,1,-1.0
2377,-1,1,6133915,6133916,3053.755,3054.218,0.692999999999738,3048.458,0,0,6133927,3054.218,-1.0,3.130000000000109,0.819999999999709,1,2025-03-19 20:12:00-04:00,2025-03-19 20:23:00-04:00,2025-03-19 20:11:00-04:00,2025-03-20,2025,4.516594516596381,1.1832611832612105,7.64357864358157,20,-1.0
2377,-1,2,6133929,6133930,3054.215,3055.285,1.299999999999709,3048.458,0,0,6133983,3055.285,-1.0,4.097000000000207,1.5199999999999818,1,2025-03-19 20:26:00-04:00,2025-03-19 21:19:00-04:00,2025-03-19 20:25:00-04:00,2025-03-20,2025,3.1515384615393267,1.169230769231017,4.428461538462577,20,-1.0
2378,1,1,6135627,6135628,3024.995,3021.305,3.9200000000000546,3031.715,0,1,6136096,3024.995,1.31275510204085,12.980000000000018,1.099999999999909,3,2025-03-21 01:44:00-04:00,2025-03-21 09:32:00-04:00,2025-03-21 01:43:00-04:00,2025-03-21,2025,3.311224489795877,0.2806122448979321,1.7142857142857555,1,0.7984693877551233
2378,1,1,6136104,6136105,3018.465,3013.518,5.177000000000117,3037.975,0,0,6136108,3013.518,-1.0,0.6499999999996362,4.950000000000273,1,2025-03-21 09:41:00-04:00,2025-03-21 09:44:00-04:00,2025-03-21 09:40:00-04:00,2025-03-21,2025,0.12555534093096804,0.9561522117056521,3.768591848560812,9,-1.0
2378,1,2,6136110,6136111,3015.645,3012.0,3.874999999999982,3037.975,0,0,6136112,3012.0,-1.0,0.6730000000002292,4.699999999999818,1,2025-03-21 09:47:00-04:00,2025-03-21 09:48:00-04:00,2025-03-21 09:46:00-04:00,2025-03-21,2025,0.17367741935489867,1.2129032258064103,5.762580645161298,9,-1.0
2380,-1,1,6138890,6138891,3034.815,3035.905,1.3200000000001455,3013.938,0,0,6139299,3019.635,11.325757575756203,17.240000000000236,0.7699999999999818,5,2025-03-25 10:07:00-04:00,2025-03-25 16:55:00-04:00,2025-03-25 10:06:00-04:00,2025-03-25,2025,13.0606060606048,0.5833333333332552,15.815909090907311,10,11.325757575756203
2382,-1,1,6141027,6141028,3032.308,3033.375,1.2970000000000073,3022.698,0,0,6141040,3033.375,-1.0,0.36999999999989086,1.4070000000001528,1,2025-03-26 23:44:00-04:00,2025-03-26 23:56:00-04:00,2025-03-26 23:43:00-04:00,2025-03-27,2025,0.2852737085581255,1.084811102544445,7.409406322282246,23,-1.0
2382,-1,2,6141043,6141044,3033.445,3034.075,0.8599999999996544,3022.698,0,0,6141050,3034.075,-1.0,0.5900000000001455,0.7300000000000182,1,2025-03-27 00:00:00-04:00,2025-03-27 00:06:00-04:00,2025-03-26 23:59:00-04:00,2025-03-27,2025,0.686046511628352,0.8488372093026879,12.496511627912346,0,-1.0
2383,-1,1,6142195,6142197,3060.165,3061.825,1.8899999999998545,3053.875,0,0,6142208,3061.825,-1.0,2.436999999999898,2.4200000000000728,1,2025-03-27 20:13:00-04:00,2025-03-27 20:24:00-04:00,2025-03-27 20:11:00-04:00,2025-03-28,2025,1.2894179894180349,1.2804232804234175,3.328042328042565,20,-1.0
2383,-1,2,6142210,6142211,3062.635,3063.335,0.9299999999998181,3053.875,0,0,6142244,3063.335,-1.0,1.9600000000000364,0.7999999999997272,1,2025-03-27 20:27:00-04:00,2025-03-27 21:00:00-04:00,2025-03-27 20:26:00-04:00,2025-03-28,2025,2.1075268817208817,0.8602150537633158,9.419354838711754,20,-1.0
2384,-1,1,6143453,6143454,3095.165,3097.715,2.780000000000182,3073.365,0,0,6143687,3097.715,-1.0,18.679999999999836,2.8479999999999563,1,2025-03-30 18:10:00-04:00,2025-03-30 22:03:00-04:00,2025-03-30 18:09:00-04:00,2025-03-31,2025,6.719424460431156,1.0244604316545936,7.841726618704588,18,-1.0
2384,-1,2,6143687,6143688,3095.848,3098.013,2.3949999999999636,3076.485,0,0,6143693,3098.013,-1.0,0.5500000000001819,2.856999999999971,1,2025-03-30 22:04:00-04:00,2025-03-30 22:09:00-04:00,2025-03-30 22:03:00-04:00,2025-03-31,2025,0.22964509394579968,1.192901878914411,8.084759916492745,22,-1.0
2385,-1,1,6145007,6145008,3131.748,3134.315,2.7970000000000073,3119.828,0,0,6145032,3134.315,-1.0,5.460000000000036,2.686999999999898,1,2025-03-31 21:04:00-04:00,2025-03-31 21:28:00-04:00,2025-03-31 21:03:00-04:00,2025-04-01,2025,1.952091526635689,0.960672148730744,4.261708973900623,21,-1.0
2385,-1,2,6145033,6145034,3132.995,3134.435,1.6700000000000546,3119.828,0,0,6145041,3134.435,-1.0,3.3599999999996726,1.9529999999999745,1,2025-03-31 21:30:00-04:00,2025-03-31 21:37:00-04:00,2025-03-31 21:29:00-04:00,2025-04-01,2025,2.01197604790393,1.169461077844258,7.884431137724243,21,-1.0
2387,-1,1,6147595,6147596,3140.138,3146.348,6.440000000000037,3104.175,0,0,6147597,3146.348,-1.0,0.3229999999998654,6.630000000000109,1,2025-04-02 18:14:00-04:00,2025-04-02 18:15:00-04:00,2025-04-02 18:13:00-04:00,2025-04-03,2025,0.050155279503084405,1.0295031055900732,5.584316770186263,18,-1.0
2387,-1,2,6147599,6147600,3143.325,3147.348,4.253000000000139,3104.175,0,0,6147642,3147.348,-1.0,12.049999999999727,4.423000000000229,1,2025-04-02 18:18:00-04:00,2025-04-02 19:00:00-04:00,2025-04-02 18:17:00-04:00,2025-04-03,2025,2.833294145309037,1.0399717846226393,9.205266870444007,18,-1.0
2387,1,1,6148339,6148341,3104.748,3100.728,4.249999999999982,3131.935,0,0,6148360,3100.728,-1.0,8.007000000000062,16.67300000000023,1,2025-04-03 06:39:00-04:00,2025-04-03 06:58:00-04:00,2025-04-03 06:37:00-04:00,2025-04-03,2025,1.8840000000000223,3.923058823529482,6.396941176470591,6,-1.0
2387,1,2,6148364,6148365,3094.285,3087.485,7.029999999999728,3131.935,0,0,6148393,3087.485,-1.0,5.563000000000102,6.9099999999998545,1,2025-04-03 07:03:00-04:00,2025-04-03 07:31:00-04:00,2025-04-03 07:02:00-04:00,2025-04-03,2025,0.7913229018492628,0.9829302987197898,5.355618776671629,7,-1.0
2388,1,1,6149929,6149930,3054.048,3048.085,6.1929999999997385,3136.435,0,0,6149935,3048.085,-1.0,0.06700000000000728,7.112999999999829,1,2025-04-04 10:08:00-04:00,2025-04-04 10:13:00-04:00,2025-04-04 10:07:00-04:00,2025-04-04,2025,0.010818666236074618,1.148554819958038,13.303245599871412,10,-1.0
2388,1,2,6149938,6149939,3047.945,3041.395,6.780000000000182,3136.435,0,0,6149967,3041.395,-1.0,10.502999999999702,10.870000000000346,1,2025-04-04 10:17:00-04:00,2025-04-04 10:45:00-04:00,2025-04-04 10:16:00-04:00,2025-04-04,2025,1.549115044247702,1.6032448377581199,13.051622418878672,10,-1.0
2389,1,1,6150349,6150350,3016.415,2996.625,20.019999999999964,3040.815,0,0,6150418,2996.625,-1.0,15.769999999999982,19.85699999999997,1,2025-04-06 18:08:00-04:00,2025-04-06 19:20:00-04:00,2025-04-06 18:07:00-04:00,2025-04-07,2025,0.7877122877122882,0.9918581418581421,1.2187812187812255,18,-1.0
2389,1,2,6150431,6150432,2983.798,2977.165,6.862999999999811,3040.815,0,0,6150436,2977.165,-1.0,2.700000000000273,7.212999999999738,1,2025-04-06 19:34:00-04:00,2025-04-06 19:38:00-04:00,2025-04-06 19:33:00-04:00,2025-04-07,2025,0.3934139589101482,1.050998105784633,8.307882850065837,19,-1.0
2391,1,1,6153196,6153197,2974.345,2969.605,4.969999999999782,2987.315,0,1,6154472,3079.805,6.28531187122768,125.12000000000035,4.1599999999998545,4,2025-04-08 19:40:00-04:00,2025-04-09 16:55:00-04:00,2025-04-08 19:39:00-04:00,2025-04-09,2025,25.17505030181204,0.837022132796788,2.6096579476862822,19,39.38631790744644
2392,-1,1,6154727,6154728,3106.265,3114.335,8.300000000000164,3080.955,0,0,6154733,3114.335,-1.0,3.1700000000000728,9.684999999999945,1,2025-04-09 22:11:00-04:00,2025-04-09 22:16:00-04:00,2025-04-09 22:10:00-04:00,2025-04-10,2025,0.38192771084337473,1.1668674698794885,3.049397590361379,22,-1.0
2392,-1,2,6154734,6154735,3112.805,3116.825,4.249999999999982,3078.105,0,0,6154753,3116.825,-1.0,3.299999999999727,4.400000000000091,1,2025-04-09 22:18:00-04:00,2025-04-09 22:36:00-04:00,2025-04-09 22:17:00-04:00,2025-04-10,2025,0.7764705882352332,1.0352941176470845,8.164705882352932,22,-1.0
2393,-1,1,6155862,6155863,3178.165,3179.685,1.7499999999999818,3157.665,0,0,6155869,3179.685,-1.0,1.2799999999997453,1.5599999999999454,1,2025-04-10 18:06:00-04:00,2025-04-10 18:12:00-04:00,2025-04-10 18:05:00-04:00,2025-04-11,2025,0.7314285714284335,0.8914285714285495,11.714285714285836,18,-1.0
2393,-1,2,6155870,6155871,3179.335,3179.725,0.6199999999998727,3157.665,0,0,6155881,3179.725,-1.0,1.9099999999998545,1.5399999999999636,1,2025-04-10 18:14:00-04:00,2025-04-10 18:24:00-04:00,2025-04-10 18:13:00-04:00,2025-04-11,2025,3.0806451612907204,2.483870967742387,34.951612903233105,18,-1.0
2396,-1,1,6160032,6160033,3235.385,3235.815,0.6599999999998363,3226.275,0,0,6160033,3235.815,-1.0,0.20000000000027285,0.4399999999995998,1,2025-04-15 18:36:00-04:00,2025-04-15 18:36:00-04:00,2025-04-15 18:35:00-04:00,2025-04-16,2025,0.3030303030307916,0.6666666666662258,13.80303030303392,18,-1.0
2396,-1,2,6160034,6160035,3235.355,3235.825,0.6999999999997999,3226.275,0,0,6160035,3235.825,-1.0,0.09000000000014552,1.75,1,2025-04-15 18:38:00-04:00,2025-04-15 18:38:00-04:00,2025-04-15 18:37:00-04:00,2025-04-16,2025,0.1285714285716732,2.5000000000007145,12.971428571432176,18,-1.0
2397,-1,1,6161377,6161379,3347.755,3350.555,3.029999999999727,3333.955,0,0,6161379,3350.555,-1.0,0.32999999999992724,4.400000000000091,1,2025-04-16 18:05:00-04:00,2025-04-16 18:05:00-04:00,2025-04-16 18:03:00-04:00,2025-04-17,2025,0.1089108910890947,1.452145214521613,4.554455445545025,18,-1.0
2397,-1,2,6161386,6161388,3354.285,3355.685,1.630000000000091,3333.955,0,0,6161394,3355.685,-1.0,1.3099999999999454,3.1700000000000728,1,2025-04-16 18:14:00-04:00,2025-04-16 18:20:00-04:00,2025-04-16 18:12:00-04:00,2025-04-17,2025,0.8036809815950137,1.9447852760735558,12.47239263803607,18,-1.0
2398,-1,1,6162912,6162913,3360.565,3364.245,3.9099999999998363,3310.765,0,0,6162916,3364.245,-1.0,1.1599999999998545,8.199999999999818,1,2025-04-20 20:40:00-04:00,2025-04-20 20:43:00-04:00,2025-04-20 20:39:00-04:00,2025-04-21,2025,0.29667519181583196,2.097186700767305,12.736572890026155,20,-1.0
